sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-46959.89638454268,0.0,-0.0004695989638454267,0.0,0.0,1.1040589120821265e+23,1.4160288871066108e+24,9.053160247560319e+23,0.0,110405891208.21263,1416028887106.6104,1404571415883.6816,0.0,0.0,0.0,905870004995.1624,0.0,0.0,0.0,0.0,0.0,110405891208.21252,1416028887106.6084,649494222291.2803,0.0,0.0,0.0,-150792811402.76248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15021122206.22579,0.0,0.0,0.0,0.023304833128349856,0.0,0.0,0.0,-905870004995.1624,0.0,0.0,0.0,1965005469817.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150792811402.76248,0.0,0.0,0.0,-1209928276225.3704,5.8655737200268785e-18,-46959.896384540465,5.865573720026878e-26,-0.0004695989638454046,0.0,1.1040589120821265e+23,1.4160288871066108e+24,9.053160247560464e+23,0.0,110405891208.21263,1416028887106.6104,1404571415883.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965005469817.792,0.0,110405891208.21252,1416028887106.6084,649494222291.2803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1209928276225.3704,0.0,0.0,0.0,0.0,1.0500961102479151e-64,16288945.43834989,824323.719955488,907526826553.4814,0.0,0.0,0.0,0.0,3.956733866014402e-63,135025.14388376323,31060458.903601397,1982360516717.6643,0.0,0.0,0.0,0.0,62589837.95057234,110412704917.56898,1416085781024.6045,649495038122.44
0.02,-1,-1,1,-46947.82523183677,0.0,-0.0004694782523183676,0.0,0.0,1.1040589107318156e+23,1.416028884308813e+24,9.048304088711335e+23,0.0,110405891073.18153,1416028884308.8127,1403817996997.4854,0.0,0.0,0.0,905861580944.4205,0.0,0.0,0.0,0.0,0.0,110405891073.18137,1416028884308.8103,649494220543.4226,0.0,0.0,0.0,-151537804490.35876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-603963430842529.4,0.0,0.0,0.0,-937.0316530396813,0.0,0.0,0.0,-905861580944.4205,0.0,0.0,0.0,1964994842724.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151537804490.35876,0.0,0.0,0.0,-1210671067207.6204,7.127751168380498e-18,-46947.82523183433,7.127751168380497e-26,-0.00046947825231834325,0.0,1.1040589107318156e+23,1.416028884308813e+24,9.048304082671705e+23,0.0,110405891073.18153,1416028884308.8127,1403817996060.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964994842724.651,0.0,110405891073.18137,1416028884308.8103,649494220543.4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1210671067207.6204,0.0,0.0,0.0,0.0,1.0500945169832551e-64,16288961.318763256,824322.4689971422,907526672576.4777,0.0,0.0,0.0,0.0,3.9567348396761484e-63,135021.2283249199,31060466.548122376,1982360563265.1023,0.0,0.0,0.0,0.0,62589837.95057234,110412704917.56906,1416085781024.6047,649495038122.4402
0.04,-1,-1,1,-46935.63160873707,0.0,-0.00046935631608737067,0.0,0.0,1.1040589093731962e+23,1.4160288814830525e+24,9.043398661175907e+23,0.0,110405890937.3196,1416028881483.0522,1403056934218.2415,0.0,0.0,0.0,905853075298.4108,0.0,0.0,0.0,0.0,0.0,110405890937.31943,1416028881483.05,649494218773.9506,0.0,0.0,0.0,-152290359854.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1383210295934031.2,0.0,0.0,0.0,-2146.0104435338,0.0,0.0,0.0,-905853075298.4108,0.0,0.0,0.0,1964984106642.5605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152290359854.122,0.0,0.0,0.0,-1211421393344.2817,5.8655737200268785e-18,-46935.6316087348,5.865573720026878e-26,-0.00046935631608734796,0.0,1.1040589093731962e+23,1.4160288814830525e+24,9.0433986473438e+23,0.0,110405890937.3196,1416028881483.0522,1403056932072.2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964984106642.5605,0.0,110405890937.31943,1416028881483.05,649494218773.9506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1211421393344.2817,0.0,0.0,0.0,0.0,1.050092908001509e-64,16288977.04741941,824321.2056981705,907526520952.3878,0.0,0.0,0.0,0.0,3.956735822942791e-63,135017.34549894213,31060474.268056206,1982360609100.9912,0.0,0.0,0.0,0.0,62589837.95057232,110412704917.56902,1416085781024.6045,649495038122.4401
0.06,-1,-1,1,-46923.311668012044,0.0,-0.0004692331166801203,0.0,0.0,1.104058908005994e+23,1.416028878628457e+24,9.038442420894401e+23,0.0,110405890800.59938,1416028878628.4565,1402287987989.599,0.0,0.0,0.0,905844485303.3893,0.0,0.0,0.0,0.0,0.0,110405890800.59921,1416028878628.4539,649494216982.1667,0.0,0.0,0.0,-153050714295.95807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3641200687620577.0,0.0,0.0,0.0,-5649.216699446028,0.0,0.0,0.0,-905844485303.3893,0.0,0.0,0.0,1964973258186.5767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153050714295.95807,0.0,0.0,0.0,-1212179492828.3604,5.8655737200268785e-18,-46923.31166800988,5.865573720026878e-26,-0.00046923311668009874,0.0,1.104058908005994e+23,1.416028878628457e+24,9.038442384482398e+23,0.0,110405890800.59938,1416028878628.4565,1402287982340.3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964973258186.5767,0.0,110405890800.59921,1416028878628.4539,649494216982.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1212179492828.3604,0.0,0.0,0.0,0.0,1.0500912828109989e-64,16288992.636224275,824319.9296725281,907526371556.167,0.0,0.0,0.0,0.0,3.956736816114776e-63,135013.49251550023,31060482.06576184,1982360654263.14,0.0,0.0,0.0,0.0,62589837.95057234,110412704917.56868,1416085781024.6045,649495038122.4395
0.08,-1,-1,1,-46910.8613334472,0.0,-0.00046910861333447195,0.0,0.0,1.1040589066299083e+23,1.4160288757441245e+24,9.033433717149412e+23,0.0,110405890662.9908,1416028875744.124,1401510902207.5664,0.0,0.0,0.0,905835807947.7649,0.0,0.0,0.0,0.0,0.0,110405890662.99059,1416028875744.122,649494215167.3591,0.0,0.0,0.0,-153819120907.55835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3564323489596277.5,0.0,0.0,0.0,-5529.943968238978,0.0,0.0,0.0,-905835807947.7649,0.0,0.0,0.0,1964962293872.7493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153819120907.55835,0.0,0.0,0.0,-1212945612362.4854,7.127751168380498e-18,-46910.861333444824,7.127751168380497e-26,-0.0004691086133344482,0.0,1.1040589066299083e+23,1.4160288757441245e+24,9.033433681506173e+23,0.0,110405890662.9908,1416028875744.124,1401510896677.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964962293872.7493,0.0,110405890662.99059,1416028875744.122,649494215167.3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1212945612362.4854,0.0,0.0,0.0,0.0,1.050089640900618e-64,16289008.098109554,824318.6405189228,907526224185.7559,0.0,0.0,0.0,0.0,3.956737819504471e-63,135009.6666098292,31060489.943691444,1982360698812.6252,0.0,0.0,0.0,0.0,62589837.950572364,110412704917.56882,1416085781024.6047,649495038122.4393
0.1,-1,-1,1,-46898.2763299125,0.0,-0.0004689827632991249,0.0,0.0,1.1040589052446413e+23,1.4160288728290735e+24,9.028370836786933e+23,0.0,110405890524.4641,1416028872829.0732,1400725411081.2947,0.0,0.0,0.0,905827040214.6315,0.0,0.0,0.0,0.0,0.0,110405890524.46396,1416028872829.0728,649494213328.7471,0.0,0.0,0.0,-154595842462.08493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3487127249999303.0,0.0,0.0,0.0,-5410.176253334299,0.0,0.0,0.0,-905827040214.6315,0.0,0.0,0.0,1964951209914.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154595842462.08493,0.0,0.0,0.0,-1213720017571.998,5.8655737200268785e-18,-46898.27632991001,5.865573720026878e-26,-0.00046898276329910004,0.0,1.1040589052446413e+23,1.4160288728290735e+24,9.028370801915664e+23,0.0,110405890524.4641,1416028872829.0732,1400725405671.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964951209914.368,0.0,110405890524.46396,1416028872829.0728,649494213328.7471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1213720017571.998,0.0,0.0,0.0,0.0,1.0500879817225833e-64,16289023.444133382,824317.3378072442,907526078741.2572,0.0,0.0,0.0,0.0,3.956738833446623e-63,135005.86500596037,31060497.904473744,1982360742779.6836,0.0,0.0,0.0,0.0,62589837.950572334,110412704917.56891,1416085781024.6045,649495038122.4395
0.12,-1,-1,1,-46885.55212683584,0.0,-0.00046885552126835835,0.0,0.0,1.1040589038498808e+23,1.4160288698822862e+24,9.023251957181743e+23,0.0,110405890384.98805,1416028869882.286,1399931231835.7944,0.0,0.0,0.0,905818178867.4733,0.0,0.0,0.0,0.0,0.0,110405890384.98792,1416028869882.285,649494211465.5188,0.0,0.0,0.0,-155381158497.19855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3409661948247294.5,0.0,0.0,0.0,-5289.991096341197,0.0,0.0,0.0,-905818178867.4733,0.0,0.0,0.0,1964940002345.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155381158497.19855,0.0,0.0,0.0,-1214502987265.08,5.8655737200268785e-18,-46885.552126833456,5.865573720026878e-26,-0.0004688555212683345,0.0,1.1040589038498808e+23,1.4160288698822862e+24,9.023251923085122e+23,0.0,110405890384.98805,1416028869882.286,1399931226545.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964940002345.363,0.0,110405890384.98792,1416028869882.285,649494211465.5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214502987265.08,0.0,0.0,0.0,0.0,1.0500863047010678e-64,16289038.685706202,824316.0210853828,907525935089.2568,0.0,0.0,0.0,0.0,3.9567398582931153e-63,135002.08501138937,31060505.95087112,1982360786204.6172,0.0,0.0,0.0,0.0,62589837.95057232,110412704917.56879,1416085781024.6045,649495038122.4393
0.14,-1,-1,1,-46872.683929555154,0.0,-0.00046872683929555145,0.0,0.0,1.1040589024453007e+23,1.41602886690268e+24,9.018075149466361e+23,0.0,110405890244.53004,1416028866902.6797,1399128065212.9004,0.0,0.0,0.0,905809220492.346,0.0,0.0,0.0,0.0,0.0,110405890244.52982,1416028866902.6772,649494209576.8112,0.0,0.0,0.0,-156175364856.2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3331888767474026.5,0.0,0.0,0.0,-5169.328274023515,0.0,0.0,0.0,-905809220492.346,0.0,0.0,0.0,1964928666965.1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156175364856.2567,0.0,0.0,0.0,-1215294816498.376,5.8655737200268785e-18,-46872.68392955289,5.865573720026878e-26,-0.00046872683929552884,0.0,1.1040589024453007e+23,1.41602886690268e+24,9.018075116147484e+23,0.0,110405890244.53004,1416028866902.6797,1399128060043.5737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964928666965.1401,0.0,110405890244.52982,1416028866902.6772,649494209576.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1215294816498.376,0.0,0.0,0.0,0.0,1.050084609226781e-64,16289053.834005754,824314.6898749395,907525793099.93,0.0,0.0,0.0,0.0,3.9567408944162967e-63,134998.32398377123,31060514.085807174,1982360829126.6887,0.0,0.0,0.0,0.0,62589837.95057235,110412704917.56895,1416085781024.6047,649495038122.44
0.16,-1,-1,1,-46859.66665712444,0.0,-0.0004685966665712443,0.0,0.0,1.1040589010305547e+23,1.416028863889105e+24,9.012838369602947e+23,0.0,110405890103.05545,1416028863889.1047,1398315594086.1016,0.0,0.0,0.0,905800161482.4602,0.0,0.0,0.0,0.0,0.0,110405890103.05528,1416028863889.1028,649494207661.7089,0.0,0.0,0.0,-156978775058.06924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3253830797267770.0,0.0,0.0,0.0,-5048.223609204229,0.0,0.0,0.0,-905800161482.4602,0.0,0.0,0.0,1964917199318.9653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156978775058.06924,0.0,0.0,0.0,-1216095817942.7974,5.8655737200268785e-18,-46859.66665712221,5.865573720026878e-26,-0.000468596666571222,0.0,1.1040589010305547e+23,1.416028863889105e+24,9.012838337064643e+23,0.0,110405890103.05545,1416028863889.1047,1398315589037.8784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964917199318.9653,0.0,110405890103.05528,1416028863889.1028,649494207661.7089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1216095817942.7974,0.0,0.0,0.0,0.0,1.0500828946541083e-64,16289068.90000058,824313.3436690115,907525652646.8127,0.0,0.0,0.0,0.0,3.956741942210731e-63,134994.5793252604,31060522.312379766,1982360871584.1438,0.0,0.0,0.0,0.0,62589837.950572334,110412704917.56886,1416085781024.6047,649495038122.44
