sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-44285.367467204225,0.0,-0.0004428536746720422,0.0,1.5180162041234573e+23,1.4160360165668654e+24,0.0,9.701287160794517e+23,151801620412.3457,1416036016566.865,0.0,1196237592145.0137,0.0,0.0,0.0,864509467280.9507,0.0,0.0,0.0,0.0,151801620412.34537,1416036016566.8625,0.0,584006335696.1199,0.0,0.0,0.0,-252278210832.05606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-787778953024.3406,0.0,0.0,0.0,-0.9713873863220215,0.0,0.0,0.0,-864509467280.9507,0.0,0.0,0.0,770583380179.8796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252278210832.05606,0.0,0.0,0.0,-158352123731.95703,9.327432795062936e-18,-44285.36746720201,9.327432795062934e-26,-0.00044285367467202007,1.5180162041234573e+23,1.4160360165668654e+24,0.0,9.701287160786643e+23,151801620412.3457,1416036016566.865,0.0,1196237592144.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770583380179.8796,151801620412.34537,1416036016566.8625,0.0,584006335696.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158352123731.95703,0.0,0.0,0.0,0.0,22011274.100885127,48169.994761121045,6.136514491202432e-66,867117568898.9785,0.0,0.0,0.0,0.0,5.455574568164805,6298234.574873645,8.023129034951507e-64,771089073155.7445,0.0,0.0,0.0,0.0,151809287327.9115,1416085781024.5974,62589837.95057232,584006609000.644
0.02,-1,-1,1,-44266.07910873203,0.0,-0.0004426607910873202,0.0,1.5180160311736774e+23,1.4160359932561492e+24,0.0,9.691524186943495e+23,151801603117.3677,1416035993256.149,0.0,1195033748145.9495,0.0,0.0,0.0,864000211636.3007,0.0,0.0,0.0,0.0,151801603117.36734,1416035993256.147,0.0,584006331826.2186,0.0,0.0,0.0,-252972795316.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43757737961725.87,0.0,0.0,0.0,-53.956397980451584,0.0,0.0,0.0,-864000211636.3007,0.0,0.0,0.0,771132094126.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252972795316.571,0.0,0.0,0.0,-160104677860.95694,1.0589610243416555e-17,-44266.079108729915,1.0589610243416553e-25,-0.0004426607910872991,1.5180160311736774e+23,1.4160359932561492e+24,0.0,9.691524186505909e+23,151801603117.3677,1416035993256.149,0.0,1195033748091.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771132094126.7307,151801603117.36734,1416035993256.147,0.0,584006331826.2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160104677860.95694,0.0,0.0,0.0,0.0,22023344.927370343,48916.32135075198,6.231590281802888e-66,866615541925.95,0.0,0.0,0.0,0.0,5.549735216828746,6297488.253468368,8.022178277045464e-64,771643454281.908,0.0,0.0,0.0,0.0,151809287327.9117,1416085781024.5981,62589837.95057232,584006609000.6455
0.04,-1,-1,1,-44246.605719376275,0.0,-0.0004424660571937627,0.0,1.5180158564349707e+23,1.416035970095049e+24,0.0,9.681667554939648e+23,151801585643.49704,1416035970095.0486,0.0,1193818355431.6104,0.0,0.0,0.0,863485210356.4337,0.0,0.0,0.0,0.0,151801585643.49664,1416035970095.0437,0.0,584006327909.0785,0.0,0.0,0.0,-253673182833.90323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9317652055609.445,0.0,0.0,0.0,-11.48932659626007,0.0,0.0,0.0,-863485210356.4337,0.0,0.0,0.0,771686413053.9763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253673182833.90323,0.0,0.0,0.0,-161874385542.93442,9.327432795062936e-18,-44246.605719374245,9.327432795062934e-26,-0.0004424660571937424,1.5180158564349707e+23,1.416035970095049e+24,0.0,9.681667554846475e+23,151801585643.49704,1416035970095.0486,0.0,1193818355420.1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771686413053.9763,151801585643.49664,1416035970095.0437,0.0,584006327909.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161874385542.93442,0.0,0.0,0.0,0.0,22035552.45018292,49663.212244631846,6.32673794209217e-66,866107829683.3762,0.0,0.0,0.0,0.0,5.647254372773593,6296741.367761537,8.021226800442521e-64,772203495848.247,0.0,0.0,0.0,0.0,151809287327.9116,1416085781024.5981,62589837.95057231,584006609000.6453
0.06,-1,-1,1,-44226.94299885746,0.0,-0.0004422694299885746,0.0,1.518015679865072e+23,1.41603594707349e+24,0.0,9.671715087523121e+23,151801567986.50717,1416035947073.4897,0.0,1192591145530.3962,0.0,0.0,0.0,862964369175.3438,0.0,0.0,0.0,0.0,151801567986.50677,1416035947073.487,0.0,584006323943.6597,0.0,0.0,0.0,-254379547588.60794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59589881861173.66,0.0,0.0,0.0,73.47855558991432,0.0,0.0,0.0,-862964369175.3438,0.0,0.0,0.0,772246417826.6392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254379547588.60794,0.0,0.0,0.0,-163661596166.4242,9.327432795062936e-18,-44226.942998855266,9.327432795062934e-26,-0.0004422694299885526,1.518015679865072e+23,1.41603594707349e+24,0.0,9.671715088119026e+23,151801567986.50717,1416035947073.4897,0.0,1192591145603.8755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772246417826.6392,151801567986.50677,1416035947073.487,0.0,584006323943.6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163661596166.4242,0.0,0.0,0.0,0.0,22047898.894259155,50410.79903568275,6.421974236101008e-66,865594339717.9622,0.0,0.0,0.0,0.0,5.7483143811903785,6295993.7861611135,8.020274437502388e-64,772769279850.6847,0.0,0.0,0.0,0.0,151809287327.91153,1416085781024.5962,62589837.9505723,584006609000.644
0.08,-1,-1,1,-44207.086440838204,0.0,-0.000442070864408382,0.0,1.518015501419772e+23,1.416035924181672e+24,0.0,9.66166450550055e+23,151801550141.97717,1416035924181.6716,0.0,1191351837401.5818,0.0,0.0,0.0,862437587286.7557,0.0,0.0,0.0,0.0,151801550141.97675,1416035924181.6692,0.0,584006319928.871,0.0,0.0,0.0,-255092069814.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51751930545076.8,0.0,0.0,0.0,63.81380507349968,0.0,0.0,0.0,-862437587286.7557,0.0,0.0,0.0,772812195745.7966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255092069814.0449,0.0,0.0,0.0,-165466678209.27295,8.065255346709317e-18,-44207.08644083609,8.065255346709315e-26,-0.0004420708644083608,1.518015501419772e+23,1.416035924181672e+24,0.0,9.661664506018072e+23,151801550141.97717,1416035924181.6716,0.0,1191351837465.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772812195745.7966,151801550141.97675,1416035924181.6692,0.0,584006319928.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165466678209.27295,0.0,0.0,0.0,0.0,22060386.64126786,51159.215994242935,6.517316268923069e-66,865074973098.5087,0.0,0.0,0.0,0.0,5.853111087746919,6295245.374397713,8.019321017174126e-64,773340894783.2269,0.0,0.0,0.0,0.0,151809287327.91196,1416085781024.599,62589837.95057231,584006609000.6459
0.1,-1,-1,1,-44187.031331114675,0.0,-0.0004418703133111467,0.0,1.5180153210527675e+23,1.4160359014100147e+24,0.0,9.651513421956134e+23,151801532105.2767,1416035901410.0144,0.0,1190100136721.5,0.0,0.0,0.0,861904757048.6941,0.0,0.0,0.0,0.0,151801532105.27628,1416035901410.0117,0.0,584006315863.5594,0.0,0.0,0.0,-255810936190.75528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44821717054080.87,0.0,0.0,0.0,55.26835975050926,0.0,0.0,0.0,-861904757048.6941,0.0,0.0,0.0,773383840815.7911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255810936190.75528,0.0,0.0,0.0,-167290019902.58344,9.327432795062936e-18,-44187.03133111267,9.327432795062934e-26,-0.0004418703133111266,1.5180153210527675e+23,1.4160359014100147e+24,0.0,9.65151342240435e+23,151801532105.2767,1416035901410.0144,0.0,1190100136776.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773383840815.7911,151801532105.27628,1416035901410.0117,0.0,584006315863.5594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167290019902.58344,0.0,0.0,0.0,0.0,22073018.236482557,51908.60022013071,6.612781506086664e-66,864549624125.0466,0.0,0.0,0.0,0.0,5.961854715488481,6294495.995372441,8.018366364802448e-64,773918435907.0988,0.0,0.0,0.0,0.0,151809287327.91196,1416085781024.5984,62589837.95057231,584006609000.6458
0.12,-1,-1,1,-44166.77273053646,0.0,-0.00044166772730536456,0.0,1.5180151387155765e+23,1.4160358787491603e+24,0.0,9.641259336926385e+23,151801513871.55762,1416035878749.16,0.0,1188835735226.9016,0.0,0.0,0.0,861365763749.0492,0.0,0.0,0.0,0.0,151801513871.5572,1416035878749.1575,0.0,584006311746.5194,0.0,0.0,0.0,-256536340268.6673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38706094481649.91,0.0,0.0,0.0,47.727362871170044,0.0,0.0,0.0,-861365763749.0492,0.0,0.0,0.0,773961453939.4818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256536340268.6673,0.0,0.0,0.0,-169132030411.37207,8.065255346709317e-18,-44166.772730534336,8.065255346709315e-26,-0.00044166772730534325,1.5180151387155765e+23,1.4160358787491603e+24,0.0,9.641259337313452e+23,151801513871.55762,1416035878749.16,0.0,1188835735274.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773961453939.4818,151801513871.5572,1416035878749.1575,0.0,584006311746.5194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169132030411.37207,0.0,0.0,0.0,0.0,22085796.39409869,52659.09203582856,6.708387823643009e-66,864018180099.0526,0.0,0.0,0.0,0.0,6.074770878151477,6293745.508763774,8.017410301626828e-64,774502005449.5824,0.0,0.0,0.0,0.0,151809287327.91156,1416085781024.5974,62589837.9505723,584006609000.6448
0.14,-1,-1,1,-44146.30546422079,0.0,-0.0004414630546422078,0.0,1.5180149543574037e+23,1.4160358561899245e+24,0.0,9.630899631126256e+23,151801495435.74033,1416035856189.9243,0.0,1187558309941.3416,0.0,0.0,0.0,860820485295.794,0.0,0.0,0.0,0.0,151801495435.73984,1416035856189.9211,0.0,584006307576.4857,0.0,0.0,0.0,-257268482930.93896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33342121868888.797,0.0,0.0,0.0,41.11320376396179,0.0,0.0,0.0,-860820485295.794,0.0,0.0,0.0,774545143193.4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257268482930.93896,0.0,0.0,0.0,-170993140787.50967,1.0589610243416555e-17,-44146.30546421877,1.0589610243416553e-25,-0.00044146305464218765,1.5180149543574037e+23,1.4160358561899245e+24,0.0,9.630899631459673e+23,151801495435.74033,1416035856189.9243,0.0,1187558309982.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774545143193.4788,151801495435.73984,1416035856189.9211,0.0,584006307576.4857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170993140787.50967,0.0,0.0,0.0,0.0,22098724.00430242,53410.83521093732,6.804153536760012e-66,863480521018.7548,0.0,0.0,0.0,0.0,6.19210200207937,6292993.770803162,8.016452644495619e-64,775091712882.0779,0.0,0.0,0.0,0.0,151809287327.91156,1416085781024.598,62589837.950572304,584006609000.6448
0.16,-1,-1,1,-44125.624108102376,0.0,-0.0004412562410810237,0.0,1.5180147679249862e+23,1.416035833723281e+24,0.0,9.620431559140705e+23,151801476792.49857,1416035833723.2808,0.0,1186267522335.6514,0.0,0.0,0.0,860268791885.657,0.0,0.0,0.0,0.0,151801476792.49808,1416035833723.279,0.0,584006303352.1235,0.0,0.0,0.0,-258007572902.12936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28690805279653.11,0.0,0.0,0.0,35.37780013680458,0.0,0.0,0.0,-860268791885.657,0.0,0.0,0.0,775135024122.3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258007572902.12936,0.0,0.0,0.0,-172873805103.40692,1.0589610243416555e-17,-44125.6241081004,1.0589610243416553e-25,-0.00044125624108100385,1.5180147679249862e+23,1.416035833723281e+24,0.0,9.620431559427609e+23,151801476792.49857,1416035833723.2808,0.0,1186267522371.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775135024122.3124,151801476792.49808,1416035833723.279,0.0,584006303352.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172873805103.40692,0.0,0.0,0.0,0.0,22111804.140844803,54163.97723071717,6.900097433931527e-66,862936519253.3073,0.0,0.0,0.0,0.0,6.314109477170132,6292240.634006298,8.01549320552386e-64,775687675217.7465,0.0,0.0,0.0,0.0,151809287327.91153,1416085781024.597,62589837.95057229,584006609000.6445
