sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-51047.18609187211,0.0,-0.0005104718609187209,8.611079399317153e+22,1.4160345167913668e+24,0.0,9.355387409572728e+23,86110793993.17151,1416034516791.3665,0.0,1683969733723.091,0.0,0.0,0.0,1058700374430.3525,0.0,0.0,0.0,0.0,86110793993.17137,1416034516791.3638,0.0,687931553181.4353,0.0,0.0,0.0,-62662193888.69748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491462.7595030856,367096.56979574944,4.676291985497132e-65,1059350809136.8435,0.0,0.0,0.0,0.0,83724.40095492419,5979309.325166369,7.616863991149748e-64,1056290251760.5227,0.0,0.0,0.0,0.0,86116047971.42485,1416085399914.0037,62589821.105793476,687931561661.5829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367547471.6971319,0.0,0.0,0.0,0.0024615854490548372,0.0,0.0,0.0,-1058700374430.3525,0.0,0.0,0.0,1056102113425.5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62662193888.69748,0.0,0.0,0.0,-60063932883.89104,-51047.186091870324,-1.262177448353619e-18,-0.0005104718609187032,-1.2621774483536189e-26,8.611079399317153e+22,1.4160345167913668e+24,0.0,9.355387409572745e+23,86110793993.17151,1416034516791.3665,0.0,1683969733723.0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056102113425.5496,86110793993.17137,1416034516791.3638,0.0,687931553181.4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60063932883.89104
0.02,-1,-1,1,0.0,-51035.813565992175,0.0,-0.0005103581356599217,8.611079389807116e+22,1.4160345047441964e+24,0.0,9.35144404389455e+23,86110793898.07114,1416034504744.196,0.0,1683259927901.019,0.0,0.0,0.0,1058714374567.577,0.0,0.0,0.0,0.0,86110793898.071,1416034504744.1936,0.0,687931552965.4584,0.0,0.0,0.0,-63385999632.01691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491432.0466531916,365944.571146581,4.661618323418071e-65,1059372356592.4711,0.0,0.0,0.0,0.0,83683.20140736862,5980461.316677561,7.618331357421167e-64,1056268612643.6443,0.0,0.0,0.0,0.0,86116047971.42496,1416085399914.0032,62589821.10579344,687931561661.5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702401207161666.2,0.0,0.0,0.0,1264.3221728909994,0.0,0.0,0.0,-1058714374567.577,0.0,0.0,0.0,1056078257580.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63385999632.01691,0.0,0.0,0.0,-60749881380.51403,-51035.81356599028,-1.262177448353619e-18,-0.0005103581356599027,-1.2621774483536189e-26,8.611079389807116e+22,1.4160345047441964e+24,0.0,9.351444050918558e+23,86110793898.07114,1416034504744.196,0.0,1683259929165.3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056078257580.3964,86110793898.071,1416034504744.1936,0.0,687931552965.4584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60749881380.51403
0.04,-1,-1,1,0.0,-51023.97120611536,0.0,-0.0005102397120611535,8.611079380636622e+22,1.4160344926118756e+24,0.0,9.347337757003312e+23,86110793806.36621,1416034492611.8752,0.0,1682520796260.5962,0.0,0.0,0.0,1058728298769.2758,0.0,0.0,0.0,0.0,86110793806.36612,1416034492611.873,0.0,687931552735.4039,0.0,0.0,0.0,-64139055244.08456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491398.969636635,364793.3298645183,4.6469544183738485e-65,1059394133062.6843,0.0,0.0,0.0,0.0,83643.60620378131,5981612.550823394,7.61979774798907e-64,1056246742227.8849,0.0,0.0,0.0,0.0,86116047971.4251,1416085399914.004,62589821.10579346,687931561661.5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653408717576369.0,0.0,0.0,0.0,4776.135691637464,0.0,0.0,0.0,-1058728298769.2758,0.0,0.0,0.0,1056054076677.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64139055244.08456,0.0,0.0,0.0,-61464828376.64825,-51023.9712061133,-1.262177448353619e-18,-0.0005102397120611329,-1.2621774483536189e-26,8.611079380636622e+22,1.4160344926118756e+24,0.0,9.347337783537403e+23,86110793806.36621,1416034492611.8752,0.0,1682520801036.7327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056054076677.9749,86110793806.36612,1416034492611.873,0.0,687931552735.4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61464828376.64825
0.06,-1,-1,1,0.0,-51011.61712668556,0.0,-0.0005101161712668555,8.611079371792788e+22,1.4160344803887345e+24,0.0,9.343054047340066e+23,86110793717.92786,1416034480388.7341,0.0,1681749728521.2122,0.0,0.0,0.0,1058742120812.0452,0.0,0.0,0.0,0.0,86110793717.92767,1416034480388.7312,0.0,687931552489.6211,0.0,0.0,0.0,-64923944780.45614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491363.583106301,363642.7091401959,4.63229853253707e-65,1059416139264.5856,0.0,0.0,0.0,0.0,83605.55831731686,5982763.164412412,7.621263336636189e-64,1056224639751.3179,0.0,0.0,0.0,0.0,86116047971.42499,1416085399914.004,62589821.105793424,687931561661.5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579569747352345.2,0.0,0.0,0.0,2843.2255452342215,0.0,0.0,0.0,-1058742120812.0452,0.0,0.0,0.0,1056029561521.6342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64923944780.45614,0.0,0.0,0.0,-62211382646.81947,-51011.617126683566,-6.310887241768095e-19,-0.0005101161712668356,-6.3108872417680944e-27,8.611079371792788e+22,1.4160344803887345e+24,0.0,9.343054063135764e+23,86110793717.92786,1416034480388.7341,0.0,1681749731364.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056029561521.6342,86110793717.92767,1416034480388.7312,0.0,687931552489.6211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62211382646.81947
0.08,-1,-1,1,0.0,-50998.70391903837,0.0,-0.0005099870391903836,8.611079363260497e+22,1.41603446806877e+24,0.0,9.338576456519153e+23,86110793632.60495,1416034468068.7698,0.0,1680943762173.4475,0.0,0.0,0.0,1058755809706.3607,0.0,0.0,0.0,0.0,86110793632.60481,1416034468068.7666,0.0,687931552226.1907,0.0,0.0,0.0,-65743599759.10623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491325.9547588546,362492.5943785269,4.617649211241308e-65,1059438374771.6403,0.0,0.0,0.0,0.0,83568.99143944032,5983913.272038964,7.622728268829178e-64,1056202305600.1279,0.0,0.0,0.0,0.0,86116047971.42491,1416085399914.0034,62589821.105793454,687931561661.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278673715757031.2,0.0,0.0,0.0,2301.6126883626566,0.0,0.0,0.0,-1058755809706.3607,0.0,0.0,0.0,1056004702970.7524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65743599759.10623,0.0,0.0,0.0,-62992490721.88511,-50998.70391903651,-6.310887241768095e-19,-0.000509987039190365,-6.3108872417680944e-27,8.611079363260497e+22,1.41603446806877e+24,0.0,9.338576469305884e+23,86110793632.60495,1416034468068.7698,0.0,1680943764475.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056004702970.7524,86110793632.60481,1416034468068.7666,0.0,687931552226.1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62992490721.88511
0.1,-1,-1,1,0.0,-50985.1776501113,0.0,-0.0005098517765011129,8.611079355021649e+22,1.4160344556453498e+24,0.0,9.33388626986611e+23,86110793550.21646,1416034455645.3494,0.0,1680099528575.9,0.0,0.0,0.0,1058769329440.6515,0.0,0.0,0.0,0.0,86110793550.21632,1416034455645.3457,0.0,687931551942.8525,0.0,0.0,0.0,-66601352807.60544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491286.1666840278,361342.873945142,4.603005037743604e-65,1059460838317.0665,0.0,0.0,0.0,0.0,83533.8276071795,5985062.985336748,7.624192686242343e-64,1056179741004.2145,0.0,0.0,0.0,0.0,86116047971.42487,1416085399914.0027,62589821.105793424,687931561661.5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4142799639279934.0,0.0,0.0,0.0,7457.0393507038825,0.0,0.0,0.0,-1058769329440.6515,0.0,0.0,0.0,1055979491408.6454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66601352807.60544,0.0,0.0,0.0,-63811507318.559364,-50985.17765010927,-1.262177448353619e-18,-0.0005098517765010926,-1.2621774483536189e-26,8.611079355021649e+22,1.4160344556453498e+24,0.0,9.333886311294105e+23,86110793550.21646,1416034455645.3494,0.0,1680099536032.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055979491408.6454,86110793550.21632,1416034455645.3457,0.0,687931551942.8525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63811507318.559364
0.12,-1,-1,1,0.0,-50970.97659958778,0.0,-0.0005097097659958777,8.611079347058867e+22,1.4160344431112388e+24,0.0,9.328962119109178e+23,86110793470.58865,1416034443111.2385,0.0,1679213181439.652,0.0,0.0,0.0,1058782639307.4852,0.0,0.0,0.0,0.0,86110793470.58855,1416034443111.2349,0.0,687931551636.9335,0.0,0.0,0.0,-67501009504.766754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491244.296510616,360193.454894591,4.588364833587143e-65,1059483528869.0317,0.0,0.0,0.0,0.0,83499.99254462661,5986212.397250645,7.625656706721363e-64,1056156946957.327,0.0,0.0,0.0,0.0,86116047971.425,1416085399914.0046,62589821.10579345,687931561661.5846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948118536428083.0,0.0,0.0,0.0,7106.613365570549,0.0,0.0,0.0,-1058782639307.4852,0.0,0.0,0.0,1055953915393.8683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67501009504.766754,0.0,0.0,0.0,-64672278484.53644,-50970.9765995859,-1.262177448353619e-18,-0.0005097097659958589,-1.2621774483536189e-26,8.611079347058867e+22,1.4160344431112388e+24,0.0,9.328962158590355e+23,86110793470.58865,1416034443111.2385,0.0,1679213188546.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055953915393.8683,86110793470.58855,1416034443111.2349,0.0,687931551636.9335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64672278484.53644
0.14,-1,-1,1,0.0,-50956.02995841924,0.0,-0.0005095602995841924,8.611079339349838e+22,1.4160344304585612e+24,0.0,9.323779435068127e+23,86110793393.49837,1416034430458.5608,0.0,1678280298312.263,0.0,0.0,0.0,1058795690514.4851,0.0,0.0,0.0,0.0,86110793393.4982,1416034430458.5583,0.0,687931551305.2462,0.0,0.0,0.0,-68446943507.46905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491200.4489378235,359044.273418264,4.5737277915428546e-65,1059506443233.2788,0.0,0.0,0.0,0.0,83467.39200417855,5987361.571588846,7.627120410989148e-64,1056133926625.5271,0.0,0.0,0.0,0.0,86116047971.42494,1416085399914.0046,62589821.105793476,687931561661.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747962167884398.0,0.0,0.0,0.0,6746.331902191916,0.0,0.0,0.0,-1058795690514.4851,0.0,0.0,0.0,1055927963847.1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68446943507.46905,0.0,0.0,0.0,-65579210093.8356,-50956.02995841729,-1.262177448353619e-18,-0.0005095602995841728,-1.2621774483536189e-26,8.611079339349838e+22,1.4160344304585612e+24,0.0,9.323779472547753e+23,86110793393.49837,1416034430458.5608,0.0,1678280305058.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055927963847.1838,86110793393.4982,1416034430458.5583,0.0,687931551305.2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65579210093.8356
0.16,-1,-1,1,0.0,-50940.25598514736,0.0,-0.0005094025598514735,8.611079331869802e+22,1.4160344176786128e+24,0.0,9.318309873898047e+23,86110793318.698,1416034417678.6123,0.0,1677295777301.6484,0.0,0.0,0.0,1058808426106.861,0.0,0.0,0.0,0.0,86110793318.69788,1416034417678.6099,0.0,687931550943.974,0.0,0.0,0.0,-69444199749.18675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491154.742160071,357895.29578720237,4.559093487599429e-65,1059529577051.572,0.0,0.0,0.0,0.0,83435.92206003872,5988510.542080149,7.628583841446835e-64,1056110684344.736,0.0,0.0,0.0,0.0,86116047971.42487,1416085399914.0051,62589821.10579346,687931561661.5837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542291196905813.5,0.0,0.0,0.0,6376.124154430465,0.0,0.0,0.0,-1058808426106.861,0.0,0.0,0.0,1055901624647.9833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69444199749.18675,0.0,0.0,0.0,-66537391914.18497,-50940.2559851456,-1.262177448353619e-18,-0.0005094025598514559,-1.2621774483536189e-26,8.611079331869802e+22,1.4160344176786128e+24,0.0,9.318309909320964e+23,86110793318.698,1416034417678.6123,0.0,1677295783677.7737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055901624647.9833,86110793318.69788,1416034417678.6099,0.0,687931550943.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66537391914.18497
