sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-46582.63543335698,0.0,-0.0004658263543335698,1.5690406467794438e+23,1.4160347753231329e+24,0.0,1.1121007037123022e+24,156904064677.94434,1416034775323.1326,0.0,1334520844454.7622,0.0,0.0,0.0,804263022463.7762,0.0,0.0,0.0,0.0,156904064677.944,1416034775323.1296,0.0,575931367452.589,0.0,0.0,0.0,-45673545461.60397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345735.6255696546,396246.0065779459,5.047607198456157e-65,804735456272.1133,0.0,0.0,0.0,0.0,135731.37917559082,5950160.068019123,7.579732468246548e-64,803797305419.3037,0.0,0.0,0.0,0.0,156913670010.1674,1416085399913.9927,62589821.10579341,575931372686.5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7531063699.085889,0.0,0.0,0.0,0.009037276438903064,0.0,0.0,0.0,-804263022463.7762,0.0,0.0,0.0,803657674817.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45673545461.60397,0.0,0.0,0.0,-45068197814.8233,-46582.63543335551,-1.262177448353619e-18,-0.000465826354333555,-1.2621774483536189e-26,1.5690406467794438e+23,1.4160347753231329e+24,0.0,1.1121007037123101e+24,156904064677.94434,1416034775323.1326,0.0,1334520844454.7717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803657674817.0042,156904064677.944,1416034775323.1296,0.0,575931367452.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45068197814.8233
0.02,-1,-1,1,0.0,-46575.81900366525,0.0,-0.00046575819003665247,1.5690406380368707e+23,1.416034760763935e+24,0.0,1.1117461728584221e+24,156904063803.68704,1416034760763.9346,0.0,1334095407430.1062,0.0,0.0,0.0,804277724287.4635,0.0,0.0,0.0,0.0,156904063803.68683,1416034760763.9321,0.0,575931367360.0925,0.0,0.0,0.0,-46113684217.450836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345996.279055101,394640.81601678196,5.027158663198524e-65,804754748167.0865,0.0,0.0,0.0,0.0,135407.05861018546,5951765.248737368,7.581777321860838e-64,803777994744.8273,0.0,0.0,0.0,0.0,156913670010.1672,1416085399913.992,62589821.10579339,575931372686.5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7241170634180698.0,0.0,0.0,0.0,8689.404761016835,0.0,0.0,0.0,-804277724287.4635,0.0,0.0,0.0,803637056573.7642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46113684217.450836,0.0,0.0,0.0,-45473007814.34725,-46575.81900366361,-1.262177448353619e-18,-0.000465758190036636,-1.2621774483536189e-26,1.5690406380368707e+23,1.416034760763935e+24,0.0,1.1117461800995926e+24,156904063803.68704,1416034760763.9346,0.0,1334095416119.5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803637056573.7642,156904063803.68683,1416034760763.9321,0.0,575931367360.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45473007814.34725
0.04,-1,-1,1,0.0,-46568.88113861958,0.0,-0.0004656888113861957,1.5690406294881772e+23,1.4160347462470227e+24,0.0,1.1113853321743353e+24,156904062948.8177,1416034746247.0225,0.0,1333662398609.202,0.0,0.0,0.0,804292724013.4489,0.0,0.0,0.0,0.0,156904062948.8175,1416034746247.0198,0.0,575931367264.9988,0.0,0.0,0.0,-46561692669.24571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346246.7920393613,393050.3761653858,5.006898112422128e-65,804774420006.3378,0.0,0.0,0.0,0.0,135091.61438931423,5953355.678830638,7.583803377026188e-64,803758302971.6272,0.0,0.0,0.0,0.0,156913670010.16702,1416085399913.9915,62589821.10579339,575931372686.5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547408890787871.5,0.0,0.0,0.0,1856.8906689454452,0.0,0.0,0.0,-804292724013.4489,0.0,0.0,0.0,803616034001.5754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46561692669.24571,0.0,0.0,0.0,-45885000800.48212,-46568.881138618126,-1.262177448353619e-18,-0.0004656888113861812,-1.2621774483536189e-26,1.5690406294881772e+23,1.4160347462470227e+24,0.0,1.1113853337217449e+24,156904062948.8177,1416034746247.0225,0.0,1333662400466.0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803616034001.5754,156904062948.8175,1416034746247.0198,0.0,575931367264.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45885000800.48212
0.06,-1,-1,1,0.0,-46561.81582059506,0.0,-0.0004656181582059505,1.5690406211332934e+23,1.4160347317716059e+24,0.0,1.1110178523604627e+24,156904062113.3293,1416034731771.6055,0.0,1333221422832.555,0.0,0.0,0.0,804308017026.597,0.0,0.0,0.0,0.0,156904062113.3291,1416034731771.6035,0.0,575931367167.159,0.0,0.0,0.0,-47017961361.20141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346487.2537937635,391474.568993885,4.986824044414997e-65,804794471246.4336,0.0,0.0,0.0,0.0,134784.95930117674,5954931.476328231,7.585810783913782e-64,803738230597.7666,0.0,0.0,0.0,0.0,156913670010.16708,1416085399913.993,62589821.10579342,575931372686.5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6064814697223196e+16,0.0,0.0,0.0,19277.77763666783,0.0,0.0,0.0,-804308017026.597,0.0,0.0,0.0,803594606451.5878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47017961361.20141,0.0,0.0,0.0,-46304531508.414375,-46561.81582059348,-2.524354896707238e-18,-0.00046561815820593473,-2.5243548967072378e-26,1.5690406211332934e+23,1.4160347317716059e+24,0.0,1.1110178684252771e+24,156904062113.3293,1416034731771.6055,0.0,1333221442110.3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803594606451.5878,156904062113.3291,1416034731771.6035,0.0,575931367167.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46304531508.414375
0.08,-1,-1,1,0.0,-46554.6163969506,0.0,-0.00046554616396950595,1.5690406129727606e+23,1.4160347173346995e+24,0.0,1.1106434117937008e+24,156904061297.27603,1416034717334.6992,0.0,1332772094152.4404,0.0,0.0,0.0,804323607258.0099,0.0,0.0,0.0,0.0,156904061297.2758,1416034717334.6968,0.0,575931367066.4008,0.0,0.0,0.0,-47482880171.97009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346717.695532771,389913.0438295561,4.966931994047014e-65,804814909883.5275,0.0,0.0,0.0,0.0,134487.03619803736,5956492.991900912,7.587799989036694e-64,803717769571.3851,0.0,0.0,0.0,0.0,156913670010.16696,1416085399913.9924,62589821.105793364,575931372686.5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347003310082655.2,0.0,0.0,0.0,1616.403972099186,0.0,0.0,0.0,-804323607258.0099,0.0,0.0,0.0,803572764463.1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47482880171.97009,0.0,0.0,0.0,-46732035760.66735,-46554.61639694897,-1.262177448353619e-18,-0.00046554616396948963,-1.2621774483536189e-26,1.5690406129727606e+23,1.4160347173346995e+24,0.0,1.1106434131407044e+24,156904061297.27603,1416034717334.6992,0.0,1332772095768.8447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803572764463.1112,156904061297.2758,1416034717334.6968,0.0,575931367066.4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46732035760.66735
0.1,-1,-1,1,0.0,-46547.27575134317,0.0,-0.0004654727575134317,1.569040605006019e+23,1.4160347029353162e+24,0.0,1.1102616178341016e+24,156904060500.60187,1416034702935.316,0.0,1332313941400.9216,0.0,0.0,0.0,804339488142.018,0.0,0.0,0.0,0.0,156904060500.60162,1416034702935.3127,0.0,575931366962.5437,0.0,0.0,0.0,-47956913703.642494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346938.2257927973,388365.6769560482,4.9472203873355275e-65,804835734195.7388,0.0,0.0,0.0,0.0,134197.74250433562,5958040.349264395,7.589771149793164e-64,803696921567.6627,0.0,0.0,0.0,0.0,156913670010.16727,1416085399913.9934,62589821.10579338,575931372686.5319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530679614922217.0,0.0,0.0,0.0,3036.8155379066593,0.0,0.0,0.0,-804339488142.018,0.0,0.0,0.0,803550508362.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47956913703.642494,0.0,0.0,0.0,-47167930886.82807,-46547.27575134159,-1.262177448353619e-18,-0.0004654727575134159,-1.2621774483536189e-26,1.569040605006019e+23,1.4160347029353162e+24,0.0,1.1102616203647808e+24,156904060500.60187,1416034702935.316,0.0,1332313944437.7366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803550508362.0194,156904060500.60162,1416034702935.3127,0.0,575931366962.5437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47167930886.82807
0.12,-1,-1,1,0.0,-46539.7862105246,0.0,-0.00046539786210524596,1.569040597233435e+23,1.4160346885712206e+24,0.0,1.1098720801527744e+24,156904059723.34344,1416034688571.2202,0.0,1331846496183.3289,0.0,0.0,0.0,804355659460.2415,0.0,0.0,0.0,0.0,156904059723.34314,1416034688571.2178,0.0,575931366855.385,0.0,0.0,0.0,-48440530132.29753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347148.8950029765,386832.2184177415,4.927686042359815e-65,804856948845.9183,0.0,0.0,0.0,0.0,133917.01284243495,5959573.798372918,7.591724584375305e-64,803675681868.7463,0.0,0.0,0.0,0.0,156913670010.16727,1416085399913.9924,62589821.10579338,575931372686.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446264430472705.5,0.0,0.0,0.0,2935.517316567246,0.0,0.0,0.0,-804355659460.2415,0.0,0.0,0.0,803527831869.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48440530132.29753,0.0,0.0,0.0,-47612699606.434135,-46539.78621052321,-1.262177448353619e-18,-0.0004653978621052321,-1.2621774483536189e-26,1.569040597233435e+23,1.4160346885712206e+24,0.0,1.1098720825990388e+24,156904059723.34344,1416034688571.2202,0.0,1331846499118.8462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803527831869.895,156904059723.34314,1416034688571.2178,0.0,575931366855.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47612699606.434135
0.14,-1,-1,1,0.0,-46532.13933810748,0.0,-0.0004653213933810747,1.569040589654745e+23,1.4160346742401407e+24,0.0,1.1094743592049056e+24,156904058965.47446,1416034674240.1404,0.0,1331369231045.8862,0.0,0.0,0.0,804372118484.3169,0.0,0.0,0.0,0.0,156904058965.4743,1416034674240.139,0.0,575931366744.7023,0.0,0.0,0.0,-48934254183.13303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347349.7810591026,385312.4246317708,4.908325858459565e-65,804878556576.4668,0.0,0.0,0.0,0.0,133644.760674455,5961093.582807955,7.593660602849131e-64,803654047677.8712,0.0,0.0,0.0,0.0,156913670010.1672,1416085399913.9927,62589821.1057934,575931372686.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362928791706170.0,0.0,0.0,0.0,2835.5145500474027,0.0,0.0,0.0,-804372118484.3169,0.0,0.0,0.0,803504730504.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48934254183.13303,0.0,0.0,0.0,-48066863367.46152,-46532.139338105946,-2.524354896707238e-18,-0.0004653213933810594,-2.5243548967072378e-26,1.569040589654745e+23,1.4160346742401407e+24,0.0,1.1094743615678344e+24,156904058965.47446,1416034674240.1404,0.0,1331369233881.4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803504730504.1602,156904058965.4743,1416034674240.139,0.0,575931366744.7023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48066863367.46152
0.16,-1,-1,1,0.0,-46524.32597448141,0.0,-0.0004652432597448141,1.5690405822697094e+23,1.4160346599396954e+24,0.0,1.1090679785775059e+24,156904058226.97092,1416034659939.695,0.0,1330881574293.0066,0.0,0.0,0.0,804388862151.7422,0.0,0.0,0.0,0.0,156904058226.97067,1416034659939.6926,0.0,575931366630.2487,0.0,0.0,0.0,-49438654488.9844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347540.9600280006,383806.05227119726,4.889136738365675e-65,804900560253.4047,0.0,0.0,0.0,0.0,133380.90090828753,5962599.945895128,7.595579514941588e-64,803632016073.0707,0.0,0.0,0.0,0.0,156913670010.1671,1416085399913.9917,62589821.105793394,575931372686.5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280729775405053.0,0.0,0.0,0.0,2736.875730486063,0.0,0.0,0.0,-804388862151.7422,0.0,0.0,0.0,803481199509.9498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49438654488.9844,0.0,0.0,0.0,-48530989110.316475,-46524.325974479754,-1.262177448353619e-18,-0.00046524325974479745,-1.2621774483536189e-26,1.5690405822697094e+23,1.4160346599396954e+24,0.0,1.1090679808582354e+24,156904058226.97092,1416034659939.695,0.0,1330881577029.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803481199509.9498,156904058226.97067,1416034659939.6926,0.0,575931366630.2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48530989110.316475
