sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-51166.19369102525,0.0,-0.0005116619369102525,1.382091063722657e+24,1.41605085152724e+24,1.6184683719920974e+23,0.0,1615644933577.9348,1416050851527.2395,161846837199.20972,0.0,1339747443238.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111977533.7131,1416050851527.2402,161846837199.20944,0.0,-292214487194.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21586975808934.08,0.0,0.0,0.0,-25.234869837760925,0.0,0.0,0.0,-1339747443238.381,0.0,0.0,0.0,1135838559109.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292214487194.1602,0.0,0.0,0.0,-88305603090.0565,0.0,0.0,0.0,-51166.19369102283,8.942593473575478e-18,-0.0005116619369102283,8.942593473575477e-26,1.38209106370107e+24,1.41605085152724e+24,1.6184683719920974e+23,0.0,1615644933552.7,1416050851527.2395,161846837199.20972,0.0,0.0,0.0,0.0,0.0,1135838559109.0427,0.0,0.0,0.0,568111977533.7131,1416050851527.2402,161846837199.20944,0.0,0.0,0.0,0.0,0.0,-88305603090.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357676528400.701,53.68922386223394,9525435.996444302,6.838501424462604e-69,0.0,0.0,0.0,0.0,1136034758271.1938,8643052.034943467,54988.04525516771,1.101012499835821e-63,0.0,0.0,0.0,0.0,568112143890.9365,1416085781024.5942,161856505494.64255,62589837.95057229
0.02,-1,-1,1,0.0,-51148.69392226659,0.0,-0.0005114869392226658,1.3811567310872698e+24,1.4160506774673235e+24,1.6184683387917717e+23,0.0,1614552711923.1812,1416050677467.323,161846833879.17712,0.0,1339926893095.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111976208.9843,1416050677467.3237,161846833879.17676,0.0,-293486157381.16455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4376250475392619e+17,0.0,0.0,0.0,168056.3376327306,0.0,0.0,0.0,-1339926893095.3623,0.0,0.0,0.0,1135163928434.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293486157381.16455,0.0,0.0,0.0,-88723024663.56287,0.0,0.0,0.0,-51148.69392226423,8.942593473575478e-18,-0.0005114869392226423,8.942593473575477e-26,1.3811568748497753e+24,1.4160506774673235e+24,1.6184683387917717e+23,0.0,1614552879979.5195,1416050677467.323,161846833879.17712,0.0,0.0,0.0,0.0,0.0,1135163928434.0974,0.0,0.0,0.0,568111976208.9843,1416050677467.3237,161846833879.17676,0.0,0.0,0.0,0.0,0.0,-88723024663.56287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357934069605.611,54.633932337148565,9500070.312814876,6.958839914096952e-69,0.0,0.0,0.0,0.0,1135361094638.7283,8643051.720042884,56483.11328592959,1.101012459722992e-63,0.0,0.0,0.0,0.0,568112143890.938,1416085781024.5957,161856505494.643,62589837.95057233
0.04,-1,-1,1,0.0,-51130.96890750161,0.0,-0.000511309689075016,1.380210551600508e+24,1.416050501590227e+24,1.6184683059237456e+23,0.0,1613446641466.4885,1416050501590.2268,161846830592.3745,0.0,1340108152692.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111974863.3362,1416050501590.2258,161846830592.37436,0.0,-294773486089.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.720752603460637e+16,0.0,0.0,0.0,101944.36626207083,0.0,0.0,0.0,-1340108152692.52,0.0,0.0,0.0,1134479890119.8208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294773486089.3662,0.0,0.0,0.0,-89145121572.30196,0.0,0.0,0.0,-51130.96890749921,8.942593473575478e-18,-0.000511309689074992,8.942593473575477e-26,1.3802106388080348e+24,1.416050501590227e+24,1.6184683059237456e+23,0.0,1613446743410.8557,1416050501590.2268,161846830592.3745,0.0,0.0,0.0,0.0,0.0,1134479890119.8208,0.0,0.0,0.0,568111974863.3362,1416050501590.2258,161846830592.37436,0.0,0.0,0.0,0.0,0.0,-89145121572.30196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358194382059.9175,55.61359529395328,9474436.357224133,7.083632722061873e-69,0.0,0.0,0.0,0.0,1134678034206.917,8643051.393490886,57990.12313826534,1.1010124181253891e-63,0.0,0.0,0.0,0.0,568112143890.9381,1416085781024.596,161856505494.64307,62589837.9505723
0.06,-1,-1,1,0.0,-51113.014857705944,0.0,-0.0005111301485770593,1.3792521166608807e+24,1.4160503238585498e+24,1.6184682733613776e+23,0.0,1612326244558.486,1416050323858.5496,161846827336.13773,0.0,1340291188469.6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111973496.1528,1416050323858.5493,161846827336.13745,0.0,-296076917407.28394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.243270222625346e+16,0.0,0.0,0.0,72982.94713644683,0.0,0.0,0.0,-1340291188469.6165,0.0,0.0,0.0,1133786378702.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296076917407.28394,0.0,0.0,0.0,-89572034656.7438,0.0,0.0,0.0,-51113.014857703616,1.0204770921929097e-17,-0.000511130148577036,1.0204770921929096e-25,1.3792521790935824e+24,1.4160503238585498e+24,1.6184682733613776e+23,0.0,1612326317541.4326,1416050323858.5496,161846827336.13773,0.0,0.0,0.0,0.0,0.0,1133786378702.023,0.0,0.0,0.0,568111973496.1528,1416050323858.5493,161846827336.13745,0.0,0.0,0.0,0.0,0.0,-89572034656.7438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358457459457.4563,56.63013600423349,9448534.686408175,7.213125301451934e-69,0.0,0.0,0.0,0.0,1133985511840.0571,8643051.054646377,59509.42380497145,1.1010123749611975e-63,0.0,0.0,0.0,0.0,568112143890.9384,1416085781024.596,161856505494.6433,62589837.950572304
0.08,-1,-1,1,0.0,-51094.82757459387,0.0,-0.0005109482757459387,1.3782810638944e+24,1.4160501442316224e+24,1.6184682410826395e+23,0.0,1611191097589.099,1416050144231.622,161846824108.26392,0.0,1340475980518.5786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111972106.8313,1416050144231.6194,161846824108.26367,0.0,-297396855036.31287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2517954652009626e+17,0.0,0.0,0.0,263231.7095666975,0.0,0.0,0.0,-1340475980518.5786,0.0,0.0,0.0,1133083297690.8682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297396855036.31287,0.0,0.0,0.0,-90003908976.89175,0.0,0.0,0.0,-51094.827574591494,8.942593473575478e-18,-0.0005109482757459148,8.942593473575477e-26,1.3782812890739455e+24,1.4160501442316224e+24,1.6184682410826395e+23,0.0,1611191360820.8074,1416050144231.622,161846824108.26392,0.0,0.0,0.0,0.0,0.0,1133083297690.8682,0.0,0.0,0.0,568111972106.8313,1416050144231.6194,161846824108.26367,0.0,0.0,0.0,0.0,0.0,-90003908976.89175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358723306668.4412,57.68563138223455,9422364.83617013,7.347582757717255e-69,0.0,0.0,0.0,0.0,1133283431386.0142,8643050.702817064,61041.217066368336,1.101012330142047e-63,0.0,0.0,0.0,0.0,568112143890.9381,1416085781024.595,161856505494.64313,62589837.950572304
0.1,-1,-1,1,0.0,-51076.40186232981,0.0,-0.000510764018623298,1.3772974401330594e+24,1.4160499626592082e+24,1.618468209091546e+23,0.0,1610041255304.2673,1416049962659.2078,161846820909.15457,0.0,1340662582540.7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111970695.0459,1416049962659.2046,161846820909.15427,0.0,-298733297931.53015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1036507550288637e+17,0.0,0.0,0.0,245913.80217923224,0.0,0.0,0.0,-1340662582540.7505,0.0,0.0,0.0,1132370419296.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298733297931.53015,0.0,0.0,0.0,-90440888773.73053,0.0,0.0,0.0,-51076.40186232753,1.0204770921929097e-17,-0.0005107640186232753,1.0204770921929096e-25,1.3772976504981338e+24,1.4160499626592082e+24,1.618468209091546e+23,0.0,1610041501218.068,1416049962659.2078,161846820909.15457,0.0,0.0,0.0,0.0,0.0,1132370419296.753,0.0,0.0,0.0,568111970695.0459,1416049962659.2046,161846820909.15427,0.0,0.0,0.0,0.0,0.0,-90440888773.73053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358991977333.1685,58.782365594545624,9395922.095753277,7.487296615591198e-69,0.0,0.0,0.0,0.0,1132571565391.2727,8643050.337241588,62584.508632336525,1.1010122835707621e-63,0.0,0.0,0.0,0.0,568112143890.9379,1416085781024.5935,161856505494.64322,62589837.950572275
0.12,-1,-1,1,0.0,-51057.73306298427,0.0,-0.0005105773306298426,1.376300837934846e+24,1.4160497790967553e+24,1.6184681773647243e+23,0.0,1608876241410.0315,1416049779096.755,161846817736.47238,0.0,1340850974229.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111969260.13,1416049779096.7507,161846817736.47214,0.0,-300086702079.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9676662537707744e+17,0.0,0.0,0.0,230017.406039387,0.0,0.0,0.0,-1340850974229.127,0.0,0.0,0.0,1131647634422.4126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300086702079.227,0.0,0.0,0.0,-90883132255.1057,0.0,0.0,0.0,-51057.733062981904,1.0204770921929097e-17,-0.0005105773306298189,1.0204770921929096e-25,1.376301034701471e+24,1.4160497790967553e+24,1.6184681773647243e+23,0.0,1608876471427.437,1416049779096.755,161846817736.47238,0.0,0.0,0.0,0.0,0.0,1131647634422.4126,0.0,0.0,0.0,568111969260.13,1416049779096.7507,161846817736.47214,0.0,0.0,0.0,0.0,0.0,-90883132255.1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359263479139.5898,59.922756322621304,9369205.672252141,7.632575359396324e-69,0.0,0.0,0.0,0.0,1131849805124.767,8643049.957114037,64139.62005855819,1.101012235144515e-63,0.0,0.0,0.0,0.0,568112143890.9382,1416085781024.5957,161856505494.64316,62589837.9505723
0.14,-1,-1,1,0.0,-51038.81596916564,0.0,-0.0005103881596916563,1.3752909793959807e+24,1.4160495934947346e+24,1.618468145887894e+23,0.0,1607695731040.7986,1416049593494.7344,161846814588.78937,0.0,1341041162050.3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111967801.4897,1416049593494.7283,161846814588.78912,0.0,-301457398811.0734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8428572997389344e+17,0.0,0.0,0.0,215427.41558654606,0.0,0.0,0.0,-1341041162050.3801,0.0,0.0,0.0,1130914780762.8745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301457398811.0734,0.0,0.0,0.0,-91330802096.15088,0.0,0.0,0.0,-51038.81596916328,8.942593473575478e-18,-0.0005103881596916327,8.942593473575477e-26,1.37529116368171e+24,1.4160495934947346e+24,1.618468145887894e+23,0.0,1607695946468.2136,1416049593494.7344,161846814588.78937,0.0,0.0,0.0,0.0,0.0,1130914780762.8745,0.0,0.0,0.0,568111967801.4897,1416049593494.7283,161846814588.78912,0.0,0.0,0.0,0.0,0.0,-91330802096.15088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359537838901.8518,61.10943459014641,9342213.073151099,7.783754571215779e-69,0.0,0.0,0.0,0.0,1131117988657.58,8643049.561557408,65706.48303029498,1.1010121847514439e-63,0.0,0.0,0.0,0.0,568112143890.938,1416085781024.5955,161856505494.6429,62589837.950572334
0.16,-1,-1,1,0.0,-51019.64507374175,0.0,-0.0005101964507374174,1.3742675706044602e+24,1.4160494058011143e+24,1.6184681146468057e+23,0.0,1606499380617.5889,1416049405801.114,161846811464.68054,0.0,1341233154357.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568111966318.5024,1416049405801.1074,161846811464.68018,0.0,-302845740058.36115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728310942600323e+17,0.0,0.0,0.0,202037.1082161814,0.0,0.0,0.0,-1341233154357.447,0.0,0.0,0.0,1130171684695.7876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302845740058.36115,0.0,0.0,0.0,-91784068359.59421,0.0,0.0,0.0,-51019.64507373942,8.942593473575478e-18,-0.0005101964507373941,8.942593473575477e-26,1.374267743435555e+24,1.4160494058011143e+24,1.6184681146468057e+23,0.0,1606499582654.6978,1416049405801.114,161846811464.68054,0.0,0.0,0.0,0.0,0.0,1130171684695.7876,0.0,0.0,0.0,568111966318.5024,1416049405801.1074,161846811464.68018,0.0,0.0,0.0,0.0,0.0,-91784068359.59421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359815086587.7031,62.34525021222495,9314941.484918179,7.941197664032631e-69,0.0,0.0,0.0,0.0,1130375942759.841,8643049.149621788,67285.06149919078,1.101012132270415e-63,0.0,0.0,0.0,0.0,568112143890.9384,1416085781024.5964,161856505494.64328,62589837.95057231
