sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-43403.07835568026,0.0,-0.0004340307835568026,0.0,1.609390268896354e+23,1.4160346683384868e+24,0.0,9.637442302109382e+23,160939026889.63535,1416034668338.4866,0.0,1132033378937.3894,0.0,0.0,0.0,783774523082.1116,0.0,0.0,0.0,0.0,160939026889.63495,1416034668338.4846,0.0,569550284704.0637,0.0,0.0,0.0,-221291428848.78653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-881737032373.7224,0.0,0.0,0.0,-1.0357060730457306,0.0,0.0,0.0,-783774523082.1116,0.0,0.0,0.0,836317427066.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221291428848.78653,0.0,0.0,0.0,-273834332833.94516,8.977375768371112e-18,-43403.07835567821,8.97737576837111e-26,-0.00043403078355678203,1.609390268896354e+23,1.4160346683384868e+24,0.0,9.63744230210056e+23,160939026889.63535,1416034668338.4866,0.0,1132033378936.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836317427066.2351,160939026889.63495,1416034668338.4846,0.0,569550284704.0637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273834332833.94516,0.0,0.0,0.0,0.0,22327526.03912149,95311.60827959218,1.2141924586259464e-65,786208632586.5353,0.0,0.0,0.0,0.0,6.352679592696699,7103176.703863611,9.048517248259394e-64,837097304522.0267,0.0,0.0,0.0,0.0,160947128156.63303,1416085781024.5962,62589837.950572304,569550757657.5267
0.02,-1,-1,1,-43384.85613371888,0.0,-0.0004338485613371887,0.0,1.6093900844608577e+23,1.416034655638274e+24,0.0,9.627759934812573e+23,160939008446.08572,1416034655638.2734,0.0,1130896068578.1128,0.0,0.0,0.0,783254583307.2302,0.0,0.0,0.0,0.0,160939008446.08533,1416034655638.2717,0.0,569550280644.6667,0.0,0.0,0.0,-221908795373.78488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202945877526816.16,0.0,0.0,0.0,-238.38431429862976,0.0,0.0,0.0,-783254583307.2302,0.0,0.0,0.0,837011652088.4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221908795373.78488,0.0,0.0,0.0,-275665864393.3441,8.977375768371112e-18,-43384.85613371674,8.97737576837111e-26,-0.00043384856133716737,1.6093900844608577e+23,1.416034655638274e+24,0.0,9.627759932783114e+23,160939008446.08572,1416034655638.2734,0.0,1130896068339.7285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837011652088.4055,160939008446.08533,1416034655638.2717,0.0,569550280644.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-275665864393.3441,0.0,0.0,0.0,0.0,22340649.84299567,95799.55119106031,1.22040838484258e-65,785695532521.5377,0.0,0.0,0.0,0.0,6.46172169304627,7102580.333256999,9.047757523933789e-64,837796793830.1445,0.0,0.0,0.0,0.0,160947128156.63275,1416085781024.5962,62589837.95057229,569550757657.5265
0.04,-1,-1,1,-43366.466315655634,0.0,-0.00043366466315655625,0.0,1.6093898982015975e+23,1.4160346428820914e+24,0.0,9.61798851619975e+23,160938989820.1597,1416034642882.091,0.0,1129748298071.942,0.0,0.0,0.0,782729928808.5714,0.0,0.0,0.0,0.0,160938989820.1593,1416034642882.089,0.0,569550276540.3827,0.0,0.0,0.0,-222531907277.01242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-585230047175965.9,0.0,0.0,0.0,-687.422997713089,0.0,0.0,0.0,-782729928808.5714,0.0,0.0,0.0,837711339437.1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222531907277.01242,0.0,0.0,0.0,-277513318592.96533,1.023955321672473e-17,-43366.46631565373,1.0239553216724729e-25,-0.0004336646631565372,1.6093898982015975e+23,1.4160346428820914e+24,0.0,9.617988510347456e+23,160938989820.1597,1416034642882.091,0.0,1129748297384.5195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837711339437.1008,160938989820.1593,1416034642882.089,0.0,569550276540.3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277513318592.96533,0.0,0.0,0.0,0.0,22353892.605993986,96289.49196318984,1.226649761484896e-65,785177781393.389,0.0,0.0,0.0,0.0,6.574582239315093,7101981.5208366,9.046994689000532e-64,838501791224.6139,0.0,0.0,0.0,0.0,160947128156.63306,1416085781024.597,62589837.950572304,569550757657.5272
0.06,-1,-1,1,-43347.90476864815,0.0,-0.0004334790476864814,0.0,1.609389710073007e+23,1.4160346300677228e+24,0.0,9.608125843574731e+23,160938971007.30063,1416034630067.7224,0.0,1128589808685.7476,0.0,0.0,0.0,782200444852.7487,0.0,0.0,0.0,0.0,160938971007.30023,1416034630067.7207,0.0,569550272390.0997,0.0,0.0,0.0,-223160908557.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57455504129240.42,0.0,0.0,0.0,-67.48839208483696,0.0,0.0,0.0,-782200444852.7487,0.0,0.0,0.0,838416620745.5599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223160908557.1016,0.0,0.0,0.0,-279377084517.40155,8.977375768371112e-18,-43347.90476864626,8.97737576837111e-26,-0.00043347904768646254,1.609389710073007e+23,1.4160346300677228e+24,0.0,9.608125843000173e+23,160938971007.30063,1416034630067.7224,0.0,1128589808618.2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838416620745.5599,160938971007.30023,1416034630067.7207,0.0,569550272390.0997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-279377084517.40155,0.0,0.0,0.0,0.0,22367257.223617554,96781.49891758364,1.232917458903464e-65,784655266063.2491,0.0,0.0,0.0,0.0,6.691466520310156,7101380.183098831,9.046228637083488e-64,839212429458.1938,0.0,0.0,0.0,0.0,160947128156.6328,1416085781024.5947,62589837.95057228,569550757657.5261
0.08,-1,-1,1,-43329.167157376796,0.0,-0.0004332916715737679,0.0,1.609389520027623e+23,1.4160346171928494e+24,0.0,9.598169622044052e+23,160938952002.76224,1416034617192.8489,0.0,1127420330856.7227,0.0,0.0,0.0,781666011928.279,0.0,0.0,0.0,0.0,160938952002.76178,1416034617192.847,0.0,569550268192.6562,0.0,0.0,0.0,-223795949264.21176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56572261326469.47,0.0,0.0,0.0,-66.45091730356216,0.0,0.0,0.0,-781666011928.279,0.0,0.0,0.0,839127633120.1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223795949264.21176,0.0,0.0,0.0,-281257570522.5606,8.977375768371112e-18,-43329.16715737473,8.97737576837111e-26,-0.0004332916715737472,1.609389520027623e+23,1.4160346171928494e+24,0.0,9.598169621478334e+23,160938952002.76224,1416034617192.8489,0.0,1127420330790.2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839127633120.1766,160938952002.76178,1416034617192.847,0.0,569550268192.6562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281257570522.5606,0.0,0.0,0.0,0.0,22380746.712861527,97275.64415509101,1.2392123955920595e-65,784127868680.8629,0.0,0.0,0.0,0.0,6.81259492254928,7100776.231920998,9.045459255922289e-64,839928846812.5974,0.0,0.0,0.0,0.0,160947128156.63263,1416085781024.5957,62589837.95057228,569550757657.526
0.1,-1,-1,1,-43310.2489811641,0.0,-0.0004331024898116409,0.0,1.6093893280159332e+23,1.4160346042550783e+24,0.0,9.588117457005964e+23,160938932801.5933,1416034604255.078,0.0,1126239583310.1238,0.0,0.0,0.0,781126505289.2124,0.0,0.0,0.0,0.0,160938932801.5929,1416034604255.076,0.0,569550263946.8427,0.0,0.0,0.0,-224437185925.93005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55793023395239.6,0.0,0.0,0.0,-65.53560873866081,0.0,0.0,0.0,-781126505289.2124,0.0,0.0,0.0,839844519712.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224437185925.93005,0.0,0.0,0.0,-283155200414.5912,7.715159801418605e-18,-43310.24898116194,7.715159801418604e-26,-0.0004331024898116193,1.6093893280159332e+23,1.4160346042550783e+24,0.0,9.58811745644804e+23,160938932801.5933,1416034604255.078,0.0,1126239583244.5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839844519712.3376,160938932801.5929,1416034604255.076,0.0,569550263946.8427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-283155200414.5912,0.0,0.0,0.0,0.0,22394364.22364984,97772.00210716182,1.2455355197332797e-65,783595466233.1155,0.0,0.0,0.0,0.0,6.938203985051297,7100169.576331962,9.044686429627923e-64,840651187659.1045,0.0,0.0,0.0,0.0,160947128156.6327,1416085781024.5962,62589837.95057228,569550757657.5264
0.12,-1,-1,1,-43291.145537372286,0.0,-0.0004329114553737228,0.0,1.609389133986248e+23,1.4160345912519156e+24,0.0,9.577966849712887e+23,160938913398.62476,1416034591251.9153,0.0,1125047272538.0288,0.0,0.0,0.0,780581794716.6195,0.0,0.0,0.0,0.0,160938913398.62427,1416034591251.9133,0.0,569550259651.3939,0.0,0.0,0.0,-225084781829.9849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55095162575657.42,0.0,0.0,0.0,-64.71588736772537,0.0,0.0,0.0,-780581794716.6195,0.0,0.0,0.0,840567429970.3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225084781829.9849,0.0,0.0,0.0,-285070417148.461,8.977337249772224e-18,-43291.14553737032,8.977337249772222e-26,-0.00043291145537370317,1.609389133986248e+23,1.4160345912519156e+24,0.0,9.577966849161934e+23,160938913398.62476,1416034591251.9153,0.0,1125047272473.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840567429970.3802,160938913398.62427,1416034591251.9133,0.0,569550259651.3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-285070417148.461,0.0,0.0,0.0,0.0,22408113.044645634,98270.65059624088,1.2518878227070708e-65,783057930308.897,0.0,0.0,0.0,0.0,7.068547376602243,7099560.12121603,9.043910037031766e-64,841379602720.8561,0.0,0.0,0.0,0.0,160947128156.63324,1416085781024.5962,62589837.95057232,569550757657.5273
0.14,-1,-1,1,-43271.85191542176,0.0,-0.00043271851915421757,0.0,1.6093889378845683e+23,1.4160345781807732e+24,0.0,9.567715190926956e+23,160938893788.4568,1416034578180.7727,0.0,1123843092054.1042,0.0,0.0,0.0,780031744155.6011,0.0,0.0,0.0,0.0,160938893788.4563,1416034578180.7698,0.0,569550255304.987,0.0,0.0,0.0,-225738907406.48373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54436980105082.734,0.0,0.0,0.0,-63.9427729845047,0.0,0.0,0.0,-780031744155.6011,0.0,0.0,0.0,841296520064.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225738907406.48373,0.0,0.0,0.0,-287003683378.9723,8.977337249772224e-18,-43271.85191541967,8.977337249772222e-26,-0.00043271851915419664,1.6093889378845683e+23,1.4160345781807732e+24,0.0,9.567715190382587e+23,160938893788.4568,1416034578180.7727,0.0,1123843091990.1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841296520064.1467,160938893788.4563,1416034578180.7698,0.0,569550255304.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287003683378.9723,0.0,0.0,0.0,0.0,22421996.61215616,98771.67080362287,1.2582703386814232e-65,782515126740.5991,0.0,0.0,0.0,0.0,7.203897276873455,7098947.767352273,9.043129951735488e-64,842114249498.6903,0.0,0.0,0.0,0.0,160947128156.63278,1416085781024.5957,62589837.950572275,569550757657.5262
0.16,-1,-1,1,-43252.362984290536,0.0,-0.0004325236298429053,0.0,1.6093887396544638e+23,1.4160345650389544e+24,0.0,9.5573597542785e+23,160938873965.44635,1416034565038.954,0.0,1122626721613.4783,0.0,0.0,0.0,779476211348.0193,0.0,0.0,0.0,0.0,160938873965.44586,1416034565038.9514,0.0,569550250906.244,0.0,0.0,0.0,-226399740640.78622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53766648360005.53,0.0,0.0,0.0,-63.155387818813324,0.0,0.0,0.0,-779476211348.0193,0.0,0.0,0.0,842031953308.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226399740640.78622,0.0,0.0,0.0,-288955482664.24426,8.977337249772224e-18,-43252.36298428875,8.977337249772222e-26,-0.00043252362984288746,1.6093887396544638e+23,1.4160345650389544e+24,0.0,9.55735975374083e+23,160938873965.44635,1416034565038.954,0.0,1122626721550.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842031953308.3225,160938873965.44586,1416034565038.9514,0.0,569550250906.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-288955482664.24426,0.0,0.0,0.0,0.0,22436018.51912734,99275.14743143826,1.2646841466759662e-65,781966915241.6505,0.0,0.0,0.0,0.0,7.344546429432513,7098332.411216569,9.04234604185891e-64,842855292697.6852,0.0,0.0,0.0,0.0,160947128156.63266,1416085781024.5952,62589837.950572304,569550757657.5259
