sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-59408.543588622386,0.0,-0.0005940854358862238,0.0,2.0323239292121725e+24,1.8470659948171398e+23,1.4160352445624084e+24,0.0,2107247795153.2263,184706599481.71393,1416035244562.408,0.0,1645260177713.9043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945900093.18024,184706599481.71365,1416035244562.404,0.0,-69958282653.8578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207474638855381.03,0.0,0.0,0.0,-215.1234205305518,0.0,0.0,0.0,-1645260177713.9043,0.0,0.0,0.0,1648162706871.5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69958282653.8578,0.0,0.0,0.0,-72860812026.58696,0.0,0.0,0.0,1.185286621253903e-17,-59408.543588619505,1.1852866212539029e-25,-0.0005940854358861949,2.0323239290046982e+24,1.8470659948171398e+23,1.4160352445624084e+24,0.0,2107247794938.1033,184706599481.71393,1416035244562.408,0.0,0.0,0.0,0.0,0.0,1648162706871.5098,0.0,0.0,0.0,531945900093.18024,184706599481.71365,1416035244562.404,0.0,0.0,0.0,0.0,0.0,-72860812026.58696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648882372077.781,17928591.59406211,6675475.224858509,8.503767512719747e-64,0.0,0.0,0.0,0.0,1649315063346.6055,471349.9550412771,25056284.15521979,3.191870338620254e-63,0.0,0.0,0.0,0.0,531945906475.74414,184717927698.69702,1416085781024.5928,62589837.95057229
0.02,-1,-1,1,-59393.26190683533,0.0,-0.0005939326190683533,0.0,2.0314041109073747e+24,1.8470659928845287e+23,1.4160352186319004e+24,0.0,2106294066730.8691,184706599288.45282,1416035218631.9001,0.0,1645261011290.4902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945899903.64716,184706599288.4526,1416035218631.8975,0.0,-70912844463.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.817759708771346e+16,0.0,0.0,0.0,-101797.02262164697,0.0,0.0,0.0,-1645261011290.4902,0.0,0.0,0.0,1648097886831.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70912844463.267,0.0,0.0,0.0,-73749821801.15865,0.0,0.0,0.0,1.0590688764185411e-17,-59393.26190683247,1.059068876418541e-25,-0.0005939326190683246,2.0314040127297797e+24,1.8470659928845287e+23,1.4160352186319004e+24,0.0,2106293964933.8486,184706599288.45282,1416035218631.9001,0.0,0.0,0.0,0.0,0.0,1648097886831.359,0.0,0.0,0.0,531945899903.64716,184706599288.4526,1416035218631.8975,0.0,0.0,0.0,0.0,0.0,-73749821801.15865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648933008227.8274,17921981.71692185,6639088.013105253,8.457410812914785e-64,0.0,0.0,0.0,0.0,1649264578848.6865,471351.2029932347,25092670.622108582,3.1965060086009733e-63,0.0,0.0,0.0,0.0,531945906475.7433,184717927698.69672,1416085781024.5916,62589837.95057226
0.04,-1,-1,1,-59377.649890468994,0.0,-0.0005937764989046899,0.0,2.0304644239657494e+24,1.8470659909939267e+23,1.4160351924718696e+24,0.0,2105319737192.4463,184706599099.39264,1416035192471.8691,0.0,1645261269584.6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945899705.7815,184706599099.39236,1416035192471.8662,0.0,-71887432098.00795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2646608641102307e+17,0.0,0.0,0.0,-234815.0087725445,0.0,0.0,0.0,-1645261269584.6716,0.0,0.0,0.0,1648032240559.6353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71887432098.00795,0.0,0.0,0.0,-74658637887.98022,0.0,0.0,0.0,1.0590688764185411e-17,-59377.64989046637,1.059068876418541e-25,-0.0005937764989046636,2.030464197499662e+24,1.8470659909939267e+23,1.4160351924718696e+24,0.0,2105319502377.4368,184706599099.39264,1416035192471.8691,0.0,0.0,0.0,0.0,0.0,1648032240559.6353,0.0,0.0,0.0,531945899705.7815,184706599099.39236,1416035192471.8662,0.0,0.0,0.0,0.0,0.0,-74658637887.98022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648984113174.2422,17915303.162488114,6602600.670386336,8.410926554959328e-64,0.0,0.0,0.0,0.0,1649213588204.994,471359.7816557865,25129157.214957774,3.2011544343967436e-63,0.0,0.0,0.0,0.0,531945906475.74506,184717927698.69736,1416085781024.5928,62589837.9505723
0.06,-1,-1,1,-59361.69314010308,0.0,-0.0005936169314010308,0.0,2.029503768840784e+24,1.847065989138452e+23,1.4160351660800552e+24,0.0,2104323666455.4502,184706598913.84515,1416035166080.055,0.0,1645260887362.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945899499.0683,184706598913.84494,1416035166080.0525,0.0,-72883120406.29836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.386560701947905e+16,0.0,0.0,0.0,66220.08314889528,0.0,0.0,0.0,-1645260887362.679,0.0,0.0,0.0,1647965765273.5457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72883120406.29836,0.0,0.0,0.0,-75587932097.08302,0.0,0.0,0.0,1.311504366089265e-17,-59361.69314010051,1.3115043660892648e-25,-0.000593616931401005,2.0295038327063908e+24,1.847065989138452e+23,1.4160351660800552e+24,0.0,2104323732675.533,184706598913.84515,1416035166080.055,0.0,0.0,0.0,0.0,0.0,1647965765273.5457,0.0,0.0,0.0,531945899499.0683,184706598913.84494,1416035166080.0525,0.0,0.0,0.0,0.0,0.0,-75587932097.08302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649035677707.2139,17908557.69066616,6566017.369838289,8.364320056839112e-64,0.0,0.0,0.0,0.0,1649162099498.0793,471375.1466860757,25165739.760692604,3.2058150842089893e-63,0.0,0.0,0.0,0.0,531945906475.74493,184717927698.6972,1416085781024.5923,62589837.950572275
0.08,-1,-1,1,-59345.381405972024,0.0,-0.0005934538140597201,0.0,2.0285218965994347e+24,1.8470659873168478e+23,1.4160351394438884e+24,0.0,2103305596409.644,184706598731.68472,1416035139443.888,0.0,1645259873324.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945899283.05145,184706598731.68442,1416035139443.8853,0.0,-73900176198.21045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.080722567747594e+16,0.0,0.0,0.0,63048.95120135574,0.0,0.0,0.0,-1645259873324.803,0.0,0.0,0.0,1647898421786.3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73900176198.21045,0.0,0.0,0.0,-76538661610.78493,0.0,0.0,0.0,1.0590688764185411e-17,-59345.38140596923,1.059068876418541e-25,-0.0005934538140596922,2.0285219574066617e+24,1.8470659873168478e+23,1.4160351394438884e+24,0.0,2103305659458.5967,184706598731.68472,1416035139443.888,0.0,0.0,0.0,0.0,0.0,1647898421786.3284,0.0,0.0,0.0,531945899283.05145,184706598731.68442,1416035139443.8853,0.0,0.0,0.0,0.0,0.0,-76538661610.78493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649087724447.847,17901742.692589667,6529328.227514927,8.317578728021212e-64,0.0,0.0,0.0,0.0,1649110089005.6523,471396.9648177997,25202428.143030584,3.210489217091e-63,0.0,0.0,0.0,0.0,531945906475.74426,184717927698.69717,1416085781024.5928,62589837.9505723
0.1,-1,-1,1,-59328.69972877404,0.0,-0.0005932869972877403,0.0,2.027517755522405e+24,1.8470659855232624e+23,1.4160351125597564e+24,0.0,2102264436562.939,184706598552.3262,1416035112559.756,0.0,1645258169024.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945899057.1642,184706598552.32587,1416035112559.7537,0.0,-74939631518.53955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779254055663851e+16,0.0,0.0,0.0,59923.12638442878,0.0,0.0,0.0,-1645258169024.3118,0.0,0.0,0.0,1647830201011.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74939631518.53955,0.0,0.0,0.0,-77511603582.86635,0.0,0.0,0.0,1.311504366089265e-17,-59328.69972877143,1.3115043660892648e-25,-0.0005932869972877143,2.0275178133149456e+24,1.8470659855232624e+23,1.4160351125597564e+24,0.0,2102264496486.0654,184706598552.3262,1416035112559.756,0.0,0.0,0.0,0.0,0.0,1647830201011.7664,0.0,0.0,0.0,531945899057.1642,184706598552.32587,1416035112559.7537,0.0,0.0,0.0,0.0,0.0,-77511603582.86635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649140248744.0156,17894859.25899229,6492536.174416406,8.270706304196471e-64,0.0,0.0,0.0,0.0,1649057560208.5444,471424.7632402141,25239219.43100692,3.2151764594736956e-63,0.0,0.0,0.0,0.0,531945906475.745,184717927698.69727,1416085781024.593,62589837.95057228
0.12,-1,-1,1,-59311.634555280805,0.0,-0.000593116345552808,0.0,2.0264905777678378e+24,1.8470659837540657e+23,1.4160350854217127e+24,0.0,2101199390766.1396,184706598375.40652,1416035085421.7124,0.0,1645255738959.9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945898820.83466,184706598375.40616,1416035085421.7097,0.0,-76002247014.63118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0044748922229956e+16,0.0,0.0,0.0,-31152.38176959519,0.0,0.0,0.0,-1645255738959.9355,0.0,0.0,0.0,1647761083637.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76002247014.63118,0.0,0.0,0.0,-78507622844.53868,0.0,0.0,0.0,1.185286621253903e-17,-59311.634555277866,1.1852866212539029e-25,-0.0005931163455527785,2.0264905477230898e+24,1.8470659837540657e+23,1.4160350854217127e+24,0.0,2101199359613.759,184706598375.40652,1416035085421.7124,0.0,0.0,0.0,0.0,0.0,1647761083637.461,0.0,0.0,0.0,531945898820.83466,184706598375.40616,1416035085421.7097,0.0,0.0,0.0,0.0,0.0,-78507622844.53868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649193254745.7864,17887907.24633628,6455641.181863583,8.223702750575571e-64,0.0,0.0,0.0,0.0,1649004507775.7683,471458.15270407,25276113.653274793,3.2198768148360185e-63,0.0,0.0,0.0,0.0,531945906475.74457,184717927698.6971,1416085781024.5925,62589837.95057229
0.14,-1,-1,1,-59294.16816308253,0.0,-0.0005929416816308252,0.0,2.0254391965945692e+24,1.8470659820030687e+23,1.4160350580215007e+24,0.0,2100109249264.8806,184706598200.30682,1416035058021.5002,0.0,1645252527729.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945898573.39844,184706598200.30652,1416035058021.4983,0.0,-77089177037.54504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.565256233720934e+16,0.0,0.0,0.0,-26598.27237583623,0.0,0.0,0.0,-1645252527729.0251,0.0,0.0,0.0,1647691047452.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77089177037.54504,0.0,0.0,0.0,-79527723359.14731,0.0,0.0,0.0,1.0590688764185411e-17,-59294.168163079565,1.059068876418541e-25,-0.0005929416816307956,2.0254391709420067e+24,1.8470659820030687e+23,1.4160350580215007e+24,0.0,2100109222666.6082,184706598200.30682,1416035058021.5002,0.0,0.0,0.0,0.0,0.0,1647691047452.3574,0.0,0.0,0.0,531945898573.39844,184706598200.30652,1416035058021.4983,0.0,0.0,0.0,0.0,0.0,-79527723359.14731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649246747227.7412,17880886.455240767,6418640.447877532,8.176564499215445e-64,0.0,0.0,0.0,0.0,1648950925724.1785,471496.71787972376,25313113.611729026,3.224590639972248e-63,0.0,0.0,0.0,0.0,531945906475.7452,184717927698.69745,1416085781024.5925,62589837.9505723
0.16,-1,-1,1,-59276.28529254656,0.0,-0.0005927628529254655,0.0,2.0243627455601387e+24,1.8470659802667506e+23,1.4160350303526596e+24,0.0,2098993113674.3435,184706598026.67502,1416035030352.6594,0.0,1645248495914.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531945898314.1901,184706598026.6748,1416035030352.6572,0.0,-78201280553.85341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.158252203798365e+16,0.0,0.0,0.0,-22378.18554644343,0.0,0.0,0.0,-1645248495914.006,0.0,0.0,0.0,1647620070143.8142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78201280553.85341,0.0,0.0,0.0,-80572877161.84816,0.0,0.0,0.0,1.0590688764185411e-17,-59276.28529254395,1.059068876418541e-25,-0.0005927628529254394,2.024362723977617e+24,1.8470659802667506e+23,1.4160350303526596e+24,0.0,2098993091296.1582,184706598026.67502,1416035030352.6594,0.0,0.0,0.0,0.0,0.0,1647620070143.8142,0.0,0.0,0.0,531945898314.1901,184706598026.6748,1416035030352.6572,0.0,0.0,0.0,0.0,0.0,-80572877161.84816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649300731549.02,17873796.541281283,6381533.968382186,8.129291546885425e-64,0.0,0.0,0.0,0.0,1648896807455.617,471540.11037721677,25350219.310419317,3.229317935205482e-63,0.0,0.0,0.0,0.0,531945906475.7445,184717927698.697,1416085781024.5928,62589837.95057229
