sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-27748.547039828856,0.0,-0.0002774854703982885,8.335107136990641e+23,0.0,5.2136955128346445e+23,4.75184522100635e+22,1163040078028.2837,0.0,521369551283.4643,47518452210.06349,1542471700703.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285895998.1749,0.0,521369551283.4967,47518452210.06342,-607717518673.1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51506345396.48922,0.0,0.0,0.0,0.07186943489068653,0.0,0.0,0.0,-1542471700703.222,0.0,0.0,0.0,1090268487300.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607717518673.1123,0.0,0.0,0.0,-155514305269.87808,0.0,0.0,0.0,-27748.547039827517,2.5964568990002353e-18,-0.00027748547039827513,2.596456899000235e-26,8.335107136991156e+23,0.0,5.2136955128346445e+23,4.75184522100635e+22,1163040078028.3557,0.0,521369551283.4643,47518452210.06349,0.0,0.0,0.0,0.0,1090268487300.0586,0.0,0.0,0.0,228285895998.1749,0.0,521369551283.4967,47518452210.06342,0.0,0.0,0.0,0.0,-155514305269.87808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608157383521.8032,6.445426534401304e-64,5059627.315512905,9012019.237557992,0.0,0.0,0.0,0.0,1091479875602.3296,7.726263505750782e-64,6065216.881649454,443508.2251298688,0.0,0.0,0.0,0.0,228286608089.9247,23046523.403540097,521424166644.6976,47525051131.92885
0.029333333333333336,-1,-1,1,0.0,-27723.431874068927,0.0,-0.00027723431874068923,8.323873601341061e+23,0.0,5.2136941701049707e+23,4.751845222939463e+22,1161472605413.5122,0.0,521369417010.49695,47518452229.394615,1542504846721.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285891427.86453,0.0,521369417010.52606,47518452229.39453,-609318132736.1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.387421770785343e+16,0.0,0.0,0.0,47266.42640410389,0.0,0.0,0.0,-1542504846721.764,0.0,0.0,0.0,1089693629147.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609318132736.1149,0.0,0.0,0.0,-156506867895.001,0.0,0.0,0.0,-27723.43187406751,2.5964568990002353e-18,-0.0002772343187406751,2.596456899000235e-26,8.323873940083249e+23,0.0,5.2136941701049707e+23,4.751845222939463e+22,1161472652679.94,0.0,521369417010.49695,47518452229.394615,0.0,0.0,0.0,0.0,1089693629147.0764,0.0,0.0,0.0,228285891427.86453,0.0,521369417010.52606,47518452229.39453,0.0,0.0,0.0,0.0,-156506867895.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608363591288.8171,6.452302317500493e-64,5065026.128761476,8985713.629829554,0.0,0.0,0.0,0.0,1090912792444.7017,7.724582758770931e-64,6063897.171592637,443002.1844583586,0.0,0.0,0.0,0.0,228286608089.92474,23046523.40354009,521424166644.6975,47525051131.928894
0.05866666666666667,-1,-1,1,0.0,-27698.066830179927,0.0,-0.00027698066830179923,8.312527852960044e+23,0.0,5.2136928163076996e+23,4.751845224066518e+22,1159889475183.0935,0.0,521369281630.76984,47518452240.66517,1542537234183.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285886800.00583,0.0,521369281630.796,47518452240.665085,-610933645800.8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1873799239586139e+17,0.0,0.0,0.0,165681.18642187462,0.0,0.0,0.0,-1542537234183.9133,0.0,0.0,0.0,1089114310637.5298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610933645800.8259,0.0,0.0,0.0,-157510556573.25546,0.0,0.0,0.0,-27698.066830178712,2.91200126108864e-18,-0.0002769806683017871,2.9120012610886396e-26,8.312529040339962e+23,0.0,5.2136928163076996e+23,4.751845224066518e+22,1159889640864.279,0.0,521369281630.76984,47518452240.66517,0.0,0.0,0.0,0.0,1089114310637.5298,0.0,0.0,0.0,228285886800.00583,0.0,521369281630.796,47518452240.665085,0.0,0.0,0.0,0.0,-157510556573.25546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608570651281.5962,6.459233526332197e-64,5070468.457101756,8959299.044795655,0.0,0.0,0.0,0.0,1090341336079.8269,7.722888463278696e-64,6062566.824501885,442490.1995834079,0.0,0.0,0.0,0.0,228286608089.9246,23046523.403540093,521424166644.69775,47525051131.928825
0.08800000000000001,-1,-1,1,0.0,-27672.446427803956,0.0,-0.0002767244642780395,8.301069491917687e+23,0.0,5.21369145119943e+23,4.751845224423106e+22,1158290631532.7659,0.0,521369145119.9429,47518452244.23105,1542568878615.5544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285882113.59842,0.0,521369145119.9662,47518452244.23099,-612564129196.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1245270617483612e+16,0.0,0.0,0.0,29644.61138961589,0.0,0.0,0.0,-1542568878615.5544,0.0,0.0,0.0,1088530426574.5482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612564129196.3862,0.0,0.0,0.0,-158525647510.76883,0.0,0.0,0.0,-27672.44642780279,2.5964568990002353e-18,-0.00027672446427802786,2.596456899000235e-26,8.301069704370397e+23,0.0,5.21369145119943e+23,4.751845224423106e+22,1158290661177.3777,0.0,521369145119.9429,47518452244.23105,0.0,0.0,0.0,0.0,1088530426574.5482,0.0,0.0,0.0,228285882113.59842,0.0,521369145119.9662,47518452244.23099,0.0,0.0,0.0,0.0,-158525647510.76883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608778586739.3184,6.466221372235184e-64,5075955.251716892,8932772.562283043,0.0,0.0,0.0,0.0,1089765403474.4246,7.72118032316904e-64,6061225.607865495,441971.9989787882,0.0,0.0,0.0,0.0,228286608089.9248,23046523.4035401,521424166644.69775,47525051131.92885
0.11733333333333335,-1,-1,1,0.0,-27646.56484574579,0.0,-0.00027646564845745786,8.289493449069629e+23,0.0,5.213690074534637e+23,4.751845223899647e+22,1156675367138.9207,0.0,521369007453.46356,47518452238.99646,1542599726354.5146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285877366.75168,0.0,521369007453.4846,47518452238.99638,-614210236582.3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1877361306108364e+16,0.0,0.0,0.0,30526.599817282946,0.0,0.0,0.0,-1542599726354.5146,0.0,0.0,0.0,1087941888004.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614210236582.3447,0.0,0.0,0.0,-159552367705.23975,0.0,0.0,0.0,-27646.564845744397,2.91200126108864e-18,-0.0002764656484574439,2.9120012610886396e-26,8.28949366784325e+23,0.0,5.213690074534637e+23,4.751845223899647e+22,1156675397665.5217,0.0,521369007453.46356,47518452238.99646,0.0,0.0,0.0,0.0,1087941888004.0095,0.0,0.0,0.0,228285877366.75168,0.0,521369007453.4846,47518452238.99638,0.0,0.0,0.0,0.0,-159552367705.23975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608987414667.571,6.473267073158336e-64,5081487.468796746,8906131.970590666,0.0,0.0,0.0,0.0,1089184907452.3418,7.719458040721115e-64,6059873.287947866,441447.5601722258,0.0,0.0,0.0,0.0,228286608089.92484,23046523.403540097,521424166644.6978,47525051131.92884
0.14666666666666667,-1,-1,1,0.0,-27620.416149912442,0.0,-0.0002762041614991244,8.27779793253862e+23,0.0,5.213688686053251e+23,4.751845222491671e+22,1155043431971.7722,0.0,521368868605.32495,47518452224.9167,1542629773743.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285872558.14087,0.0,521368868605.3436,47518452224.91662,-615872214330.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2536700311861204e+16,0.0,0.0,0.0,31446.609213796517,0.0,0.0,0.0,-1542629773743.9663,0.0,0.0,0.0,1087348587577.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615872214330.3348,0.0,0.0,0.0,-160590996717.1823,0.0,0.0,0.0,-27620.416149911183,2.5964568990002353e-18,-0.00027620416149911177,2.596456899000235e-26,8.277798157905631e+23,0.0,5.213688686053251e+23,4.751845222491671e+22,1155043463418.3826,0.0,521368868605.32495,47518452224.9167,0.0,0.0,0.0,0.0,1087348587577.424,0.0,0.0,0.0,228285872558.14087,0.0,521368868605.3436,47518452224.91662,0.0,0.0,0.0,0.0,-160590996717.1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609197158046.4272,6.480371916768853e-64,5087066.119047821,8879374.358926514,0.0,0.0,0.0,0.0,1088599742854.908,7.717721301171839e-64,6058509.617687136,440916.66278409946,0.0,0.0,0.0,0.0,228286608089.92465,23046523.40354009,521424166644.6974,47525051131.92883
0.17600000000000002,-1,-1,1,0.0,-27593.99415609633,0.0,-0.00027593994156096326,8.265980176263902e+23,0.0,5.2136872854865704e+23,4.751845220165949e+22,1153394440068.7322,0.0,521368728548.6569,47518452201.65948,1542659003418.4465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285867686.22482,0.0,521368728548.6728,47518452201.65942,-617550431035.9408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3224845604986964e+16,0.0,0.0,0.0,32406.813494626844,0.0,0.0,0.0,-1542659003418.4465,0.0,0.0,0.0,1086750417783.8422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617550431035.9408,0.0,0.0,0.0,-161641812994.52142,0.0,0.0,0.0,-27593.99415609506,2.5964568990002353e-18,-0.0002759399415609506,2.596456899000235e-26,8.26598040851236e+23,0.0,5.2136872854865704e+23,4.751845220165949e+22,1153394472475.5461,0.0,521368728548.6569,47518452201.65948,0.0,0.0,0.0,0.0,1086750417783.8422,0.0,0.0,0.0,228285867686.22482,0.0,521368728548.6728,47518452201.65942,0.0,0.0,0.0,0.0,-161641812994.52142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609407839360.7612,6.487537228690376e-64,5092692.242787007,8852496.860825446,0.0,0.0,0.0,0.0,1088009804352.2489,7.715969780479859e-64,6057134.342783285,440379.1306005971,0.0,0.0,0.0,0.0,228286608089.92404,23046523.40354009,521424166644.6974,47525051131.928665
0.20533333333333337,-1,-1,1,0.0,-27567.29244227203,0.0,-0.00027567292442272026,8.254037307813656e+23,0.0,5.213685872555474e+23,4.751845216887934e+22,1151727990624.716,0.0,521368587255.5473,47518452168.87933,1542687397356.7112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285862749.40427,0.0,521368587255.5612,47518452168.87928,-619245269481.3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.394346057503162e+16,0.0,0.0,0.0,33409.533672180296,0.0,0.0,0.0,-1542687397356.7112,0.0,0.0,0.0,1086147266978.4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619245269481.3992,0.0,0.0,0.0,-162705105693.64133,0.0,0.0,0.0,-27567.29244227071,2.91200126108864e-18,-0.0002756729244227071,2.9120012610886396e-26,8.254037547248258e+23,0.0,5.213685872555474e+23,4.751845216887934e+22,1151728024034.2493,0.0,521368587255.5473,47518452168.87933,0.0,0.0,0.0,0.0,1086147266978.4869,0.0,0.0,0.0,228285862749.40427,0.0,521368587255.5612,47518452168.87928,0.0,0.0,0.0,0.0,-162705105693.64133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609619481973.4485,6.494764379897782e-64,5098366.915849557,8825496.496598227,0.0,0.0,0.0,0.0,1087414982564.5359,7.714203143518007e-64,6055747.200254052,439834.7808594245,0.0,0.0,0.0,0.0,228286608089.92484,23046523.40354009,521424166644.6978,47525051131.92883
0.2346666666666667,-1,-1,1,0.0,-27540.30433357679,0.0,-0.00027540304333576783,8.241966341667147e+23,0.0,5.213684446969943e+23,4.751845212621385e+22,1150043667054.7634,0.0,521368444696.99414,47518452126.213844,1542714936821.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228285857746.01117,0.0,521368444697.00586,47518452126.21373,-620957127512.6074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469432078847281e+16,0.0,0.0,0.0,34457.24728506646,0.0,0.0,0.0,-1542714936821.36,0.0,0.0,0.0,1085539019194.6265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620957127512.6074,0.0,0.0,0.0,-163781175428.62738,0.0,0.0,0.0,-27540.30433357545,2.5964568990002353e-18,-0.00027540304333575444,2.596456899000235e-26,8.241966588610351e+23,0.0,5.213684446969943e+23,4.751845212621385e+22,1150043701512.0103,0.0,521368444696.99414,47518452126.213844,0.0,0.0,0.0,0.0,1085539019194.6265,0.0,0.0,0.0,228285857746.01117,0.0,521368444697.00586,47518452126.21373,0.0,0.0,0.0,0.0,-163781175428.62738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609832110159.8113,6.502054786945668e-64,5104091.249905914,8798370.170172587,0.0,0.0,0.0,0.0,1086815163879.7319,7.712421044017376e-64,6054347.918357416,439283.42357675097,0.0,0.0,0.0,0.0,228286608089.925,23046523.40354011,521424166644.6981,47525051131.92886
