sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-33778.81557994749,0.0,-0.0003377881557994749,0.0,1.4160425631262885e+24,4.7137131937855644e+23,2.2089415060055757e+24,0.0,1416042563126.288,471371319378.55646,220894150600.55774,0.0,0.0,0.0,142511514454.74124,0.0,0.0,0.0,0.0,0.0,1416042563126.2805,471371319378.5563,78429683029.76665,0.0,0.0,0.0,-47046883.950209014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515689272786011e-65,119019.97372021966,27103804.487175506,142484782124.195,0.0,0.0,0.0,0.0,3.9664621380512115e-63,31136490.515166894,47.77035285299214,142563770038.90393,0.0,0.0,0.0,0.0,62589821.10579329,1416085399913.951,471394716070.41785,78429683034.6902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-501417517662.04803,0.0,0.0,0.0,-0.050141751766204834,0.0,0.0,0.0,-142511514454.74124,0.0,0.0,0.0,142592831419.47473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47046883.950209014,0.0,0.0,0.0,-128363848.73375683,-33778.8155799466,-7.573064690121715e-18,-0.00033778815579946594,-7.573064690121713e-26,0.0,1.4160425631262885e+24,4.7137131937855644e+23,2.2089415060050753e+24,0.0,1416042563126.288,471371319378.55646,220894150600.5077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142592831419.47473,0.0,1416042563126.2805,471371319378.5563,78429683029.76665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128363848.73375683
0.02,-1,-1,1,0.0,-33778.759261438565,0.0,-0.00033778759261438555,0.0,1.4160423745872878e+24,4.713712645821825e+23,2.2089087877543365e+24,0.0,1416042374587.2874,471371264582.1825,220890878775.4338,0.0,0.0,0.0,142508909274.96637,0.0,0.0,0.0,0.0,0.0,1416042374587.2788,471371264582.18195,78429683028.81705,0.0,0.0,0.0,-47713528.34982533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6006864195628433e-65,125693.22755339107,27103847.155921947,142482177178.70303,0.0,0.0,0.0,0.0,3.9622122805284045e-63,31103125.39418929,48.56527196905966,142576793589.71844,0.0,0.0,0.0,0.0,62589821.1057933,1416085399913.9524,471394716070.4195,78429683034.6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837510198950766.9,0.0,0.0,0.0,83.75101989507675,0.0,0.0,0.0,-142508909274.96637,0.0,0.0,0.0,142605562894.49408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47713528.34982533,0.0,0.0,0.0,-144367064.12662613,-33778.75926143774,-5.048709793414476e-18,-0.0003377875926143774,-5.0487097934144756e-26,0.0,1.4160423745872878e+24,4.713712645821825e+23,2.2089087885918457e+24,0.0,1416042374587.2874,471371264582.1825,220890878859.18472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142605562894.49408,0.0,1416042374587.2788,471371264582.18195,78429683028.81705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144367064.12662613
0.04,-1,-1,1,0.0,-33778.69284101788,0.0,-0.0003377869284101788,0.0,1.4160421848317495e+24,4.713712093634712e+23,2.2088697794426261e+24,0.0,1416042184831.7493,471371209363.4712,220886977944.26276,0.0,0.0,0.0,142505697696.38278,0.0,0.0,0.0,0.0,0.0,1416042184831.7417,471371209363.47076,78429683027.67554,0.0,0.0,0.0,-48402779.79572391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690729142288056e-65,132762.57913460696,27103899.837850247,142478965663.97992,0.0,0.0,0.0,0.0,3.957710144197256e-63,31067779.85100548,49.385427658768606,142592849601.2051,0.0,0.0,0.0,0.0,62589821.105793275,1416085399913.9514,471394716070.41833,78429683034.69026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5078729533851143.0,0.0,0.0,0.0,507.87295338511467,0.0,0.0,0.0,-142505697696.38278,0.0,0.0,0.0,142621266636.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48402779.79572391,0.0,0.0,0.0,-163971211.8399599,-33778.692841017015,-7.573064690121715e-18,-0.00033778692841017005,-7.573064690121713e-26,0.0,1.4160421848317495e+24,4.713712093634712e+23,2.2088697845213554e+24,0.0,1416042184831.7493,471371209363.4712,220886978452.13568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142621266636.3,0.0,1416042184831.7417,471371209363.47076,78429683027.67554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163971211.8399599
0.06,-1,-1,1,0.0,-33778.61409127373,0.0,-0.0003377861409127373,0.0,1.4160419938540262e+24,4.713711537126578e+23,2.2088230949212755e+24,0.0,1416041993854.026,471371153712.6578,220882309492.1277,0.0,0.0,0.0,142501742408.0427,0.0,0.0,0.0,0.0,0.0,1416041993854.0188,471371153712.65704,78429683026.30487,0.0,0.0,0.0,-49115942.21990283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786102108368056e-65,140250.37480057872,27103964.801583704,142475010258.05734,0.0,0.0,0.0,0.0,3.952941495686827e-63,31030342.15748306,50.232031163806234,142612624506.72202,0.0,0.0,0.0,0.0,62589821.10579325,1416085399913.9524,471394716070.4197,78429683034.69043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755312606990336.0,0.0,0.0,0.0,275.53126069903374,0.0,0.0,0.0,-142501742408.0427,0.0,0.0,0.0,142640615826.7235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49115942.21990283,0.0,0.0,0.0,-187989085.36946467,-33778.61409127294,-5.048709793414476e-18,-0.0003377861409127293,-5.0487097934144756e-26,0.0,1.4160419938540262e+24,4.713711537126578e+23,2.2088230976765888e+24,0.0,1416041993854.026,471371153712.6578,220882309767.65903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142640615826.7235,0.0,1416041993854.0188,471371153712.65704,78429683026.30487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187989085.36946467
0.08,-1,-1,1,0.0,-33778.520315481874,0.0,-0.0003377852031548187,0.0,1.4160418016517738e+24,4.7137109761928366e+23,2.208767046894096e+24,0.0,1416041801651.7734,471371097619.2837,220876704689.4097,0.0,0.0,0.0,142496876111.68546,0.0,0.0,0.0,0.0,0.0,1416041801651.7673,471371097619.283,78429683024.65979,0.0,0.0,0.0,-49854446.93576116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8870965695047485e-65,148179.4776813295,27104044.81124743,142470143651.9698,0.0,0.0,0.0,0.0,3.9478917724114045e-63,30990698.001572683,51.10637877972534,142636954590.0342,0.0,0.0,0.0,0.0,62589821.105793275,1416085399913.9521,471394716070.41986,78429683034.69041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4627106125354763.0,0.0,0.0,0.0,462.7106125354767,0.0,0.0,0.0,-142496876111.68546,0.0,0.0,0.0,142664430665.36566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49854446.93576116,0.0,0.0,0.0,-217408537.90531266,-33778.52031548105,-7.573064690121715e-18,-0.0003377852031548104,-7.573064690121713e-26,0.0,1.4160418016517738e+24,4.7137109761928366e+23,2.2087670515212016e+24,0.0,1416041801651.7734,471371097619.2837,220876705152.1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142664430665.36566,0.0,1416041801651.7673,471371097619.283,78429683024.65979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217408537.90531266
0.1,-1,-1,1,0.0,-33778.40823774445,0.0,-0.0003377840823774445,0.0,1.4160416082266442e+24,4.713710410721141e+23,2.2086995948822066e+24,0.0,1416041608226.6438,471371041072.1141,220869959488.2208,0.0,0.0,0.0,142490896335.86774,0.0,0.0,0.0,0.0,0.0,1416041608226.638,471371041072.11334,78429683022.68695,0.0,0.0,0.0,-50619870.33394073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.994007700651756e-65,156573.0587974449,27104143.212160397,142464163364.19235,0.0,0.0,0.0,0.0,3.942546215622652e-63,30948731.53178196,52.00986024300185,142666851872.87146,0.0,0.0,0.0,0.0,62589821.10579326,1416085399913.9514,471394716070.4186,78429683034.69025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370042667090892.56,0.0,0.0,0.0,37.00426670908928,0.0,0.0,0.0,-142490896335.86774,0.0,0.0,0.0,142693703697.0342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50619870.33394073,0.0,0.0,0.0,-253427194.49630418,-33778.40823774356,-7.573064690121715e-18,-0.0003377840823774356,-7.573064690121713e-26,0.0,1.4160416082266442e+24,4.713710410721141e+23,2.2086995952522497e+24,0.0,1416041608226.6438,471371041072.1141,220869959525.2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142693703697.0342,0.0,1416041608226.638,471371041072.11334,78429683022.68695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253427194.49630418
0.12,-1,-1,1,0.0,-33778.27390812684,0.0,-0.0003377827390812683,0.0,1.4160414135853126e+24,4.71370984059029e+23,2.2086182694637295e+24,0.0,1416041413585.3123,471370984059.029,220861826946.3731,0.0,0.0,0.0,142483557882.73117,0.0,0.0,0.0,0.0,0.0,1416041413585.3064,471370984059.02826,78429683020.32364,0.0,0.0,0.0,-51413956.681863196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1071305334311943e-65,165454.27781272584,27104264.055645183,142456824187.84082,0.0,0.0,0.0,0.0,3.936890073738839e-63,30904326.953353584,52.94396935699118,142703541818.80884,0.0,0.0,0.0,0.0,62589821.10579327,1416085399913.952,471394716070.41907,78429683034.6903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378188535571098.06,0.0,0.0,0.0,37.81885355710983,0.0,0.0,0.0,-142483557882.73117,0.0,0.0,0.0,142729636863.33878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51413956.681863196,0.0,0.0,0.0,-297492899.4705928,-33778.273908125935,-7.573064690121715e-18,-0.0003377827390812593,-7.573064690121713e-26,0.0,1.4160414135853126e+24,4.71370984059029e+23,2.208618269841917e+24,0.0,1416041413585.3123,471370984059.029,220861826984.19186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142729636863.33878,0.0,1416041413585.3064,471370984059.02826,78429683020.32364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297492899.4705928
0.14,-1,-1,1,0.0,-33778.112562019924,0.0,-0.00033778112562019924,0.0,1.4160412177404642e+24,4.7137092656689144e+23,2.208520098504022e+24,0.0,1416041217740.4639,471370926566.8914,220852009850.40234,0.0,0.0,0.0,142474565475.68152,0.0,0.0,0.0,0.0,0.0,1416041217740.4583,471370926566.8905,78429683017.49475,0.0,0.0,0.0,-52238642.7740571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2267551315435662e-65,174845.90428636872,27104412.220517874,142447830838.8647,0.0,0.0,0.0,0.0,3.930908843574312e-63,30857370.42193639,53.91031499327548,142748500005.20532,0.0,0.0,0.0,0.0,62589821.105793275,1416085399913.9514,471394716070.41943,78429683034.69037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384243919849395.5,0.0,0.0,0.0,38.424391984939575,0.0,0.0,0.0,-142474565475.68152,0.0,0.0,0.0,142773677419.4307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52238642.7740571,0.0,0.0,0.0,-351350548.0987797,-33778.11256201907,-7.573064690121715e-18,-0.0003377811256201906,-7.573064690121713e-26,0.0,1.4160412177404642e+24,4.7137092656689144e+23,2.2085200988882656e+24,0.0,1416041217740.4639,471370926566.8914,220852009888.82672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142773677419.4307,0.0,1416041217740.4583,471370926566.8905,78429683017.49475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351350548.0987797
0.16,-1,-1,1,0.0,-33777.91848111493,0.0,-0.0003377791848111493,0.0,1.4160410207121015e+24,4.713708685814144e+23,2.208401512858249e+24,0.0,1416041020712.101,471370868581.4144,220840151285.82507,0.0,0.0,0.0,142463564359.72543,0.0,0.0,0.0,0.0,0.0,1416041020712.0952,471370868581.41327,78429683014.1121,0.0,0.0,0.0,-53096088.01259777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3531600881110172e-65,184769.807189006,27104593.568408314,142436828557.0526,0.0,0.0,0.0,0.0,3.9245885954723454e-63,30807752.595914815,54.91063475093775,142803498990.6067,0.0,0.0,0.0,0.0,62589821.1057933,1416085399913.9517,471394716070.41907,78429683034.69032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387561378777026.9,0.0,0.0,0.0,38.75613787770271,0.0,0.0,0.0,-142463564359.72543,0.0,0.0,0.0,142827563938.39853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53096088.01259777,0.0,0.0,0.0,-417095627.9296167,-33777.91848111398,-5.048709793414476e-18,-0.0003377791848111398,-5.0487097934144756e-26,0.0,1.4160410207121015e+24,4.713708685814144e+23,2.2084015132458102e+24,0.0,1416041020712.101,471370868581.4144,220840151324.58115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142827563938.39853,0.0,1416041020712.0952,471370868581.41327,78429683014.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-417095627.9296167
