sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-53068.28411212767,0.0,-0.0005306828411212767,0.0,2.3106591680770657e+23,1.4160308253462945e+24,0.0,2.04831715097128e+24,231065916807.7065,1416030825346.2942,0.0,1665165026365.3928,0.0,0.0,0.0,1313113697997.816,0.0,0.0,0.0,0.0,231065916807.7062,1416030825346.292,0.0,458605106007.3235,0.0,0.0,0.0,-106553777639.74559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094236950705.2837,0.0,0.0,0.0,0.8895522356033325,0.0,0.0,0.0,-1313113697997.816,0.0,0.0,0.0,1975388518624.6528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106553777639.74559,0.0,0.0,0.0,-768828598265.6927,1.3862304479314897e-17,-53068.28411212549,1.3862304479314895e-25,-0.0005306828411212549,2.3106591680770657e+23,1.4160308253462945e+24,0.0,2.0483171509723744e+24,231065916807.7065,1416030825346.2942,0.0,1665165026366.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975388518624.6528,231065916807.7062,1416030825346.292,0.0,458605106007.3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-768828598265.6927,0.0,0.0,0.0,0.0,16371396.826445384,1355838.370346326,1.7272044912402067e-64,1319637147726.8015,0.0,0.0,0.0,0.0,8.427489133585748,40955084.907352395,5.217206487185732e-63,1984267207779.153,0.0,0.0,0.0,0.0,231077483698.21805,1416085781024.5845,62589837.950572245,458606168738.7615
0.02,-1,-1,1,-53053.837227355194,0.0,-0.0005305383722735518,0.0,2.3106589069427665e+23,1.4160308143849437e+24,0.0,2.0472080479802956e+24,231065890694.27658,1416030814384.9434,0.0,1664263388886.8665,0.0,0.0,0.0,1312677175509.502,0.0,0.0,0.0,0.0,231065890694.27612,1416030814384.9412,0.0,458605100426.92865,0.0,0.0,0.0,-107018887049.56276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.825586602926018e+16,0.0,0.0,0.0,-63617.55607917905,0.0,0.0,0.0,-1312677175509.502,0.0,0.0,0.0,1976680011700.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107018887049.56276,0.0,0.0,0.0,-771021786858.3527,1.5124481927668517e-17,-53053.83722735317,1.5124481927668514e-25,-0.0005305383722735317,2.3106589069427665e+23,1.4160308143849437e+24,0.0,2.0472079697244287e+24,231065890694.27658,1416030814384.9434,0.0,1664263325269.3096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976680011700.735,231065890694.27612,1416030814384.9412,0.0,458605100426.92865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-771021786858.3527,0.0,0.0,0.0,0.0,16420174.353380509,1356838.2906957818,1.7284782782239187e-64,1319229127819.7087,0.0,0.0,0.0,0.0,8.568667554102042,40953418.426101394,5.216994189359325e-63,1985584147042.3606,0.0,0.0,0.0,0.0,231077483698.2185,1416085781024.5867,62589837.95057227,458606168738.762
0.04,-1,-1,1,-53039.237694548676,0.0,-0.0005303923769454866,0.0,2.3106586432922725e+23,1.4160308033440503e+24,0.0,2.0460872396458738e+24,231065864329.2272,1416030803344.0498,0.0,1663352235631.6914,0.0,0.0,0.0,1312235866193.4963,0.0,0.0,0.0,0.0,231065864329.2267,1416030803344.0476,0.0,458605094789.0905,0.0,0.0,0.0,-107488725350.89154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.87019707263031e+17,0.0,0.0,0.0,-152036.35610228777,0.0,0.0,0.0,-1312235866193.4963,0.0,0.0,0.0,1977977904666.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107488725350.89154,0.0,0.0,0.0,-773230915860.4799,1.3862304479314897e-17,-53039.2376945463,1.3862304479314895e-25,-0.0005303923769454629,2.3106586432922725e+23,1.4160308033440503e+24,0.0,2.046087052626166e+24,231065864329.2272,1416030803344.0498,0.0,1663352083595.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977977904666.728,231065864329.2267,1416030803344.0476,0.0,458605094789.0905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-773230915860.4799,0.0,0.0,0.0,0.0,16469489.49085071,1357840.7055302341,1.7297552429356393e-64,1318816610846.6472,0.0,0.0,0.0,0.0,8.714659374267788,40951747.78750213,5.216781361911594e-63,1986907671129.3792,0.0,0.0,0.0,0.0,231077483698.21835,1416085781024.5864,62589837.95057227,458606168738.76184
0.06,-1,-1,1,-53024.483353948584,0.0,-0.0005302448335394858,0.0,2.310658377064097e+23,1.416030792222703e+24,0.0,2.044954433733206e+24,231065837706.40967,1416030792222.7026,0.0,1662431329029.635,0.0,0.0,0.0,1311789648444.0046,0.0,0.0,0.0,0.0,231065837706.4091,1416030792222.701,0.0,458605089092.696,0.0,0.0,0.0,-107963408507.06439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.059484355732399e+16,0.0,0.0,0.0,-41130.722342550755,0.0,0.0,0.0,-1311789648444.0046,0.0,0.0,0.0,1979282371244.3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107963408507.06439,0.0,0.0,0.0,-775456172438.1003,1.1337949582607659e-17,-53024.48335394637,1.1337949582607657e-25,-0.0005302448335394636,2.310658377064097e+23,1.416030792222703e+24,0.0,2.0449543831383585e+24,231065837706.40967,1416030792222.7026,0.0,1662431287898.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979282371244.3174,231065837706.4091,1416030792222.701,0.0,458605089092.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-775456172438.1003,0.0,0.0,0.0,0.0,16519355.920695094,1358845.4653702525,1.7310351949790714e-64,1318399482308.488,0.0,0.0,0.0,0.0,8.8657159794831,40950073.240679085,5.21656803657526e-63,1988237955931.3455,0.0,0.0,0.0,0.0,231077483698.21814,1416085781024.585,62589837.95057225,458606168738.7617
0.08,-1,-1,1,-53009.568128380866,0.0,-0.0005300956812838086,0.0,2.310658108194479e+23,1.4160307810172727e+24,0.0,2.0438093383706916e+24,231065810819.44785,1416030781017.2722,0.0,1661500431805.7322,0.0,0.0,0.0,1311338400740.6028,0.0,0.0,0.0,0.0,231065810819.44727,1416030781017.271,0.0,458605083335.9207,0.0,0.0,0.0,-108443052270.78908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.020847490080158e+16,0.0,0.0,0.0,-40816.62665975094,0.0,0.0,0.0,-1311338400740.6028,0.0,0.0,0.0,1980593571069.5286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108443052270.78908,0.0,0.0,0.0,-777698263416.341,1.3862304479314897e-17,-53009.56812837859,1.3862304479314895e-25,-0.0005300956812837859,2.310658108194479e+23,1.4160307810172727e+24,0.0,2.0438092881622166e+24,231065810819.44785,1416030781017.2722,0.0,1661500390989.1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980593571069.5286,231065810819.44727,1416030781017.271,0.0,458605083335.9207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-777698263416.341,0.0,0.0,0.0,0.0,16569787.318212766,1359853.0486084844,1.732318743787947e-64,1317977627777.3408,0.0,0.0,0.0,0.0,9.022104108488392,40948393.988336675,5.21635411177802e-63,1989575169284.6746,0.0,0.0,0.0,0.0,231077483698.21854,1416085781024.5862,62589837.95057227,458606168738.7624
0.1,-1,-1,1,-52994.48873849724,0.0,-0.0005299448873849723,0.0,2.310657836616796e+23,1.416030769726101e+24,0.0,2.0426516394494823e+24,231065783661.67957,1416030769726.1008,0.0,1660559288607.4026,0.0,0.0,0.0,1310881992418.586,0.0,0.0,0.0,0.0,231065783661.679,1416030769726.099,0.0,458605077517.38635,0.0,0.0,0.0,-108927781328.56615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.98209508815199e+16,0.0,0.0,0.0,-40501.591732919216,0.0,0.0,0.0,-1310881992418.586,0.0,0.0,0.0,1981911687352.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108927781328.56615,0.0,0.0,0.0,-779957516763.8232,1.3862304479314897e-17,-52994.4887384951,1.3862304479314895e-25,-0.000529944887384951,2.310657836616796e+23,1.416030769726101e+24,0.0,2.0426515896285322e+24,231065783661.67957,1416030769726.1008,0.0,1660559248105.8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981911687352.2505,231065783661.679,1416030769726.099,0.0,458605077517.38635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-779957516763.8232,0.0,0.0,0.0,0.0,16620798.39001168,1360863.4493375975,1.7336058818415633e-64,1317550924228.185,0.0,0.0,0.0,0.0,9.18411292072022,40946710.040319756,5.216139588773337e-63,1990919498204.6736,0.0,0.0,0.0,0.0,231077483698.2181,1416085781024.5847,62589837.95057223,458606168738.7614
0.12,-1,-1,1,-52979.24095191856,0.0,-0.0005297924095191856,0.0,2.3106575622616823e+23,1.4160307583468915e+24,0.0,2.0414810120326988e+24,231065756226.16818,1416030758346.891,0.0,1659607635279.4946,0.0,0.0,0.0,1310420288318.5251,0.0,0.0,0.0,0.0,231065756226.16763,1416030758346.8884,0.0,458605071635.5197,0.0,0.0,0.0,-109417724674.54898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.943208089054215e+16,0.0,0.0,0.0,-40185.462607860565,0.0,0.0,0.0,-1310420288318.5251,0.0,0.0,0.0,1983236906594.3071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109417724674.54898,0.0,0.0,0.0,-782234383135.7936,1.3862304479314897e-17,-52979.24095191633,1.3862304479314895e-25,-0.0005297924095191632,2.3106575622616823e+23,1.4160307583468915e+24,0.0,2.0414809626006167e+24,231065756226.16818,1416030758346.891,0.0,1659607595094.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983236906594.3071,231065756226.16763,1416030758346.8884,0.0,458605071635.5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-782234383135.7936,0.0,0.0,0.0,0.0,16672404.35334097,1361876.7966898312,1.734896773634774e-64,1317119244404.2944,0.0,0.0,0.0,0.0,9.35205286329417,40945021.18141462,5.215924440145401e-63,1992271134423.349,0.0,0.0,0.0,0.0,231077483698.21817,1416085781024.5845,62589837.950572245,458606168738.7615
0.14,-1,-1,1,-52963.82035183925,0.0,-0.0005296382035183924,0.0,2.310657285056762e+23,1.4160307468772375e+24,0.0,2.0402971170243925e+24,231065728505.67615,1416030746877.237,0.0,1658645196156.3418,0.0,0.0,0.0,1309953147405.2046,0.0,0.0,0.0,0.0,231065728505.67545,1416030746877.2368,0.0,458605065688.6743,0.0,0.0,0.0,-109913016937.53328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9041746058043944e+16,0.0,0.0,0.0,-39868.142650187016,0.0,0.0,0.0,-1309953147405.2046,0.0,0.0,0.0,1984569423401.6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109913016937.53328,0.0,0.0,0.0,-784529332802.095,1.2600127030961278e-17,-52963.82035183697,1.2600127030961276e-25,-0.0005296382035183696,2.310657285056762e+23,1.4160307468772375e+24,0.0,2.0402970679826472e+24,231065728505.67615,1416030746877.237,0.0,1658645156288.1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984569423401.6223,231065728505.67545,1416030746877.2368,0.0,458605065688.6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-784529332802.095,0.0,0.0,0.0,0.0,16724621.092227671,1362893.2259372089,1.7361915914770324e-64,1316682455517.6619,0.0,0.0,0.0,0.0,9.52625787530101,40943327.18617567,5.215708637175982e-63,1993630278005.3389,0.0,0.0,0.0,0.0,231077483698.21808,1416085781024.5857,62589837.95057225,458606168738.7618
0.16,-1,-1,1,-52948.22232603733,0.0,-0.0005294822232603733,0.0,2.310657004926475e+23,1.4160307353146333e+24,0.0,2.0390996003256206e+24,231065700492.64743,1416030735314.633,0.0,1657671683375.6973,0.0,0.0,0.0,1309480422393.6438,0.0,0.0,0.0,0.0,231065700492.64673,1416030735314.6313,0.0,458605059675.12994,0.0,0.0,0.0,-110413798693.07434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.864988185930384e+16,0.0,0.0,0.0,-39549.579404979944,0.0,0.0,0.0,-1309480422393.6438,0.0,0.0,0.0,1985909441020.5903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110413798693.07434,0.0,0.0,0.0,-786842856869.5997,1.3862304479314897e-17,-52948.22232603511,1.3862304479314895e-25,-0.000529482223260351,2.310657004926475e+23,1.4160307353146333e+24,0.0,2.0390995516757377e+24,231065700492.64743,1416030735314.633,0.0,1657671643826.1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985909441020.5903,231065700492.64673,1416030735314.6313,0.0,458605059675.12994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-786842856869.5997,0.0,0.0,0.0,0.0,16777465.200071137,1363912.8784718127,1.7374905154713374e-64,1316240418894.3572,0.0,0.0,0.0,0.0,9.707086916904778,40941627.81895579,5.215492149847892e-63,1994997137898.0886,0.0,0.0,0.0,0.0,231077483698.21826,1416085781024.5857,62589837.95057228,458606168738.76184
