sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-28706.603860681127,0.0,-0.00028706603860681126,2.3358024502583163e+22,5.213532489792585e+23,0.0,5.92253499775012e+23,23358024502.583157,521353248979.25836,0.0,1247014011452.0176,0.0,0.0,0.0,1104396012328.218,0.0,0.0,0.0,0.0,23358024502.58308,521353248979.2574,0.0,266513072357.23383,0.0,0.0,0.0,-123895073233.43318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113778820.42712192,0.0,0.0,0.0,0.00023956596851348877,0.0,0.0,0.0,-1104396012328.218,0.0,0.0,0.0,1314326727407.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123895073233.43318,0.0,0.0,0.0,-333825788312.5099,-28706.603860679603,1.155808337525112e-18,-0.000287066038606796,1.1558083375251119e-26,2.3358024502583163e+22,5.213532489792585e+23,0.0,5.922534997750124e+23,23358024502.583157,521353248979.25836,0.0,1247014011452.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314326727407.2944,23358024502.58308,521353248979.2574,0.0,266513072357.23383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333825788312.5099,0.0,0.0,0.0,0.0,7926709.110783789,323954.8542693003,4.126829359338067e-65,1107066597024.6865,0.0,0.0,0.0,0.0,660778.8767372147,6906068.198174275,8.797421959156246e-64,1316933488769.7205,0.0,0.0,0.0,0.0,23360979165.180805,521424166644.7012,23046523.40354009,266513607087.26166
0.029333333333333336,-1,-1,1,0.0,-28684.821044462544,0.0,-0.0002868482104446254,2.33580212364987e+22,5.213532438069887e+23,0.0,5.916077902769171e+23,23358021236.498695,521353243806.9886,0.0,1245654443645.7356,0.0,0.0,0.0,1104197038344.7798,0.0,0.0,0.0,0.0,23358021236.49862,521353243806.98785,0.0,266513066524.77725,0.0,0.0,0.0,-125055661223.82277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214307250208372.56,0.0,0.0,0.0,-451.2326965853572,0.0,0.0,0.0,-1104197038344.7798,0.0,0.0,0.0,1314537886967.0994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125055661223.82277,0.0,0.0,0.0,-335396510297.3755,-28684.821044461005,1.3135901482190363e-18,-0.00028684821044461,1.3135901482190361e-26,2.33580212364987e+22,5.213532438069887e+23,0.0,5.9160779006260965e+23,23358021236.498695,521353243806.9886,0.0,1245654443194.5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314537886967.0994,23358021236.49862,521353243806.98785,0.0,266513066524.77725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335396510297.3755,0.0,0.0,0.0,0.0,7923991.272975438,323917.58104337996,4.126354643366554e-65,1106892719805.8835,0.0,0.0,0.0,0.0,667170.5645188481,6906113.754052783,8.797479979997221e-64,1317156942867.636,0.0,0.0,0.0,0.0,23360979165.180782,521424166644.70154,23046523.403540116,266513607087.26154
0.05866666666666667,-1,-1,1,0.0,-28662.73105688771,0.0,-0.00028662731056887706,2.335801796790134e+22,5.213532385614745e+23,0.0,5.909529752902459e+23,23358017967.901337,521353238561.47437,0.0,1244275703860.1572,0.0,0.0,0.0,1103997645108.105,0.0,0.0,0.0,0.0,23358017967.901264,521353238561.47345,0.0,266513060593.593,0.0,0.0,0.0,-126235001841.53972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-475010588293857.8,0.0,0.0,0.0,-1000.1542572826147,0.0,0.0,0.0,-1103997645108.105,0.0,0.0,0.0,1314748780157.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126235001841.53972,0.0,0.0,0.0,-336986137890.96484,-28662.731056886154,1.155817967174834e-18,-0.0002866273105688615,1.1558179671748338e-26,2.335801796790134e+22,5.213532385614745e+23,0.0,5.90952974815235e+23,23358017967.901337,521353238561.47437,0.0,1244275702860.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314748780157.374,23358017967.901264,521353238561.47345,0.0,266513060593.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336986137890.96484,0.0,0.0,0.0,0.0,7921432.310662133,323879.91314346826,4.125874900476368e-65,1106718828641.0488,0.0,0.0,0.0,0.0,673350.5948992752,6906159.792307559,8.797538615239353e-64,1317380278864.859,0.0,0.0,0.0,0.0,23360979165.180874,521424166644.702,23046523.403540123,266513607087.26202
0.08800000000000001,-1,-1,1,0.0,-28640.324948568774,0.0,-0.0002864032494856877,2.3358014697665527e+22,5.213532332406606e+23,0.0,5.902887891612946e+23,23358014697.66552,521353233240.66046,0.0,1242877232750.5242,0.0,0.0,0.0,1103797868067.7244,0.0,0.0,0.0,0.0,23358014697.665436,521353233240.65936,0.0,266513054560.86063,0.0,0.0,0.0,-127433689878.06049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71445051880217.7,0.0,0.0,0.0,-150.4304842054844,0.0,0.0,0.0,-1103797868067.7244,0.0,0.0,0.0,1314959341225.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127433689878.06049,0.0,0.0,0.0,-338595163186.1161,-28640.324948567184,1.3135901482190363e-18,-0.00028640324948567183,1.3135901482190361e-26,2.3358014697665527e+22,5.213532332406606e+23,0.0,5.902887890898496e+23,23358014697.66552,521353233240.66046,0.0,1242877232600.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314959341225.349,23358014697.665436,521353233240.65936,0.0,266513054560.86063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338595163186.1161,0.0,0.0,0.0,0.0,7919053.331110048,323841.8403603405,4.125390000633341e-65,1106544971819.0884,0.0,0.0,0.0,0.0,679291.4643106029,6906206.325416493,8.797597880775717e-64,1317603434889.8965,0.0,0.0,0.0,0.0,23360979165.18086,521424166644.7008,23046523.4035401,266513607087.26178
0.11733333333333335,-1,-1,1,0.0,-28617.59300536842,0.0,-0.00028617593005368414,2.335801142662108e+22,5.2135322784230233e+23,0.0,5.8961494445895705e+23,23358011426.621075,521353227842.3022,0.0,1241458425118.865,0.0,0.0,0.0,1103597739347.4907,0.0,0.0,0.0,0.0,23358011426.621006,521353227842.30115,0.0,266513048423.519,0.0,0.0,0.0,-128652362652.14297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67870177548865.9,0.0,0.0,0.0,-142.90343981981277,0.0,0.0,0.0,-1103597739347.4907,0.0,0.0,0.0,1315169507244.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128652362652.14297,0.0,0.0,0.0,-340224130691.7037,-28617.59300536684,1.3135901482190363e-18,-0.00028617593005366836,1.3135901482190361e-26,2.335801142662108e+22,5.2135322784230233e+23,0.0,5.896149443910879e+23,23358011426.621075,521353227842.3022,0.0,1241458424975.9639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315169507244.1487,23358011426.621006,521353227842.30115,0.0,266513048423.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340224130691.7037,0.0,0.0,0.0,0.0,7916876.032749984,323803.3512882278,4.124899798563404e-65,1106371195222.1467,0.0,0.0,0.0,0.0,684965.0221290687,6906253.367319874,8.797657794362052e-64,1317826352308.2769,0.0,0.0,0.0,0.0,23360979165.180744,521424166644.70087,23046523.4035401,266513607087.26117
0.14666666666666667,-1,-1,1,0.0,-28594.525538687813,0.0,-0.0002859452553868781,2.3358008155652774e+22,5.213532223641542e+23,0.0,5.889311537860021e+23,23358008155.652767,521353222364.1541,0.0,1240018675838.5334,0.0,0.0,0.0,1103397293844.3992,0.0,0.0,0.0,0.0,23358008155.65271,521353222364.1531,0.0,266513042178.48334,0.0,0.0,0.0,-129891660184.34758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64375437813422.58,0.0,0.0,0.0,-135.54512210935354,0.0,0.0,0.0,-1103397293844.3992,0.0,0.0,0.0,1315379211852.1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129891660184.34758,0.0,0.0,0.0,-341873578327.6894,-28594.525538686215,1.155817967174834e-18,-0.0002859452553868621,1.1558179671748338e-26,2.3358008155652774e+22,5.213532223641542e+23,0.0,5.88931153721627e+23,23358008155.652767,521353222364.1541,0.0,1240018675702.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315379211852.1938,23358008155.65271,521353222364.1531,0.0,266513042178.48334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341873578327.6894,0.0,0.0,0.0,0.0,7914922.594151131,323764.4347874537,4.1244041523812715e-65,1106197547563.4539,0.0,0.0,0.0,0.0,690342.5276773539,6906300.931632754,8.797718373339865e-64,1318048968999.8345,0.0,0.0,0.0,0.0,23360979165.180817,521424166644.7013,23046523.403540112,266513607087.26147
0.17600000000000002,-1,-1,1,0.0,-28571.112417615685,0.0,-0.0002857111241761568,2.3358004885628303e+22,5.2135321680385185e+23,0.0,5.882371168299351e+23,23358004885.628296,521353216803.85175,0.0,1238557352589.266,0.0,0.0,0.0,1103196564964.9897,0.0,0.0,0.0,0.0,23358004885.628235,521353216803.8505,0.0,266513035822.5054,0.0,0.0,0.0,-131152248198.22878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60953468097875.12,0.0,0.0,0.0,-128.34002465754747,0.0,0.0,0.0,-1103196564964.9897,0.0,0.0,0.0,1315588389807.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131152248198.22878,0.0,0.0,0.0,-343544073169.4002,-28571.112417614153,1.4713623292632387e-18,-0.0002857111241761415,1.4713623292632385e-26,2.3358004885628303e+22,5.2135321680385185e+23,0.0,5.882371167689821e+23,23358004885.628296,521353216803.85175,0.0,1238557352460.9272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315588389807.821,23358004885.628235,521353216803.8505,0.0,266513035822.5054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343544073169.4002,0.0,0.0,0.0,0.0,7913215.471764863,323725.0791081104,4.1239029124291974e-65,1106024076621.253,0.0,0.0,0.0,0.0,695394.9729877162,6906349.032716096,8.797779636000678e-64,1318271224192.8928,0.0,0.0,0.0,0.0,23360979165.18082,521424166644.7015,23046523.40354011,266513607087.26166
0.20533333333333337,-1,-1,1,0.0,-28547.34316485063,0.0,-0.00028547343164850623,2.3358001617404816e+22,5.2135321115893486e+23,0.0,5.875325230101907e+23,23358001617.40481,521353211158.93475,0.0,1237073801430.9573,0.0,0.0,0.0,1102995585031.0305,0.0,0.0,0.0,0.0,23358001617.40475,521353211158.9336,0.0,266513029352.1997,0.0,0.0,0.0,-132434812952.27367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57611902733190.98,0.0,0.0,0.0,-121.30422186106443,0.0,0.0,0.0,-1102995585031.0305,0.0,0.0,0.0,1315796976661.4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132434812952.27367,0.0,0.0,0.0,-345236204704.0179,-28547.34316484918,1.4713623292632387e-18,-0.00028547343164849175,1.4713623292632385e-26,2.3358001617404816e+22,5.2135321115893486e+23,0.0,5.87532522952579e+23,23358001617.40481,521353211158.93475,0.0,1237073801309.6536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315796976661.4712,23358001617.40475,521353211158.9336,0.0,266513029352.1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-345236204704.0179,0.0,0.0,0.0,0.0,7911777.216089183,323685.2720656893,4.123395923513912e-65,1105850829532.9202,0.0,0.0,0.0,0.0,700093.3133791309,6906397.685461906,8.797841601312542e-64,1318493058083.4438,0.0,0.0,0.0,0.0,23360979165.180824,521424166644.70123,23046523.4035401,266513607087.2616
0.2346666666666667,-1,-1,1,0.0,-28523.20695095773,0.0,-0.00028523206950957725,2.3357998351820146e+22,5.2135320542684225e+23,0.0,5.8681705130787346e+23,23357998351.82014,521353205426.8421,0.0,1235567346445.1682,0.0,0.0,0.0,1102794384818.672,0.0,0.0,0.0,0.0,23357998351.820076,521353205426.84094,0.0,266513022764.03677,0.0,0.0,0.0,-133740061137.54126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54352846854015.82,0.0,0.0,0.0,-114.44214616715908,0.0,0.0,0.0,-1102794384818.672,0.0,0.0,0.0,1316004909337.5334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133740061137.54126,0.0,0.0,0.0,-346950585770.8449,-28523.206950956235,1.155817967174834e-18,-0.00028523206950956234,1.1558179671748338e-26,2.3357998351820146e+22,5.2135320542684225e+23,0.0,5.868170512535199e+23,23357998351.82014,521353205426.8421,0.0,1235567346330.7246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316004909337.5334,23357998351.820076,521353205426.84094,0.0,266513022764.03677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-346950585770.8449,0.0,0.0,0.0,0.0,7910630.266137067,323645.0010266852,4.122883024723171e-65,1105677852332.1187,0.0,0.0,0.0,0.0,704408.7373515866,6906446.905311118,8.797904288942525e-64,1318714412424.0732,0.0,0.0,0.0,0.0,23360979165.180912,521424166644.7016,23046523.403540112,266513607087.2621
