sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-50016.632950193365,0.0,-0.0005001663295019336,0.0,9.776558269900897e+23,1.0089645456903583e+23,1.4160349390485755e+24,0.0,1604861290708.3376,100896454569.03581,1416034939048.5752,0.0,998675513894.4285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539762089.0747,100896454569.03566,1416034939048.5718,0.0,-58353985275.165985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4532569075.961593,0.0,0.0,0.0,0.007440394110744819,0.0,0.0,0.0,-998675513894.4285,0.0,0.0,0.0,996671985596.5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58353985275.165985,0.0,0.0,0.0,-56350456977.32015,0.0,0.0,0.0,5.5989768674750754e-18,-50016.632950190855,5.598976867475075e-26,-0.0005001663295019084,9.776558269900945e+23,1.0089645456903583e+23,1.4160349390485755e+24,0.0,1604861290708.3455,100896454569.03581,1416034939048.5752,0.0,0.0,0.0,0.0,0.0,996671985596.5901,0.0,0.0,0.0,664539762089.0747,100896454569.03566,1416034939048.5718,0.0,0.0,0.0,0.0,0.0,-56350456977.32015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999277892802.2532,5615086.563534464,383495.32223807834,4.8851168494002105e-65,0.0,0.0,0.0,0.0,996848018860.3038,198631.54755594218,5962911.451977713,7.595982494903001e-64,0.0,0.0,0.0,0.0,664539769401.2074,100902620974.89853,1416085781024.6052,62589837.95057232
0.02,-1,-1,1,-50007.64682018951,0.0,-0.000500076468201895,0.0,9.773141606133826e+23,1.0089645443217447e+23,1.416034927489413e+24,0.0,1604300431633.8289,100896454432.17444,1416034927489.4126,0.0,998691288666.5409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539761937.1404,100896454432.17429,1416034927489.4106,0.0,-58930618969.85435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738529248066833.2,0.0,0.0,0.0,1212.3254110062298,0.0,0.0,0.0,-998691288666.5409,0.0,0.0,0.0,996648393750.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58930618969.85435,0.0,0.0,0.0,-56887722840.988335,0.0,0.0,0.0,6.230065591651885e-18,-50007.64682018698,6.230065591651884e-26,-0.0005000764682018698,9.773141613519113e+23,1.0089645443217447e+23,1.416034927489413e+24,0.0,1604300432846.1536,100896454432.17444,1416034927489.4126,0.0,0.0,0.0,0.0,0.0,996648393750.0011,0.0,0.0,0.0,664539761937.1404,100896454432.17429,1416034927489.4106,0.0,0.0,0.0,0.0,0.0,-56887722840.988335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999299680642.3905,5615061.901541748,382225.75808686274,4.8689461094418805e-65,0.0,0.0,0.0,0.0,996826162982.4746,198505.14462303233,5964181.00825386,7.597599568898914e-64,0.0,0.0,0.0,0.0,664539769401.2067,100902620974.89848,1416085781024.604,62589837.950572304
0.04,-1,-1,1,-49998.36084527628,0.0,-0.0004999836084527627,0.0,9.769610933421912e+23,1.0089645430011694e+23,1.4160349158709788e+24,0.0,1603720857533.3037,100896454300.11691,1416034915870.9785,0.0,998707109158.4199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539761777.403,100896454300.1168,1416034915870.9746,0.0,-59526013402.52044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749008217757683.2,0.0,0.0,0.0,2871.0672082339443,0.0,0.0,0.0,-998707109158.4199,0.0,0.0,0.0,996624499069.9551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59526013402.52044,0.0,0.0,0.0,-57443400442.988434,0.0,0.0,0.0,5.5989768674750754e-18,-49998.36084527376,5.598976867475075e-26,-0.0004999836084527376,9.769610950911999e+23,1.0089645430011694e+23,1.4160349158709788e+24,0.0,1603720860404.3716,100896454300.11691,1416034915870.9785,0.0,0.0,0.0,0.0,0.0,996624499069.9551,0.0,0.0,0.0,664539761777.403,100896454300.1168,1416034915870.9746,0.0,0.0,0.0,0.0,0.0,-57443400442.988434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999321709798.5568,5615030.761690749,380959.0579696028,4.85281195381777e-65,0.0,0.0,0.0,0.0,996804063798.8947,198383.5530054971,5965447.7005102355,7.59921298446141e-64,0.0,0.0,0.0,0.0,664539769401.209,100902620974.89882,1416085781024.606,62589837.95057234
0.06,-1,-1,1,-49988.75253991445,0.0,-0.0004998875253991444,0.0,9.76595769228693e+23,1.0089645417275874e+23,1.4160349041892103e+24,0.0,1603121163334.0469,100896454172.75871,1416034904189.21,0.0,998722962664.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539761609.1082,100896454172.7586,1416034904189.207,0.0,-60141560939.132805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4933719487288360.0,0.0,0.0,0.0,8098.898616233317,0.0,0.0,0.0,-998722962664.0713,0.0,0.0,0.0,996600295187.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60141560939.132805,0.0,0.0,0.0,-58018885363.17301,0.0,0.0,0.0,6.230065591651885e-18,-49988.75253991188,6.230065591651884e-26,-0.0004998875253991188,9.765957741624125e+23,1.0089645417275874e+23,1.4160349041892103e+24,0.0,1603121171432.9453,100896454172.75871,1416034904189.21,0.0,0.0,0.0,0.0,0.0,996600295187.0105,0.0,0.0,0.0,664539761609.1082,100896454172.7586,1416034904189.207,0.0,0.0,0.0,0.0,0.0,-58018885363.17301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999343982081.1616,5614993.243718879,379695.0248963801,4.83671187763054e-65,0.0,0.0,0.0,0.0,996781719452.287,198266.66073869413,5966711.725735577,7.600822992080197e-64,0.0,0.0,0.0,0.0,664539769401.2078,100902620974.89864,1416085781024.6055,62589837.950572334
0.08,-1,-1,1,-49978.79690027343,0.0,-0.0004997879690027343,0.0,9.762172404766455e+23,1.00896454050003e+23,1.4160348924397353e+24,0.0,1602499793190.4744,100896454050.00299,1416034892439.735,0.0,998738835494.3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539761431.4031,100896454050.00285,1416034892439.7334,0.0,-60778803735.234985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4783903728506517.0,0.0,0.0,0.0,7852.970033423862,0.0,0.0,0.0,-998738835494.3049,0.0,0.0,0.0,996575774627.2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60778803735.234985,0.0,0.0,0.0,-58615735015.18944,0.0,0.0,0.0,5.5989768674750754e-18,-49978.79690027103,5.598976867475075e-26,-0.0004997879690027102,9.762172452605499e+23,1.00896454050003e+23,1.4160348924397353e+24,0.0,1602499801043.4456,100896454050.00299,1416034892439.735,0.0,0.0,0.0,0.0,0.0,996575774627.2297,0.0,0.0,0.0,664539761431.4031,100896454050.00285,1416034892439.7334,0.0,0.0,0.0,0.0,0.0,-58615735015.18944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999366499879.0814,5614949.435874951,378433.4575304634,4.820643320911634e-65,0.0,0.0,0.0,0.0,996759127504.1162,198154.36336700278,5967973.285265379,7.60242984775218e-64,0.0,0.0,0.0,0.0,664539769401.2063,100902620974.89833,1416085781024.604,62589837.950572304
0.1,-1,-1,1,-49968.465970958416,0.0,-0.0004996846597095841,0.0,9.758244424002783e+23,1.0089645393172483e+23,1.4160348806178964e+24,0.0,1601854999378.1497,100896453931.7248,1416034880617.896,0.0,998754711110.9733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539761243.3148,100896453931.72464,1416034880617.8938,0.0,-61439472976.13948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4631370322204187.0,0.0,0.0,0.0,7602.580323102033,0.0,0.0,0.0,-998754711110.9733,0.0,0.0,0.0,996550930222.3754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61439472976.13948,0.0,0.0,0.0,-59235684484.96112,0.0,0.0,0.0,6.230065591651885e-18,-49968.46597095602,6.230065591651884e-26,-0.0004996846597095601,9.758244470316489e+23,1.0089645393172483e+23,1.4160348806178964e+24,0.0,1601855006980.7305,100896453931.7248,1416034880617.896,0.0,0.0,0.0,0.0,0.0,996550930222.3754,0.0,0.0,0.0,664539761243.3148,100896453931.72464,1416034880617.8938,0.0,0.0,0.0,0.0,0.0,-59235684484.96112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999389264702.9579,5614899.45645384,377174.1570115844,4.804603755464038e-65,0.0,0.0,0.0,0.0,996736286396.0312,198046.53237726484,5969232.57795872,7.604033804297004e-64,0.0,0.0,0.0,0.0,664539769401.207,100902620974.89847,1416085781024.6042,62589837.95057234
0.12,-1,-1,1,-49957.728425130226,0.0,-0.0004995772842513023,0.0,9.754161838852238e+23,1.0089645381779488e+23,1.4160348687186632e+24,0.0,1601184826635.0176,100896453817.79486,1416034868718.6628,0.0,998770570985.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539761043.7183,100896453817.79466,1416034868718.6604,0.0,-62125505393.8198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475736662890702.0,0.0,0.0,0.0,7347.101422994139,0.0,0.0,0.0,-998770570985.1184,0.0,0.0,0.0,996525753964.7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62125505393.8198,0.0,0.0,0.0,-59880681026.32095,0.0,0.0,0.0,6.230065591651885e-18,-49957.72842512754,6.230065591651884e-26,-0.0004995772842512753,9.754161883609595e+23,1.0089645381779488e+23,1.4160348687186632e+24,0.0,1601184833982.1177,100896453817.79486,1416034868718.6628,0.0,0.0,0.0,0.0,0.0,996525753964.7218,0.0,0.0,0.0,664539761043.7183,100896453817.79466,1416034868718.6604,0.0,0.0,0.0,0.0,0.0,-59880681026.32095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999412278215.5803,5614843.423878287,375916.924541049,4.7885906541730006e-65,0.0,0.0,0.0,0.0,996713194416.1848,197943.03806441554,5970489.802613041,7.60563511442618e-64,0.0,0.0,0.0,0.0,664539769401.2067,100902620974.89848,1416085781024.6042,62589837.95057231
0.14,-1,-1,1,-49946.54900104178,0.0,-0.0004994654900104177,0.0,9.749911242032322e+23,1.0089645370807246e+23,1.4160348567366136e+24,0.0,1600487074101.8289,100896453708.07243,1416034856736.6133,0.0,998786393844.6398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539760831.3169,100896453708.0722,1416034856736.6108,0.0,-62839080574.130394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316617113490205.5,0.0,0.0,0.0,7085.9002943576925,0.0,0.0,0.0,-998786393844.6398,0.0,0.0,0.0,996500237265.4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62839080574.130394,0.0,0.0,0.0,-60552916909.039696,0.0,0.0,0.0,6.230065591651885e-18,-49946.54900103915,6.230065591651884e-26,-0.0004994654900103914,9.749911285198488e+23,1.0089645370807246e+23,1.4160348567366136e+24,0.0,1600487081187.7283,100896453708.07243,1416034856736.6133,0.0,0.0,0.0,0.0,0.0,996500237265.4491,0.0,0.0,0.0,664539760831.3169,100896453708.0722,1416034856736.6108,0.0,0.0,0.0,0.0,0.0,-60552916909.039696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999435541868.4866,5614781.46736417,374661.56344818464,4.772601517317842e-65,0.0,0.0,0.0,0.0,996689850063.8463,197843.74135005265,5971745.15589785,7.607234028111788e-64,0.0,0.0,0.0,0.0,664539769401.2083,100902620974.89868,1416085781024.6052,62589837.95057233
0.16,-1,-1,1,-49934.88783798615,0.0,-0.0004993488783798614,0.0,9.74547747763374e+23,1.0089645360240143e+23,1.4160348446658735e+24,0.0,1599759253875.2249,100896453602.40141,1416034844665.873,0.0,998802155164.8975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664539760604.5994,100896453602.40121,1416034844665.871,0.0,-63582661894.27299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4153611514026310.0,0.0,0.0,0.0,6818.320058525922,0.0,0.0,0.0,-998802155164.8975,0.0,0.0,0.0,996474370903.7451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63582661894.27299,0.0,0.0,0.0,-61254870814.800674,0.0,0.0,0.0,6.230065591651885e-18,-49934.88783798381,6.230065591651884e-26,-0.0004993488783798381,9.745477519169856e+23,1.0089645360240143e+23,1.4160348446658735e+24,0.0,1599759260693.5452,100896453602.40141,1416034844665.873,0.0,0.0,0.0,0.0,0.0,996474370903.7451,0.0,0.0,0.0,664539760604.5994,100896453602.40121,1416034844665.871,0.0,0.0,0.0,0.0,0.0,-61254870814.800674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999459056819.3657,5614713.729126593,373407.88103960326,4.756633896129517e-65,0.0,0.0,0.0,0.0,996666252132.3408,197748.4921392679,5972998.830505296,7.608830790230684e-64,0.0,0.0,0.0,0.0,664539769401.2063,100902620974.89844,1416085781024.6042,62589837.95057232
