sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-26481.59316226931,0.0,-0.00026481593162269306,0.0,0.0,3.2993994214895142e+22,5.213505788150196e+23,6.240875947274795e+23,0.0,32993994214.895134,521350578815.0195,1098506467255.2397,0.0,0.0,0.0,1103378603115.9583,0.0,0.0,0.0,0.0,0.0,32993994214.897755,521350578815.0183,251266238873.49695,0.0,0.0,0.0,-256138374734.21542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47424077403.44263,0.0,0.0,0.0,-0.0834749098867178,0.0,0.0,0.0,-1103378603115.9583,0.0,0.0,0.0,1718445224325.9207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256138374734.21542,0.0,0.0,0.0,-871204995944.2588,1.733159704208318e-18,-26481.593162267935,1.733159704208318e-26,-0.0002648159316226793,0.0,3.2993994214895142e+22,5.213505788150196e+23,6.240875947274318e+23,0.0,32993994214.895134,521350578815.0195,1098506467255.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718445224325.9207,0.0,32993994214.897755,521350578815.0183,251266238873.49695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-871204995944.2588,0.0,0.0,0.0,0.0,3.1823332778850847e-65,2759734.275238893,249809.47452379155,1108631138574.302,0.0,0.0,0.0,0.0,3.8985636255947494e-63,0.21549102135998366,30603719.474593867,1755521350643.8054,0.0,0.0,0.0,0.0,23046523.403540105,32997378039.078068,521424166644.69965,251269048529.49133
0.029333333333333336,-1,-1,1,-26465.67352845406,0.0,-0.00026465673528454055,0.0,0.0,3.299398524105135e+22,5.2135057283265615e+23,6.235231012087885e+23,0.0,32993985241.051342,521350572832.656,1097512857085.3782,0.0,0.0,0.0,1102893044063.0652,0.0,0.0,0.0,0.0,0.0,32993985241.053776,521350572832.6552,251266232332.70596,0.0,0.0,0.0,-256646419310.39218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-827012641691795.2,0.0,0.0,0.0,-1455.69106496498,0.0,0.0,0.0,-1102893044063.0652,0.0,0.0,0.0,1718517590373.9417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256646419310.39218,0.0,0.0,0.0,-872270967076.9603,2.2064759464143715e-18,-26465.673528452673,2.2064759464143712e-26,-0.0002646567352845267,0.0,3.299398524105135e+22,5.2135057283265615e+23,6.235231003817762e+23,0.0,32993985241.051342,521350572832.656,1097512855629.6877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718517590373.9417,0.0,32993985241.053776,521350572832.6552,251266232332.70596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-872270967076.9603,0.0,0.0,0.0,0.0,3.1838331912361397e-65,2761660.481974266,249927.21729653253,1108156001732.8796,0.0,0.0,0.0,0.0,3.898488629927192e-63,0.2180490714149284,30603130.780517705,1755639119571.237,0.0,0.0,0.0,0.0,23046523.40354011,32997378039.07794,521424166644.69934,251269048529.4908
0.05866666666666667,-1,-1,1,-26449.626388937006,0.0,-0.00026449626388937,0.0,0.0,3.29939761853416e+22,5.213505668031645e+23,6.229540866530548e+23,0.0,32993976185.341595,521350566803.16437,1096511289076.7898,0.0,0.0,0.0,1102403670973.9482,0.0,0.0,0.0,0.0,0.0,32993976185.343834,521350566803.16376,251266225735.99762,0.0,0.0,0.0,-257158607633.15427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2390073164472760.0,0.0,0.0,0.0,-4206.958847712725,0.0,0.0,0.0,-1102403670973.9482,0.0,0.0,0.0,1718590040509.6733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257158607633.15427,0.0,0.0,0.0,-873344981375.841,1.890931584325967e-18,-26449.626388935776,1.8909315843259664e-26,-0.0002644962638893577,0.0,3.29939761853416e+22,5.213505668031645e+23,6.229540842629816e+23,0.0,32993976185.341595,521350566803.16437,1096511284869.8309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718590040509.6733,0.0,32993976185.343834,521350566803.16376,251266225735.99762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-873344981375.841,0.0,0.0,0.0,0.0,3.1853438346993625e-65,2763601.8048870866,250045.80238091908,1107677135865.2761,0.0,0.0,0.0,0.0,3.8984130977540297e-63,0.22068083503268002,30602537.875024322,1755757315167.9246,0.0,0.0,0.0,0.0,23046523.403540105,32997378039.07797,521424166644.69934,251269048529.49103
0.08800000000000001,-1,-1,1,-26433.448986723673,0.0,-0.0002643344898672367,0.0,0.0,3.299396704595938e+22,5.213505607255391e+23,6.223804523806142e+23,0.0,32993967045.959373,521350560725.53894,1095501589535.5094,0.0,0.0,0.0,1101910400655.4775,0.0,0.0,0.0,0.0,0.0,32993967045.96144,521350560725.5382,251266219082.16205,0.0,0.0,0.0,-257675030202.12888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352041783317217.8,0.0,0.0,0.0,-619.6568862851709,0.0,0.0,0.0,-1101910400655.4775,0.0,0.0,0.0,1718662578270.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257675030202.12888,0.0,0.0,0.0,-874427208436.5331,1.8909309824728592e-18,-26433.448986722215,1.8909309824728588e-26,-0.0002643344898672221,0.0,3.299396704595938e+22,5.213505607255391e+23,6.22380452028572e+23,0.0,32993967045.959373,521350560725.53894,1095501588915.8518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718662578270.225,0.0,32993967045.96144,521350560725.5382,251266219082.16205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-874427208436.5331,0.0,0.0,0.0,0.0,3.186865428203022e-65,2765558.573816174,250165.2470414426,1107194459633.8914,0.0,0.0,0.0,0.0,3.898337018078843e-63,0.22338960156277987,30601940.67179443,1755875948194.7727,0.0,0.0,0.0,0.0,23046523.403540097,32997378039.07792,521424166644.6992,251269048529.491
0.11733333333333335,-1,-1,1,-26417.138412443503,0.0,-0.00026417138412443495,0.0,0.0,3.299395782103185e+22,5.213505545986564e+23,6.218020963853729e+23,0.0,32993957821.03184,521350554598.65625,1094483578912.4558,0.0,0.0,0.0,1101413146976.4443,0.0,0.0,0.0,0.0,0.0,32993957821.033756,521350554598.65576,251266212369.89658,0.0,0.0,0.0,-258195780433.8849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348429727405069.06,0.0,0.0,0.0,-613.2990179136395,0.0,0.0,0.0,-1101413146976.4443,0.0,0.0,0.0,1718735206593.4136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258195780433.8849,0.0,0.0,0.0,-875517840664.1548,2.0487019598108463e-18,-26417.13841244209,2.048701959810846e-26,-0.0002641713841244209,0.0,3.299395782103185e+22,5.213505545986564e+23,6.218020960369424e+23,0.0,32993957821.03184,521350554598.65625,1094483578299.1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718735206593.4136,0.0,32993957821.033756,521350554598.65576,251266212369.89658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-875517840664.1548,0.0,0.0,0.0,0.0,3.1883982431785286e-65,2767531.1304259095,250285.57258553166,1106707888822.4526,0.0,0.0,0.0,0.0,3.898260377330066e-63,0.22617885847695557,30601339.064293917,1755995029784.996,0.0,0.0,0.0,0.0,23046523.4035401,32997378039.07797,521424166644.6993,251269048529.49103
0.14666666666666667,-1,-1,1,-26400.691689118143,0.0,-0.00026400691689118137,0.0,0.0,3.2993948508614394e+22,5.2135054842141925e+23,6.212189126921957e+23,0.0,32993948508.614388,521350548421.4191,1093457070672.3223,0.0,0.0,0.0,1100911820400.3423,0.0,0.0,0.0,0.0,0.0,32993948508.616127,521350548421.41797,251266205597.89172,0.0,0.0,0.0,-258720955325.9115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-344766414673101.3,0.0,0.0,0.0,-606.8509283158928,0.0,0.0,0.0,-1100911820400.3423,0.0,0.0,0.0,1718807929130.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258720955325.9115,0.0,0.0,0.0,-876617064662.4583,1.8909309824728592e-18,-26400.691689116793,1.8909309824728588e-26,-0.00026400691689116787,0.0,3.2993948508614394e+22,5.2135054842141925e+23,6.212189123474289e+23,0.0,32993948508.614388,521350548421.4191,1093457070065.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718807929130.039,0.0,32993948508.616127,521350548421.41797,251266205597.89172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-876617064662.4583,0.0,0.0,0.0,0.0,3.189942526248357e-65,2769519.8299948536,250406.798373073,1106217335882.7002,0.0,0.0,0.0,0.0,3.8981831631765783e-63,0.22905231086893818,30600732.95572713,1756114571537.7144,0.0,0.0,0.0,0.0,23046523.403540105,32997378039.077957,521424166644.6994,251269048529.4909
0.17600000000000002,-1,-1,1,-26384.105718188435,0.0,-0.00026384105718188435,0.0,0.0,3.299393910668853e+22,5.213505421926719e+23,6.206307914295113e+23,0.0,32993939106.688522,521350542192.6718,1092421871421.3721,0.0,0.0,0.0,1100406328000.8367,0.0,0.0,0.0,0.0,0.0,32993939106.69012,521350542192.67084,251266198764.78094,0.0,0.0,0.0,-259250655344.24396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341044733090303.75,0.0,0.0,0.0,-600.3000990375876,0.0,0.0,0.0,-1100406328000.8367,0.0,0.0,0.0,1718880749529.8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259250655344.24396,0.0,0.0,0.0,-877725077473.5358,1.8909309824728592e-18,-26384.105718186955,1.8909309824728588e-26,-0.0002638410571818695,0.0,3.299393910668853e+22,5.213505421926719e+23,6.206307910884666e+23,0.0,32993939106.688522,521350542192.6718,1092421870821.0721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718880749529.8284,0.0,32993939106.69012,521350542192.67084,251266198764.78094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-877725077473.5358,0.0,0.0,0.0,0.0,3.1914985415208186e-65,2771525.041289184,250528.94513650626,1105722709947.8638,0.0,0.0,0.0,0.0,3.8981053624129476e-63,0.23201389616982498,30600122.242435165,1756234585495.5344,0.0,0.0,0.0,0.0,23046523.403540097,32997378039.078053,521424166644.6996,251269048529.49127
0.20533333333333337,-1,-1,1,-26367.377283611215,0.0,-0.0002636737728361121,0.0,0.0,3.2993929613157656e+22,5.213505359112189e+23,6.200376185599231e+23,0.0,32993929613.157646,521350535911.21875,1091377780433.2675,0.0,0.0,0.0,1099896573269.2493,0.0,0.0,0.0,0.0,0.0,32993929613.159096,521350535911.2179,251266191869.14624,0.0,0.0,0.0,-259784984705.1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337285318703769.75,0.0,0.0,0.0,-593.6828532349318,0.0,0.0,0.0,-1099896573269.2493,0.0,0.0,0.0,1718953671593.4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259784984705.1254,0.0,0.0,0.0,-878842083623.0195,2.2064729371488334e-18,-26367.377283609887,2.206472937148833e-26,-0.0002636737728360988,0.0,3.2993929613157656e+22,5.213505359112189e+23,6.200376182226395e+23,0.0,32993929613.157646,521350535911.21875,1091377779839.5874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718953671593.4604,0.0,32993929613.159096,521350535911.2179,251266191869.14624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-878842083623.0195,0.0,0.0,0.0,0.0,3.193066562251353e-65,2773547.147237112,250652.03432618547,1105223916646.2295,0.0,0.0,0.0,0.0,3.898026961376419e-63,0.23506780353121068,30599506.817169897,1756355084170.6594,0.0,0.0,0.0,0.0,23046523.40354011,32997378039.077988,521424166644.6995,251269048529.49118
0.2346666666666667,-1,-1,1,-26350.50304505379,0.0,-0.00026350503045053785,0.0,0.0,3.299392002584384e+22,5.21350529575821e+23,6.194392756388265e+23,0.0,32993920025.843834,521350529575.8209,1090324589224.1906,0.0,0.0,0.0,1099382455949.2406,0.0,0.0,0.0,0.0,0.0,32993920025.84515,521350529575.8202,251266184909.51727,0.0,0.0,0.0,-260324051634.56622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333460987037477.4,0.0,0.0,0.0,-586.9513413384557,0.0,0.0,0.0,-1099382455949.2406,0.0,0.0,0.0,1719026699273.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260324051634.56622,0.0,0.0,0.0,-879968295545.3662,1.8909285750604287e-18,-26350.503045052483,1.8909285750604283e-26,-0.0002635050304505248,0.0,3.299392002584384e+22,5.21350529575821e+23,6.19439275305366e+23,0.0,32993920025.843834,521350529575.8209,1090324588637.2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719026699273.0903,0.0,32993920025.84515,521350529575.8202,251266184909.51727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-879968295545.3662,0.0,0.0,0.0,0.0,3.194646871569809e-65,2775586.545499757,250776.08816744122,1104720857941.376,0.0,0.0,0.0,0.0,3.8979479459104964e-63,0.23821849414776508,30598886.568808254,1756476080563.4944,0.0,0.0,0.0,0.0,23046523.403540112,32997378039.07791,521424166644.6997,251269048529.491
