sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-29016.191350422298,0.0,-0.00029016191350422294,1.1428356475278228e+24,0.0,5.213444049459718e+23,6.572638341934647e+22,1223977427834.1345,0.0,521344404945.9717,65726383419.34645,1079490331989.6929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478712737.9027,0.0,521344404945.9709,65726383419.34739,-54991616893.459526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31301352408.169704,0.0,0.0,0.0,-0.03352376073598862,0.0,0.0,0.0,-1079490331989.6929,0.0,0.0,0.0,2995392036043.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54991616893.459526,0.0,0.0,0.0,-1970893320947.7783,0.0,0.0,0.0,-29016.191350421006,3.791857541357088e-18,-0.00029016191350421004,3.7918575413570874e-26,1.1428356475277925e+24,0.0,5.213444049459718e+23,6.572638341934647e+22,1223977427834.1023,0.0,521344404945.9717,65726383419.34645,0.0,0.0,0.0,0.0,2995392036043.977,0.0,0.0,0.0,199478712737.9027,0.0,521344404945.9709,65726383419.34739,0.0,0.0,0.0,0.0,-1970893320947.7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087198684307.0822,4.8373103982084076e-64,3797291.5934487754,4956849.609835463,0.0,0.0,0.0,0.0,3040927547644.156,6.282380336895783e-63,49316876.62388029,3154671.47877155,0.0,0.0,0.0,0.0,199481373611.20377,23046523.40354009,521424166644.6947,65733432046.5398
0.029333333333333336,-1,-1,1,0.0,-29009.451194473982,0.0,-0.00029009451194473977,1.142442883801955e+24,0.0,5.2134439519531236e+23,6.572636599879968e+22,1223556777729.3062,0.0,521344395195.31226,65726365998.79967,1079296372037.2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478705160.54572,0.0,521344395195.3115,65726365998.80052,-55218299468.500435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0380658598390904e+16,0.0,0.0,0.0,-21827.693371996284,0.0,0.0,0.0,-1079296372037.2615,0.0,0.0,0.0,2996559352611.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55218299468.500435,0.0,0.0,0.0,-1972481301870.4805,0.0,0.0,0.0,-29009.45119447271,4.4229462655338976e-18,-0.0002900945119447271,4.422946265533897e-26,1.1424428634212957e+24,0.0,5.2134439519531236e+23,6.572636599879968e+22,1223556755901.612,0.0,521344395195.31226,65726365998.79967,0.0,0.0,0.0,0.0,2996559352611.549,0.0,0.0,0.0,199478705160.54572,0.0,521344395195.3115,65726365998.80052,0.0,0.0,0.0,0.0,-1972481301870.4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087036522795.1997,4.837303174073072e-64,3797285.9210562957,4969328.154742533,0.0,0.0,0.0,0.0,3042131577848.1313,6.282382504136376e-63,49316893.64068288,3172000.2827616245,0.0,0.0,0.0,0.0,199481373611.20377,23046523.403540086,521424166644.6948,65733432046.53977
0.05866666666666667,-1,-1,1,0.0,-29002.646734073714,0.0,-0.0002900264673407371,1.1420463774564927e+24,0.0,5.213443853949143e+23,6.572634843467441e+22,1223132119277.4207,0.0,521344385394.9142,65726348434.67439,1079100534746.1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478697528.8295,0.0,521344385394.9137,65726348434.67512,-55447112997.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9656621860136056e+16,0.0,0.0,0.0,-53182.261535836384,0.0,0.0,0.0,-1079100534746.1984,0.0,0.0,0.0,2997730274528.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55447112997.6061,0.0,0.0,0.0,-1974076905962.2134,0.0,0.0,0.0,-29002.64673407244,3.1607688171802783e-18,-0.00029002646734072436,3.160768817180278e-26,1.1420463277998701e+24,0.0,5.213443853949143e+23,6.572634843467441e+22,1223132066095.1584,0.0,521344385394.9142,65726348434.67439,0.0,0.0,0.0,0.0,2997730274528.543,0.0,0.0,0.0,199478697528.8295,0.0,521344385394.9137,65726348434.67512,0.0,0.0,0.0,0.0,-1974076905962.2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086872782911.015,4.8372959126857516e-64,3797280.2194122467,4981882.33048945,0.0,0.0,0.0,0.0,3043339389520.133,6.282384682552574e-63,49316910.74523824,3189539.0214876584,0.0,0.0,0.0,0.0,199481373611.20316,23046523.403540082,521424166644.6941,65733432046.539536
0.08800000000000001,-1,-1,1,0.0,-28995.77760017664,0.0,-0.00028995777600176635,1.1416460627766294e+24,0.0,5.2134437554432757e+23,6.572633072396211e+22,1222703382097.8943,0.0,521344375544.32745,65726330723.9621,1078902781364.4227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478689842.12598,0.0,521344375544.32635,65726330723.962715,-55678089108.65402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7076908669800216.0,0.0,0.0,0.0,7579.371967803687,0.0,0.0,0.0,-1078902781364.4227,0.0,0.0,0.0,2998904899596.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55678089108.65402,0.0,0.0,0.0,-1975680199761.242,0.0,0.0,0.0,-28995.77760017539,4.422936635884176e-18,-0.0002899577760017538,4.422936635884175e-26,1.141646069853538e+24,0.0,5.2134437554432757e+23,6.572633072396211e+22,1222703389677.266,0.0,521344375544.32745,65726330723.9621,0.0,0.0,0.0,0.0,2998904899596.382,0.0,0.0,0.0,199478689842.12598,0.0,521344375544.32635,65726330723.962715,0.0,0.0,0.0,0.0,-1975680199761.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086707430339.2188,4.837288613734715e-64,3797274.488271469,4994513.785062625,0.0,0.0,0.0,0.0,3044551082000.3706,6.282386872237894e-63,49316927.93828169,3207287.966819647,0.0,0.0,0.0,0.0,199481373611.20328,23046523.403540075,521424166644.69446,65733432046.539536
0.11733333333333335,-1,-1,1,0.0,-28988.840789046026,0.0,-0.0002898884078904602,1.1412418296275948e+24,0.0,5.213443656413182e+23,6.572631286355891e+22,1222270448236.3447,0.0,521344365641.31805,65726312863.55889,1078703066757.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478682098.41092,0.0,521344365641.3173,65726312863.55938,-55911300619.337166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6863215986430014.0,0.0,0.0,0.0,7350.50701989606,0.0,0.0,0.0,-1078703066757.2712,0.0,0.0,0.0,3000083317820.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55911300619.337166,0.0,0.0,0.0,-1977291544332.192,0.0,0.0,0.0,-28988.840789044734,4.107392273795771e-18,-0.0002898884078904473,4.10739227379577e-26,1.1412418364908104e+24,0.0,5.213443656413182e+23,6.572631286355891e+22,1222270455586.8513,0.0,521344365641.31805,65726312863.55889,0.0,0.0,0.0,0.0,3000083317820.633,0.0,0.0,0.0,199478682098.41092,0.0,521344365641.3173,65726312863.55938,0.0,0.0,0.0,0.0,-1977291544332.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086540430163.6464,4.8372812754961965e-64,3797268.72628064,5007222.701465469,0.0,0.0,0.0,0.0,3045766753635.1025,6.28238907370944e-63,49316945.223873265,3225258.08363316,0.0,0.0,0.0,0.0,199481373611.2034,23046523.403540075,521424166644.6946,65733432046.53966
0.14666666666666667,-1,-1,1,0.0,-28981.83539140874,0.0,-0.00028981835391408734,1.1408335996281086e+24,0.0,5.213443556850769e+23,6.572629485026226e+22,1221833233746.3901,0.0,521344355685.0768,65726294850.262245,1078501348594.1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478674296.75494,0.0,521344355685.0763,65726294850.26267,-56146789144.50347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6652629886992703.0,0.0,0.0,0.0,7124.969224601984,0.0,0.0,0.0,-1078501348594.1395,0.0,0.0,0.0,3001265630592.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56146789144.50347,0.0,0.0,0.0,-1978911064017.5945,0.0,0.0,0.0,-28981.8353914075,4.107392273795771e-18,-0.000289818353914075,4.10739227379577e-26,1.1408336062807375e+24,0.0,5.213443556850769e+23,6.572629485026226e+22,1221833240871.3584,0.0,521344355685.0768,65726294850.262245,0.0,0.0,0.0,0.0,3001265630592.2,0.0,0.0,0.0,199478674296.75494,0.0,521344355685.0763,65726294850.26267,0.0,0.0,0.0,0.0,-1978911064017.5945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086371745892.1759,4.837273897379458e-64,3797262.93297655,5020010.512094027,0.0,0.0,0.0,0.0,3046986508688.981,6.282391287144472e-63,49316962.60340258,3243451.7366121365,0.0,0.0,0.0,0.0,199481373611.20312,23046523.403540082,521424166644.69403,65733432046.53945
0.17600000000000002,-1,-1,1,0.0,-28974.759833846154,0.0,-0.0002897475983384615,1.1404212810877881e+24,0.0,5.2134434567433105e+23,6.572627668074019e+22,1221391640427.5945,0.0,521344345674.33093,65726276680.74017,1078297581610.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478666435.85718,0.0,521344345674.33,65726276680.74052,-56384607618.65099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6445105506428443.0,0.0,0.0,0.0,6902.710531424731,0.0,0.0,0.0,-1078297581610.388,0.0,0.0,0.0,3002451941431.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56384607618.65099,0.0,0.0,0.0,-1980538960536.8596,0.0,0.0,0.0,-28974.759833844797,4.422936635884176e-18,-0.00028974759833844794,4.422936635884175e-26,1.1404212875328921e+24,0.0,5.2134434567433105e+23,6.572627668074019e+22,1221391647330.3032,0.0,521344345674.33093,65726276680.74017,0.0,0.0,0.0,0.0,3002451941431.309,0.0,0.0,0.0,199478666435.85718,0.0,521344345674.33,65726276680.74052,0.0,0.0,0.0,0.0,-1980538960536.8596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086201339687.4644,4.837266478425206e-64,3797257.1076069237,5032878.345228533,0.0,0.0,0.0,0.0,3048210455343.122,6.282393512830741e-63,49316980.07912659,3261873.9234699802,0.0,0.0,0.0,0.0,199481373611.20346,23046523.40354008,521424166644.69415,65733432046.53969
0.20533333333333337,-1,-1,1,0.0,-28967.612482725217,0.0,-0.00028967612482725215,1.1400047788072105e+24,0.0,5.213443356077563e+23,6.572625835153358e+22,1220945566321.3384,0.0,521344335607.75616,65726258351.53356,1078091718822.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478658514.36554,0.0,521344335607.7557,65726258351.53387,-56624811015.99432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6240745376946241.0,0.0,0.0,0.0,6683.840752400458,0.0,0.0,0.0,-1078091718822.9667,0.0,0.0,0.0,3003642357918.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56624811015.99432,0.0,0.0,0.0,-1982175443427.3489,0.0,0.0,0.0,-28967.612482723904,3.791847911707366e-18,-0.00028967612482723904,3.7918479117073654e-26,1.1400047850479549e+24,0.0,5.213443356077563e+23,6.572625835153358e+22,1220945573005.1782,0.0,521344335607.75616,65726258351.53356,0.0,0.0,0.0,0.0,3003642357918.1606,0.0,0.0,0.0,199478658514.36554,0.0,521344335607.7557,65726258351.53387,0.0,0.0,0.0,0.0,-1982175443427.3489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086029172279.9645,4.8372590176373856e-64,3797251.24939065,5045827.363341708,0.0,0.0,0.0,0.0,3049438706019.2876,6.282395751067086e-63,49316997.65338817,3280529.8176733917,0.0,0.0,0.0,0.0,199481373611.20346,23046523.403540075,521424166644.6945,65733432046.539566
0.2346666666666667,-1,-1,1,0.0,-28960.391640669335,0.0,-0.0002896039164066933,1.1395839938723813e+24,0.0,5.2134432548397735e+23,6.572623985905257e+22,1220494905490.6953,0.0,521344325483.97723,65726239859.05256,1077883711438.5873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199478650530.87674,0.0,521344325483.9764,65726239859.05275,-56867456478.76798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6039488373354870.0,0.0,0.0,0.0,6468.29442242533,0.0,0.0,0.0,-1077883711438.5873,0.0,0.0,0.0,3004836991890.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56867456478.76798,0.0,0.0,0.0,-1983820730462.69,0.0,0.0,0.0,-28960.39164066814,4.107411533095215e-18,-0.0002896039164066813,4.107411533095214e-26,1.1395839999118701e+24,0.0,5.2134432548397735e+23,6.572623985905257e+22,1220494911958.99,0.0,521344325483.97723,65726239859.05256,0.0,0.0,0.0,0.0,3004836991890.804,0.0,0.0,0.0,199478650530.87674,0.0,521344325483.9764,65726239859.05275,0.0,0.0,0.0,0.0,-1983820730462.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085855202894.0975,4.837251513980954e-64,3797245.3575155614,5058858.76471611,0.0,0.0,0.0,0.0,3050671377587.4014,6.282398002164013e-63,49317015.32862384,3299424.7758888816,0.0,0.0,0.0,0.0,199481373611.20367,23046523.403540082,521424166644.69464,65733432046.53968
