sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
0.264,-1,-1,1,0.0,-28657.371844503115,0.0,-0.0002865737184450311,0.0,4.565287133496305e+22,5.2137165661534194e+23,8.510711626485244e+23,0.0,45652871334.96304,521371656615.3418,1221627880988.6536,0.0,0.0,0.0,1551184130132.4753,0.0,0.0,0.0,0.0,0.0,45652871334.96299,521371656615.4555,231237442341.88583,0.0,0.0,0.0,-560793691485.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312053711979321e+16,0.0,0.0,0.0,61895.235910490155,0.0,0.0,0.0,-1551184130132.4753,0.0,0.0,0.0,1118240619130.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560793691485.708,0.0,0.0,0.0,-127850118588.70976,-28657.37184450194,4.845543443581067e-19,-0.00028657371844501933,4.845543443581066e-27,0.0,4.565287133496305e+22,5.2137165661534194e+23,8.510712057690614e+23,0.0,45652871334.96304,521371656615.3418,1221627942883.8894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118240619130.714,0.0,45652871334.96299,521371656615.4555,231237442341.88583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127850118588.70976,0.0,0.0,0.0,0.0,1.2916746764486432e-67,8629061.614455322,1014.0952384771481,1611802364897.2444,0.0,0.0,0.0,0.0,9.301496471500109e-64,231241.35141835242,7301762.490163153,1119234333423.8835,0.0,0.0,0.0,0.0,23046523.40354008,45659315778.77698,521424166644.69995,231238157960.00977
0.29333333333333333,-1,-1,1,0.0,-28629.291644787823,0.0,-0.0002862929164478782,0.0,4.565287137521387e+22,5.213714865111648e+23,8.498502772095775e+23,0.0,45652871375.21386,521371486511.1647,1219875421550.2805,0.0,0.0,0.0,1551240830551.0247,0.0,0.0,0.0,0.0,0.0,45652871375.213776,521371486511.2695,231237437092.2307,0.0,0.0,0.0,-562602846092.9753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41344269505402e+16,0.0,0.0,0.0,63350.573771588504,0.0,0.0,0.0,-1551240830551.0247,0.0,0.0,0.0,1117521345415.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562602846092.9753,0.0,0.0,0.0,-128883297606.40637,-28629.291644786634,1.1156430685349162e-18,-0.0002862929164478663,1.115643068534916e-26,0.0,4.565287137521387e+22,5.213714865111648e+23,8.49850321344004e+23,0.0,45652871375.21386,521371486511.1647,1219875484900.8533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117521345415.03,0.0,45652871375.213776,521371486511.2695,231237437092.2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128883297606.40637,0.0,0.0,0.0,0.0,1.3139034732418735e-67,8596513.94291747,1031.5480631726784,1612054683821.3906,0.0,0.0,0.0,0.0,9.301491037794224e-64,230551.46351550717,7301758.223947189,1118523151652.4685,0.0,0.0,0.0,0.0,23046523.403540056,45659315778.776924,521424166644.7002,231238157960.00986
0.3226666666666667,-1,-1,1,0.0,-28600.873205785938,0.0,-0.00028600873205785935,0.0,4.565287141639686e+22,5.213713147709694e+23,8.486146853121992e+23,0.0,45652871416.39684,521371314770.9693,1218101852455.7012,0.0,0.0,0.0,1551296464034.5305,0.0,0.0,0.0,0.0,0.0,45652871416.3968,521371314771.0651,231237431770.8269,0.0,0.0,0.0,-564432043349.6589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5192060874398824e+16,0.0,0.0,0.0,64868.701921112835,0.0,0.0,0.0,-1551296464034.5305,0.0,0.0,0.0,1116795565945.2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564432043349.6589,0.0,0.0,0.0,-129931080391.69087,-28600.873205784676,8.000987064465114e-19,-0.0002860087320578467,8.000987064465113e-27,0.0,4.565287141639686e+22,5.213713147709694e+23,8.486147305042593e+23,0.0,45652871416.39684,521371314770.9693,1218101917324.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116795565945.2659,0.0,45652871416.3968,521371314771.0651,231237431770.8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129931080391.69087,0.0,0.0,0.0,0.0,1.3369103693377914e-67,8563821.258771617,1049.6117752108896,1612308102729.7478,0.0,0.0,0.0,0.0,9.301485413886285e-64,229860.20434205703,7301753.808404269,1117805578499.9907,0.0,0.0,0.0,0.0,23046523.403540075,45659315778.77705,521424166644.7007,231238157960.01022
0.35200000000000004,-1,-1,1,0.0,-28572.107875270907,0.0,-0.00028572107875270906,0.0,4.565287145837618e+22,5.2137114135371856e+23,8.473640107605322e+23,0.0,45652871458.37617,521371141353.71844,1216306633713.2346,0.0,0.0,0.0,1551351006030.0417,0.0,0.0,0.0,0.0,0.0,45652871458.376076,521371141353.8061,231237426375.76172,0.0,0.0,0.0,-566281798692.5686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.629608563188588e+16,0.0,0.0,0.0,66453.41949144006,0.0,0.0,0.0,-1551351006030.0417,0.0,0.0,0.0,1116063117714.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566281798692.5686,0.0,0.0,0.0,-130993843923.14223,-28572.10787526967,8.000987064465114e-19,-0.00028572107875269665,8.000987064465113e-27,0.0,4.565287145837618e+22,5.2137114135371856e+23,8.473640570566178e+23,0.0,45652871458.37617,521371141353.71844,1216306700166.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116063117714.0354,0.0,45652871458.376076,521371141353.8061,231237426375.76172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130993843923.14223,0.0,0.0,0.0,0.0,1.3607369084833411e-67,8530979.474200808,1068.3189984991425,1612562652796.18,0.0,0.0,0.0,0.0,9.301479589621168e-64,229167.5847926077,7301749.235559716,1117081453911.4565,0.0,0.0,0.0,0.0,23046523.403540064,45659315778.776985,521424166644.7002,231238157960.0098
0.38133333333333336,-1,-1,1,0.0,-28542.98663121547,0.0,-0.00028542986631215463,0.0,4.565287150100775e+22,5.213709662166191e+23,8.460978612798435e+23,0.0,45652871501.00774,521370966216.61896,1214489202251.5752,0.0,0.0,0.0,1551404430990.0688,0.0,0.0,0.0,0.0,0.0,45652871501.007645,521370966216.6987,231237420905.04187,0.0,0.0,0.0,-568152649643.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7449346950102e+16,0.0,0.0,0.0,68108.81124036759,0.0,0.0,0.0,-1551404430990.0688,0.0,0.0,0.0,1115323830642.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568152649643.5342,0.0,0.0,0.0,-132071981186.67976,-28542.98663121437,4.845543443581067e-19,-0.0002854298663121437,4.845543443581066e-27,0.0,4.565287150100775e+22,5.213709662166191e+23,8.460979087291904e+23,0.0,45652871501.00774,521370966216.61896,1214489270360.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115323830642.0247,0.0,45652871501.007645,521370966216.6987,231237420905.04187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132071981186.67976,0.0,0.0,0.0,0.0,1.3854276527596806e-67,8497984.3118265,1087.7047248341735,1612818366591.8945,0.0,0.0,0.0,0.0,9.301473554105898e-64,228473.61620977352,7301744.496860043,1116350610884.4836,0.0,0.0,0.0,0.0,23046523.403540067,45659315778.776955,521424166644.7003,231238157960.0098
0.41066666666666674,-1,-1,1,0.0,-28513.500058300247,0.0,-0.00028513500058300245,0.0,4.5652871544136995e+22,5.2137078931500515e+23,8.448158274951103e+23,0.0,45652871544.136986,521370789315.005,1212648970453.654,0.0,0.0,0.0,1551456712297.3806,0.0,0.0,0.0,0.0,0.0,45652871544.136925,521370789315.0778,231237415356.58374,0.0,0.0,0.0,-570045157200.3098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8654897948997096e+16,0.0,0.0,0.0,69839.2596174702,0.0,0.0,0.0,-1551456712297.3806,0.0,0.0,0.0,1114577527176.5388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570045157200.3098,0.0,0.0,0.0,-133165902240.20874,-28513.500058299043,1.1156430685349162e-18,-0.00028513500058299036,1.115643068534916e-26,0.0,4.5652871544136995e+22,5.2137078931500515e+23,8.448158761500083e+23,0.0,45652871544.136986,521370789315.005,1212649040292.9138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114577527176.5388,0.0,45652871544.136925,521370789315.0778,231237415356.58374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133165902240.20874,0.0,0.0,0.0,0.0,1.411030461763869e-67,8464831.297948074,1107.8065323170747,1613075278160.1106,0.0,0.0,0.0,0.0,9.30146729564148e-64,227778.3107341306,7301739.583119533,1115612875076.28,0.0,0.0,0.0,0.0,23046523.403540064,45659315778.776825,521424166644.69965,231238157960.00937
0.44000000000000006,-1,-1,1,0.0,-28483.638323746578,0.0,-0.00028483638323746575,0.0,4.565287158759769e+22,5.2137061060223456e+23,8.435174818802137e+23,0.0,45652871587.59769,521370610602.23444,1210785324648.3125,0.0,0.0,0.0,1551507822179.4338,0.0,0.0,0.0,0.0,0.0,45652871587.59761,521370610602.29987,231237409728.20984,0.0,0.0,0.0,-571959907259.3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.991606590959473e+16,0.0,0.0,0.0,71649.54060323536,0.0,0.0,0.0,-1551507822179.4338,0.0,0.0,0.0,1113824021897.7095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571959907259.3295,0.0,0.0,0.0,-134276035328.06511,-28483.638323745457,8.000987064465114e-19,-0.00028483638323745453,8.000987064465113e-27,0.0,4.565287158759769e+22,5.2137061060223456e+23,8.435175317962807e+23,0.0,45652871587.59769,521370610602.23444,1210785396297.8547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113824021897.7095,0.0,45652871587.59761,521370610602.29987,231237409728.20984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134276035328.06511,0.0,0.0,0.0,0.0,1.4375968010915753e-67,8431515.757514017,1128.6648274185766,1613333423082.8486,0.0,0.0,0.0,0.0,9.301460801647419e-64,227081.68168988056,7301734.484461137,1114868064418.872,0.0,0.0,0.0,0.0,23046523.403540067,45659315778.776794,521424166644.6999,231238157960.00925
0.4693333333333334,-1,-1,1,0.0,-28453.391152525488,0.0,-0.00028453391152525486,0.0,4.565287163120986e+22,5.213704300295728e+23,8.422023776800008e+23,0.0,45652871631.20985,521370430029.5727,1208897623563.0288,0.0,0.0,0.0,1551557731616.7378,0.0,0.0,0.0,0.0,0.0,45652871631.209785,521370430029.63135,231237404017.63968,0.0,0.0,0.0,-573897512071.3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.123645484867719e+16,0.0,0.0,0.0,73544.82740476727,0.0,0.0,0.0,-1551557731616.7378,0.0,0.0,0.0,1113063121118.7585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573897512071.3477,0.0,0.0,0.0,-135402828028.54091,-28453.39115252443,8.000987064465114e-19,-0.00028453391152524424,8.000987064465113e-27,0.0,4.565287163120986e+22,5.213704300295728e+23,8.422024289164556e+23,0.0,45652871631.20985,521370430029.5727,1208897697107.8562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113063121118.7585,0.0,45652871631.209785,521370430029.63135,231237404017.63968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135402828028.54091,0.0,0.0,0.0,0.0,1.4651820842344026e-67,8398032.809238521,1150.323114005103,1613592838544.521,0.0,0.0,0.0,0.0,9.301454058578209e-64,226383.743921276,7301729.190250646,1114115988728.786,0.0,0.0,0.0,0.0,23046523.40354007,45659315778.7769,521424166644.70044,231238157960.00974
0.4986666666666667,-1,-1,1,0.0,-28422.74780161552,0.0,-0.00028422747801615516,0.0,4.565287167477879e+22,5.213702475460763e+23,8.408700477909605e+23,0.0,45652871674.778786,521370247546.0762,1206985196717.2393,0.0,0.0,0.0,1551606410250.0137,0.0,0.0,0.0,0.0,0.0,45652871674.77873,521370247546.12885,231237398222.48242,0.0,0.0,0.0,-575858611755.2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.262003042450744e+16,0.0,0.0,0.0,75530.81232949346,0.0,0.0,0.0,-1551606410250.0137,0.0,0.0,0.0,1112294622456.5989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575858611755.2566,0.0,0.0,0.0,-136546748431.02827,-28422.74780161432,8.000987064465114e-19,-0.0002842274780161432,8.000987064465113e-27,0.0,4.565287167477879e+22,5.213702475460763e+23,8.40870100410991e+23,0.0,45652871674.778786,521370247546.0762,1206985272248.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112294622456.5989,0.0,45652871674.77873,521370247546.12885,231237398222.48242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136546748431.02827,0.0,0.0,0.0,0.0,1.493846053281183e-67,8364377.358766195,1172.8282934335741,1613853563400.4065,0.0,0.0,0.0,0.0,9.301447051830225e-64,225684.51400095556,7301723.6890233755,1113356449287.346,0.0,0.0,0.0,0.0,23046523.403540064,45659315778.77689,521424166644.7003,231238157960.00958
0.528,-1,-1,1,0.0,-28391.697032574793,0.0,-0.0002839169703257479,0.0,4.5652871718094865e+22,5.213700630984627e+23,8.395200035686666e+23,0.0,45652871718.09486,521370063098.4625,1205047342710.5435,0.0,0.0,0.0,1551653826290.1995,0.0,0.0,0.0,0.0,0.0,45652871718.09477,521370063098.50916,231237392340.2342,0.0,0.0,0.0,-577843875919.8898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407115712970304e+16,0.0,0.0,0.0,77613.76017183065,0.0,0.0,0.0,-1551653826290.1995,0.0,0.0,0.0,1111518314342.7917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577843875919.8898,0.0,0.0,0.0,-137708286358.72293,-28391.697032573607,8.000987064465114e-19,-0.00028391697032573604,8.000987064465113e-27,0.0,4.5652871718094865e+22,5.213700630984627e+23,8.395200576398237e+23,0.0,45652871718.09486,521370063098.4625,1205047420324.3035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111518314342.7917,0.0,45652871718.09477,521370063098.50916,231237392340.2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137708286358.72293,0.0,0.0,0.0,0.0,1.5236532051943878e-67,8330544.08772995,1196.2310006895889,1614115638259.9958,0.0,0.0,0.0,0.0,9.301439765637517e-64,224984.0102598368,7301717.968401938,1112589238361.6084,0.0,0.0,0.0,0.0,23046523.403540067,45659315778.7768,521424166644.6998,231238157960.00937
0.5573333333333333,-1,-1,1,0.0,-28360.227081359277,0.0,-0.00028360227081359273,0.0,4.565287176093348e+22,5.2136987663095536e+23,8.381517335154528e+23,0.0,45652871760.93347,521369876630.9552,1203083327338.9897,0.0,0.0,0.0,1551699946432.8992,0.0,0.0,0.0,0.0,0.0,45652871760.933395,521369876630.9965,231237386368.27087,0.0,0.0,0.0,-579854005462.1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.559462492185875e+16,0.0,0.0,0.0,79800.54643879086,0.0,0.0,0.0,-1551699946432.8992,0.0,0.0,0.0,1110733975445.1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579854005462.1799,0.0,0.0,0.0,-138887954673.86624,-28360.22708135818,1.1156430685349162e-18,-0.0002836022708135818,1.115643068534916e-26,0.0,4.565287176093348e+22,5.2136987663095536e+23,8.38151789110077e+23,0.0,45652871760.93347,521369876630.9552,1203083407139.5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110733975445.1316,0.0,45652871760.933395,521369876630.9965,231237386368.27087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138887954673.86624,0.0,0.0,0.0,0.0,1.5546732717688795e-67,8296527.43702234,1220.5859824234296,1614379105594.776,0.0,0.0,0.0,0.0,9.301432182954586e-64,224282.25263970275,7301712.015003954,1111814138636.3894,0.0,0.0,0.0,0.0,23046523.403540064,45659315778.77694,521424166644.69995,231238157960.00964
0.5866666666666667,-1,-1,1,0.0,-28328.325624164914,0.0,-0.0002832832562416491,0.0,4.565287180305433e+22,5.213696880851056e+23,8.367647017952037e+23,0.0,45652871803.05432,521369688085.10547,1201092381463.2078,0.0,0.0,0.0,1551744735775.2996,0.0,0.0,0.0,0.0,0.0,45652871803.05423,521369688085.14166,231237380303.8378,0.0,0.0,0.0,-581889734615.9287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.719570827752565e+16,0.0,0.0,0.0,82098.74211608618,0.0,0.0,0.0,-1551744735775.2996,0.0,0.0,0.0,1109941373977.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581889734615.9287,0.0,0.0,0.0,-140086290719.2103,-28328.32562416381,1.1156430685349162e-18,-0.00028328325624163805,1.115643068534916e-26,0.0,4.565287180305433e+22,5.213696880851056e+23,8.36764758990913e+23,0.0,45652871803.05432,521369688085.10547,1201092463561.9514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109941373977.324,0.0,45652871803.05423,521369688085.14166,231237380303.8378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140086290719.2103,0.0,0.0,0.0,0.0,1.5869817625326355e-67,8262321.583577177,1245.9525235948781,1614644009876.9353,0.0,0.0,0.0,0.0,9.301424285323518e-64,223579.2624228196,7301705.814337611,1111030922535.188,0.0,0.0,0.0,0.0,23046523.403540067,45659315778.776886,521424166644.7002,231238157960.00974
0.6160000000000001,-1,-1,1,0.0,-28295.979738190315,0.0,-0.0002829597973819031,0.0,4.565287184420262e+22,5.2136949739958275e+23,8.353583465273788e+23,0.0,45652871844.20261,521369497399.58264,1199073698559.6494,0.0,0.0,0.0,1551788157730.4412,0.0,0.0,0.0,0.0,0.0,45652871844.20254,521369497399.61487,231237374144.0464,0.0,0.0,0.0,-583951833314.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8880169125810216e+16,0.0,0.0,0.0,84516.61787901819,0.0,0.0,0.0,-1551788157730.4412,0.0,0.0,0.0,1109140266887.6768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583951833314.839,0.0,0.0,0.0,-141303857955.4557,-28295.979738189082,8.000987064465114e-19,-0.00028295979738189077,8.000987064465113e-27,0.0,4.565287184420262e+22,5.2136949739958275e+23,8.353584054075478e+23,0.0,45652871844.20261,521369497399.58264,1199073783076.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109140266887.6768,0.0,45652871844.20254,521369497399.61487,231237374144.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141303857955.4557,0.0,0.0,0.0,0.0,1.6206605807392403e-67,8227920.4112486895,1272.394930250846,1614910397750.8352,0.0,0.0,0.0,0.0,9.301416052723493e-64,222875.06194133678,7301699.350683815,1110239351421.3484,0.0,0.0,0.0,0.0,23046523.40354008,45659315778.776924,521424166644.70013,231238157960.0095
0.6453333333333334,-1,-1,1,0.0,-28263.175856620055,0.0,-0.0002826317585662005,0.0,4.565287188410766e+22,5.213693045099443e+23,8.339320778297234e+23,0.0,45652871884.10764,521369304509.94415,1197026431911.0945,0.0,0.0,0.0,1551830173931.1357,0.0,0.0,0.0,0.0,0.0,45652871884.10757,521369304509.9716,231237367885.86447,0.0,0.0,0.0,-586041109905.9056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.065427606568167e+16,0.0,0.0,0.0,87063.17167700827,0.0,0.0,0.0,-1551830173931.1357,0.0,0.0,0.0,1108330398933.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586041109905.9056,0.0,0.0,0.0,-142541247845.36417,-28263.17585661887,1.1156430685349162e-18,-0.00028263175856618863,1.115643068534916e-26,0.0,4.565287188410766e+22,5.213693045099443e+23,8.33932138483999e+23,0.0,45652871884.10764,521369304509.94415,1197026518974.2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108330398933.7664,0.0,45652871884.10757,521369304509.9716,231237367885.86447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142541247845.36417,0.0,0.0,0.0,0.0,1.6557987233191066e-67,8193317.477675707,1299.9830768111087,1615178318233.2053,0.0,0.0,0.0,0.0,9.301407463399757e-64,222169.67438521257,7301692.606962226,1109439174686.894,0.0,0.0,0.0,0.0,23046523.40354006,45659315778.77685,521424166644.6999,231238157960.00952
0.6746666666666667,-1,-1,1,0.0,-28229.899717748725,0.0,-0.00028229899717748723,0.0,4.565287192248204e+22,5.2136910934837145e+23,8.324852756061184e+23,0.0,45652871922.482025,521369109348.37134,1194949691431.33,0.0,0.0,0.0,1551870744115.7004,0.0,0.0,0.0,0.0,0.0,45652871922.48197,521369109348.3952,231237361526.1018,0.0,0.0,0.0,-588158414210.4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2524860904407576e+16,0.0,0.0,0.0,89748.20988889039,0.0,0.0,0.0,-1551870744115.7004,0.0,0.0,0.0,1107511501664.6023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588158414210.4703,0.0,0.0,0.0,-143799082011.1621,-28229.89971774764,1.1156430685349162e-18,-0.0002822989971774764,1.115643068534916e-26,0.0,4.565287192248204e+22,5.2136910934837145e+23,8.324853381309796e+23,0.0,45652871922.482025,521369109348.37134,1194949781179.5405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107511501664.6023,0.0,45652871922.48197,521369109348.3952,231237361526.1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143799082011.1621,0.0,0.0,0.0,0.0,1.6924930764212818e-67,8158505.97996888,1328.7930272440424,1615447822933.208,0.0,0.0,0.0,0.0,9.301398493669001e-64,221463.1238097127,7301685.564579556,1108630128750.8884,0.0,0.0,0.0,0.0,23046523.40354007,45659315778.776825,521424166644.69995,231238157960.0096
0.7040000000000001,-1,-1,1,0.0,-28196.136308805602,0.0,-0.000281961363088056,0.0,4.565287195901922e+22,5.213689118433985e+23,8.310172871041587e+23,0.0,45652871959.0192,521368911843.3983,1192842540159.2979,0.0,0.0,0.0,1551909825989.6438,0.0,0.0,0.0,0.0,0.0,45652871959.019135,521368911843.41846,231237355061.4006,0.0,0.0,0.0,-590304640891.7478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.449933870886496e+16,0.0,0.0,0.0,92582.37610457093,0.0,0.0,0.0,-1551909825989.6438,0.0,0.0,0.0,1106683292339.1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590304640891.7478,0.0,0.0,0.0,-145078014658.9218,-28196.136308804398,8.000987064465114e-19,-0.0002819613630880439,8.000987064465113e-27,0.0,4.565287195901922e+22,5.213689118433985e+23,8.31017351603496e+23,0.0,45652871959.0192,521368911843.3983,1192842632741.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106683292339.1946,0.0,45652871959.019135,521368911843.41846,231237355061.4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145078014658.9218,0.0,0.0,0.0,0.0,1.7308493193611105e-67,8123478.722302467,1358.907740867445,1615718966281.1997,0.0,0.0,0.0,0.0,9.301389117698514e-64,220755.43538309986,7301678.203257032,1107811935996.401,0.0,0.0,0.0,0.0,23046523.403540075,45659315778.77692,521424166644.7002,231238157960.00964
