sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-58169.210356399264,0.0,-0.0005816921035639925,0.0,2.0320034311589043e+24,1.925878879621083e+23,1.4160322643344175e+24,0.0,2022016390647.6707,192587887962.10828,1416032264334.4172,0.0,1534436805876.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477941423.668,192587887962.1079,1416032264334.4138,0.0,-31898356652.396427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16257422103804.85,0.0,0.0,0.0,-16.177518925163895,0.0,0.0,0.0,-1534436805876.399,0.0,0.0,0.0,1834089488984.6274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31898356652.396427,0.0,0.0,0.0,-331551039776.80334,0.0,0.0,0.0,1.0288548874509942e-17,-58169.210356396885,1.028854887450994e-25,-0.0005816921035639688,2.0320034311426486e+24,1.925878879621083e+23,1.4160322643344175e+24,0.0,2022016390631.4949,192587887962.10828,1416032264334.4172,0.0,0.0,0.0,0.0,0.0,1834089488984.6274,0.0,0.0,0.0,519477941423.668,192587887962.1079,1416032264334.4138,0.0,0.0,0.0,0.0,0.0,-331551039776.80334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536189131239.53,13816660.401449714,4359157.627209604,5.5530061289979026e-64,0.0,0.0,0.0,0.0,1838819653249.491,3337052.0538992933,30770130.801304813,3.91975851712282e-63,0.0,0.0,0.0,0.0,519478045595.7839,192599118884.9987,1416085781024.5916,62589837.95057227
0.02,-1,-1,1,-58155.604892170806,0.0,-0.0005815560489217079,0.0,2.031150054060939e+24,1.9258787646025327e+23,1.4160322597417963e+24,0.0,2021167207790.4817,192587876460.2532,1416032259741.796,0.0,1534227686668.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477939951.24347,192587876460.2529,1416032259741.7935,0.0,-32538418828.84675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4890828965504596e+16,0.0,0.0,0.0,24768.49368130928,0.0,0.0,0.0,-1534227686668.0825,0.0,0.0,0.0,1834340170420.4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32538418828.84675,0.0,0.0,0.0,-332650877812.7226,0.0,0.0,0.0,1.1550726322863561e-17,-58155.604892168194,1.155072632286356e-25,-0.0005815560489216818,2.0311500789517682e+24,1.9258787646025327e+23,1.4160322597417963e+24,0.0,2021167232558.9756,192587876460.2532,1416032259741.796,0.0,0.0,0.0,0.0,0.0,1834340170420.4539,0.0,0.0,0.0,519477939951.24347,192587876460.2529,1416032259741.7935,0.0,0.0,0.0,0.0,0.0,-332650877812.7226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536015449057.884,13906257.898377264,4358841.344536633,5.55260342840666e-64,0.0,0.0,0.0,0.0,1839086250711.9395,3224923.3480184884,30770517.359412204,3.919807736084638e-63,0.0,0.0,0.0,0.0,519478045595.7839,192599118884.99878,1416085781024.5918,62589837.95057228
0.04,-1,-1,1,-58141.71227993309,0.0,-0.0005814171227993308,0.0,2.0302786625401876e+24,1.925878650075954e+23,1.416032255084995e+24,0.0,2020300099049.1218,192587865007.59537,1416032255084.9946,0.0,1534018262176.3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477938440.7111,192587865007.595,1416032255084.9917,0.0,-33196101567.936146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6815233321537704e+16,0.0,0.0,0.0,56535.99361744244,0.0,0.0,0.0,-1534018262176.3467,0.0,0.0,0.0,1834588844374.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33196101567.936146,0.0,0.0,0.0,-333766627230.5531,0.0,0.0,0.0,1.0288548874509942e-17,-58141.71227993062,1.028854887450994e-25,-0.0005814171227993062,2.0302787193554213e+24,1.925878650075954e+23,1.416032255084995e+24,0.0,2020300155585.116,192587865007.59537,1416032255084.9946,0.0,0.0,0.0,0.0,0.0,1834588844374.957,0.0,0.0,0.0,519477938440.7111,192587865007.595,1416032255084.9917,0.0,0.0,0.0,0.0,0.0,-333766627230.5531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535842441074.0032,13994393.704175258,4358525.446315652,5.5522012170496994e-64,0.0,0.0,0.0,0.0,1839351066582.0337,3115547.091348527,30770903.44764527,3.91985689525115e-63,0.0,0.0,0.0,0.0,519478045595.7841,192599118884.99887,1416085781024.5918,62589837.95057231
0.06,-1,-1,1,-58127.520679864916,0.0,-0.0005812752067986491,0.0,2.029388592814105e+24,1.9258785360365652e+23,1.41603225036039e+24,0.0,2019414403903.4539,192587853603.65646,1416032250360.3896,0.0,1533808494240.9348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477936890.2226,192587853603.65613,1416032250360.3865,0.0,-33872027227.70461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2535692029148744e+16,0.0,0.0,0.0,-62228.33699218556,0.0,0.0,0.0,-1533808494240.9348,0.0,0.0,0.0,1834835516329.6616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33872027227.70461,0.0,0.0,0.0,-334899111544.76764,0.0,0.0,0.0,1.281290377121718e-17,-58127.5206798626,1.2812903771217178e-25,-0.000581275206798626,2.0293885302784118e+24,1.9258785360365652e+23,1.41603225036039e+24,0.0,2019414341675.1157,192587853603.65646,1416032250360.3896,0.0,0.0,0.0,0.0,0.0,1834835516329.6616,0.0,0.0,0.0,519477936890.2226,192587853603.65613,1416032250360.3865,0.0,0.0,0.0,0.0,0.0,-334899111544.76764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535670103745.14,14080994.194972862,4358209.703167586,5.551799202891637e-64,0.0,0.0,0.0,0.0,1839614118087.1028,3009010.8039762145,30771289.346349157,3.9199060303155755e-63,0.0,0.0,0.0,0.0,519478045595.7833,192599118884.99847,1416085781024.591,62589837.9505723
0.08,-1,-1,1,-58113.02556221065,0.0,-0.0005811302556221064,0.0,2.0284794243073917e+24,1.925878422485716e+23,1.416032245567173e+24,0.0,2018509703845.2524,192587842248.57156,1416032245567.1726,0.0,1533598363659.4229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477935298.831,192587842248.57114,1416032245567.1697,0.0,-34566595113.000374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.811223228716932e+16,0.0,0.0,0.0,-57826.61799678439,0.0,0.0,0.0,-1533598363659.4229,0.0,0.0,0.0,1835080191263.8777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34566595113.000374,0.0,0.0,0.0,-336048480544.07434,0.0,0.0,0.0,1.1550726322863561e-17,-58113.02556220825,1.155072632286356e-25,-0.0005811302556220823,2.0284793661951606e+24,1.925878422485716e+23,1.416032245567173e+24,0.0,2018509646018.6357,192587842248.57156,1416032245567.1726,0.0,0.0,0.0,0.0,0.0,1835080191263.8777,0.0,0.0,0.0,519477935298.831,192587842248.57114,1416032245567.1697,0.0,0.0,0.0,0.0,0.0,-336048480544.07434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535498440096.0513,14165995.45488718,4357894.045202489,5.5513972969356545e-64,0.0,0.0,0.0,0.0,1839875412287.8687,2905385.4053651704,30771675.140942864,3.919955152155309e-63,0.0,0.0,0.0,0.0,519478045595.7845,192599118884.99924,1416085781024.5916,62589837.95057228
0.1,-1,-1,1,-58098.21486894172,0.0,-0.0005809821486894171,0.0,2.0275504619636893e+24,1.925878309418272e+23,1.4160322407016963e+24,0.0,2017585307234.2734,192587830941.82715,1416032240701.6958,0.0,1533387830065.9956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477933664.6193,192587830941.8269,1416032240701.693,0.0,-35280456496.34197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.390458251740515e+16,0.0,0.0,0.0,-53639.64829481114,0.0,0.0,0.0,-1533387830065.9956,0.0,0.0,0.0,1835322875319.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35280456496.34197,0.0,0.0,0.0,-337215555389.53186,0.0,0.0,0.0,1.1550726322863561e-17,-58098.21486893922,1.155072632286356e-25,-0.0005809821486893921,2.0275504080591066e+24,1.925878309418272e+23,1.4160322407016963e+24,0.0,2017585253594.6252,192587830941.82715,1416032240701.6958,0.0,0.0,0.0,0.0,0.0,1835322875319.5376,0.0,0.0,0.0,519477933664.6193,192587830941.8269,1416032240701.693,0.0,0.0,0.0,0.0,0.0,-337215555389.53186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535327445959.0793,14249348.093259832,4357578.239236543,5.5509952022940704e-64,0.0,0.0,0.0,0.0,1840134967076.4768,2804720.185794016,30772061.116421778,3.920004297056605e-63,0.0,0.0,0.0,0.0,519478045595.7838,192599118884.9987,1416085781024.5913,62589837.9505723
0.12,-1,-1,1,-58083.07810223579,0.0,-0.0005808307810223579,0.0,2.0266010473252193e+24,1.925878196832024e+23,1.416032235761e+24,0.0,2016640558848.9756,192587819683.20236,1416032235760.9995,0.0,1533176858471.5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477931985.8478,192587819683.20206,1416032235760.997,0.0,-36014231608.451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.99081069369613e+16,0.0,0.0,0.0,-49662.814887658926,0.0,0.0,0.0,-1533176858471.5781,0.0,0.0,0.0,1835563571268.7915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36014231608.451416,0.0,0.0,0.0,-338400994068.479,0.0,0.0,0.0,1.1550726322863561e-17,-58083.078102233274,1.155072632286356e-25,-0.0005808307810223326,2.0266009974171123e+24,1.925878196832024e+23,1.416032235761e+24,0.0,2016640509186.161,192587819683.20236,1416032235760.9995,0.0,0.0,0.0,0.0,0.0,1835563571268.7915,0.0,0.0,0.0,519477931985.8478,192587819683.20206,1416032235760.997,0.0,0.0,0.0,0.0,0.0,-338400994068.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535157120811.053,14331011.969472969,4357262.099518692,5.550592682465182e-64,0.0,0.0,0.0,0.0,1840392794645.5623,2707049.482253657,30772447.49980911,3.920053493925243e-63,0.0,0.0,0.0,0.0,519478045595.7829,192599118884.99817,1416085781024.5903,62589837.95057227
0.14,-1,-1,1,-58067.60415803638,0.0,-0.0005806760415803637,0.0,2.025630483909141e+24,1.925878084725173e+23,1.4160322307419624e+24,0.0,2015674765629.6433,192587808472.51724,1416032230741.9622,0.0,1532965412556.7935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477930260.6778,192587808472.51685,1416032230741.9602,0.0,-36768577187.8296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.611800167014708e+16,0.0,0.0,0.0,-45891.33751008008,0.0,0.0,0.0,-1532965412556.7935,0.0,0.0,0.0,1835802280187.5745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36768577187.8296,0.0,0.0,0.0,-339605490709.9476,0.0,0.0,0.0,1.028858739310883e-17,-58067.60415803367,1.0288587393108828e-25,-0.0005806760415803366,2.0256304377911382e+24,1.925878084725173e+23,1.4160322307419624e+24,0.0,2015674719738.3047,192587808472.51724,1416032230741.9622,0.0,0.0,0.0,0.0,0.0,1835802280187.5745,0.0,0.0,0.0,519477930260.6778,192587808472.51685,1416032230741.9602,0.0,0.0,0.0,0.0,0.0,-339605490709.9476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534987464814.9226,14410956.859865589,4356945.435344358,5.550189494638666e-64,0.0,0.0,0.0,0.0,1840648906026.2034,2612392.309150491,30772834.52418248,3.9201027724380355e-63,0.0,0.0,0.0,0.0,519478045595.784,192599118884.99875,1416085781024.5916,62589837.95057229
0.16,-1,-1,1,-58051.78128033931,0.0,-0.000580517812803393,0.0,2.0246380343403254e+24,1.925877973096332e+23,1.4160322256412836e+24,0.0,2014687193825.2534,192587797309.63318,1416032225641.2832,0.0,1532753454590.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519477928487.1524,192587797309.63287,1416032225641.2815,0.0,-37544189252.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.252925989955407e+16,0.0,0.0,0.0,-42320.23395254207,0.0,0.0,0.0,-1532753454590.1033,0.0,0.0,0.0,1836039001324.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37544189252.0022,0.0,0.0,0.0,-340829778306.18823,0.0,0.0,0.0,1.1550764841462449e-17,-58051.78128033682,1.1550764841462447e-25,-0.0005805178128033681,2.0246379918110662e+24,1.925877973096332e+23,1.4160322256412836e+24,0.0,2014687151505.02,192587797309.63318,1416032225641.2832,0.0,0.0,0.0,0.0,0.0,1836039001324.055,0.0,0.0,0.0,519477928487.1524,192587797309.63287,1416032225641.2815,0.0,0.0,0.0,0.0,0.0,-340829778306.18823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534818478892.4814,14489161.71084088,4356628.050693288,5.549785389234456e-64,0.0,0.0,0.0,0.0,1840903310994.1584,2520753.6768217455,30773222.429116603,3.9201521630992206e-63,0.0,0.0,0.0,0.0,519478045595.78375,192599118884.99863,1416085781024.591,62589837.95057228
