sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-41463.14285417441,0.0,-0.000414631428541744,0.0,1.4160309321720082e+24,2.8590104215025776e+23,1.4766568115344565e+24,0.0,1416030932172.0078,285901042150.2577,885994086920.6736,0.0,0.0,0.0,547946428002.8872,0.0,0.0,0.0,0.0,0.0,1416030932172.0059,285901042150.25726,371853253455.75555,0.0,0.0,0.0,-33805594537.967766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.165159358147704e-65,405461.0616876622,4394308.333507295,548294072978.8853,0.0,0.0,0.0,0.0,3.7839886258840076e-63,29704333.026146445,2.797224868503353,1224903605440.1387,0.0,0.0,0.0,0.0,62589821.10579333,1416085399913.9705,285915348140.0211,371853722724.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1405798010528.0881,0.0,0.0,0.0,-0.8434788063168526,0.0,0.0,0.0,-547946428002.8872,0.0,0.0,0.0,1213625288929.9224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33805594537.967766,0.0,0.0,0.0,-699484455465.845,-41463.142854173246,-5.048709793414476e-18,-0.0004146314285417324,-5.0487097934144756e-26,0.0,1.4160309321720082e+24,2.8590104215025776e+23,1.4766568115330502e+24,0.0,1416030932172.0078,285901042150.2577,885994086919.8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213625288929.9224,0.0,1416030932172.0059,285901042150.25726,371853253455.75555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-699484455465.845
0.02,-1,-1,1,0.0,-41447.97650439855,0.0,-0.00041447976504398545,0.0,1.4160309223838186e+24,2.8590100994348926e+23,1.4750792000401874e+24,0.0,1416030922383.818,285901009943.4892,885047520024.1119,0.0,0.0,0.0,547217763480.6899,0.0,0.0,0.0,0.0,0.0,1416030922383.8162,285901009943.4887,371853250149.8195,0.0,0.0,0.0,-34023493606.39538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.168855201907918e-65,405751.18585036707,4396894.457734332,547567677325.6817,0.0,0.0,0.0,0.0,3.7838038336879944e-63,29702882.452511527,2.836867787600926,1226541602174.6692,0.0,0.0,0.0,0.0,62589821.105793335,1416085399913.97,285915348140.0207,371853722724.37274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3741858190683028.5,0.0,0.0,0.0,-2245.1149144098163,0.0,0.0,0.0,-547217763480.6899,0.0,0.0,0.0,1215222166363.8584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34023493606.39538,0.0,0.0,0.0,-702027898734.6783,-41447.97650439712,-2.524354896707238e-18,-0.00041447976504397114,-2.5243548967072378e-26,0.0,1.4160309223838186e+24,2.8590100994348926e+23,1.4750791962983294e+24,0.0,1416030922383.818,285901009943.4892,885047517778.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215222166363.8584,0.0,1416030922383.8162,285901009943.4887,371853250149.8195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-702027898734.6783
0.04,-1,-1,1,0.0,-41432.669371272605,0.0,-0.00041432669371272595,0.0,1.416030912533795e+24,2.8590097742803827e+23,1.473486945631575e+24,0.0,1416030912533.7947,285900977428.0382,884092167378.9446,0.0,0.0,0.0,546482823938.5935,0.0,0.0,0.0,0.0,0.0,1416030912533.7927,285900977428.03754,371853246806.83527,0.0,0.0,0.0,-34243903366.48231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1725437627739594e-65,406040.7382273,4399502.828559083,546835032807.8758,0.0,0.0,0.0,0.0,3.783619405636707e-63,29701434.73770984,2.877809888470183,1228187844933.4001,0.0,0.0,0.0,0.0,62589821.10579331,1416085399913.971,285915348140.02124,371853722724.37305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.645018243235847e+16,0.0,0.0,0.0,-9870.109459415078,0.0,0.0,0.0,-546482823938.5935,0.0,0.0,0.0,1216827018783.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34243903366.48231,0.0,0.0,0.0,-704588108081.0308,-41432.66937127143,-3.7865323450608574e-18,-0.0004143266937127143,-3.7865323450608567e-26,0.0,1.416030912533795e+24,2.8590097742803827e+23,1.4734869291813923e+24,0.0,1416030912533.7947,285900977428.0382,884092157508.8348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216827018783.034,0.0,1416030912533.7927,285900977428.03754,371853246806.83527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-704588108081.0308
0.06,-1,-1,1,0.0,-41417.21810471428,0.0,-0.00041417218104714275,0.0,1.416030902620363e+24,2.8590094459641463e+23,1.471879695297544e+24,0.0,1416030902620.3628,285900944596.41455,883127817178.526,0.0,0.0,0.0,545741458580.4389,0.0,0.0,0.0,0.0,0.0,1416030902620.3608,285900944596.4139,371853243425.923,0.0,0.0,0.0,-34466884827.83355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17622518120603e-65,406329.7298536936,4402133.981331934,546095989262.96967,0.0,0.0,0.0,0.0,3.7834353347071407e-63,29699989.82656728,2.920117331649663,1229842543766.5708,0.0,0.0,0.0,0.0,62589821.10579334,1416085399913.97,285915348140.0211,371853722724.37274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9732931257796790.0,0.0,0.0,0.0,-5839.7587546780705,0.0,0.0,0.0,-545741458580.4389,0.0,0.0,0.0,1218440049793.8503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34466884827.83355,0.0,0.0,0.0,-707165481881.0044,-41417.21810471317,-3.7865323450608574e-18,-0.0004141721810471316,-3.7865323450608567e-26,0.0,1.416030902620363e+24,2.8590094459641463e+23,1.4718796855646132e+24,0.0,1416030902620.3628,285900944596.41455,883127811338.7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218440049793.8503,0.0,1416030902620.3608,285900944596.4139,371853243425.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707165481881.0044
0.08,-1,-1,1,0.0,-41401.61913570137,0.0,-0.0004140161913570136,0.0,1.41603089264173e+24,2.8590091144083252e+23,1.4702570827074402e+24,0.0,1416030892641.7297,285900911440.83246,882154249624.4637,0.0,0.0,0.0,544993511090.3923,0.0,0.0,0.0,0.0,0.0,1416030892641.7278,285900911440.83167,371853240006.1481,0.0,0.0,0.0,-34692501472.074745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.179899769115492e-65,406618.1852315811,4404788.471168222,545350391034.4721,0.0,0.0,0.0,0.0,3.7832516053037116e-63,29698547.59657663,2.9638609126945354,1231505915961.2537,0.0,0.0,0.0,0.0,62589821.10579335,1416085399913.9714,285915348140.0218,371853722724.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4952460943417008e+16,0.0,0.0,0.0,-8971.476566050202,0.0,0.0,0.0,-544993511090.3923,0.0,0.0,0.0,1220061469426.7893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34692501472.074745,0.0,0.0,0.0,-709760468779.9478,-41401.61913570009,-3.7865323450608574e-18,-0.0004140161913570009,-3.7865323450608567e-26,0.0,1.41603089264173e+24,2.8590091144083252e+23,1.4702570677549797e+24,0.0,1416030892641.7297,285900911440.83246,882154240652.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220061469426.7893,0.0,1416030892641.7278,285900911440.83167,371853240006.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-709760468779.9478
0.1,-1,-1,1,0.0,-41385.868829705134,0.0,-0.00041385868829705127,0.0,1.4160308825961913e+24,2.8590087795317243e+23,1.4686187251635785e+24,0.0,1416030882596.191,285900877953.17236,881171235098.1466,0.0,0.0,0.0,544238817978.64465,0.0,0.0,0.0,0.0,0.0,1416030882596.1887,285900877953.1716,371853236546.5575,0.0,0.0,0.0,-34920819427.05319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.183567669545487e-65,406906.115610004,4407466.878757012,544598075319.73553,0.0,0.0,0.0,0.0,3.783068210274273e-63,29697107.991495587,3.009116531329612,1233178189447.3447,0.0,0.0,0.0,0.0,62589821.10579334,1416085399913.9707,285915348140.0215,371853722724.3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1292655695527792.5,0.0,0.0,0.0,-775.5934173166752,0.0,0.0,0.0,-544238817978.64465,0.0,0.0,0.0,1221691498623.7131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34920819427.05319,0.0,0.0,0.0,-712373500847.7142,-41385.86882970389,-2.524354896707238e-18,-0.00041385868829703885,-2.5243548967072378e-26,0.0,1.4160308825961913e+24,2.8590087795317243e+23,1.4686187238709222e+24,0.0,1416030882596.191,285900877953.17236,881171234322.5529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221691498623.7131,0.0,1416030882596.1887,285900877953.1716,371853236546.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-712373500847.7142
0.12,-1,-1,1,0.0,-41369.963317812515,0.0,-0.0004136996331781251,0.0,1.4160308724818187e+24,2.8590084412497895e+23,1.4669642249688136e+24,0.0,1416030872481.8184,285900844124.9789,880178534981.2877,0.0,0.0,0.0,543477209498.2198,0.0,0.0,0.0,0.0,0.0,1416030872481.8167,285900844124.978,371853233046.13763,0.0,0.0,0.0,-35151907563.06755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1872292047717075e-65,407193.54630563234,4410169.807004832,543838873088.0401,0.0,0.0,0.0,0.0,3.782885133505039e-63,29695670.884744167,3.055965450184187,1234859600439.1777,0.0,0.0,0.0,0.0,62589821.105793335,1416085399913.9697,285915348140.02094,371853722724.37256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1289604827295989.2,0.0,0.0,0.0,-773.7628963775933,0.0,0.0,0.0,-543477209498.2198,0.0,0.0,0.0,1223330365732.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35151907563.06755,0.0,0.0,0.0,-715005064570.831,-41369.96331781134,-3.7865323450608574e-18,-0.00041369963317811336,-3.7865323450608567e-26,0.0,1.4160308724818187e+24,2.8590084412497895e+23,1.4669642236792097e+24,0.0,1416030872481.8184,285900844124.9789,880178534207.5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223330365732.2214,0.0,1416030872481.8167,285900844124.978,371853233046.13763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-715005064570.831
0.14,-1,-1,1,0.0,-41353.89862393899,0.0,-0.0004135389862393899,0.0,1.416030862296727e+24,2.8590080994743038e+23,1.4652931665429751e+24,0.0,1416030862296.7268,285900809947.4303,879175899925.7847,0.0,0.0,0.0,542708508103.116,0.0,0.0,0.0,0.0,0.0,1416030862296.7246,285900809947.42944,371853229503.85126,0.0,0.0,0.0,-35385837681.18069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.190884573128167e-65,407480.49289898365,4412897.886430596,543072607540.9408,0.0,0.0,0.0,0.0,3.7827023650792993e-63,29694236.19842322,3.1044947730899994,1236550396532.551,0.0,0.0,0.0,0.0,62589821.10579335,1416085399913.9707,285915348140.02136,371853722724.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1286445961687714.5,0.0,0.0,0.0,-771.8675770126283,0.0,0.0,0.0,-542708508103.116,0.0,0.0,0.0,1224978310572.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35385837681.18069,0.0,0.0,0.0,-717655640921.9755,-41353.898623937734,-2.524354896707238e-18,-0.00041353898623937724,-2.5243548967072378e-26,0.0,1.416030862296727e+24,2.8590080994743038e+23,1.4652931652565285e+24,0.0,1416030862296.7268,285900809947.4303,879175899153.9166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224978310572.0442,0.0,1416030862296.7246,285900809947.42944,371853229503.85126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-717655640921.9755
0.16,-1,-1,1,0.0,-41337.67058138535,0.0,-0.0004133767058138534,0.0,1.416030852038912e+24,2.8590077541131622e+23,1.4636051164631442e+24,0.0,1416030852038.9116,285900775411.31616,878163069877.8861,0.0,0.0,0.0,541932528626.0395,0.0,0.0,0.0,0.0,0.0,1416030852038.9092,285900775411.3153,371853225918.6073,0.0,0.0,0.0,-35622684666.75825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1945340161687604e-65,407766.9743540843,4415651.774459211,542299094291.7191,0.0,0.0,0.0,0.0,3.782519892919373e-63,29692803.83771477,3.1547978655264406,1238250835950.8599,0.0,0.0,0.0,0.0,62589821.10579331,1416085399913.97,285915348140.02075,371853722724.3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1283153599438568.8,0.0,0.0,0.0,-769.8921596631408,0.0,0.0,0.0,-541932528626.0395,0.0,0.0,0.0,1226635583122.3872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35622684666.75825,0.0,0.0,0.0,-720325739932.9976,-41337.67058138418,-3.7865323450608574e-18,-0.00041337670581384175,-3.7865323450608567e-26,0.0,1.416030852038912e+24,2.8590077541131622e+23,1.4636051151799905e+24,0.0,1416030852038.9116,285900775411.31616,878163069107.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226635583122.3872,0.0,1416030852038.9092,285900775411.3153,371853225918.6073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-720325739932.9976
