sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-50421.284652820366,0.0,-0.0005042128465282036,9.51671406424635e+22,1.4160345588664483e+24,0.0,9.622633213522559e+23,95167140642.46349,1416034558866.448,0.0,1635847646298.8345,0.0,0.0,0.0,1021405638940.7368,0.0,0.0,0.0,0.0,95167140642.46335,1416034558866.4458,0.0,673603743132.3188,0.0,0.0,0.0,-59161735774.22202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617936.8116590567,371510.53152989293,4.732515560716491e-65,1022019448254.7676,0.0,0.0,0.0,0.0,90128.04124573094,5974895.390754725,7.61124163338444e-64,1019306297906.718,0.0,0.0,0.0,0.0,95172951796.17754,1416085399914.0037,62589821.10579346,673603750773.4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556211958.8036757,0.0,0.0,0.0,0.004345560329966247,0.0,0.0,0.0,-1021405638940.7368,0.0,0.0,0.0,1019128441321.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59161735774.22202,0.0,0.0,0.0,-56884538154.82012,-50421.28465281845,-1.262177448353619e-18,-0.0005042128465281844,-1.2621774483536189e-26,9.51671406424635e+22,1.4160345588664483e+24,0.0,9.622633213522584e+23,95167140642.46349,1416034558866.448,0.0,1635847646298.8389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019128441321.34,95167140642.46335,1416034558866.4458,0.0,673603743132.3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56884538154.82012
0.02,-1,-1,1,0.0,-50411.471639543335,0.0,-0.0005041147163954333,9.516714050147335e+22,1.4160345468918747e+24,0.0,9.619030456752548e+23,95167140501.47333,1416034546891.8743,0.0,1635235177647.9326,0.0,0.0,0.0,1021420630170.4745,0.0,0.0,0.0,0.0,95167140501.47318,1416034546891.8713,0.0,673603742961.9557,0.0,0.0,0.0,-59789195484.49762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617924.142116523,370333.83417864365,4.717526911757324e-65,1022040982340.83,0.0,0.0,0.0,0.0,90068.92262822212,5976072.080826443,7.61274049834523e-64,1019284686549.4287,0.0,0.0,0.0,0.0,95172951796.17706,1416085399914.0015,62589821.10579344,673603750773.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658927284473320.6,0.0,0.0,0.0,1120.1763836046448,0.0,0.0,0.0,-1021420630170.4745,0.0,0.0,0.0,1019104926853.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59789195484.49762,0.0,0.0,0.0,-57473491046.88625,-50411.471639541705,-1.8932661725304287e-18,-0.000504114716395417,-1.8932661725304283e-26,9.516714050147335e+22,1.4160345468918747e+24,0.0,9.619030463341821e+23,95167140501.47333,1416034546891.8743,0.0,1635235178768.1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019104926853.039,95167140501.47318,1416034546891.8713,0.0,673603742961.9557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57473491046.88625
0.04,-1,-1,1,0.0,-50401.31593880545,0.0,-0.0005040131593880544,9.516714036531686e+22,1.416034534855286e+24,0.0,9.615301877137466e+23,95167140365.31683,1416034534855.2856,0.0,1634601319113.369,0.0,0.0,0.0,1021435642357.2212,0.0,0.0,0.0,0.0,95167140365.31673,1416034534855.2834,0.0,673603742782.2712,0.0,0.0,0.0,-60438066026.12298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617908.4771357705,369159.2130565482,4.702564806441544e-65,1022062760606.3696,0.0,0.0,0.0,0.0,90011.989622743,5977246.694678803,7.614236708941578e-64,1019262828891.756,0.0,0.0,0.0,0.0,95172951796.1774,1416085399914.003,62589821.105793454,673603750773.4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2516908605664982.5,0.0,0.0,0.0,4278.74462963047,0.0,0.0,0.0,-1021435642357.2212,0.0,0.0,0.0,1019081097949.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60438066026.12298,0.0,0.0,0.0,-58083517339.172775,-50401.31593880372,-1.262177448353619e-18,-0.000504013159388037,-1.2621774483536189e-26,9.516714036531686e+22,1.416034534855286e+24,0.0,9.615301902306557e+23,95167140365.31683,1416034534855.2856,0.0,1634601323392.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019081097949.015,95167140365.31673,1416034534855.2834,0.0,673603742782.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58083517339.172775
0.06,-1,-1,1,0.0,-50390.79070811266,0.0,-0.0005039079070811265,9.516714023389408e+22,1.4160345227521973e+24,0.0,9.611437640981624e+23,95167140233.89406,1416034522752.197,0.0,1633944398966.8757,0.0,0.0,0.0,1021450660215.6587,0.0,0.0,0.0,0.0,95167140233.89392,1416034522752.1956,0.0,673603742592.3136,0.0,0.0,0.0,-61110003841.09827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617889.8574848003,367986.4985537638,4.687627088271646e-65,1022084785035.6587,0.0,0.0,0.0,0.0,89957.19499399053,5978419.401920593,7.615730480823237e-64,1019240722899.8044,0.0,0.0,0.0,0.0,95172951796.17719,1416085399914.002,62589821.10579345,673603750773.4038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504130640241920.5,0.0,0.0,0.0,2557.022088411264,0.0,0.0,0.0,-1021450660215.6587,0.0,0.0,0.0,1019056947172.0652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61110003841.09827,0.0,0.0,0.0,-58716288240.482635,-50390.790708110515,-1.262177448353619e-18,-0.000503907907081105,-1.2621774483536189e-26,9.516714023389408e+22,1.4160345227521973e+24,0.0,9.611437656022934e+23,95167140233.89406,1416034522752.197,0.0,1633944401523.8984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019056947172.0652,95167140233.89392,1416034522752.1956,0.0,673603742592.3136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58716288240.482635
0.08,-1,-1,1,0.0,-50379.86593762348,0.0,-0.0005037986593762348,9.516714010708338e+22,1.416034510577882e+24,0.0,9.60742671067731e+23,95167140107.08336,1416034510577.8816,0.0,1633262540815.142,0.0,0.0,0.0,1021465665494.285,0.0,0.0,0.0,0.0,95167140107.08318,1416034510577.88,0.0,673603742391.0098,0.0,0.0,0.0,-61806867070.15471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617868.335892146,366815.5285440873,4.6727116962791e-65,1022107056749.6045,0.0,0.0,0.0,0.0,89904.4823807753,5979590.364677029,7.617222020087064e-64,1019218367405.3694,0.0,0.0,0.0,0.0,95172951796.1773,1416085399914.002,62589821.10579345,673603750773.4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421290401460890.8,0.0,0.0,0.0,2416.193682483514,0.0,0.0,0.0,-1021465665494.285,0.0,0.0,0.0,1019032467331.3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61806867070.15471,0.0,0.0,0.0,-59373666491.07407,-50379.865937621755,-1.262177448353619e-18,-0.0005037986593762174,-1.2621774483536189e-26,9.516714010708338e+22,1.416034510577882e+24,0.0,9.60742672489021e+23,95167140107.08336,1416034510577.8816,0.0,1633262543231.3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019032467331.3989,95167140107.08318,1416034510577.88,0.0,673603742391.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59373666491.07407
0.1,-1,-1,1,0.0,-50368.50793564471,0.0,-0.000503685079356447,9.516713998473795e+22,1.4160344983270857e+24,0.0,9.603256705847109e+23,95167139984.73793,1416034498327.0854,0.0,1632553639994.008,0.0,0.0,0.0,1021480637308.5836,0.0,0.0,0.0,0.0,95167139984.73781,1416034498327.0833,0.0,673603742177.1113,0.0,0.0,0.0,-62530739491.68915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617843.9748049653,365646.12763118255,4.65781640069683e-65,1022129576588.5201,0.0,0.0,0.0,0.0,89853.78659956586,5980759.758343395,7.61871154970977e-64,1019195761521.1812,0.0,0.0,0.0,0.0,95172951796.17723,1416085399914.003,62589821.10579345,673603750773.4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047036919772681.0,0.0,0.0,0.0,6879.962763613556,0.0,0.0,0.0,-1021480637308.5836,0.0,0.0,0.0,1019007650769.5007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62530739491.68915,0.0,0.0,0.0,-60057746072.643166,-50368.507935643,-6.310887241768095e-19,-0.0005036850793564299,-6.3108872417680944e-27,9.516713998473795e+22,1.4160344983270857e+24,0.0,9.603256746317477e+23,95167139984.73793,1416034498327.0854,0.0,1632553646873.9707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019007650769.5007,95167139984.73781,1416034498327.0833,0.0,673603742177.1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60057746072.643166
0.12,-1,-1,1,0.0,-50356.678793678024,0.0,-0.0005035667879367802,9.51671398667374e+22,1.4160344859942968e+24,0.0,9.598913738506525e+23,95167139866.73737,1416034485994.2964,0.0,1631815335546.1086,0.0,0.0,0.0,1021495552890.6511,0.0,0.0,0.0,0.0,95167139866.73721,1416034485994.2935,0.0,673603741949.1796,0.0,0.0,0.0,-63283959293.72435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617816.8233521357,364478.1387669954,4.64293920575945e-65,1022152346161.7095,0.0,0.0,0.0,0.0,89805.0532670692,5981927.739966734,7.620199269267896e-64,1019172903587.2587,0.0,0.0,0.0,0.0,95172951796.17722,1416085399914.003,62589821.105793454,673603750773.4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897548132246423.0,0.0,0.0,0.0,6625.831824818917,0.0,0.0,0.0,-1021495552890.6511,0.0,0.0,0.0,1018982488192.8491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63283959293.72435,0.0,0.0,0.0,-60770887970.09015,-50356.678793676074,-1.262177448353619e-18,-0.0005035667879367606,-1.2621774483536189e-26,9.51671398667374e+22,1.4160344859942968e+24,0.0,9.598913777482e+23,95167139866.73737,1416034485994.2964,0.0,1631815342171.9397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018982488192.8491,95167139866.73721,1416034485994.2935,0.0,673603741949.1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60770887970.09015
0.14,-1,-1,1,0.0,-50344.33559622216,0.0,-0.0005034433559622215,9.516713975291254e+22,1.4160344735734549e+24,0.0,9.594382037425009e+23,95167139752.91252,1416034473573.4546,0.0,1631044946362.2512,0.0,0.0,0.0,1021510384761.9993,0.0,0.0,0.0,0.0,95167139752.91237,1416034473573.4524,0.0,673603741705.5374,0.0,0.0,0.0,-64069180105.285576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617786.9541785684,363311.4020295276,4.6280780792943875e-65,1022175365656.5431,0.0,0.0,0.0,0.0,89758.20913376655,5983094.469468106,7.62168538197873e-64,1019149793370.3282,0.0,0.0,0.0,0.0,95172951796.17744,1416085399914.0027,62589821.105793424,673603750773.4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3744564611709314.5,0.0,0.0,0.0,6365.759839905833,0.0,0.0,0.0,-1021510384761.9993,0.0,0.0,0.0,1018956970743.4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64069180105.285576,0.0,0.0,0.0,-61515759720.9874,-50344.33559622041,-1.262177448353619e-18,-0.000503443355962204,-1.2621774483536189e-26,9.516713975291254e+22,1.4160344735734549e+24,0.0,9.594382074870648e+23,95167139752.91252,1416034473573.4546,0.0,1631044952728.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018956970743.4613,95167139752.91237,1416034473573.4524,0.0,673603741705.5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61515759720.9874
0.16,-1,-1,1,0.0,-50331.42958623594,0.0,-0.0005033142958623594,9.5167139643084e+22,1.4160344610579875e+24,0.0,9.5896437016118e+23,95167139643.08398,1416034461057.987,0.0,1630239429274.0054,0.0,0.0,0.0,1021525101505.4915,0.0,0.0,0.0,0.0,95167139643.08386,1416034461057.9827,0.0,673603741444.2158,0.0,0.0,0.0,-64889413675.702705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617754.443572573,362145.7664829293,4.613231103840149e-65,1022198635055.3635,0.0,0.0,0.0,0.0,89713.17797041549,5984260.097782458,7.623170079588428e-64,1019126430842.4235,0.0,0.0,0.0,0.0,95172951796.1771,1416085399914.0024,62589821.10579344,673603750773.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3587757123403889.0,0.0,0.0,0.0,6099.18710978661,0.0,0.0,0.0,-1021525101505.4915,0.0,0.0,0.0,1018931088585.9402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64889413675.702705,0.0,0.0,0.0,-62295394656.964325,-50331.42958623431,-1.262177448353619e-18,-0.000503314295862343,-1.2621774483536189e-26,9.5167139643084e+22,1.4160344610579875e+24,0.0,9.589643737489374e+23,95167139643.08398,1416034461057.987,0.0,1630239435373.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018931088585.9402,95167139643.08386,1416034461057.9827,0.0,673603741444.2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62295394656.964325
