sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-34244.73465196415,0.0,-0.0003424473465196415,5.213494535829368e+23,0.0,6.75545468979554e+22,1.4838335736962777e+24,521349453582.9367,0.0,67554546897.95539,1548484220346.431,0.0,0.0,0.0,1417841023211.1543,0.0,0.0,0.0,0.0,521349453582.936,0.0,67554546897.96057,196588167354.98813,0.0,0.0,0.0,-65944970219.71131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33448160240.78992,0.0,0.0,0.0,-0.03490549698472023,0.0,0.0,0.0,-1417841023211.1543,0.0,0.0,0.0,2176436169503.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65944970219.71131,0.0,0.0,0.0,-824540116511.6414,-34244.734651962564,4.0373678684302815e-18,-0.0003424473465196256,4.037367868430281e-26,5.213494535829368e+23,0.0,6.75545468979554e+22,1.4838335736962447e+24,521349453582.9367,0.0,67554546897.95539,1548484220346.3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176436169503.0483,521349453582.936,0.0,67554546897.96057,196588167354.98813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-824540116511.6414,0.0,0.0,0.0,0.0,2321152.0192835373,2.9568624262424996e-64,4036151.2087969864,1425608224442.3308,0.0,0.0,0.0,0.0,40504561.64577309,5.159815882458138e-63,82.55174160577414,2204114084307.7793,0.0,0.0,0.0,0.0,521424166644.69385,23046523.403540082,67561482581.60806,196589440245.54767
0.029333333333333336,-1,-1,1,0.0,-34235.18124090658,0.0,-0.00034235181240906576,5.2134944380960244e+23,0.0,6.755452851424184e+22,1.4832622225334433e+24,521349443809.6023,0.0,67554528514.24182,1547887975406.5608,0.0,0.0,0.0,1417560651944.7585,0.0,0.0,0.0,0.0,521349443809.60126,0.0,67554528514.24662,196588161267.08185,0.0,0.0,0.0,-66260837805.27948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8237621585277095.0,0.0,0.0,0.0,-8596.534856811166,0.0,0.0,0.0,-1417560651944.7585,0.0,0.0,0.0,2177382918241.4888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66260837805.27948,0.0,0.0,0.0,-826083112698.5464,-34235.181240905025,3.721825913754307e-18,-0.0003423518124090502,3.7218259137543065e-26,5.2134944380960244e+23,0.0,6.755452851424184e+22,1.4832622142958203e+24,521349443809.6023,0.0,67554528514.24182,1547887966810.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177382918241.4888,521349443809.60126,0.0,67554528514.24662,196588161267.08185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-826083112698.5464,0.0,0.0,0.0,0.0,2321615.0186195644,2.95745224272456e-64,4050167.4849927644,1425365073010.415,0.0,0.0,0.0,0.0,40503790.00268456,5.159717579711123e-63,83.77937558462567,2205112704432.976,0.0,0.0,0.0,0.0,521424166644.69366,23046523.40354008,67561482581.608055,196589440245.54758
0.05866666666666667,-1,-1,1,0.0,-34225.528344468614,0.0,-0.0003422552834446861,5.213494339696906e+23,0.0,6.7554509962619335e+22,1.4826849248341558e+24,521349433969.6905,0.0,67554509962.619316,1547285524839.573,0.0,0.0,0.0,1417277298668.3826,0.0,0.0,0.0,0.0,521349433969.68976,0.0,67554509962.6237,196588155120.82343,0.0,0.0,0.0,-66579928949.63292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.319951004014757e+16,0.0,0.0,0.0,-24210.312971588224,0.0,0.0,0.0,-1417277298668.3826,0.0,0.0,0.0,2178333033377.9124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66579928949.63292,0.0,0.0,0.0,-827635687869.4757,-34225.528344467115,3.721821098929446e-18,-0.00034225528344467113,3.7218210989294455e-26,5.213494339696906e+23,0.0,6.7554509962619335e+22,1.4826849016346444e+24,521349433969.6905,0.0,67554509962.619316,1547285500629.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178333033377.9124,521349433969.68976,0.0,67554509962.6237,196588155120.82343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-827635687869.4757,0.0,0.0,0.0,0.0,2322078.6176751433,2.958042823627294e-64,4064333.73923903,1425119319410.507,0.0,0.0,0.0,0.0,40503017.360091545,5.159619149560666e-63,85.04400117151036,2206115012971.356,0.0,0.0,0.0,0.0,521424166644.69366,23046523.40354008,67561482581.608154,196589440245.54758
0.08800000000000001,-1,-1,1,0.0,-34215.7740584808,0.0,-0.00034215774058480794,5.213494240619033e+23,0.0,6.755449123937554e+22,1.4821015475109058e+24,521349424061.9032,0.0,67554491239.37553,1546676729759.3335,0.0,0.0,0.0,1416990895176.6548,0.0,0.0,0.0,0.0,521349424061.9025,0.0,67554491239.37959,196588148915.00903,0.0,0.0,0.0,-66902314332.32964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4909608060168749.0,0.0,0.0,0.0,-5123.5197423920035,0.0,0.0,0.0,-1416990895176.6548,0.0,0.0,0.0,2179286601366.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66902314332.32964,0.0,0.0,0.0,-829198025645.6567,-34215.77405847923,3.721825913754307e-18,-0.00034215774058479216,3.7218259137543065e-26,5.213494240619033e+23,0.0,6.755449123937554e+22,1.4821015426012973e+24,521349424061.9032,0.0,67554491239.37553,1546676724635.8132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179286601366.4614,521349424061.9025,0.0,67554491239.37959,196588148915.00903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-829198025645.6567,0.0,0.0,0.0,0.0,2322542.827545338,2.9586341830260258e-64,4078653.4260085877,1424870903763.5637,0.0,0.0,0.0,0.0,40502243.69950304,5.159520589660869e-63,86.34731892039537,2207121102552.826,0.0,0.0,0.0,0.0,521424166644.6934,23046523.403540067,67561482581.607925,196589440245.54724
0.11733333333333335,-1,-1,1,0.0,-34205.9156230281,0.0,-0.00034205915623028096,5.2134941408436886e+23,0.0,6.75544723406714e+22,1.4815119499891382e+24,521349414084.3687,0.0,67554472340.67139,1546061443466.4521,0.0,0.0,0.0,1416701370839.9258,0.0,0.0,0.0,0.0,521349414084.3682,0.0,67554472340.6751,196588142648.17972,0.0,0.0,0.0,-67228070021.65363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4857592158642138.0,0.0,0.0,0.0,-5069.2375074103475,0.0,0.0,0.0,-1416701370839.9258,0.0,0.0,0.0,2180243706876.3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67228070021.65363,0.0,0.0,0.0,-830770411127.363,-34205.91562302657,4.037365461017851e-18,-0.0003420591562302657,4.03736546101785e-26,5.2134941408436886e+23,0.0,6.75544723406714e+22,1.4815119451315447e+24,521349414084.3687,0.0,67554472340.67139,1546061438397.2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180243706876.3997,521349414084.3682,0.0,67554472340.6751,196588142648.17972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-830770411127.363,0.0,0.0,0.0,0.0,2323007.7378900046,2.9592264350023682e-64,4093130.1043221517,1424619764401.3926,0.0,0.0,0.0,0.0,40501468.87148979,5.159421880998144e-63,87.6911239076631,2208131067433.61,0.0,0.0,0.0,0.0,521424166644.6938,23046523.40354008,67561482581.60803,196589440245.54764
0.14666666666666667,-1,-1,1,0.0,-34195.95077487513,0.0,-0.0003419595077487512,5.21349404035551e+23,0.0,6.755445326252112e+22,1.4809159882488586e+24,521349404035.55084,0.0,67554453262.5211,1545439515665.9817,0.0,0.0,0.0,1416408652302.9717,0.0,0.0,0.0,0.0,521349404035.5502,0.0,67554453262.52454,196588136318.98242,0.0,0.0,0.0,-67557272955.97271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4805532787493629.0,0.0,0.0,0.0,-5014.909908834845,0.0,0.0,0.0,-1416408652302.9717,0.0,0.0,0.0,2181204441398.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67557272955.97271,0.0,0.0,0.0,-832353067066.0067,-34195.950774873534,4.037365461017851e-18,-0.0003419595077487353,4.03736546101785e-26,5.21349404035551e+23,0.0,6.755445326252112e+22,1.4809159834433263e+24,521349404035.55084,0.0,67554453262.5211,1545439510651.0723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181204441398.0967,521349404035.5502,0.0,67554453262.52454,196588136318.98242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-832353067066.0067,0.0,0.0,0.0,0.0,2323473.380757459,2.9598196201934895e-64,4107767.484836378,1424365837033.1436,0.0,0.0,0.0,0.0,40500692.822640345,5.159323016799623e-63,89.07733258329044,2209145006594.057,0.0,0.0,0.0,0.0,521424166644.6932,23046523.403540075,67561482581.60794,196589440245.54736
0.17600000000000002,-1,-1,1,0.0,-34185.87700566519,0.0,-0.0003418587700566519,5.2134939391375705e+23,0.0,6.755443400079167e+22,1.480313512272821e+24,521349393913.7569,0.0,67554434000.79166,1544810789804.423,0.0,0.0,0.0,1416112663428.8513,0.0,0.0,0.0,0.0,521349393913.7557,0.0,67554434000.79481,196588129925.97467,0.0,0.0,0.0,-67890003550.40154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4753431488304496.0,0.0,0.0,0.0,-4960.538555413485,0.0,0.0,0.0,-1416112663428.8513,0.0,0.0,0.0,2182168898886.2893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67890003550.40154,0.0,0.0,0.0,-833946243968.3778,-34185.877005663606,3.721821098929446e-18,-0.00034185877005663603,3.7218210989294455e-26,5.2134939391375705e+23,0.0,6.755443400079167e+22,1.48031350751939e+24,521349393913.7569,0.0,67554434000.79166,1544810784843.8848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182168898886.2893,521349393913.7557,0.0,67554434000.79481,196588129925.97467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-833946243968.3778,0.0,0.0,0.0,0.0,2323939.8050907208,2.9604138007468343e-64,4122569.4141899706,1424109054996.706,0.0,0.0,0.0,0.0,40499915.471384704,5.159223986707402e-63,90.5079820765171,2210163022410.6353,0.0,0.0,0.0,0.0,521424166644.69385,23046523.403540075,67561482581.6082,196589440245.54785
0.20533333333333337,-1,-1,1,0.0,-34175.69171030464,0.0,-0.00034175691710304636,5.213493837172245e+23,0.0,6.7554414551189355e+22,1.4797043662582034e+24,521349383717.22437,0.0,67554414551.18934,1544175103290.623,0.0,0.0,0.0,1415813325114.993,0.0,0.0,0.0,0.0,521349383717.2233,0.0,67554414551.19212,196588123467.65582,0.0,0.0,0.0,-68226345292.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4701212401064846.0,0.0,0.0,0.0,-4906.04428191483,0.0,0.0,0.0,-1415813325114.993,0.0,0.0,0.0,2183137176977.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68226345292.0258,0.0,0.0,0.0,-835550202060.8176,-34175.69171030323,3.721821098929446e-18,-0.00034175691710303227,3.7218210989294455e-26,5.213493837172245e+23,0.0,6.7554414551189355e+22,1.4797043615569905e+24,521349383717.22437,0.0,67554414551.18934,1544175098384.5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183137176977.741,521349383717.2233,0.0,67554414551.19212,196588123467.65582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-835550202060.8176,0.0,0.0,0.0,0.0,2324407.061375231,2.9610090408071916e-64,4137539.8872357574,1423849349027.2332,0.0,0.0,0.0,0.0,40499136.73358277,5.159124780030663e-63,91.98524230949465,2211185221267.0933,0.0,0.0,0.0,0.0,521424166644.69385,23046523.40354009,67561482581.608055,196589440245.54758
0.2346666666666667,-1,-1,1,0.0,-34165.39218205528,0.0,-0.00034165392182055276,5.213493734441296e+23,0.0,6.755439490925181e+22,1.4790883883231406e+24,521349373444.1295,0.0,67554394909.25179,1543532287189.5217,0.0,0.0,0.0,1415510555115.1848,0.0,0.0,0.0,0.0,521349373444.1289,0.0,67554394909.254326,196588116942.47064,0.0,0.0,0.0,-68566384868.132904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4648792934425852.0,0.0,0.0,0.0,-4851.340898483992,0.0,0.0,0.0,-1415510555115.1848,0.0,0.0,0.0,2184109377275.8757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68566384868.132904,0.0,0.0,0.0,-837165211880.1642,-34165.39218205369,3.721821098929446e-18,-0.00034165392182053687,3.7218210989294455e-26,5.213493734441296e+23,0.0,6.755439490925181e+22,1.4790883836743475e+24,521349373444.1295,0.0,67554394909.25179,1543532282338.1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184109377275.8757,521349373444.1289,0.0,67554394909.254326,196588116942.47064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-837165211880.1642,0.0,0.0,0.0,0.0,2324875.201788914,2.9616054067476107e-64,4152683.0556179443,1423586647094.2083,0.0,0.0,0.0,0.0,40498356.522274256,5.159025385707255e-63,93.51142702685515,2212211713859.135,0.0,0.0,0.0,0.0,521424166644.6937,23046523.403540075,67561482581.608,196589440245.54755
