sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-39174.44223433476,0.0,-0.00039174442234334755,0.0,1.416031650685689e+24,3.4920032598770326e+23,1.6996115364715294e+24,0.0,1416031650685.6885,349200325987.7032,679844614588.6118,0.0,0.0,0.0,416584996621.81885,0.0,0.0,0.0,0.0,0.0,1416031650685.6865,349200325987.70264,271710577251.19415,0.0,0.0,0.0,-8450959284.39932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.595760846874638e-65,439261.9467243207,4862931.267029988,416667800946.8015,0.0,0.0,0.0,0.0,3.762458550515713e-63,29535334.07866009,5.056287510622388,869257226950.5442,0.0,0.0,0.0,0.0,62589821.10579331,1416085399913.961,349217794809.18225,271710726599.43292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3450882285833.3584,0.0,0.0,0.0,-1.3803529143333435,0.0,0.0,0.0,-416584996621.81885,0.0,0.0,0.0,861950268246.5972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8450959284.39932,0.0,0.0,0.0,-453816230910.5571,-39174.44223433363,-2.524354896707238e-18,-0.0003917444223433362,-2.5243548967072378e-26,0.0,1.416031650685689e+24,3.4920032598770326e+23,1.6996115364680778e+24,0.0,1416031650685.6885,349200325987.7032,679844614587.2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861950268246.5972,0.0,1416031650685.6865,349200325987.70264,271710577251.19415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-453816230910.5571
0.02,-1,-1,1,0.0,-39160.34769662648,0.0,-0.00039160347696626474,0.0,1.4160316371040475e+24,3.4920028681555275e+23,1.6974123892279346e+24,0.0,1416031637104.047,349200286815.5527,678964955691.1738,0.0,0.0,0.0,415803377532.49426,0.0,0.0,0.0,0.0,0.0,1416031637104.0442,349200286815.55225,271710575296.54398,0.0,0.0,0.0,-8548997137.862389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60744883565176e-65,440179.49389778025,4865710.368280115,415887200276.9925,0.0,0.0,0.0,0.0,3.761874151051554e-63,29530746.490956277,5.127830384902665,871862419028.5913,0.0,0.0,0.0,0.0,62589821.105793305,1416085399913.9602,349217794809.1821,271710726599.43286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4791157466797157.0,0.0,0.0,0.0,-1916.4629867188632,0.0,0.0,0.0,-415803377532.49426,0.0,0.0,0.0,864500015229.4307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8548997137.862389,0.0,0.0,0.0,-457245636751.26086,-39160.34769662552,-5.048709793414476e-18,-0.0003916034769662551,-5.0487097934144756e-26,0.0,1.4160316371040475e+24,3.4920028681555275e+23,1.6974123844367772e+24,0.0,1416031637104.047,349200286815.5527,678964953774.7109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864500015229.4307,0.0,1416031637104.0442,349200286815.55225,271710575296.54398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-457245636751.26086
0.04,-1,-1,1,0.0,-39146.11952842229,0.0,-0.00039146119528422283,0.0,1.4160316234702228e+24,3.492002472688066e+23,1.6951923939124013e+24,0.0,1416031623470.2224,349200247268.8065,678076957564.9606,0.0,0.0,0.0,415014861781.2936,0.0,0.0,0.0,0.0,0.0,1416031623470.221,349200247268.80585,271710573313.49448,0.0,0.0,0.0,-8648477529.825035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61906859828423e-65,441091.68450974306,4868513.968681911,415099717967.414,0.0,0.0,0.0,0.0,3.761293162894782e-63,29526185.68516692,5.201704880889555,874481547303.567,0.0,0.0,0.0,0.0,62589821.10579333,1416085399913.9614,349217794809.1822,271710726599.43314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1971319292178376e+16,0.0,0.0,0.0,-8788.527716871351,0.0,0.0,0.0,-415014861781.2936,0.0,0.0,0.0,867063343981.2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8648477529.825035,0.0,0.0,0.0,-460696968518.3027,-39146.11952842114,-2.524354896707238e-18,-0.00039146119528421134,-2.5243548967072378e-26,0.0,1.4160316234702228e+24,3.492002472688066e+23,1.695192371941083e+24,0.0,1416031623470.2224,349200247268.8065,678076948776.4332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867063343981.2432,0.0,1416031623470.221,349200247268.80585,271710573313.49448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-460696968518.3027
0.06,-1,-1,1,0.0,-39131.75462075329,0.0,-0.0003913175462075328,0.0,1.4160316097820592e+24,3.492002073384374e+23,1.6929510585578582e+24,0.0,1416031609782.0588,349200207338.4373,677180423423.1434,0.0,0.0,0.0,414219288140.9786,0.0,0.0,0.0,0.0,0.0,1416031609782.0562,349200207338.4365,271710571301.368,0.0,0.0,0.0,-8749436019.201078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6306208777931065e-65,441998.57687579654,4871342.641675563,414305193158.9574,0.0,0.0,0.0,0.0,3.7607155488943375e-63,29521651.3697247,5.278029062865178,877114943212.909,0.0,0.0,0.0,0.0,62589821.1057933,1416085399913.9597,349217794809.1814,271710726599.43256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2788383670821786e+16,0.0,0.0,0.0,-5115.353468328714,0.0,0.0,0.0,-414219288140.9786,0.0,0.0,0.0,869640577776.8103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749436019.201078,0.0,0.0,0.0,-464170730770.38586,-39131.75462075221,-7.573064690121715e-18,-0.00039131754620752205,-7.573064690121713e-26,0.0,1.4160316097820592e+24,3.492002073384374e+23,1.6929510457694742e+24,0.0,1416031609782.0588,349200207338.4373,677180418307.7897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869640577776.8103,0.0,1416031609782.0562,349200207338.4365,271710571301.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-464170730770.38586
0.08,-1,-1,1,0.0,-39117.24965449763,0.0,-0.00039117249654497627,0.0,1.416031596037189e+24,3.492001670150605e+23,1.690687872912517e+24,0.0,1416031596037.1885,349200167015.0604,676275149165.0068,0.0,0.0,0.0,413416489522.0389,0.0,0.0,0.0,0.0,0.0,1416031596037.1858,349200167015.05945,271710569259.45416,0.0,0.0,0.0,-8851909616.483978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.642106667105945e-65,442900.248961725,4874196.981755096,413503459145.21,0.0,0.0,0.0,0.0,3.760141259403837e-63,29517143.15481287,5.35692923435196,879762949673.2607,0.0,0.0,0.0,0.0,62589821.10579329,1416085399913.961,349217794809.182,271710726599.43298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1289027721621096e+16,0.0,0.0,0.0,-8515.611088648438,0.0,0.0,0.0,-413416489522.0389,0.0,0.0,0.0,872232050543.8884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8851909616.483978,0.0,0.0,0.0,-467667479153.94385,-39117.249654496416,-5.048709793414476e-18,-0.00039117249654496407,-5.0487097934144756e-26,0.0,1.416031596037189e+24,3.492001670150605e+23,1.6906878516234907e+24,0.0,1416031596037.1885,349200167015.0604,676275140649.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872232050543.8884,0.0,1416031596037.1858,349200167015.05945,271710569259.45416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-467667479153.94385
0.1,-1,-1,1,0.0,-39102.60125793207,0.0,-0.0003910260125793206,0.0,1.4160315822333235e+24,3.492001262888917e+23,1.688402303382828e+24,0.0,1416031582233.3232,349200126288.8916,675360921353.1312,0.0,0.0,0.0,412606291024.03174,0.0,0.0,0.0,0.0,0.0,1416031582233.3213,349200126288.8907,271710567187.02002,0.0,0.0,0.0,-8955936857.918228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.653526695212999e-65,443796.7580349553,4877077.611329263,412694341424.92444,0.0,0.0,0.0,0.0,3.759570257973762e-63,29512660.754104372,5.438540828274763,882425927075.2355,0.0,0.0,0.0,0.0,62589821.1057933,1416085399913.961,349217794809.18195,271710726599.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1560351581666618.5,0.0,0.0,0.0,-624.1406326666474,0.0,0.0,0.0,-412606291024.03174,0.0,0.0,0.0,874838113830.9163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955936857.918228,0.0,0.0,0.0,-471187760288.94257,-39102.60125793091,-5.048709793414476e-18,-0.00039102601257930906,-5.0487097934144756e-26,0.0,1.4160315822333235e+24,3.492001262888917e+23,1.6884023018224773e+24,0.0,1416031582233.3232,349200126288.8916,675360920728.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874838113830.9163,0.0,1416031582233.3213,349200126288.8907,271710567187.02002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-471187760288.94257
0.12,-1,-1,1,0.0,-39087.80583061836,0.0,-0.00039087805830618355,0.0,1.4160315683679342e+24,3.4920008514974397e+23,1.6860937958356814e+24,0.0,1416031568367.9338,349200085149.7439,674437518334.2726,0.0,0.0,0.0,411788511145.13184,0.0,0.0,0.0,0.0,0.0,1416031568367.932,349200085149.7428,271710565083.29297,0.0,0.0,0.0,-9061557894.149902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66488196786798e-65,444688.18309343257,4879985.176318522,411877658912.7798,0.0,0.0,0.0,0.0,3.759002494316441e-63,29508203.772623047,5.523008889530302,885104248799.3569,0.0,0.0,0.0,0.0,62589821.105793305,1416085399913.96,349217794809.1814,271710726599.43256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1558170538302511.0,0.0,0.0,0.0,-623.2682153210044,0.0,0.0,0.0,-411788511145.13184,0.0,0.0,0.0,877459131242.9648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9061557894.149902,0.0,0.0,0.0,-474732178615.2507,-39087.805830617224,-5.048709793414476e-18,-0.0003908780583061722,-5.0487097934144756e-26,0.0,1.4160315683679342e+24,3.4920008514974397e+23,1.686093794277511e+24,0.0,1416031568367.9338,349200085149.7439,674437517711.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877459131242.9648,0.0,1416031568367.932,349200085149.7428,271710565083.29297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-474732178615.2507
0.14,-1,-1,1,0.0,-39072.859678461326,0.0,-0.0003907285967846132,0.0,1.416031554438531e+24,3.492000435869897e+23,1.683761770743466e+24,0.0,1416031554438.5305,349200043586.9896,673504708297.3865,0.0,0.0,0.0,410962959923.76917,0.0,0.0,0.0,0.0,0.0,1416031554438.5283,349200043586.98865,271710562947.478,0.0,0.0,0.0,-9168814573.858932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.676173292668066e-65,445574.5875679326,4882920.352671477,411053222082.18445,0.0,0.0,0.0,0.0,3.758437928051987e-63,29503771.893225346,5.610488938968277,887798306820.0594,0.0,0.0,0.0,0.0,62589821.10579328,1416085399913.9602,349217794809.18134,271710726599.43256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555886759962886.5,0.0,0.0,0.0,-622.3547039851546,0.0,0.0,0.0,-410962959923.76917,0.0,0.0,0.0,880095484954.6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9168814573.858932,0.0,0.0,0.0,-478301340227.0549,-39072.85967846022,-5.048709793414476e-18,-0.00039072859678460217,-5.0487097934144756e-26,0.0,1.416031554438531e+24,3.492000435869897e+23,1.683761769187578e+24,0.0,1416031554438.5305,349200043586.9896,673504707675.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880095484954.6113,0.0,1416031554438.5283,349200043586.98865,271710562947.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-478301340227.0549
0.16,-1,-1,1,0.0,-39057.75892757189,0.0,-0.00039057758927571885,0.0,1.4160315404425033e+24,3.4920000158954125e+23,1.681405623667393e+24,0.0,1416031540442.503,349200001589.54114,672562249466.9573,0.0,0.0,0.0,410129439235.2145,0.0,0.0,0.0,0.0,0.0,1416031540442.5005,349200001589.54016,271710560778.74237,0.0,0.0,0.0,-9277750546.997118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687401537954291e-65,446456.0396336809,4885883.845224672,410220833263.0834,0.0,0.0,0.0,0.0,3.757876515763373e-63,29499364.775046326,5.701147688499134,890508510169.838,0.0,0.0,0.0,0.0,62589821.10579328,1416085399913.961,349217794809.1823,271710726599.4332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1553301994688808.8,0.0,0.0,0.0,-621.3207978755236,0.0,0.0,0.0,-410129439235.2145,0.0,0.0,0.0,882747573645.6453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9277750546.997118,0.0,0.0,0.0,-481895885578.7486,-39057.75892757067,-7.573064690121715e-18,-0.00039057758927570665,-7.573064690121713e-26,0.0,1.4160315404425033e+24,3.4920000158954125e+23,1.681405622114091e+24,0.0,1416031540442.503,349200001589.54114,672562248845.6365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882747573645.6453,0.0,1416031540442.5005,349200001589.54016,271710560778.74237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-481895885578.7486
