sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-45378.15581621514,0.0,-0.00045378155816215137,0.0,1.4160399755786327e+24,1.7340738937843608e+23,0.0,1.1298496436678298e+24,1416039975578.6323,173407389378.43604,0.0,1242834608034.6128,0.0,0.0,0.0,781819614921.1082,0.0,0.0,0.0,0.0,1416039975578.6272,173407389378.43546,0.0,549824373798.5436,0.0,0.0,0.0,-88809380685.04019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.2372981943038,3559509.1113433074,2.3888572258028585e-67,782741947837.8582,0.0,0.0,0.0,0.0,6344528.246848057,121.08574145743215,8.082104352613105e-64,724654921565.9056,0.0,0.0,0.0,0.0,1416085399913.9902,173416424741.29608,62589821.10579339,549824399100.9094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58401426744054.664,0.0,0.0,0.0,-64.24156941846013,0.0,0.0,0.0,-781819614921.1082,0.0,0.0,0.0,724559260475.2933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88809380685.04019,0.0,0.0,0.0,-31549026303.46637,-1.262177448353619e-18,-45378.15581621365,-1.2621774483536189e-26,-0.0004537815581621364,1.4160399755786327e+24,1.7340738937843608e+23,0.0,1.1298496436094282e+24,1416039975578.6323,173407389378.43604,0.0,1242834607970.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724559260475.2933,1416039975578.6272,173407389378.43546,0.0,549824373798.5436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31549026303.46637
0.02,-1,-1,1,-45369.820351734066,0.0,-0.0004536982035173406,0.0,1.4160398047916346e+24,1.7340737719727586e+23,0.0,1.1293768118995316e+24,1416039804791.6343,173407377197.27582,0.0,1242314493089.4846,0.0,0.0,0.0,782003970003.4188,0.0,0.0,0.0,0.0,1416039804791.629,173407377197.27527,0.0,549824373398.764,0.0,0.0,0.0,-89513850312.69994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.0425078397834,3558825.076069055,2.63064892331639e-67,782933647964.8921,0.0,0.0,0.0,0.0,6344338.44296834,122.53426175541793,8.081862560905135e-64,724452046510.8115,0.0,0.0,0.0,0.0,1416085399913.9888,173416424741.29578,62589821.10579337,549824399100.9081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125565086384896e+16,0.0,0.0,0.0,67381.21595023386,0.0,0.0,0.0,-782003970003.4188,0.0,0.0,0.0,724355363048.4581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89513850312.69994,0.0,0.0,0.0,-31865175976.522755,-2.524354896707238e-18,-45369.820351732684,-2.5243548967072378e-26,-0.0004536982035173268,1.4160398047916346e+24,1.7340737719727586e+23,0.0,1.1293768731551807e+24,1416039804791.6343,173407377197.27582,0.0,1242314560470.6987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724355363048.4581,1416039804791.629,173407377197.27527,0.0,549824373398.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31865175976.522755
0.04,-1,-1,1,-45361.28063787441,0.0,-0.00045361280637874404,0.0,1.4160396322700168e+24,1.7340736488187818e+23,0.0,1.1288924196615728e+24,1416039632270.0164,173407364881.87814,0.0,1241781661627.7302,0.0,0.0,0.0,782189566656.7179,0.0,0.0,0.0,0.0,1416039632270.012,173407364881.87753,0.0,549824372983.0685,0.0,0.0,0.0,-90232278012.05653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.6159898260257,3558136.072916112,2.9205545046515766e-67,783126735152.404,0.0,0.0,0.0,0.0,6344110.871080808,124.02456128709667,8.081572655311253e-64,724247624859.354,0.0,0.0,0.0,0.0,1416085399913.989,173416424741.2957,62589821.10579338,549824399100.9086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.586028555060314e+16,0.0,0.0,0.0,83446.31410566345,0.0,0.0,0.0,-782189566656.7179,0.0,0.0,0.0,724149882823.8762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90232278012.05653,0.0,0.0,0.0,-32192510732.901085,-2.524354896707238e-18,-45361.28063787292,-2.5243548967072378e-26,-0.00045361280637872914,1.4160396322700168e+24,1.7340736488187818e+23,0.0,1.1288924955218599e+24,1416039632270.0164,173407364881.87814,0.0,1241781745074.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724149882823.8762,1416039632270.012,173407364881.87753,0.0,549824372983.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32192510732.901085
0.06,-1,-1,1,-45352.517576848855,0.0,-0.00045352517576848845,0.0,1.416039458112298e+24,1.734073524189059e+23,0.0,1.1283953807582086e+24,1416039458112.2979,173407352418.90585,0.0,1241234918834.0293,0.0,0.0,0.0,782375660072.9198,0.0,0.0,0.0,0.0,1416039458112.2927,173407352418.90527,0.0,549824372549.1818,0.0,0.0,0.0,-90965113788.07333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.1970250863296,3557444.734626026,3.269070241387449e-67,783320469272.7488,0.0,0.0,0.0,0.0,6343837.29196219,125.55979086973207,8.081224139559432e-64,724042438892.8134,0.0,0.0,0.0,0.0,1416085399913.9902,173416424741.2961,62589821.105793394,549824399100.9094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.784202704434029e+16,0.0,0.0,0.0,52626.22974877432,0.0,0.0,0.0,-782375660072.9198,0.0,0.0,0.0,723943595717.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90965113788.07333,0.0,0.0,0.0,-32532996805.93711,-1.262177448353619e-18,-45352.51757684745,-1.2621774483536189e-26,-0.0004535251757684744,1.416039458112298e+24,1.734073524189059e+23,0.0,1.1283954286002356e+24,1416039458112.2979,173407352418.90585,0.0,1241234971460.2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723943595717.0139,1416039458112.2927,173407352418.90527,0.0,549824372549.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32532996805.93711
0.08,-1,-1,1,-45343.50747734591,0.0,-0.0004534350747734591,0.0,1.4160392824832068e+24,1.7340733979089912e+23,0.0,1.127884315770279e+24,1416039282483.2063,173407339790.89908,0.0,1240672747347.3071,0.0,0.0,0.0,782561164725.7552,0.0,0.0,0.0,0.0,1416039282483.2026,173407339790.89835,0.0,549824372094.1874,0.0,0.0,0.0,-91712789472.6362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.5748423778855,3556754.9070215416,3.6886669195077694e-67,783513769287.8491,0.0,0.0,0.0,0.0,6343507.916452226,127.14382721309066,8.080804542863145e-64,723837633372.6412,0.0,0.0,0.0,0.0,1416085399913.9907,173416424741.29602,62589821.10579339,549824399100.9094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769818833967671e+16,0.0,0.0,0.0,41468.00717364438,0.0,0.0,0.0,-782561164725.7552,0.0,0.0,0.0,723737638114.2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91712789472.6362,0.0,0.0,0.0,-32889221393.09913,-1.262177448353619e-18,-45343.50747734451,-1.2621774483536189e-26,-0.000453435074773445,1.4160392824832068e+24,1.7340733979089912e+23,0.0,1.1278843534684682e+24,1416039282483.2063,173407339790.89908,0.0,1240672788815.3152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723737638114.2256,1416039282483.2026,173407339790.89835,0.0,549824372094.1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32889221393.09913
0.1,-1,-1,1,-45334.22028384829,0.0,-0.00045334220283848285,0.0,1.416039105621318e+24,1.7340732697600966e+23,0.0,1.1273575210965458e+24,1416039105621.3179,173407326976.0096,0.0,1240093273206.2002,0.0,0.0,0.0,782744622701.7112,0.0,0.0,0.0,0.0,1416039105621.315,173407326976.0089,0.0,549824371614.3268,0.0,0.0,0.0,-92475721109.83804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292.2207249015228,3556071.761582966,4.1939581306469104e-67,783705181604.7798,0.0,0.0,0.0,0.0,6343111.273347916,128.78135480602748,8.080299251630146e-64,723634749788.8195,0.0,0.0,0.0,0.0,1416085399913.9895,173416424741.29584,62589821.1057934,549824399100.9087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.208511037772352e+16,0.0,0.0,0.0,46293.62141549587,0.0,0.0,0.0,-782744622701.7112,0.0,0.0,0.0,723533540474.5483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92475721109.83804,0.0,0.0,0.0,-33264592589.05353,-2.524354896707238e-18,-45334.22028384704,-2.5243548967072378e-26,-0.00045334220283847033,1.416039105621318e+24,1.7340732697600966e+23,0.0,1.1273575631816568e+24,1416039105621.3179,173407326976.0096,0.0,1240093319499.8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723533540474.5483,1416039105621.315,173407326976.0089,0.0,549824371614.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33264592589.05353
0.12,-1,-1,1,-45324.61828748115,0.0,-0.0004532461828748114,0.0,1.4160389278678898e+24,1.7340731394647307e+23,0.0,1.1268128682461125e+24,1416038927867.8894,173407313946.47302,0.0,1239494155070.7239,0.0,0.0,0.0,782924065001.1879,0.0,0.0,0.0,0.0,1416038927867.8857,173407313946.47244,0.0,549824371104.7872,0.0,0.0,0.0,-93254281035.25209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3769.2822105039795,3555402.2900158186,4.801692879346302e-67,783892741085.3564,0.0,0.0,0.0,0.0,6342634.215203322,130.47815070275485,8.079691516855128e-64,723435874489.0266,0.0,0.0,0.0,0.0,1416085399913.9895,173416424741.29608,62589821.10579337,549824399100.9088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1188201712393624e+16,0.0,0.0,0.0,45307.02188363299,0.0,0.0,0.0,-782924065001.1879,0.0,0.0,0.0,723333374792.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93254281035.25209,0.0,0.0,0.0,-33663545519.454712,-3.7865323450608574e-18,-45324.618287479716,-3.7865323450608567e-26,-0.0004532461828747971,1.4160389278678898e+24,1.7340731394647307e+23,0.0,1.1268129094343144e+24,1416038927867.8894,173407313946.47302,0.0,1239494200377.7458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723333374792.4125,1416038927867.8857,173407313946.47244,0.0,549824371104.7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33663545519.454712
0.14,-1,-1,1,-45314.65484097072,0.0,-0.0004531465484097071,0.0,1.416038749696796e+24,1.7340730066711763e+23,0.0,1.1262477074285577e+24,1416038749696.7957,173407300667.11758,0.0,1238872478171.4136,0.0,0.0,0.0,783096871505.7312,0.0,0.0,0.0,0.0,1416038749696.7913,173407300667.117,0.0,549824370559.476,0.0,0.0,0.0,-94048763893.79276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4341.372589523324,3554755.8037625197,5.5304874119142664e-67,784073830658.8027,0.0,0.0,0.0,0.0,6342062.12883018,132.24139724779124,8.078962722291011e-64,723243788530.7333,0.0,0.0,0.0,0.0,1416085399913.9897,173416424741.29578,62589821.1057934,549824399100.9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947393273113295e+16,0.0,0.0,0.0,43421.32600424625,0.0,0.0,0.0,-783096871505.7312,0.0,0.0,0.0,723139903769.6996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94048763893.79276,0.0,0.0,0.0,-34091752736.436226,-2.524354896707238e-18,-45314.65484096921,-2.5243548967072378e-26,-0.0004531465484096921,1.416038749696796e+24,1.7340730066711763e+23,0.0,1.1262477469024917e+24,1416038749696.7957,173407300667.11758,0.0,1238872521592.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723139903769.6996,1416038749696.7913,173407300667.117,0.0,549824370559.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34091752736.436226
0.16,-1,-1,1,-45304.27311855102,0.0,-0.0004530427311855101,0.0,1.4160385717349193e+24,1.7340728709455903e+23,0.0,1.1256588138329969e+24,1416038571734.919,173407287094.559,0.0,1238224695216.2966,0.0,0.0,0.0,783259683605.2285,0.0,0.0,0.0,0.0,1416038571734.915,173407287094.5584,0.0,549824369970.8242,0.0,0.0,0.0,-94859358359.75716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5024.081030775686,3554144.245871875,6.400201143146297e-67,784245093654.3097,0.0,0.0,0.0,0.0,6341379.425168389,134.0799312946198,8.078093008522131e-64,723062061719.3837,0.0,0.0,0.0,0.0,1416085399913.9907,173416424741.29596,62589821.10579336,549824399100.9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.681564542015338e+16,0.0,0.0,0.0,40497.20996216871,0.0,0.0,0.0,-783259683605.2285,0.0,0.0,0.0,722956674258.5481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94859358359.75716,0.0,0.0,0.0,-34556308515.86684,-1.262177448353619e-18,-45304.27311854966,-1.2621774483536189e-26,-0.00045304273118549655,1.4160385717349193e+24,1.7340728709455903e+23,0.0,1.1256588506486418e+24,1416038571734.919,173407287094.559,0.0,1238224735713.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722956674258.5481,1416038571734.915,173407287094.5584,0.0,549824369970.8242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34556308515.86684
