sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-28631.86004834515,0.0,-0.00028631860048345146,0.0,2.9524266217508526e+22,0.0,6.606070211105694e+23,5.213731534251477e+23,29524266217.50852,0.0,1236162723462.8374,521373153425.1476,0.0,0.0,1691591354186.7427,0.0,0.0,0.0,0.0,0.0,29524266217.50847,0.0,256755752103.82016,521373153425.35913,0.0,0.0,-712184382827.7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-839038343138.959,0.0,0.0,0.0,-1.5700528305023909,0.0,0.0,0.0,-1691591354186.7427,0.0,0.0,0.0,1139399581432.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712184382827.7242,0.0,0.0,0.0,-159992610074.56363,0.0,4.437342591868192e-19,-28631.86004834376,4.4373425918681914e-27,-0.00028631860048343753,2.9524266217508526e+22,0.0,6.606070211097309e+23,5.213731534251477e+23,29524266217.50852,0.0,1236162723461.2686,521373153425.1476,0.0,0.0,0.0,0.0,0.0,0.0,1139399581432.0122,0.0,29524266217.50847,0.0,256755752103.82016,521373153425.35913,0.0,0.0,0.0,0.0,0.0,0.0,-159992610074.56363,0.0,0.0,0.0,0.0,0.0,2693465.8026425075,3.411025290901728e-69,1764653017956.7905,26.779587964081887,0.0,0.0,0.0,0.0,140153.26512298716,8.115353756935349e-64,1140755965101.4038,6370629.291145804,0.0,0.0,0.0,0.0,29528481449.65964,23046523.403540067,256756762132.908,521424166644.7024
0.029333333333333336,-1,-1,1,-28615.33933721316,0.0,-0.00028615339337213156,0.0,2.9524265819323484e+22,0.0,6.600560157539709e+23,5.213729951746921e+23,29524265819.32348,0.0,1235131653158.5732,521372995174.69196,0.0,0.0,1691574747836.3577,0.0,0.0,0.0,0.0,0.0,29524265819.323444,0.0,256755748217.72702,521372995174.89233,0.0,0.0,-713198842895.5094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243095250319796e+16,0.0,0.0,0.0,98111.56552823819,0.0,0.0,0.0,-1691574747836.3577,0.0,0.0,0.0,1138934642514.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713198842895.5094,0.0,0.0,0.0,-160558639462.1892,0.0,4.437342591868192e-19,-28615.339337211823,4.4373425918681914e-27,-0.0002861533933721182,2.9524265819323484e+22,0.0,6.600560681849244e+23,5.213729951746921e+23,29524265819.32348,0.0,1235131751270.1406,521372995174.69196,0.0,0.0,0.0,0.0,0.0,0.0,1138934642514.604,0.0,29524265819.323444,0.0,256755748217.72702,521372995174.89233,0.0,0.0,0.0,0.0,0.0,0.0,-160558639462.1892,0.0,0.0,0.0,0.0,0.0,2683948.339511868,3.4619292772752676e-69,1764740496463.0974,27.179267332098068,0.0,0.0,0.0,0.0,140176.96742663585,8.115353655127385e-64,1140295847881.4634,6370629.211210494,0.0,0.0,0.0,0.0,29528481449.659737,23046523.403540082,256756762132.9086,521424166644.7026
0.05866666666666667,-1,-1,1,-28598.66525725223,0.0,-0.00028598665257252223,0.0,2.9524265415566887e+22,0.0,6.594998397577758e+23,5.213728355710561e+23,29524265415.56688,0.0,1234090907280.5999,521372835571.05597,0.0,0.0,1691557531096.2434,0.0,0.0,0.0,0.0,0.0,29524265415.566845,0.0,256755744288.93234,521372835571.245,0.0,0.0,-714222368104.5746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6753513533244115e+17,0.0,0.0,0.0,313500.5874144379,0.0,0.0,0.0,-1691557531096.2434,0.0,0.0,0.0,1138465996012.7698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714222368104.5746,0.0,0.0,0.0,-161130519520.51205,0.0,2.8596207814261683e-19,-28598.66525725102,2.8596207814261678e-27,-0.00028598665257251014,2.9524265415566887e+22,0.0,6.595000072929116e+23,5.213728355710561e+23,29524265415.56688,0.0,1234091220781.188,521372835571.05597,0.0,0.0,0.0,0.0,0.0,0.0,1138465996012.7698,0.0,29524265415.566845,0.0,256755744288.93234,521372835571.245,0.0,0.0,0.0,0.0,0.0,0.0,-161130519520.51205,0.0,0.0,0.0,0.0,0.0,2674395.835750604,3.5143790787533774e-69,1764828294665.6382,27.591082729068862,0.0,0.0,0.0,0.0,140201.57333959753,8.115353550227784e-64,1139832072908.312,6370629.128848006,0.0,0.0,0.0,0.0,29528481449.659702,23046523.403540082,256756762132.90817,521424166644.7025
0.08800000000000001,-1,-1,1,-28581.835176349483,0.0,-0.0002858183517634948,0.0,2.952426500687203e+22,0.0,6.589386882679603e+23,5.213726745836448e+23,29524265006.872025,0.0,1233040850996.3667,521372674583.64465,0.0,0.0,1691539746934.7473,0.0,0.0,0.0,0.0,0.0,29524265006.87197,0.0,256755740317.26416,521372674583.82196,0.0,0.0,-715254636255.6472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7406850799262936e+16,0.0,0.0,0.0,51285.145696152,0.0,0.0,0.0,-1691539746934.7473,0.0,0.0,0.0,1137993550696.4187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715254636255.6472,0.0,0.0,0.0,-161708388732.17023,0.0,7.59278621275224e-19,-28581.83517634818,7.592786212752239e-27,-0.00028581835176348175,2.952426500687203e+22,0.0,6.589387156748103e+23,5.213726745836448e+23,29524265006.872025,0.0,1233040902281.5112,521372674583.64465,0.0,0.0,0.0,0.0,0.0,0.0,1137993550696.4187,0.0,29524265006.87197,0.0,256755740317.26416,521372674583.82196,0.0,0.0,0.0,0.0,0.0,0.0,-161708388732.17023,0.0,0.0,0.0,0.0,0.0,2664807.2459677886,3.5684464131707216e-69,1764916422482.733,28.01559704256635,0.0,0.0,0.0,0.0,140226.83816832787,8.115353442093102e-64,1139364550131.2231,6370629.043945743,0.0,0.0,0.0,0.0,29528481449.659634,23046523.403540075,256756762132.90796,521424166644.70245
0.11733333333333335,-1,-1,1,-28564.84445346732,0.0,-0.0002856484445346732,0.0,2.952426459211297e+22,0.0,6.58372054190029e+23,5.213725121816971e+23,29524264592.112965,0.0,1231980535403.891,521372512181.69696,0.0,0.0,1691521312957.6833,0.0,0.0,0.0,0.0,0.0,29524264592.112926,0.0,256755736300.64932,521372512181.86346,0.0,0.0,-716296513854.4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7951079562403816e+16,0.0,0.0,0.0,52303.535281082615,0.0,0.0,0.0,-1691521312957.6833,0.0,0.0,0.0,1137517232117.5488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716296513854.4425,0.0,0.0,0.0,-162292380710.77182,0.0,4.437342591868192e-19,-28564.844453466092,4.4373425918681914e-27,-0.00028564844453466087,2.952426459211297e+22,0.0,6.583720821411081e+23,5.213725121816971e+23,29524264592.112965,0.0,1231980587707.4255,521372512181.69696,0.0,0.0,0.0,0.0,0.0,0.0,1137517232117.5488,0.0,29524264592.112926,0.0,256755736300.64932,521372512181.86346,0.0,0.0,0.0,0.0,0.0,0.0,-162292380710.77182,0.0,0.0,0.0,0.0,0.0,2655181.790583223,3.624207173152919e-69,1765004886412.3943,28.453405939416996,0.0,0.0,0.0,0.0,140253.12469119628,8.115353330571588e-64,1138893206240.9456,6370628.956384575,0.0,0.0,0.0,0.0,29528481449.65967,23046523.403540082,256756762132.90826,521424166644.7027
0.14666666666666667,-1,-1,1,-28547.689725493707,0.0,-0.000285476897254937,0.0,2.9524264171476045e+22,0.0,6.577999505289687e+23,5.2137234833256585e+23,29524264171.476036,0.0,1230909984838.7905,521372348332.56573,0.0,0.0,1691502240186.6143,0.0,0.0,0.0,0.0,0.0,29524264171.475994,0.0,256755732238.37442,521372348332.7213,0.0,0.0,-717347987586.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8515311589624924e+16,0.0,0.0,0.0,53359.356029493734,0.0,0.0,0.0,-1691502240186.6143,0.0,0.0,0.0,1137036947608.0393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717347987586.198,0.0,0.0,0.0,-162882641648.2662,0.0,4.437342591868192e-19,-28547.689725492546,4.4373425918681914e-27,-0.0002854768972549254,2.9524264171476045e+22,0.0,6.57799979044279e+23,5.2137234833256585e+23,29524264171.476036,0.0,1230910038198.1443,521372348332.56573,0.0,0.0,0.0,0.0,0.0,0.0,1137036947608.0393,0.0,29524264171.475994,0.0,256755732238.37442,521372348332.7213,0.0,0.0,0.0,0.0,0.0,0.0,-162882641648.2662,0.0,0.0,0.0,0.0,0.0,2645518.4437855305,3.681742342446701e-69,1765093696097.8313,28.905145075485294,0.0,0.0,0.0,0.0,140280.34055764138,8.115353215501252e-64,1138417949817.0479,6370628.866037386,0.0,0.0,0.0,0.0,29528481449.659668,23046523.403540082,256756762132.90836,521424166644.70294
0.17600000000000002,-1,-1,1,-28530.367114947254,0.0,-0.00028530367114947247,0.0,2.9524263744797783e+22,0.0,6.572222479697469e+23,5.213721830025866e+23,29524263744.797775,0.0,1229828957319.9512,521372183002.5865,0.0,0.0,1691482514508.7253,0.0,0.0,0.0,0.0,0.0,29524263744.797733,0.0,256755728129.32065,521372183002.7315,0.0,0.0,-718409285318.0931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.910048097461799e+16,0.0,0.0,0.0,54454.355866800994,0.0,0.0,0.0,-1691482514508.7253,0.0,0.0,0.0,1136552605030.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718409285318.0931,0.0,0.0,0.0,-163479321385.2798,0.0,2.8596207814261683e-19,-28530.367114945944,2.8596207814261678e-27,-0.0002853036711494594,2.9524263744797783e+22,0.0,6.57222277070229e+23,5.213721830025866e+23,29524263744.797775,0.0,1229829011774.309,521372183002.5865,0.0,0.0,0.0,0.0,0.0,0.0,1136552605030.267,0.0,29524263744.797733,0.0,256755728129.32065,521372183002.7315,0.0,0.0,0.0,0.0,0.0,0.0,-163479321385.2798,0.0,0.0,0.0,0.0,0.0,2635816.20955021,3.741138074781352e-69,1765182860785.326,29.37149073279399,0.0,0.0,0.0,0.0,140308.51334007923,8.115353096709783e-64,1137938690001.4873,6370628.7727689175,0.0,0.0,0.0,0.0,29528481449.659653,23046523.40354007,256756762132.90784,521424166644.70184
0.20533333333333337,-1,-1,1,-28512.87259164307,0.0,-0.00028512872591643064,0.0,2.9524263311910797e+22,0.0,6.566388121044521e+23,5.213720161568473e+23,29524263311.91079,0.0,1228737201336.195,521372016156.84717,0.0,0.0,1691462121246.849,0.0,0.0,0.0,0.0,0.0,29524263311.910748,0.0,256755723972.3283,521372016156.9822,0.0,0.0,-719480643882.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9707748778194588e+16,0.0,0.0,0.0,55590.707431273535,0.0,0.0,0.0,-1691462121246.849,0.0,0.0,0.0,1136064108701.5603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719480643882.98,0.0,0.0,0.0,-164082575746.98636,0.0,7.59278621275224e-19,-28512.872591641815,7.592786212752239e-27,-0.0002851287259164181,2.9524263311910797e+22,0.0,6.566388418122004e+23,5.213720161568473e+23,29524263311.91079,0.0,1228737256926.9016,521372016156.84717,0.0,0.0,0.0,0.0,0.0,0.0,1136064108701.5603,0.0,29524263311.910748,0.0,256755723972.3283,521372016156.9822,0.0,0.0,0.0,0.0,0.0,0.0,-164082575746.98636,0.0,0.0,0.0,0.0,0.0,2626074.060256638,3.8024861795251217e-69,1765272390074.562,29.85316364989963,0.0,0.0,0.0,0.0,140337.67080447744,8.115352974013563e-64,1137455332442.4333,6370628.676435007,0.0,0.0,0.0,0.0,29528481449.65974,23046523.403540086,256756762132.90866,521424166644.7028
0.2346666666666667,-1,-1,1,-28495.201963108822,0.0,-0.0002849520196310882,0.0,2.9524262872643017e+22,0.0,6.560495031125828e+23,5.213718477591167e+23,29524262872.64301,0.0,1227634455248.0208,521371847759.1166,0.0,0.0,1691441045114.7852,0.0,0.0,0.0,0.0,0.0,29524262872.64297,0.0,256755719766.18954,521371847759.2411,0.0,0.0,-720562309632.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0338537267778056e+16,0.0,0.0,0.0,56771.072144778445,0.0,0.0,0.0,-1691441045114.7852,0.0,0.0,0.0,1135571359214.8713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720562309632.954,0.0,0.0,0.0,-164692566961.96793,0.0,4.437342591868192e-19,-28495.20196310746,4.4373425918681914e-27,-0.0002849520196310746,2.9524262872643017e+22,0.0,6.560495334511203e+23,5.213718477591167e+23,29524262872.64301,0.0,1227634512019.0933,521371847759.1166,0.0,0.0,0.0,0.0,0.0,0.0,1135571359214.8713,0.0,29524262872.64297,0.0,256755719766.18954,521371847759.2411,0.0,0.0,0.0,0.0,0.0,0.0,-164692566961.96793,0.0,0.0,0.0,0.0,0.0,2616290.9309774195,3.8658845890240906e-69,1765362293935.228,30.3509327029993,0.0,0.0,0.0,0.0,140367.84087342973,8.11535284721674e-64,1136967779117.7937,6370628.5768818995,0.0,0.0,0.0,0.0,29528481449.65967,23046523.403540086,256756762132.90848,521424166644.7026
