sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-38925.33379633389,0.0,-0.0003892533379633389,0.0,6.387087493894295e+22,0.0,1.6771875267031757e+24,5.213618815785842e+23,63870874938.94294,0.0,1844295661812.3423,521361881578.58405,0.0,0.0,1687879836160.4329,0.0,0.0,0.0,0.0,0.0,63870874938.94332,0.0,202416904247.63193,521361881578.5786,0.0,0.0,-46001078595.72264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5864635971198163e+17,0.0,0.0,0.0,-284416.82970182505,0.0,0.0,0.0,-1687879836160.4329,0.0,0.0,0.0,1653410458254.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46001078595.72264,0.0,0.0,0.0,-11531985107.048712,0.0,2.0674472767008103e-18,-38925.33379633236,2.06744727670081e-26,-0.00038925333796332355,6.387087493894295e+22,0.0,1.6771872680568164e+24,5.213618815785842e+23,63870874938.94294,0.0,1844295377395.5132,521361881578.58405,0.0,0.0,0.0,0.0,0.0,0.0,1653410458254.929,0.0,63870874938.94332,0.0,202416904247.63193,521361881578.5786,0.0,0.0,0.0,0.0,0.0,0.0,-11531985107.048712,0.0,0.0,0.0,0.0,0.0,1219546.910641822,2.2674931715826984e-66,1692597937368.059,17800.67284274674,0.0,0.0,0.0,0.0,16.60787173463449,4.055412796320988e-63,1653869798483.8142,31834923.782464214,0.0,0.0,0.0,0.0,63877815173.71401,23046523.403540052,202416916281.09396,521424166644.697
0.029333333333333336,-1,-1,1,-38918.244833925666,0.0,-0.0003891824483392566,0.0,6.387086544358647e+22,0.0,1.6767848275638355e+24,5.213617098789469e+23,63870865443.58646,0.0,1843852839370.6797,521361709878.9468,0.0,0.0,1687986524720.1606,0.0,0.0,0.0,0.0,0.0,63870865443.58681,0.0,202416903913.5678,521361709878.9416,0.0,0.0,-46550589263.04675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3920540625853626e+17,0.0,0.0,0.0,592929.6371188527,0.0,0.0,0.0,-1687986524720.1606,0.0,0.0,0.0,1653173087749.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46550589263.04675,0.0,0.0,0.0,-11736559362.333935,0.0,8.0526982834719115e-19,-38918.24483392429,8.05269828347191e-27,-0.0003891824483392428,6.387086544358647e+22,0.0,1.676785366769242e+24,5.213617098789469e+23,63870865443.58646,0.0,1843853432300.3171,521361709878.9468,0.0,0.0,0.0,0.0,0.0,0.0,1653173087749.083,0.0,63870865443.58681,0.0,202416903913.5678,521361709878.9416,0.0,0.0,0.0,0.0,0.0,0.0,-11736559362.333935,0.0,0.0,0.0,0.0,0.0,1217489.8914092307,2.3452349406485392e-66,1692761002724.3884,18410.910111603065,0.0,0.0,0.0,0.0,16.762172042981685,4.055335054551926e-63,1653641141901.2998,31834313.56669495,0.0,0.0,0.0,0.0,63877815173.713974,23046523.40354006,202416916281.0939,521424166644.6967
0.05866666666666667,-1,-1,1,-38910.928016108744,0.0,-0.0003891092801610874,0.0,6.387085591348562e+22,0.0,1.6763697128552668e+24,5.2136153556694765e+23,63870855913.4856,0.0,1843396364323.0308,521361535566.9475,0.0,0.0,1688095580543.6506,0.0,0.0,0.0,0.0,0.0,63870855913.48592,0.0,202416903563.40997,521361535566.9425,0.0,0.0,-47116119784.03085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1007318331976525e+17,0.0,0.0,0.0,560894.7981223222,0.0,0.0,0.0,-1688095580543.6506,0.0,0.0,0.0,1652928958702.6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47116119784.03085,0.0,0.0,0.0,-11948937048.22051,0.0,1.4363585525240007e-18,-38910.928016107406,1.4363585525240005e-26,-0.00038910928016107403,6.387085591348562e+22,0.0,1.6763702229284506e+24,5.2136153556694765e+23,63870855913.4856,0.0,1843396925217.8296,521361535566.9475,0.0,0.0,0.0,0.0,0.0,0.0,1652928958702.6384,0.0,63870855913.48592,0.0,202416903563.40997,521361535566.9425,0.0,0.0,0.0,0.0,0.0,0.0,-11948937048.22051,0.0,0.0,0.0,0.0,0.0,1215382.353549085,2.428830695273255e-66,1692928078855.056,19067.105198446156,0.0,0.0,0.0,0.0,16.91906977851965,4.055251458797303e-63,1653406059192.0127,31833657.39472582,0.0,0.0,0.0,0.0,63877815173.713806,23046523.40354006,202416916281.0937,521424166644.69684
0.08800000000000001,-1,-1,1,-38903.37652565613,0.0,-0.0003890337652565613,0.0,6.387084633925514e+22,0.0,1.6759412512428325e+24,5.213613586734799e+23,63870846339.25513,0.0,1842925212540.3682,521361358673.4798,0.0,0.0,1688206658461.9443,0.0,0.0,0.0,0.0,0.0,63870846339.25544,0.0,202416903196.16925,521361358673.4752,0.0,0.0,-47698349117.74415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2829309237774163e+17,0.0,0.0,0.0,580930.0647214567,0.0,0.0,0.0,-1688206658461.9443,0.0,0.0,0.0,1652678382073.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47698349117.74415,0.0,0.0,0.0,-12169491799.550852,0.0,8.0526982834719115e-19,-38903.376525654836,8.05269828347191e-27,-0.0003890337652565483,6.387084633925514e+22,0.0,1.6759417795359265e+24,5.213613586734799e+23,63870846339.25513,0.0,1842925793470.4348,521361358673.4798,0.0,0.0,0.0,0.0,0.0,0.0,1652678382073.8167,0.0,63870846339.25544,0.0,202416903196.16925,521361358673.4752,0.0,0.0,0.0,0.0,0.0,0.0,-12169491799.550852,0.0,0.0,0.0,0.0,0.0,1213227.7725581424,2.5189863376632867e-66,1693098890237.8508,19774.80119841642,0.0,0.0,0.0,0.0,17.078791842319216,4.0551613031549077e-63,1653164877233.6782,31832949.723656826,0.0,0.0,0.0,0.0,63877815173.71391,23046523.40354006,202416916281.09384,521424166644.6967
0.11733333333333335,-1,-1,1,-38895.5764813262,0.0,-0.00038895576481326195,0.0,6.3870836720783845e+22,0.0,1.6754986707671426e+24,5.213611790880062e+23,63870836720.78383,0.0,1842438535148.4116,521361179088.00604,0.0,0.0,1688319841472.0974,0.0,0.0,0.0,0.0,0.0,63870836720.78408,0.0,202416902810.56778,521361179088.001,0.0,0.0,-48298209134.25452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.685740391880417e+17,0.0,0.0,0.0,625224.4410348563,0.0,0.0,0.0,-1688319841472.0974,0.0,0.0,0.0,1652421020683.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48298209134.25452,0.0,0.0,0.0,-12398763121.348774,0.0,8.0526982834719115e-19,-38895.57648132476,8.05269828347191e-27,-0.0003889557648132475,6.3870836720783845e+22,0.0,1.6754992393411815e+24,5.213611790880062e+23,63870836720.78383,0.0,1842439160372.8525,521361179088.00604,0.0,0.0,0.0,0.0,0.0,0.0,1652421020683.634,0.0,63870836720.78408,0.0,202416902810.56778,521361179088.001,0.0,0.0,0.0,0.0,0.0,0.0,-12398763121.348774,0.0,0.0,0.0,0.0,0.0,1211023.8994393158,2.61662930398469e-66,1693273615467.254,20541.280447743153,0.0,0.0,0.0,0.0,17.24140661608844,4.055063660188597e-63,1652917281833.3306,31832183.271408133,0.0,0.0,0.0,0.0,63877815173.71393,23046523.40354006,202416916281.09387,521424166644.69666
0.14666666666666667,-1,-1,1,-38887.512338982706,0.0,-0.000388875123389827,0.0,6.3870827058556956e+22,0.0,1.675041143114663e+24,5.21360996683271e+23,63870827058.55694,0.0,1841935421303.84,521360996683.2708,0.0,0.0,1688435243709.2515,0.0,0.0,0.0,0.0,0.0,63870827058.557144,0.0,202416902405.17917,521360996683.2666,0.0,0.0,-48916724810.59052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4332500198849306e+17,0.0,0.0,0.0,597459.6925910125,0.0,0.0,0.0,-1688435243709.2515,0.0,0.0,0.0,1652156470986.2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48916724810.59052,0.0,0.0,0.0,-12637354627.85302,0.0,8.0526982834719115e-19,-38887.51233898127,8.05269828347191e-27,-0.0003888751233898127,6.3870827058556956e+22,0.0,1.6750416864396643e+24,5.21360996683271e+23,63870827058.55694,0.0,1841936018763.532,521360996683.2708,0.0,0.0,0.0,0.0,0.0,0.0,1652156470986.2065,0.0,63870827058.557144,0.0,202416902405.17917,521360996683.2666,0.0,0.0,0.0,0.0,0.0,0.0,-12637354627.85302,0.0,0.0,0.0,0.0,0.0,1208767.9721445711,2.7229024472413194e-66,1693452473826.7393,21375.51651870429,0.0,0.0,0.0,0.0,17.406973569476516,4.0549573870453253e-63,1652662895163.314,31831349.06472299,0.0,0.0,0.0,0.0,63877815173.71389,23046523.403540067,202416916281.09372,521424166644.6969
0.17600000000000002,-1,-1,1,-38879.16878199943,0.0,-0.0003887916878199943,0.0,6.38708173507004e+22,0.0,1.6745677160551002e+24,5.2136081135930735e+23,63870817350.700386,0.0,1841414823900.011,521360811359.3072,0.0,0.0,1688552874877.3403,0.0,0.0,0.0,0.0,0.0,63870817350.70056,0.0,202416901978.47763,521360811359.3029,0.0,0.0,-49554952955.80792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.876100057259172e+17,0.0,0.0,0.0,646157.0737579362,0.0,0.0,0.0,-1688552874877.3403,0.0,0.0,0.0,1651884466096.2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49554952955.80792,0.0,0.0,0.0,-12885898017.617378,0.0,8.0526982834719115e-19,-38879.168781998065,8.05269828347191e-27,-0.0003887916878199806,6.38708173507004e+22,0.0,1.6745683036651063e+24,5.2136081135930735e+23,63870817350.700386,0.0,1841415470057.0852,521360811359.3072,0.0,0.0,0.0,0.0,0.0,0.0,1651884466096.2246,0.0,63870817350.70056,0.0,202416901978.47763,521360811359.3029,0.0,0.0,0.0,0.0,0.0,0.0,-12885898017.617378,0.0,0.0,0.0,0.0,0.0,1206458.5037026554,2.8392012251024064e-66,1693635583431.0857,22288.46611529416,0.0,0.0,0.0,0.0,17.5755978332503,4.054841088267466e-63,1652401477254.6714,31830436.147283424,0.0,0.0,0.0,0.0,63877815173.71394,23046523.403540056,202416916281.09387,521424166644.69684
0.20533333333333337,-1,-1,1,-38870.52702846955,0.0,-0.00038870527028469544,0.0,6.387080759800746e+22,0.0,1.6740774068400358e+24,5.213606229666163e+23,63870807598.00744,0.0,1840875662271.4558,521360622966.61615,0.0,0.0,1688672871465.9097,0.0,0.0,0.0,0.0,0.0,63870807598.00755,0.0,202416901528.69888,521360622966.6122,0.0,0.0,-50214110723.15224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.656087017833357e+17,0.0,0.0,0.0,621963.6494869608,0.0,0.0,0.0,-1688672871465.9097,0.0,0.0,0.0,1651604523533.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50214110723.15224,0.0,0.0,0.0,-13145140826.900074,0.0,1.120814190435596e-18,-38870.527028468096,1.1208141904355958e-26,-0.0003887052702846809,6.387080759800746e+22,0.0,1.6740779724487385e+24,5.213606229666163e+23,63870807598.00744,0.0,1840876284235.1062,521360622966.61615,0.0,0.0,0.0,0.0,0.0,0.0,1651604523533.306,0.0,63870807598.00755,0.0,202416901528.69888,521360622966.6122,0.0,0.0,0.0,0.0,0.0,0.0,-13145140826.900074,0.0,0.0,0.0,0.0,0.0,1204092.201547273,2.9673052245139484e-66,1693823205629.5317,23294.10149227918,0.0,0.0,0.0,0.0,17.747337897747283,4.054712984268045e-63,1652132577480.1763,31829430.54732527,0.0,0.0,0.0,0.0,63877815173.71404,23046523.40354005,202416916281.0941,521424166644.697
0.2346666666666667,-1,-1,1,-38861.56857153578,0.0,-0.0003886156857153578,0.0,6.3870797798281476e+22,0.0,1.6735690812211435e+24,5.213604313915159e+23,63870797798.28146,0.0,1840316689157.9639,521360431391.51575,0.0,0.0,1688795236838.8123,0.0,0.0,0.0,0.0,0.0,63870797798.28154,0.0,202416901053.94733,521360431391.5118,0.0,0.0,-50895448734.79598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.148431520835054e+17,0.0,0.0,0.0,676103.6199163906,0.0,0.0,0.0,-1688795236838.8123,0.0,0.0,0.0,1651316337456.2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50895448734.79598,0.0,0.0,0.0,-13415873248.61173,0.0,8.0526982834719115e-19,-38861.56857153439,8.05269828347191e-27,-0.0003886156857153439,6.3870797798281476e+22,0.0,1.673569696064295e+24,5.213604313915159e+23,63870797798.28146,0.0,1840317365261.583,521360431391.51575,0.0,0.0,0.0,0.0,0.0,0.0,1651316337456.2476,0.0,63870797798.28154,0.0,202416901053.94733,521360431391.5118,0.0,0.0,0.0,0.0,0.0,0.0,-13415873248.61173,0.0,0.0,0.0,0.0,0.0,1201667.4078117842,3.109440626982385e-66,1694015472074.1655,24409.900740364057,0.0,0.0,0.0,0.0,17.922310937281843,4.0545708488655774e-63,1651855923672.1008,31828314.787373982,0.0,0.0,0.0,0.0,63877815173.71395,23046523.40354006,202416916281.094,521424166644.6969
