sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-36106.897646303834,0.0,-0.00036106897646303834,0.0,1.4160340025617767e+24,4.265142251126553e+23,2.0553363609860713e+24,0.0,1416034002561.7764,426514225112.6552,411067272197.21405,0.0,0.0,0.0,262087401594.56784,0.0,0.0,0.0,0.0,0.0,1416034002561.7737,426514225112.65466,149395787933.06064,0.0,0.0,0.0,-415917330.4141137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.126311699182815e-65,323955.1034615101,5413291.450089913,262086000522.21713,0.0,0.0,0.0,0.0,3.8359310110808575e-63,30111849.450831696,8.991074666453576,330140777598.4998,0.0,0.0,0.0,0.0,62589821.10579323,1416085399913.9475,426535577767.2665,149395794925.15823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42216988224536.195,0.0,0.0,0.0,-8.443397644907236,0.0,0.0,0.0,-262087401594.56784,0.0,0.0,0.0,329081130057.4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415917330.4141137,0.0,0.0,0.0,-67409645801.716034,-36106.89764630273,-5.048709793414476e-18,-0.0003610689764630272,-5.0487097934144756e-26,0.0,1.4160340025617767e+24,4.265142251126553e+23,2.0553363609438545e+24,0.0,1416034002561.7764,426514225112.6552,411067272188.7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329081130057.4264,0.0,1416034002561.7737,426514225112.65466,149395787933.06064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67409645801.716034
0.02,-1,-1,1,0.0,-36097.18701454038,0.0,-0.0003609718701454038,0.0,1.416033937129708e+24,4.2651417797205374e+23,2.0523064752569033e+24,0.0,1416033937129.7075,426514177972.05365,410461295051.3805,0.0,0.0,0.0,261492901273.9547,0.0,0.0,0.0,0.0,0.0,1416033937129.704,426514177972.0529,149395787559.08044,0.0,0.0,0.0,-427393781.6543803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202799072546365e-65,329959.2459559342,5415407.150531186,261491611716.4965,0.0,0.0,0.0,0.0,3.832106642247134e-63,30081829.73047758,9.122935373753782,332976322802.6283,0.0,0.0,0.0,0.0,62589821.10579323,1416085399913.948,426535577767.2675,149395794925.15848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5167404834125193.0,0.0,0.0,0.0,-1033.4809668250382,0.0,0.0,0.0,-261492901273.9547,0.0,0.0,0.0,331861894357.2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427393781.6543803,0.0,0.0,0.0,-70796387898.44676,-36097.18701453934,-5.048709793414476e-18,-0.00036097187014539337,-5.0487097934144756e-26,0.0,1.416033937129708e+24,4.2651417797205374e+23,2.0523064700894993e+24,0.0,1416033937129.7075,426514177972.05365,410461294017.89966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331861894357.2662,0.0,1416033937129.704,426514177972.0529,149395787559.08044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70796387898.44676
0.04,-1,-1,1,0.0,-36087.23111825512,0.0,-0.00036087231118255117,0.0,1.4160338730912057e+24,4.265141303546671e+23,2.0492000491553635e+24,0.0,1416033873091.2053,426514130354.667,409840009831.0725,0.0,0.0,0.0,260883485538.6642,0.0,0.0,0.0,0.0,0.0,1416033873091.203,426514130354.6661,149395787171.59155,0.0,0.0,0.0,-439262879.1828882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277987804353875e-65,335861.3909667638,5417575.927539917,260882311636.041,0.0,0.0,0.0,0.0,3.8283472054940177e-63,30052319.979516845,9.258932954166525,335876110483.69324,0.0,0.0,0.0,0.0,62589821.10579325,1416085399913.948,426535577767.2672,149395794925.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7110608991142376e+16,0.0,0.0,0.0,-5422.1217982284725,0.0,0.0,0.0,-260883485538.6642,0.0,0.0,0.0,334705636000.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439262879.1828882,0.0,0.0,0.0,-74261418762.78894,-36087.23111825418,-5.048709793414476e-18,-0.0003608723111825418,-5.0487097934144756e-26,0.0,1.4160338730912057e+24,4.265141303546671e+23,2.049200022044755e+24,0.0,1416033873091.2053,426514130354.667,409840004408.9508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334705636000.1487,0.0,1416033873091.203,426514130354.6661,149395787171.59155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74261418762.78894
0.06,-1,-1,1,0.0,-36077.03057619566,0.0,-0.00036077030576195656,0.0,1.4160338104049574e+24,4.2651408225116276e+23,2.0460172601359194e+24,0.0,1416033810404.957,426514082251.16266,409203452027.1837,0.0,0.0,0.0,260259203199.10992,0.0,0.0,0.0,0.0,0.0,1416033810404.9548,426514082251.162,149395786770.2633,0.0,0.0,0.0,-451537942.18895775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35189545131917e-65,341662.9154250593,5419797.607620119,260258149228.9153,0.0,0.0,0.0,0.0,3.8246518229857854e-63,30023313.313581545,9.399278405728772,338839416510.422,0.0,0.0,0.0,0.0,62589821.10579322,1416085399913.9478,426535577767.26697,149395794925.15836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4842549081575132e+16,0.0,0.0,0.0,-2968.509816315025,0.0,0.0,0.0,-260259203199.10992,0.0,0.0,0.0,337611643095.38855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451537942.18895775,0.0,0.0,0.0,-77803980806.97752,-36077.03057619473,-5.048709793414476e-18,-0.00036077030576194723,-5.0487097934144756e-26,0.0,1.4160338104049574e+24,4.2651408225116276e+23,2.0460172452933712e+24,0.0,1416033810404.957,426514082251.16266,409203449058.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337611643095.38855,0.0,1416033810404.9548,426514082251.162,149395786770.2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77803980806.97752
0.08,-1,-1,1,0.0,-36066.58570492744,0.0,-0.00036066585704927435,0.0,1.4160337490301772e+24,4.265140336517066e+23,2.042758224620738e+24,0.0,1416033749030.177,426514033651.7065,408551644924.1474,0.0,0.0,0.0,259620091435.49207,0.0,0.0,0.0,0.0,0.0,1416033749030.1753,426514033651.70557,149395786354.74847,0.0,0.0,0.0,-464232866.0924499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.424542753892178e-65,347365.44611720555,5422072.058869918,259619161818.92856,0.0,0.0,0.0,0.0,3.8210194576999e-63,29994801.59906566,9.544197054461897,341865564433.35736,0.0,0.0,0.0,0.0,62589821.10579326,1416085399913.9475,426535577767.2671,149395794925.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4654657448027296e+16,0.0,0.0,0.0,-4930.931489605457,0.0,0.0,0.0,-259620091435.49207,0.0,0.0,0.0,340579250139.63403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464232866.0924499,0.0,0.0,0.0,-81423396501.1659,-36066.58570492644,-5.048709793414476e-18,-0.0003606658570492643,-5.0487097934144756e-26,0.0,1.4160337490301772e+24,4.265140336517066e+23,2.0427581999660807e+24,0.0,1416033749030.177,426514033651.7065,408551639993.21594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340579250139.63403,0.0,1416033749030.1753,426514033651.70557,149395786354.74847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81423396501.1659
0.1,-1,-1,1,0.0,-36055.89668001349,0.0,-0.0003605589668001349,0.0,1.4160336889270808e+24,4.265139845459103e+23,2.0394229813430577e+24,0.0,1416033688927.0806,426513984545.9102,407884596268.6113,0.0,0.0,0.0,258966172504.1311,0.0,0.0,0.0,0.0,0.0,1416033688927.0781,426513984545.90894,149395785924.68356,0.0,0.0,0.0,-477362160.20281494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.495952041701693e-65,352970.73443774466,5424399.202723587,258965371812.5448,0.0,0.0,0.0,0.0,3.817448993154865e-63,29966776.079340696,9.693930242609909,344953940595.61536,0.0,0.0,0.0,0.0,62589821.105793275,1416085399913.9475,426535577767.26685,149395794925.15826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1902166496012360.8,0.0,0.0,0.0,-380.43329920247197,0.0,0.0,0.0,-258966172504.1311,0.0,0.0,0.0,343607853529.5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477362160.20281494,0.0,0.0,0.0,-85119043566.07153,-36055.896680012454,-5.048709793414476e-18,-0.00036055896680012447,-5.0487097934144756e-26,0.0,1.4160336889270808e+24,4.265139845459103e+23,2.0394229794408908e+24,0.0,1416033688927.0806,426513984545.9102,407884595888.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343607853529.5665,0.0,1416033688927.0781,426513984545.90894,149395785924.68356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85119043566.07153
0.12,-1,-1,1,0.0,-36044.96335855145,0.0,-0.00036044963358551445,0.0,1.4160336300564644e+24,4.265139349228378e+23,2.036011502230693e+24,0.0,1416033630056.464,426513934922.83765,407202300446.13837,0.0,0.0,0.0,258297455944.0977,0.0,0.0,0.0,0.0,0.0,1416033630056.4614,426513934922.8365,149395785479.6873,0.0,0.0,0.0,-490940977.64589584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566147884047119e-65,358480.70738291205,5426779.006118786,258296788905.82904,0.0,0.0,0.0,0.0,3.813939200885663e-63,29939227.119796723,9.848735895407623,348103983078.1976,0.0,0.0,0.0,0.0,62589821.10579324,1416085399913.9473,426535577767.2671,149395794925.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1881472983285785.8,0.0,0.0,0.0,-376.29459665715694,0.0,0.0,0.0,-258297455944.0977,0.0,0.0,0.0,346696900014.8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490940977.64589584,0.0,0.0,0.0,-88890385424.67574,-36044.963358550485,-5.048709793414476e-18,-0.00036044963358550474,-5.0487097934144756e-26,0.0,1.4160336300564644e+24,4.265139349228378e+23,2.0360115003492197e+24,0.0,1416033630056.464,426513934922.83765,407202300069.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346696900014.8328,0.0,1416033630056.4614,426513934922.8365,149395785479.6873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88890385424.67574
0.14,-1,-1,1,0.0,-36033.78541274956,0.0,-0.0003603378541274956,0.0,1.416033572380081e+24,4.265138847709456e+23,2.0325236785323525e+24,0.0,1416033572380.0806,426513884770.9455,406504735706.47034,0.0,0.0,0.0,257613935843.55573,0.0,0.0,0.0,0.0,0.0,1416033572380.0789,426513884770.9444,149395785019.3598,0.0,0.0,0.0,-504985156.44445926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.635155777348257e-65,363897.3644302056,5429211.491259095,257613407351.31525,0.0,0.0,0.0,0.0,3.810488806071238e-63,29912144.72342676,10.008890351206679,351315193942.8637,0.0,0.0,0.0,0.0,62589821.10579325,1416085399913.947,426535577767.2664,149395794925.1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1859622837118805.2,0.0,0.0,0.0,-371.9245674237609,0.0,0.0,0.0,-257613935843.55573,0.0,0.0,0.0,349845899300.5786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504985156.44445926,0.0,0.0,0.0,-92736948985.39175,-36033.785412748606,-5.048709793414476e-18,-0.00036033785412748604,-5.0487097934144756e-26,0.0,1.416033572380081e+24,4.265138847709456e+23,2.0325236766727297e+24,0.0,1416033572380.0806,426513884770.9455,406504735334.5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349845899300.5786,0.0,1416033572380.0789,426513884770.9444,149395785019.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92736948985.39175
0.16,-1,-1,1,0.0,-36022.362246550285,0.0,-0.0003602236224655028,0.0,1.4160335158604472e+24,4.265138340780763e+23,2.0289593244812215e+24,0.0,1416033515860.4468,426513834078.07623,405791864896.2441,0.0,0.0,0.0,256915591610.4204,0.0,0.0,0.0,0.0,0.0,1416033515860.4438,426513834078.075,149395784543.28207,0.0,0.0,0.0,-519511257.4576308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70300230199899e-65,369222.78978696925,5431696.732914593,256915206728.9965,0.0,0.0,0.0,0.0,3.807096479691856e-63,29885518.46958652,10.17468971922868,354587134822.04395,0.0,0.0,0.0,0.0,62589821.10579325,1416085399913.947,426535577767.2666,149395794925.15814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1836540125887842.0,0.0,0.0,0.0,-367.3080251775682,0.0,0.0,0.0,-256915591610.4204,0.0,0.0,0.0,353054419398.2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519511257.4576308,0.0,0.0,0.0,-96658339412.60889,-36022.36224654935,-5.048709793414476e-18,-0.0003602236224654935,-5.0487097934144756e-26,0.0,1.4160335158604472e+24,4.265138340780763e+23,2.028959322644681e+24,0.0,1416033515860.4468,426513834078.07623,405791864528.93604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353054419398.2637,0.0,1416033515860.4438,426513834078.075,149395784543.28207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96658339412.60889
