sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-28517.2804474299,0.0,-0.00028517280447429896,5.8769631364352456e+23,0.0,5.2135320765709676e+23,2.345012727211827e+22,1235105311986.4893,0.0,521353207657.0966,23450127272.118263,1101862490500.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367269119.97293,0.0,521353207657.09576,23450127272.118202,-133124447633.9106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402541531.4827463,0.0,0.0,0.0,0.0008459831587970257,0.0,0.0,0.0,-1101862490500.426,0.0,0.0,0.0,1314339404933.3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133124447633.9106,0.0,0.0,0.0,-345601362066.7919,0.0,0.0,0.0,-28517.28044742835,1.4678282478152881e-18,-0.00028517280447428345,1.467828247815288e-26,5.876963136435247e+23,0.0,5.2135320765709676e+23,2.345012727211827e+22,1235105311986.4895,0.0,521353207657.0966,23450127272.118263,0.0,0.0,0.0,0.0,1314339404933.3076,0.0,0.0,0.0,266367269119.97293,0.0,521353207657.09576,23450127272.118202,0.0,0.0,0.0,0.0,-345601362066.7919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104737180171.4946,4.190997459447055e-65,328993.07504785305,3372448.215080161,0.0,0.0,0.0,0.0,1317037816034.8535,8.789579191364953e-64,6899910.411458307,1236599.781296002,0.0,0.0,0.0,0.0,266367847905.4658,23046523.40354012,521424166644.70184,23453116540.624786
0.029333333333333336,-1,-1,1,0.0,-28495.432691242153,0.0,-0.0002849543269124215,5.8704746580658095e+23,0.0,5.2135320252176046e+23,2.3450124578084704e+22,1233741690348.1099,0.0,521353202521.7603,23450124578.084698,1101694464184.5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367263220.66983,0.0,521353202521.7592,23450124578.08463,-134320037057.11559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222978676401190.6,0.0,0.0,0.0,-468.6130256210454,0.0,0.0,0.0,-1101694464184.5547,0.0,0.0,0.0,1314509351213.0605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134320037057.11559,0.0,0.0,0.0,-347134924554.2347,0.0,0.0,0.0,-28495.432691240512,1.4678282478152881e-18,-0.0002849543269124051,1.467828247815288e-26,5.8704746558360195e+23,0.0,5.2135320252176046e+23,2.3450124578084704e+22,1233741689879.4963,0.0,521353202521.7603,23450124578.084698,0.0,0.0,0.0,0.0,1314509351213.0605,0.0,0.0,0.0,266367263220.66983,0.0,521353202521.7592,23450124578.08463,0.0,0.0,0.0,0.0,-347134924554.2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104594982566.209,4.190494096823473e-65,328953.55153492594,3394580.8981783404,0.0,0.0,0.0,0.0,1317219799784.9258,8.78964071346339e-64,6899958.717670898,1209045.0717555215,0.0,0.0,0.0,0.0,266367847905.46558,23046523.40354011,521424166644.7012,23453116540.624763
0.05866666666666667,-1,-1,1,0.0,-28473.294958793915,0.0,-0.0002847329495879391,5.863900060988788e+23,0.0,5.2135319731648746e+23,2.3450121884322048e+22,1232359969962.005,0.0,521353197316.4873,23450121884.32204,1101526157162.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367257226.3591,0.0,521353197316.4865,23450121884.32196,-135533444427.27089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-514145459536596.4,0.0,0.0,0.0,-1080.5304941772483,0.0,0.0,0.0,-1101526157162.9167,0.0,0.0,0.0,1314678934691.0598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135533444427.27089,0.0,0.0,0.0,-348686223035.94464,0.0,0.0,0.0,-28473.294958792434,1.1522838857268834e-18,-0.0002847329495879243,1.1522838857268832e-26,5.863900055847337e+23,0.0,5.2135319731648746e+23,2.3450121884322048e+22,1232359968881.475,0.0,521353197316.4873,23450121884.32204,0.0,0.0,0.0,0.0,1314678934691.0598,0.0,0.0,0.0,266367257226.3591,0.0,521353197316.4865,23450121884.32196,0.0,0.0,0.0,0.0,-348686223035.94464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104452889399.0076,4.1899855298493355e-65,328913.61940768047,3416826.352771122,0.0,0.0,0.0,0.0,1317401559748.3005,8.789702871649134e-64,6900007.523297817,1181372.7330822323,0.0,0.0,0.0,0.0,266367847905.4654,23046523.403540105,521424166644.7006,23453116540.62476
0.08800000000000001,-1,-1,1,0.0,-28450.860786712226,0.0,-0.0002845086078671222,5.857237421913146e+23,0.0,5.21353192039553e+23,2.3450119190699456e+22,1230959746628.4338,0.0,521353192039.55286,23450119190.69945,1101357554540.9392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367251134.59012,0.0,521353192039.5518,23450119190.699387,-136765059047.09564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86604350970830.12,0.0,0.0,0.0,-182.00810766033828,0.0,0.0,0.0,-1101357554540.9392,0.0,0.0,0.0,1314848160717.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136765059047.09564,0.0,0.0,0.0,-350255665405.9584,0.0,0.0,0.0,-28450.860786710724,1.3100560667710858e-18,-0.0002845086078671072,1.3100560667710856e-26,5.857237421047096e+23,0.0,5.21353192039553e+23,2.3450119190699456e+22,1230959746446.4243,0.0,521353192039.55286,23450119190.69945,0.0,0.0,0.0,0.0,1314848160717.792,0.0,0.0,0.0,266367251134.59012,0.0,521353192039.5518,23450119190.699387,0.0,0.0,0.0,0.0,-350255665405.9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104310894228.8894,4.189471644309311e-65,328873.26969872095,3439148.4374285154,0.0,0.0,0.0,0.0,1317583104423.4558,8.789765679881789e-64,6900056.839299193,1153629.1531278857,0.0,0.0,0.0,0.0,266367847905.4655,23046523.4035401,521424166644.7013,23453116540.624775
0.11733333333333335,-1,-1,1,0.0,-28428.122903847056,0.0,-0.0002842812290384705,5.850484586763777e+23,0.0,5.213531866890222e+23,2.3450116497001694e+22,1229540567645.968,0.0,521353186689.0221,23450116497.001686,1101188636072.2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367244942.6509,0.0,521353186689.02124,23450116497.00162,-138015313368.95993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82727735476167.45,0.0,0.0,0.0,-173.86099446797743,0.0,0.0,0.0,-1101188636072.2761,0.0,0.0,0.0,1315017039820.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138015313368.95993,0.0,0.0,0.0,-351843717290.6671,0.0,0.0,0.0,-28428.12290384551,1.3100560667710858e-18,-0.00028428122903845503,1.3100560667710856e-26,5.8504845859364955e+23,0.0,5.213531866890222e+23,2.3450116497001694e+22,1229540567472.1062,0.0,521353186689.0221,23450116497.001686,0.0,0.0,0.0,0.0,1315017039820.124,0.0,0.0,0.0,266367244942.6509,0.0,521353186689.02124,23450116497.00162,0.0,0.0,0.0,0.0,-351843717290.6671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104168986195.153,4.188952307456228e-65,328832.49198558973,3461511.92498513,0.0,0.0,0.0,0.0,1317764447938.598,8.78982915438607e-64,6900106.678413502,1125859.4876148652,0.0,0.0,0.0,0.0,266367847905.46588,23046523.403540112,521424166644.7019,23453116540.624832
0.14666666666666667,-1,-1,1,0.0,-28405.0742475464,0.0,-0.0002840507424754639,5.843639456061926e+23,0.0,5.2135318126300123e+23,2.3450113803049908e+22,1228101991787.174,0.0,521353181263.0011,23450113803.049904,1101019383661.5872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367238647.85522,0.0,521353181263.00024,23450113803.04983,-139284630522.26962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78940672695739.7,0.0,0.0,0.0,-165.90208567725495,0.0,0.0,0.0,-1101019383661.5872,0.0,0.0,0.0,1315185580141.8933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139284630522.26962,0.0,0.0,0.0,-353450827168.4765,0.0,0.0,0.0,-28405.074247544995,1.4678282478152881e-18,-0.00028405074247544993,1.467828247815288e-26,5.843639455272515e+23,0.0,5.2135318126300123e+23,2.3450113803049908e+22,1228101991621.271,0.0,521353181263.0011,23450113803.049904,0.0,0.0,0.0,0.0,1315185580141.8933,0.0,0.0,0.0,266367238647.85522,0.0,521353181263.00024,23450113803.04983,0.0,0.0,0.0,0.0,-353450827168.4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104027156386.4617,4.188427393579497e-65,328791.276398349,3483881.6420547334,0.0,0.0,0.0,0.0,1317945601904.7913,8.789893310526546e-64,6900157.052703893,1098108.727022159,0.0,0.0,0.0,0.0,266367847905.4656,23046523.403540112,521424166644.7015,23453116540.624794
0.17600000000000002,-1,-1,1,0.0,-28381.70734605017,0.0,-0.0002838170734605017,5.836699810796618e+23,0.0,5.213531757594886e+23,2.3450111108632294e+22,1226643552703.671,0.0,521353175759.48846,23450111108.63229,1100849776992.2993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367232247.36957,0.0,521353175759.4871,23450111108.632233,-140573456535.9989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75244900937216.47,0.0,0.0,0.0,-158.1350345236715,0.0,0.0,0.0,-1100849776992.2993,0.0,0.0,0.0,1315353791788.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140573456535.9989,0.0,0.0,0.0,-355077471489.8423,0.0,0.0,0.0,-28381.70734604868,1.4678282478152881e-18,-0.00028381707346048673,1.467828247815288e-26,5.836699810044169e+23,0.0,5.213531757594886e+23,2.3450111108632294e+22,1226643552545.536,0.0,521353175759.48846,23450111108.63229,0.0,0.0,0.0,0.0,1315353791788.0073,0.0,0.0,0.0,266367232247.36957,0.0,521353175759.4871,23450111108.632233,0.0,0.0,0.0,0.0,-355077471489.8423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103885394164.4927,4.1878967686541884e-65,328749.6124142638,3506223.2973508006,0.0,0.0,0.0,0.0,1318126580114.4163,8.789958164684098e-64,6900207.975031443,1070420.66074251,0.0,0.0,0.0,0.0,266367847905.4658,23046523.40354012,521424166644.7017,23453116540.624767
0.20533333333333337,-1,-1,1,0.0,-28358.01442893827,0.0,-0.00028358014428938265,5.8296633432591665e+23,0.0,5.213531701763972e+23,2.345010841352001e+22,1225164765406.3257,0.0,521353170176.39703,23450108413.520004,1100679794523.6616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367225738.2388,0.0,521353170176.39594,23450108413.519943,-141882254855.57498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71640422044039.42,0.0,0.0,0.0,-150.55984488141257,0.0,0.0,0.0,-1100679794523.6616,0.0,0.0,0.0,1315521685764.3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141882254855.57498,0.0,0.0,0.0,-356724146246.82623,0.0,0.0,0.0,-28358.01442893681,1.3100608815959467e-18,-0.00028358014428936807,1.3100608815959465e-26,5.8296633425427626e+23,0.0,5.213531701763972e+23,2.345010841352001e+22,1225164765255.766,0.0,521353170176.39703,23450108413.520004,0.0,0.0,0.0,0.0,1315521685764.3528,0.0,0.0,0.0,266367225738.2388,0.0,521353170176.39594,23450108413.519943,0.0,0.0,0.0,0.0,-356724146246.82623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103743688042.4014,4.1873602932970395e-65,328707.48908989434,3528503.528705003,0.0,0.0,0.0,0.0,1318307397415.136,8.79002373389441e-64,6900259.458771371,1042837.8156479478,0.0,0.0,0.0,0.0,266367847905.4658,23046523.403540112,521424166644.7018,23453116540.624794
0.2346666666666667,-1,-1,1,0.0,-28333.987406160868,0.0,-0.00028333987406160865,5.822527650815021e+23,0.0,5.2135316451155255e+23,2.345010571746843e+22,1223665124956.3413,0.0,521353164511.5524,23450105717.468426,1100509413518.4478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266367219117.38156,0.0,521353164511.5513,23450105717.468365,-143211507679.48962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68123629107951.25,0.0,0.0,0.0,-143.16893645527307,0.0,0.0,0.0,-1100509413518.4478,0.0,0.0,0.0,1315689273893.4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143211507679.48962,0.0,0.0,0.0,-358391368197.67017,0.0,0.0,0.0,-28333.987406159322,1.3100608815959467e-18,-0.0002833398740615932,1.3100608815959465e-26,5.8225276501337796e+23,0.0,5.2135316451155255e+23,2.345010571746843e+22,1223665124813.1711,0.0,521353164511.5524,23450105717.468426,0.0,0.0,0.0,0.0,1315689273893.4602,0.0,0.0,0.0,266367219117.38156,0.0,521353164511.5513,23450105717.468365,0.0,0.0,0.0,0.0,-358391368197.67017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103602025741.238,4.186817822421354e-65,328664.89503401157,3550690.072116007,0.0,0.0,0.0,0.0,1318488069635.3687,8.790090035890333e-64,6900311.517846193,1015401.2437272756,0.0,0.0,0.0,0.0,266367847905.46573,23046523.4035401,521424166644.7015,23453116540.62476
