sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47686.50247429731,0.0,-0.00047686502474297306,0.0,1.4160347931642257e+24,9.516811310390802e+22,0.0,8.618557329642521e+23,1416034793164.2253,95168113103.90799,0.0,1465154746039.2283,0.0,0.0,0.0,1055519270939.7593,0.0,0.0,0.0,0.0,1416034793164.2224,95168113103.90775,0.0,673603454118.447,0.0,0.0,0.0,-263967979018.97937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97405.16475597066,2578623.445917747,1.2408543974275984e-65,1058268629147.075,0.0,0.0,0.0,0.0,6248998.978624318,54.15575802816181,7.960407764828096e-64,981107463341.1085,0.0,0.0,0.0,0.0,1416085399914.0024,95172951796.17732,62589821.10579345,673603750773.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144948767607.70297,0.0,0.0,0.0,0.24641290493309498,0.0,0.0,0.0,-1055519270939.7593,0.0,0.0,0.0,980502786049.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263967979018.97937,0.0,0.0,0.0,-188951494128.5805,-1.262177448353619e-18,-47686.502474295565,-1.2621774483536189e-26,-0.0004768650247429556,1.4160347931642257e+24,9.516811310390802e+22,0.0,8.61855732964397e+23,1416034793164.2253,95168113103.90799,0.0,1465154746039.4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980502786049.6067,1416034793164.2224,95168113103.90775,0.0,673603454118.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188951494128.5805
0.02,-1,-1,1,-47655.68027650617,0.0,-0.00047655680276506167,0.0,1.4160347732534104e+24,9.516810213407804e+22,0.0,8.607241214850573e+23,1416034773253.4102,95168102134.07802,0.0,1463231006524.5972,0.0,0.0,0.0,1055091615780.8761,0.0,0.0,0.0,0.0,1416034773253.4082,95168102134.07773,0.0,673603448885.919,0.0,0.0,0.0,-265464058142.1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98353.39735913883,2580089.5281968573,1.2529339617807094e-65,1057856569147.9683,0.0,0.0,0.0,0.0,6248050.752463021,55.130322542436396,7.959199808340492e-64,981563158546.109,0.0,0.0,0.0,0.0,1416085399914.0027,95172951796.17743,62589821.10579345,673603750773.4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46941495080861.984,0.0,0.0,0.0,-79.80054163746536,0.0,0.0,0.0,-1055091615780.8761,0.0,0.0,0.0,980950811824.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265464058142.1995,0.0,0.0,0.0,-191323254265.16226,-1.262177448353619e-18,-47655.680276504536,-1.2621774483536189e-26,-0.00047655680276504524,1.4160347732534104e+24,9.516810213407804e+22,0.0,8.607241214381168e+23,1416034773253.4102,95168102134.07802,0.0,1463231006444.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980950811824.0385,1416034773253.4082,95168102134.07773,0.0,673603448885.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191323254265.16226
0.04,-1,-1,1,-47624.52300615253,0.0,-0.00047624523006152526,0.0,1.4160347533881344e+24,9.516809105069844e+22,0.0,8.595802078790126e+23,1416034753388.134,95168091050.69841,0.0,1461286353394.321,0.0,0.0,0.0,1054659424945.9524,0.0,0.0,0.0,0.0,1416034753388.131,95168091050.69807,0.0,673603443564.0258,0.0,0.0,0.0,-266976515115.65732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99299.34550817685,2581571.1180849187,1.2649844236121032e-65,1057440144206.4456,0.0,0.0,0.0,0.0,6247104.810738363,56.14081037151009,7.957994762105167e-64,982023154750.8947,0.0,0.0,0.0,0.0,1416085399914.0024,95172951796.17743,62589821.105793454,673603750773.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109222449602230.53,0.0,0.0,0.0,185.67816432379186,0.0,0.0,0.0,-1054659424945.9524,0.0,0.0,0.0,981403057337.1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266976515115.65732,0.0,0.0,0.0,-193720147321.21982,-6.310887241768095e-19,-47624.5230061509,-6.3108872417680944e-27,-0.00047624523006150894,1.4160347533881344e+24,9.516809105069844e+22,0.0,8.595802079882347e+23,1416034753388.134,95168091050.69841,0.0,1461286353579.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981403057337.1926,1416034753388.131,95168091050.69807,0.0,673603443564.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193720147321.21982
0.06,-1,-1,1,-47593.02293110226,0.0,-0.0004759302293110226,0.0,1.4160347335617748e+24,9.51680798509364e+22,0.0,8.58423708404676e+23,1416034733561.7744,95168079850.93637,0.0,1459320304287.9487,0.0,0.0,0.0,1054222604529.5044,0.0,0.0,0.0,0.0,1416034733561.7715,95168079850.93602,0.0,673603438150.5745,0.0,0.0,0.0,-268505738392.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100243.16156147877,2583068.5340383216,1.2770077238417618e-65,1057019264467.2091,0.0,0.0,0.0,0.0,6246161.001092992,57.18923648577555,7.956792432030171e-64,982487535330.6453,0.0,0.0,0.0,0.0,1416085399914.0032,95172951796.17747,62589821.105793454,673603750773.4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56265366551849.79,0.0,0.0,0.0,-95.65112313814461,0.0,0.0,0.0,-1054222604529.5044,0.0,0.0,0.0,981859604138.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268505738392.1325,0.0,0.0,0.0,-196142738097.0234,-1.262177448353619e-18,-47593.02293110044,-1.2621774483536189e-26,-0.0004759302293110043,1.4160347335617748e+24,9.51680798509364e+22,0.0,8.584237083484102e+23,1416034733561.7744,95168079850.93637,0.0,1459320304192.2969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981859604138.745,1416034733561.7715,95168079850.93602,0.0,673603438150.5745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196142738097.0234
0.08,-1,-1,1,-47561.17198680047,0.0,-0.00047561171986800464,0.0,1.4160347137677512e+24,9.516806853183228e+22,0.0,8.572543269862591e+23,1416034713767.751,95168068531.83226,0.0,1457332355876.6401,0.0,0.0,0.0,1053781055688.0948,0.0,0.0,0.0,0.0,1416034713767.749,95168068531.83197,0.0,673603432643.2764,0.0,0.0,0.0,-270052132454.73108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101184.9991631447,2584582.1113168215,1.2890058197656617e-65,1056593835304.4457,0.0,0.0,0.0,0.0,6245219.169883824,58.27776911208544,7.95559262238584e-64,982956388333.2358,0.0,0.0,0.0,0.0,1416085399914.0027,95172951796.17725,62589821.105793454,673603750773.4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282356812014956.75,0.0,0.0,0.0,-480.00658042542636,0.0,0.0,0.0,-1053781055688.0948,0.0,0.0,0.0,982320538373.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270052132454.73108,0.0,0.0,0.0,-198591615619.69363,-1.262177448353619e-18,-47561.17198679892,-1.2621774483536189e-26,-0.0004756117198679892,1.4160347137677512e+24,9.516806853183228e+22,0.0,8.572543267039029e+23,1416034713767.751,95168068531.83226,0.0,1457332355396.6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982320538373.051,1416034713767.749,95168068531.83197,0.0,673603432643.2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-198591615619.69363
0.1,-1,-1,1,-47528.96177921565,0.0,-0.00047528961779215646,0.0,1.4160346939995082e+24,9.516805709029148e+22,0.0,8.560717550075495e+23,1416034693999.5078,95168057090.29146,0.0,1455321983512.8335,0.0,0.0,0.0,1053334674295.2968,0.0,0.0,0.0,0.0,1416034693999.5046,95168057090.2912,0.0,673603427039.7535,0.0,0.0,0.0,-271616117822.21732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102125.01371611039,2586112.203220077,1.3009806910832397e-65,1056163756976.7002,0.0,0.0,0.0,0.0,6244279.161709015,59.40874605045843,7.954395135202242e-64,983429806819.0984,0.0,0.0,0.0,0.0,1416085399914.0032,95172951796.17746,62589821.105793454,673603750773.4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26911366736406.797,0.0,0.0,0.0,45.74932345189154,0.0,0.0,0.0,-1053334674295.2968,0.0,0.0,0.0,982785951114.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271616117822.21732,0.0,0.0,0.0,-201067394595.32285,-1.262177448353619e-18,-47528.96177921383,-1.2621774483536189e-26,-0.00047528961779213824,1.4160346939995082e+24,9.516805709029148e+22,0.0,8.560717550344615e+23,1416034693999.5078,95168057090.29146,0.0,1455321983558.5842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982785951114.152,1416034693999.5046,95168057090.2912,0.0,673603427039.7535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201067394595.32285
0.12,-1,-1,1,-47496.383493574736,0.0,-0.0004749638349357473,0.0,1.4160346742504508e+24,9.51680455230759e+22,0.0,8.548756694063243e+23,1416034674250.4504,95168045523.07588,0.0,1453288637990.751,0.0,0.0,0.0,1052883350832.4799,0.0,0.0,0.0,0.0,1416034674250.4487,95168045523.07553,0.0,673603421337.51,0.0,0.0,0.0,-273198134179.24164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103063.36461902212,2587659.181390239,1.3129343683935902e-65,1055728924550.0891,0.0,0.0,0.0,0.0,6243340.817171036,60.58469010568443,7.953199767419468e-64,983907888902.2926,0.0,0.0,0.0,0.0,1416085399914.003,95172951796.17734,62589821.10579345,673603750773.4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23933596896993.77,0.0,0.0,0.0,40.6871147248894,0.0,0.0,0.0,-1052883350832.4799,0.0,0.0,0.0,983255938386.3412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273198134179.24164,0.0,0.0,0.0,-203570721692.4156,-1.262177448353619e-18,-47496.38349357316,-1.2621774483536189e-26,-0.0004749638349357315,1.4160346742504508e+24,9.51680455230759e+22,0.0,8.548756694302574e+23,1416034674250.4504,95168045523.07588,0.0,1453288638031.4373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983255938386.3412,1416034674250.4487,95168045523.07553,0.0,673603421337.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-203570721692.4156
0.14,-1,-1,1,-47463.427952023805,0.0,-0.000474634279520238,0.0,1.4160346545140018e+24,9.516803382679542e+22,0.0,8.536657330121502e+23,1416034654514.0015,95168033826.7954,0.0,1451231746120.6548,0.0,0.0,0.0,1052426969883.028,0.0,0.0,0.0,0.0,1416034654513.9998,95168033826.7951,0.0,673603415533.9531,0.0,0.0,0.0,-274798639296.3273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104000.21285914877,2589223.437693791,1.324868902532233e-65,1055289227381.0536,0.0,0.0,0.0,0.0,6242403.975283683,61.808329361750914,7.952006313953926e-64,984390738273.1704,0.0,0.0,0.0,0.0,1416085399914.0024,95172951796.17715,62589821.10579344,673603750773.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21414105383788.844,0.0,0.0,0.0,36.403979152441025,0.0,0.0,0.0,-1052426969883.028,0.0,0.0,0.0,983730601701.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274798639296.3273,0.0,0.0,0.0,-206102271077.95587,-1.262177448353619e-18,-47463.427952022044,-1.2621774483536189e-26,-0.0004746342795202203,1.4160346545140018e+24,9.516803382679542e+22,0.0,8.536657330335638e+23,1416034654514.0015,95168033826.7954,0.0,1451231746157.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983730601701.0604,1416034654513.9998,95168033826.7951,0.0,673603415533.9531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206102271077.95587
0.16,-1,-1,1,-47430.08554292065,0.0,-0.0004743008554292064,0.0,1.4160346347835432e+24,9.51680219978985e+22,0.0,8.524415929419059e+23,1416034634783.5427,95168021997.89848,0.0,1449150708001.2395,0.0,0.0,0.0,1051965409913.2607,0.0,0.0,0.0,0.0,1416034634783.54,95168021997.8982,0.0,673603409626.3687,0.0,0.0,0.0,-276418111538.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104935.72285847,2590805.384953396,1.3367863880893813e-65,1054844548923.2499,0.0,0.0,0.0,0.0,6241468.4716261085,63.08261807572586,7.950814565346619e-64,984878464360.177,0.0,0.0,0.0,0.0,1416085399914.0042,95172951796.1776,62589821.105793476,673603750773.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19287483992383.766,0.0,0.0,0.0,32.78872278705239,0.0,0.0,0.0,-1051965409913.2607,0.0,0.0,0.0,984210048201.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276418111538.3899,0.0,0.0,0.0,-208662749793.48822,-1.8932661725304287e-18,-47430.085542918925,-1.8932661725304283e-26,-0.00047430085542918916,1.4160346347835432e+24,9.51680219978985e+22,0.0,8.524415929611939e+23,1416034634783.5427,95168021997.89848,0.0,1449150708034.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984210048201.1477,1416034634783.54,95168021997.8982,0.0,673603409626.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-208662749793.48822
