sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-34627.40819323485,0.0,-0.0003462740819323484,0.0,1.4160456384086147e+24,4.265125683536668e+23,0.0,1.5935740808038307e+24,1416045638408.6145,426512568353.66675,0.0,318714816160.766,0.0,0.0,0.0,169788419777.4923,0.0,0.0,0.0,0.0,1416045638408.6052,426512568353.66547,0.0,149395794921.5424,0.0,0.0,0.0,-469398538.2688552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.10814362933536,5741494.141972859,6.472444825677499e-68,169787571629.01978,0.0,0.0,0.0,0.0,6345895.366423423,416.36563498363176,8.083845965431888e-64,169466843574.74875,0.0,0.0,0.0,0.0,1416085399913.947,426535577767.2664,62589821.10579323,149395794925.1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50833977237343.81,0.0,0.0,0.0,10.166795447468758,0.0,0.0,0.0,-169788419777.4923,0.0,0.0,0.0,169472693104.41183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469398538.2688552,0.0,0.0,0.0,-153671855.02151442,-2.524354896707238e-18,-34627.40819323397,-2.5243548967072378e-26,-0.00034627408193233964,1.4160456384086147e+24,4.265125683536668e+23,0.0,1.5935740808546638e+24,1416045638408.6145,426512568353.66675,0.0,318714816170.9326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169472693104.41183,1416045638408.6052,426512568353.66547,0.0,149395794921.5424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153671855.02151442
0.02,-1,-1,1,-34627.313832021995,0.0,-0.0003462731383202199,0.0,1.4160454991316166e+24,4.2651252894470014e+23,0.0,1.5935455254096726e+24,1416045499131.6162,426512528944.7,0.0,318709105081.9344,0.0,0.0,0.0,169791158973.82156,0.0,0.0,0.0,0.0,1416045499131.6074,426512528944.69855,0.0,149395794921.38324,0.0,0.0,0.0,-477848813.27057946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.5723076794287,5741476.702240385,6.593026423265002e-68,169790398971.60715,0.0,0.0,0.0,0.0,6345885.902325718,424.1021285292907,8.083833907271607e-64,169464014460.7836,0.0,0.0,0.0,0.0,1416085399913.9468,426535577767.2664,62589821.10579324,149395794925.15808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169990991484374.2,0.0,0.0,0.0,233.99819829687476,0.0,0.0,0.0,-169791158973.82156,0.0,0.0,0.0,169469854734.48608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477848813.27057946,0.0,0.0,0.0,-156544339.93681052,-7.573064690121715e-18,-34627.31383202095,-7.573064690121713e-26,-0.0003462731383202094,1.4160454991316166e+24,4.2651252894470014e+23,0.0,1.5935455265796636e+24,1416045499131.6162,426512528944.7,0.0,318709105315.93256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169469854734.48608,1416045499131.6074,426512528944.69855,0.0,149395794921.38324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156544339.93681052
0.04,-1,-1,1,-34627.216131402216,0.0,-0.0003462721613140221,0.0,1.4160453590572398e+24,4.265124892959306e+23,0.0,1.5935159301112172e+24,1416045359057.2395,426512489295.9305,0.0,318703186022.2433,0.0,0.0,0.0,169793994836.4795,0.0,0.0,0.0,0.0,1416045359057.2307,426512489295.92926,0.0,149395794921.21082,0.0,0.0,0.0,-486603735.44719255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.3702166852278,5741458.644516481,6.717860833471798e-68,169793326139.2732,0.0,0.0,0.0,0.0,6345876.104485407,432.11006134856086,8.083821423830053e-64,169461085502.74988,0.0,0.0,0.0,0.0,1416085399913.9468,426535577767.2659,62589821.10579324,149395794925.15805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5653564856275918.0,0.0,0.0,0.0,1130.7129712551832,0.0,0.0,0.0,-169793994836.4795,0.0,0.0,0.0,169466916158.43588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486603735.44719255,0.0,0.0,0.0,-159523926.6905252,-7.573064690121715e-18,-34627.21613140125,-7.573064690121713e-26,-0.0003462721613140124,1.4160453590572398e+24,4.265124892959306e+23,0.0,1.5935159357647815e+24,1416045359057.2395,426512489295.9305,0.0,318703187152.9561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169466916158.43588,1416045359057.2307,426512489295.92926,0.0,149395794921.21082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159523926.6905252
0.06,-1,-1,1,-34627.11491707912,0.0,-0.0003462711491707911,0.0,1.4160452181637907e+24,4.26512449401199e+23,0.0,1.5934852495612514e+24,1416045218163.7903,426512449401.1989,0.0,318697049912.2501,0.0,0.0,0.0,169796932943.23117,0.0,0.0,0.0,0.0,1416045218163.7815,426512449401.1979,0.0,149395794921.02402,0.0,0.0,0.0,-495677952.0053836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.521329520141,5741439.932328324,6.84719594959617e-68,169796358866.57758,0.0,0.0,0.0,0.0,6345865.953443721,440.40518223467916,8.083808490317874e-64,169458050959.40414,0.0,0.0,0.0,0.0,1416085399913.9465,426535577767.2669,62589821.10579322,149395794925.15826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355970731563868.0,0.0,0.0,0.0,671.1941463127732,0.0,0.0,0.0,-169796932943.23117,0.0,0.0,0.0,169463871621.39957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495677952.0053836,0.0,0.0,0.0,-162615958.97971267,-5.048709793414476e-18,-34627.11491707811,-5.0487097934144756e-26,-0.00034627114917078097,1.4160452181637907e+24,4.26512449401199e+23,0.0,1.5934852529172224e+24,1416045218163.7903,426512449401.1989,0.0,318697050583.44434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169463871621.39957,1416045218163.7815,426512449401.1979,0.0,149395794921.02402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162615958.97971267
0.08,-1,-1,1,-34627.01003019431,0.0,-0.00034627010030194305,0.0,1.4160450764286654e+24,4.265124092539824e+23,0.0,1.5934534253792265e+24,1416045076428.665,426512409253.98236,0.0,318690685075.84515,0.0,0.0,0.0,169799977087.80298,0.0,0.0,0.0,0.0,1416045076428.656,426512409253.98114,0.0,149395794920.82053,0.0,0.0,0.0,-505086932.77850616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0469404581978,5741420.533908044,6.981303037151679e-68,169799501112.0828,0.0,0.0,0.0,0.0,6345855.427906584,449.0047608489203,8.083795079608538e-64,169454906866.69034,0.0,0.0,0.0,0.0,1416085399913.9465,426535577767.2665,62589821.10579324,149395794925.15814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4477875344101341.5,0.0,0.0,0.0,895.5750688202679,0.0,0.0,0.0,-169799977087.80298,0.0,0.0,0.0,169460717144.2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505086932.77850616,0.0,0.0,0.0,-165826093.61109027,-5.048709793414476e-18,-34627.010030193334,-5.0487097934144756e-26,-0.0003462701003019333,1.4160450764286654e+24,4.265124092539824e+23,0.0,1.5934534298571022e+24,1416045076428.665,426512409253.98236,0.0,318690685971.4203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169460717144.2105,1416045076428.656,426512409253.98114,0.0,149395794920.82053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165826093.61109027
0.1,-1,-1,1,-34626.901279752106,0.0,-0.00034626901279752103,0.0,1.4160449338279188e+24,4.26512368847476e+23,0.0,1.5934204054433142e+24,1416044933827.9185,426512368847.4759,0.0,318684081088.66266,0.0,0.0,0.0,169803133184.749,0.0,0.0,0.0,0.0,1416044933827.9102,426512368847.4744,0.0,149395794920.59824,0.0,0.0,0.0,-514847016.6849327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.9704826077638,5741400.40811265,7.1204805982926065e-68,169802758963.73077,0.0,0.0,0.0,0.0,6345844.504441005,457.9277737862025,8.08378116185181e-64,169451647131.55524,0.0,0.0,0.0,0.0,1416085399913.947,426535577767.26666,62589821.105793245,149395794925.1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622296411376446.8,0.0,0.0,0.0,124.4592822752893,0.0,0.0,0.0,-169803133184.749,0.0,0.0,0.0,169457446617.1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514847016.6849327,0.0,0.0,0.0,-169160324.62224197,-5.048709793414476e-18,-34626.90127975125,-5.0487097934144756e-26,-0.00034626901279751247,1.4160449338279188e+24,4.26512368847476e+23,0.0,1.5934204060656093e+24,1416044933827.9185,426512368847.4759,0.0,318684081213.1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169457446617.1457,1416044933827.9102,426512368847.4744,0.0,149395794920.59824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169160324.62224197
0.12,-1,-1,1,-34626.7884850006,0.0,-0.00034626788485000597,0.0,1.416044790336535e+24,4.2651232817448075e+23,0.0,1.593386125767187e+24,1416044790336.5347,426512328174.48065,0.0,318677225153.43726,0.0,0.0,0.0,169806405703.24786,0.0,0.0,0.0,0.0,1416044790336.5256,426512328174.4795,0.0,149395794920.3551,0.0,0.0,0.0,-524975470.1658051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.3178348423971,5741379.516826374,7.2650582806974435e-68,169806137073.25604,0.0,0.0,0.0,0.0,6345833.157168306,467.1952126874854,8.08376670408295e-64,169448267098.24115,0.0,0.0,0.0,0.0,1416085399913.948,426535577767.2672,62589821.10579325,149395794925.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647042190190404.9,0.0,0.0,0.0,129.40843803808093,0.0,0.0,0.0,-169806405703.24786,0.0,0.0,0.0,169454055366.1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524975470.1658051,0.0,0.0,0.0,-172625003.67916206,-5.048709793414476e-18,-34626.788484999626,-5.0487097934144756e-26,-0.0003462678848499962,1.416044790336535e+24,4.2651232817448075e+23,0.0,1.59338612641423e+24,1416044790336.5347,426512328174.48065,0.0,318677225282.8459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169454055366.1697,1416044790336.5256,426512328174.4795,0.0,149395794920.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172625003.67916206
0.14,-1,-1,1,-34626.67143884535,0.0,-0.0003462667143884534,0.0,1.4160446459280586e+24,4.265122872274571e+23,0.0,1.5933505252859813e+24,1416044645928.0583,426512287227.457,0.0,318670105057.1961,0.0,0.0,0.0,169809800679.2168,0.0,0.0,0.0,0.0,1416044645928.0503,426512287227.4557,0.0,149395794920.0874,0.0,0.0,0.0,-535490542.10849106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.1177469691695,5741357.813950184,7.415402293067816e-68,169809641668.90903,0.0,0.0,0.0,0.0,6345821.357338898,476.83038156983093,8.083751669681064e-64,169444760534.87714,0.0,0.0,0.0,0.0,1416085399913.9465,426535577767.26624,62589821.105793245,149395794925.15802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674587897527963.2,0.0,0.0,0.0,134.91757950559258,0.0,0.0,0.0,-169809800679.2168,0.0,0.0,0.0,169450537139.4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535490542.10849106,0.0,0.0,0.0,-176226867.43795905,-7.573064690121715e-18,-34626.671438844314,-7.573064690121713e-26,-0.0003462667143884431,1.4160446459280586e+24,4.265122872274571e+23,0.0,1.5933505259605672e+24,1416044645928.0583,426512287227.457,0.0,318670105192.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169450537139.4638,1416044645928.0503,426512287227.4557,0.0,149395794920.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176226867.43795905
0.16,-1,-1,1,-34626.5499270514,0.0,-0.00034626549927051394,0.0,1.416044500574695e+24,4.265122459984661e+23,0.0,1.593313537321084e+24,1416044500574.6948,426512245998.46594,0.0,318662707464.2166,0.0,0.0,0.0,169813324073.07135,0.0,0.0,0.0,0.0,1416044500574.6865,426512245998.4647,0.0,149395794919.7931,0.0,0.0,0.0,-546411528.6480075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.4023185418721,5741335.250844206,7.571921503924048e-68,169813278913.9191,0.0,0.0,0.0,0.0,6345809.072853445,486.8593149530656,8.083736017759302e-64,169441121275.28702,0.0,0.0,0.0,0.0,1416085399913.9475,426535577767.2668,62589821.10579324,149395794925.15826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704604172334075.2,0.0,0.0,0.0,140.920834466815,0.0,0.0,0.0,-169813324073.07135,0.0,0.0,0.0,169446885749.17795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546411528.6480075,0.0,0.0,0.0,-179973063.8337273,-5.048709793414476e-18,-34626.549927050466,-5.0487097934144756e-26,-0.0003462654992705046,1.416044500574695e+24,4.265122459984661e+23,0.0,1.593313538025689e+24,1416044500574.6948,426512245998.46594,0.0,318662707605.13763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169446885749.17795,1416044500574.6865,426512245998.4647,0.0,149395794919.7931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179973063.8337273
