sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,avg:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,avg:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,avg:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p
0.18,-1,-1,1,-47078.72263332912,0.0,-0.0004707872263332911,0.0,0.0,2.238742912137068e+23,1.5375105791703638e+24,1.4160338434096247e+24,0.0,223874291213.70676,1298514881693.1182,1416033843409.6243,0.0,0.0,946372081472.5469,0.0,0.0,0.0,0.0,0.0,0.0,223874291213.70605,469981784404.75305,1416033843409.6216,0.0,0.0,-117838984184.18234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0264412585299118e-64,5965299.022125499,955112484766.9803,1590753.7833880307,0.0,0.0,0.0,0.0,1.324155573163019e-63,4616863.7431347985,1021418510472.6921,10394764.295068504,0.0,0.0,0.0,0.0,62589821.10579335,223886464406.23038,469981971950.8152,1416085399913.9814,0.0,0.0,0.0,0.0,0.0,0.0,-1938890962414912.0,0.0,0.0,0.0,-1637.503379023634,0.0,0.0,0.0,-946372081472.5469,0.0,0.0,0.0,1021167803384.2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117838984184.18234,0.0,0.0,0.0,-192634707733.40604,0.0,-3.7865323450608574e-18,-47078.72263332773,-3.7865323450608567e-26,-0.0004707872263332772,0.0,2.238742912137068e+23,1.537510577231472e+24,1.4160338434096247e+24,0.0,223874291213.70676,1298514880055.614,1416033843409.6243,0.0,0.0,0.0,0.0,0.0,0.0,1021167803384.2672,0.0,0.0,223874291213.70605,469981784404.75305,1416033843409.6216,0.0,0.0,0.0,0.0,0.0,0.0,-192634707733.40604,0.0
0.2,-1,-1,1,-47054.34736906474,0.0,-0.0004705434736906473,0.0,0.0,2.23874268838628e+23,1.5357092220906558e+24,1.4160338294383887e+24,0.0,223874268838.62793,1296993533478.0664,1416033829438.3882,0.0,0.0,946026227839.8109,0.0,0.0,0.0,0.0,0.0,0.0,223874268838.6273,469981779934.8991,1416033829438.3855,0.0,0.0,-119014474296.64456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0236724188636763e-64,5975850.94195037,954853887083.4196,1588580.262902214,0.0,0.0,0.0,0.0,1.3243217035517317e-63,4629932.270254288,1022459587240.2415,10396068.402867971,0.0,0.0,0.0,0.0,62589821.10579336,223886464406.2304,469981971950.8149,1416085399913.9812,0.0,0.0,0.0,0.0,0.0,0.0,-1812858927748082.2,0.0,0.0,0.0,-1531.0621780315414,0.0,0.0,0.0,-946026227839.8109,0.0,0.0,0.0,1022205364792.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119014474296.64456,0.0,0.0,0.0,-195193612779.97195,0.0,-3.7865323450608574e-18,-47054.34736906322,-3.7865323450608567e-26,-0.00047054347369063215,0.0,2.23874268838628e+23,1.535709220277797e+24,1.4160338294383887e+24,0.0,223874268838.62793,1296993531947.0042,1416033829438.3882,0.0,0.0,0.0,0.0,0.0,0.0,1022205364792.076,0.0,0.0,223874268838.6273,469981779934.8991,1416033829438.3855,0.0,0.0,0.0,0.0,0.0,0.0,-195193612779.97195,0.0
0.22,-1,-1,1,-47029.809057411534,0.0,-0.0004702980905741153,0.0,0.0,2.2387424620899466e+23,1.5338958157092605e+24,1.4160338154260643e+24,0.0,223874246208.9946,1295462008944.3816,1416033815426.064,0.0,0.0,945676510175.8658,0.0,0.0,0.0,0.0,0.0,0.0,223874246208.99393,469981775395.6371,1416033815426.0615,0.0,0.0,-120196276627.12318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0209387579405372e-64,5986712.380853293,954591893628.7899,1586434.3556353678,0.0,0.0,0.0,0.0,1.3244857232157487e-63,4642404.066028885,1023511280811.6257,10397355.9427869,0.0,0.0,0.0,0.0,62589821.10579336,223886464406.23044,469981971950.8149,1416085399913.9812,0.0,0.0,0.0,0.0,0.0,0.0,-1692814593093489.0,0.0,0.0,0.0,-1429.6779292831197,0.0,0.0,0.0,-945676510175.8658,0.0,0.0,0.0,1023253513749.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120196276627.12318,0.0,0.0,0.0,-197773281629.93814,0.0,-3.7865323450608574e-18,-47029.809057410035,-3.7865323450608567e-26,-0.00047029809057410026,0.0,2.2387424620899466e+23,1.5338958140164437e+24,1.4160338154260643e+24,0.0,223874246208.9946,1295462007514.702,1416033815426.064,0.0,0.0,0.0,0.0,0.0,0.0,1023253513749.003,0.0,0.0,223874246208.99393,469981775395.6371,1416033815426.0615,0.0,0.0,0.0,0.0,0.0,0.0,-197773281629.93814,0.0
0.24,-1,-1,1,-47005.09850788156,0.0,-0.0004700509850788155,0.0,0.0,2.2387422331912953e+23,1.5320696808366148e+24,1.4160338013671366e+24,0.0,223874223319.1295,1293919734477.959,1416033801367.1362,0.0,0.0,945322820935.4354,0.0,0.0,0.0,0.0,0.0,0.0,223874223319.1288,469981770785.08575,1416033801367.1335,0.0,0.0,-121384857242.56247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0182385985299425e-64,5997921.83103608,954326431419.8407,1584314.745047147,0.0,0.0,0.0,0.0,1.3246477327889053e-63,4654144.321410666,1024573780054.3894,10398627.704746991,0.0,0.0,0.0,0.0,62589821.105793364,223886464406.22977,469981971950.81384,1416085399913.9812,0.0,0.0,0.0,0.0,0.0,0.0,-1578574634491162.2,0.0,0.0,0.0,-1333.1958052972332,0.0,0.0,0.0,-945322820935.4354,0.0,0.0,0.0,1024312437938.4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121384857242.56247,0.0,0.0,0.0,-200374475578.77026,0.0,-3.7865323450608574e-18,-47005.098507880255,-3.7865323450608567e-26,-0.00047005098507880245,0.0,2.2387422331912953e+23,1.5320696792580398e+24,1.4160338013671366e+24,0.0,223874223319.1295,1293919733144.7627,1416033801367.1362,0.0,0.0,0.0,0.0,0.0,0.0,1024312437938.4469,0.0,0.0,223874223319.1288,469981770785.08575,1416033801367.1335,0.0,0.0,0.0,0.0,0.0,0.0,-200374475578.77026,0.0
0.26,-1,-1,1,-46980.20604849201,0.0,-0.00046980206048492,0.0,0.0,2.2387420016319118e+23,1.5302301026995425e+24,1.41603378725601e+24,0.0,223874200163.19113,1292366106412.3137,1416033787256.0095,0.0,0.0,944965048224.2134,0.0,0.0,0.0,0.0,0.0,0.0,223874200163.19052,469981766101.26135,1416033787256.007,0.0,0.0,-122580707913.16103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015570322519392e-64,6009523.986436588,954057425026.1627,1582220.160996423,0.0,0.0,0.0,0.0,1.324807829357961e-63,4664995.728575308,1025647279733.2786,10399884.450830538,0.0,0.0,0.0,0.0,62589821.10579338,223886464406.23062,469981971950.8156,1416085399913.9822,0.0,0.0,0.0,0.0,0.0,0.0,-1469924586215505.5,0.0,0.0,0.0,-1241.4346776055172,0.0,0.0,0.0,-944965048224.2134,0.0,0.0,0.0,1025382330868.9971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122580707913.16103,0.0,0.0,0.0,-202997991799.37985,0.0,-3.7865323450608574e-18,-46980.20604849062,-3.7865323450608567e-26,-0.00046980206048490616,0.0,2.2387420016319118e+23,1.5302301012296194e+24,1.41603378725601e+24,0.0,223874200163.19113,1292366105170.8804,1416033787256.0095,0.0,0.0,0.0,0.0,0.0,0.0,1025382330868.9971,0.0,0.0,223874200163.19052,469981766101.26135,1416033787256.007,0.0,0.0,0.0,0.0,0.0,0.0,-202997991799.37985,0.0
0.28,-1,-1,1,-46955.12145773743,0.0,-0.0004695512145773742,0.0,0.0,2.2387417673517832e+23,1.5283763259139974e+24,1.4160337730869945e+24,0.0,223874176735.17825,1290800486782.7783,1416033773086.9941,0.0,0.0,944603075637.3433,0.0,0.0,0.0,0.0,0.0,0.0,223874176735.17758,469981761342.0581,1416033773086.9922,0.0,0.0,-123784350196.62294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0129323647307406e-64,6021570.670722666,953784796710.9492,1580149.3748885687,0.0,0.0,0.0,0.0,1.3249661068336034e-63,4674775.161649257,1026731979765.5399,10401126.918191975,0.0,0.0,0.0,0.0,62589821.10579339,223886464406.2304,469981971950.8149,1416085399913.9814,0.0,0.0,0.0,0.0,0.0,0.0,-1366656580224389.8,0.0,0.0,0.0,-1154.2189898574725,0.0,0.0,0.0,-944603075637.3433,0.0,0.0,0.0,1026463391121.5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123784350196.62294,0.0,0.0,0.0,-205644666835.08926,0.0,-3.7865323450608574e-18,-46955.12145773616,-3.7865323450608567e-26,-0.0004695512145773615,0.0,2.2387417673517832e+23,1.5283763245473415e+24,1.4160337730869945e+24,0.0,223874176735.17825,1290800485628.5598,1416033773086.9941,0.0,0.0,0.0,0.0,0.0,0.0,1026463391121.5901,0.0,0.0,223874176735.17758,469981761342.0581,1416033773086.9922,0.0,0.0,0.0,0.0,0.0,0.0,-205644666835.08926,0.0
0.3,-1,-1,1,-46929.833888267865,0.0,-0.0004692983388826786,0.0,0.0,2.238741530289503e+23,1.5265075488445174e+24,1.4160337588542806e+24,0.0,223874153028.95026,1289222198562.7415,1416033758854.2803,0.0,0.0,944236782097.8541,0.0,0.0,0.0,0.0,0.0,0.0,223874153028.94965,469981756505.25305,1416033758854.2778,0.0,0.0,-124996340040.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0103232069871608e-64,6034121.870806571,953508466610.0492,1578101.1950206168,0.0,0.0,0.0,0.0,1.325122656306453e-63,4683270.009122429,1027828084331.3936,10402355.82185076,0.0,0.0,0.0,0.0,62589821.10579334,223886464406.23047,469981971950.81506,1416085399913.9814,0.0,0.0,0.0,0.0,0.0,0.0,-1268569511898075.2,0.0,0.0,0.0,-1071.378897796385,0.0,0.0,0.0,-944236782097.8541,0.0,0.0,0.0,1027555821450.9879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124996340040.366,0.0,0.0,0.0,-208315380464.87857,0.0,-2.524354896707238e-18,-46929.83388826654,-2.5243548967072378e-26,-0.00046929833888266536,0.0,2.238741530289503e+23,1.5265075475759483e+24,1.4160337588542806e+24,0.0,223874153028.95026,1289222197491.3628,1416033758854.2803,0.0,0.0,0.0,0.0,0.0,0.0,1027555821450.9879,0.0,0.0,223874153028.94965,469981756505.25305,1416033758854.2778,0.0,0.0,0.0,0.0,0.0,0.0,-208315380464.87857,0.0
0.32,-1,-1,1,-46904.33178099506,0.0,-0.00046904331780995054,0.0,0.0,2.2387412903824167e+23,1.5246229172565854e+24,1.4160337445519104e+24,0.0,223874129038.2416,1287630520302.7068,1416033744551.9102,0.0,0.0,943866041696.8481,0.0,0.0,0.0,0.0,0.0,0.0,223874129038.2411,469981751588.4859,1416033744551.9087,0.0,0.0,-126217272982.62878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0077413723513336e-64,6047246.873674925,953228352957.1407,1576074.4620602932,0.0,0.0,0.0,0.0,1.325277566392753e-63,4690234.1764013665,1028935800812.8776,10403571.857404104,0.0,0.0,0.0,0.0,62589821.10579337,223886464406.23056,469981971950.8152,1416085399913.9822,0.0,0.0,0.0,0.0,0.0,0.0,-1175474754173593.8,0.0,0.0,0.0,-992.7550951698795,0.0,0.0,0.0,-943866041696.8481,0.0,0.0,0.0,1028659827714.7145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126217272982.62878,0.0,0.0,0.0,-211011059993.24982,0.0,-2.524354896707238e-18,-46904.33178099363,-2.5243548967072378e-26,-0.0004690433178099362,0.0,2.2387412903824167e+23,1.52462291608111e+24,1.4160337445519104e+24,0.0,223874129038.2416,1287630519309.9512,1416033744551.9102,0.0,0.0,0.0,0.0,0.0,0.0,1028659827714.7145,0.0,0.0,223874129038.2411,469981751588.4859,1416033744551.9087,0.0,0.0,0.0,0.0,0.0,0.0,-211011059993.24982,0.0
0.34,-1,-1,1,-46878.60276821084,0.0,-0.0004687860276821083,0.0,0.0,2.2387410475668295e+23,1.5227215171567068e+24,1.4160337301737477e+24,0.0,223874104756.6829,1286024680083.3325,1416033730173.7473,0.0,0.0,943490723536.6123,0.0,0.0,0.0,0.0,0.0,0.0,223874104756.6822,469981746589.24805,1416033730173.7449,0.0,0.0,-127447790042.52806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0051854194523134e-64,6061025.497281628,952944372362.8718,1574068.044593225,0.0,0.0,0.0,0.0,1.3254309235747586e-63,4695383.8047881005,1030055338533.9246,10404775.703698356,0.0,0.0,0.0,0.0,62589821.10579336,223886464406.2302,469981971950.8145,1416085399913.9812,0.0,0.0,0.0,0.0,0.0,0.0,-1087169234899850.4,0.0,0.0,0.0,-918.1760760294273,0.0,0.0,0.0,-943490723536.6123,0.0,0.0,0.0,1029775617602.2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127447790042.52806,0.0,0.0,0.0,-213732685026.3535,0.0,-3.7865323450608574e-18,-46878.60276820949,-3.7865323450608567e-26,-0.00046878602768209474,0.0,2.2387410475668295e+23,1.5227215160695384e+24,1.4160337301737477e+24,0.0,223874104756.6829,1286024679165.1572,1416033730173.7473,0.0,0.0,0.0,0.0,0.0,0.0,1029775617602.2621,0.0,0.0,223874104756.6822,469981746589.24805,1416033730173.7449,0.0,0.0,0.0,0.0,0.0,0.0,-213732685026.3535,0.0
0.36,-1,-1,1,-46852.63356433112,0.0,-0.00046852633564331114,0.0,0.0,2.238740801778293e+23,1.5208023667181582e+24,1.4160337157134486e+24,0.0,223874080177.82925,1284403848696.268,1416033715713.4482,0.0,0.0,943110691576.533,0.0,0.0,0.0,0.0,0.0,0.0,223874080177.8286,469981741504.87225,1416033715713.445,0.0,0.0,-128688584385.13861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0026539368313383e-64,6075549.396289475,952656440154.2607,1572080.834683035,0.0,0.0,0.0,0.0,1.325582812540005e-63,4698392.792085831,1031186907282.5511,10405968.025493212,0.0,0.0,0.0,0.0,62589821.10579334,223886464406.2305,469981971950.815,1416085399913.9812,0.0,0.0,0.0,0.0,0.0,0.0,-1003471754451688.1,0.0,0.0,0.0,-847.488807015121,0.0,0.0,0.0,-943110691576.533,0.0,0.0,0.0,1030903399145.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128688584385.13861,0.0,0.0,0.0,-216481292801.54834,0.0,-3.7865323450608574e-18,-46852.63356432974,-3.7865323450608567e-26,-0.00046852633564329737,0.0,2.238740801778293e+23,1.5208023657146853e+24,1.4160337157134486e+24,0.0,223874080177.82925,1284403847848.778,1416033715713.4482,0.0,0.0,0.0,0.0,0.0,0.0,1030903399145.4543,0.0,0.0,223874080177.8286,469981741504.87225,1416033715713.445,0.0,0.0,0.0,0.0,0.0,0.0,-216481292801.54834,0.0
0.38,-1,-1,1,-46826.40984313266,0.0,-0.0004682640984313265,0.0,0.0,2.2387405529518768e+23,1.5188644072084218e+24,1.4160337011644275e+24,0.0,223874055295.18762,1282767131981.8572,1416033701164.4272,0.0,0.0,942725804479.0203,0.0,0.0,0.0,0.0,0.0,0.0,223874055295.18698,469981736332.5141,1416033701164.4253,0.0,0.0,-129940408829.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000145537271037e-64,6090923.409804492,952364470776.67,1570111.7434173804,0.0,0.0,0.0,0.0,1.3257333165215408e-63,4698888.252591382,1032330715611.7601,10407149.476133974,0.0,0.0,0.0,0.0,62589821.10579338,223886464406.2309,469981971950.81604,1416085399913.9824,0.0,0.0,0.0,0.0,0.0,0.0,-924191466377740.1,0.0,0.0,0.0,-780.5321074752137,0.0,0.0,0.0,-942725804479.0203,0.0,0.0,0.0,1032043379006.5986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129940408829.678,0.0,0.0,0.0,-219257984137.78802,0.0,-3.7865323450608574e-18,-46826.40984313125,-3.7865323450608567e-26,-0.0004682640984313125,0.0,2.2387405529518768e+23,1.5188644062842302e+24,1.4160337011644275e+24,0.0,223874055295.18762,1282767131201.3252,1416033701164.4272,0.0,0.0,0.0,0.0,0.0,0.0,1032043379006.5986,0.0,0.0,223874055295.18698,469981736332.5141,1416033701164.4253,0.0,0.0,0.0,0.0,0.0,0.0,-219257984137.78802,0.0
0.4,-1,-1,1,-46799.916100718314,0.0,-0.0004679991610071831,0.0,0.0,2.2387403010225478e+23,1.5169064928619594e+24,1.4160336865198158e+24,0.0,223874030102.25473,1281113562276.123,1416033686519.8154,0.0,0.0,942335915449.6757,0.0,0.0,0.0,0.0,0.0,0.0,223874030102.25424,469981731069.1333,1416033686519.8132,0.0,0.0,-131204084242.68674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9976588521071098e-64,6107266.900095258,952068378255.7092,1568159.6964405372,0.0,0.0,0.0,0.0,1.3258825176392233e-63,4696446.12295366,1033486968935.7115,10408320.700231971,0.0,0.0,0.0,0.0,62589821.10579338,223886464406.2308,469981971950.8159,1416085399913.9822,0.0,0.0,0.0,0.0,0.0,0.0,-849168327278269.0,0.0,0.0,0.0,-717.1708116820082,0.0,0.0,0.0,-942335915449.6757,0.0,0.0,0.0,1033195760561.1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131204084242.68674,0.0,0.0,0.0,-222063930071.30258,0.0,-3.7865323450608574e-18,-46799.916100716924,-3.7865323450608567e-26,-0.00046799916100716916,0.0,2.2387403010225478e+23,1.516906492012791e+24,1.4160336865198158e+24,0.0,223874030102.25473,1281113561558.9521,1416033686519.8154,0.0,0.0,0.0,0.0,0.0,0.0,1033195760561.1202,0.0,0.0,223874030102.25424,469981731069.1333,1416033686519.8132,0.0,0.0,0.0,0.0,0.0,0.0,-222063930071.30258,0.0
0.42,-1,-1,1,-46773.13550380074,0.0,-0.00046773135503800733,0.0,0.0,2.2387400459255516e+23,1.5149273796679047e+24,1.4160336717724309e+24,0.0,223874004592.5551,1279442088941.3367,1416033671772.4304,0.0,0.0,941940872062.8254,0.0,0.0,0.0,0.0,0.0,0.0,223874004592.5545,469981725711.4792,1416033671772.427,0.0,0.0,-132480508832.96841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995192525537731e-64,6124715.007861138,951768076711.5505,1566223.6294866658,0.0,0.0,0.0,0.0,1.3260304972411694e-63,4690587.207306895,1034655867456.7638,10409482.336344583,0.0,0.0,0.0,0.0,62589821.10579337,223886464406.23056,469981971950.81494,1416085399913.9812,0.0,0.0,0.0,0.0,0.0,0.0,-778220224554743.6,0.0,0.0,0.0,-657.2511152178049,0.0,0.0,0.0,-941940872062.8254,0.0,0.0,0.0,1034360741810.4631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132480508832.96841,0.0,0.0,0.0,-224900379237.85754,0.0,-3.7865323450608574e-18,-46773.13550379916,-3.7865323450608567e-26,-0.00046773135503799156,0.0,2.2387400459255516e+23,1.5149273788896848e+24,1.4160336717724309e+24,0.0,223874004592.5551,1279442088284.0857,1416033671772.4304,0.0,0.0,0.0,0.0,0.0,0.0,1034360741810.4631,0.0,0.0,223874004592.5545,469981725711.4792,1416033671772.427,0.0,0.0,0.0,0.0,0.0,0.0,-224900379237.85754,0.0
0.44,-1,-1,1,-46746.04972314157,0.0,-0.00046746049723141566,0.0,0.0,2.238739787596826e+23,1.5129257130608387e+24,1.4160336569147192e+24,0.0,223873978759.68256,1277751567970.1797,1416033656914.7188,0.0,0.0,941540516060.605,0.0,0.0,0.0,0.0,0.0,0.0,223873978759.6821,469981720256.0679,1416033656914.715,0.0,0.0,-133770668346.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9927452089346484e-64,6143419.720440701,951463480913.777,1564302.4839164983,0.0,0.0,0.0,0.0,1.3261773362450787e-63,4680774.061151549,1035837603974.9526,10410635.019653318,0.0,0.0,0.0,0.0,62589821.105793364,223886464406.23013,469981971950.8145,1416085399913.9812,0.0,0.0,0.0,0.0,0.0,0.0,-711183167510970.8,0.0,0.0,0.0,-600.6345186391845,0.0,0.0,0.0,-941540516060.605,0.0,0.0,0.0,1035538513177.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133770668346.4935,0.0,0.0,0.0,-227768666063.67957,0.0,-3.7865323450608574e-18,-46746.04972314011,-3.7865323450608567e-26,-0.000467460497231401,0.0,2.238739787596826e+23,1.5129257123496552e+24,1.4160336569147192e+24,0.0,223873978759.68256,1277751567369.5447,1416033656914.7188,0.0,0.0,0.0,0.0,0.0,0.0,1035538513177.1562,0.0,0.0,223873978759.6821,469981720256.0679,1416033656914.715,0.0,0.0,0.0,0.0,0.0,0.0,-227768666063.67957,0.0
0.46,-1,-1,1,-46718.638752172104,0.0,-0.00046718638752172095,0.0,0.0,2.238739525973444e+23,1.510900014516281e+24,1.4160336419387178e+24,0.0,223873952597.34433,1276040750664.876,1416033641938.7175,0.0,0.0,941134683110.3584,0.0,0.0,0.0,0.0,0.0,0.0,223873952597.34366,469981714699.1568,1416033641938.7156,0.0,0.0,-135075647144.6387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.990315555127545e-64,6163550.614612157,951154506860.4589,1562395.2022343485,0.0,0.0,0.0,0.0,1.3263231154811725e-63,4666409.237315478,1037032361647.9712,10411779.384653434,0.0,0.0,0.0,0.0,62589821.10579338,223886464406.23077,469981971950.8158,1416085399913.9822,0.0,0.0,0.0,0.0,0.0,0.0,-647905215201334.4,0.0,0.0,0.0,-547.1926992004737,0.0,0.0,0.0,-941134683110.3584,0.0,0.0,0.0,1036729255250.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135075647144.6387,0.0,0.0,0.0,-230670219832.01135,0.0,-3.7865323450608574e-18,-46718.63875217065,-3.7865323450608567e-26,-0.0004671863875217064,0.0,2.238739525973444e+23,1.5109000138683783e+24,1.4160336419387178e+24,0.0,223873952597.34433,1276040750117.6853,1416033641938.7175,0.0,0.0,0.0,0.0,0.0,0.0,1036729255250.5382,0.0,0.0,223873952597.34366,469981714699.1568,1416033641938.7156,0.0,0.0,0.0,0.0,0.0,0.0,-230670219832.01135,0.0
0.48,-1,-1,1,-46690.88071111238,0.0,-0.00046690880711112374,0.0,0.0,2.2387392609939797e+23,1.508848667074606e+24,1.4160336268360019e+24,0.0,223873926099.39792,1274308271411.318,1416033626836.0015,0.0,0.0,940723202499.6506,0.0,0.0,0.0,0.0,0.0,0.0,223873926099.39734,469981709036.71375,1416033626835.9983,0.0,0.0,-136396640125.04643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987902212605017e-64,6185295.096587608,950841072357.8901,1560500.723538444,0.0,0.0,0.0,0.0,1.3264679160401423e-63,4646835.553745553,1038240311795.6293,10412916.067883883,0.0,0.0,0.0,0.0,62589821.10579338,223886464406.23032,469981971950.815,1416085399913.9817,0.0,0.0,0.0,0.0,0.0,0.0,-588240201627148.0,0.0,0.0,0.0,-496.8022114261985,0.0,0.0,0.0,-940723202499.6506,0.0,0.0,0.0,1037933136577.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136396640125.04643,0.0,0.0,0.0,-233606574699.8692,0.0,-3.7865323450608574e-18,-46690.88071111096,-3.7865323450608567e-26,-0.00046690880711110954,0.0,2.2387392609939797e+23,1.5088486664863664e+24,1.4160336268360019e+24,0.0,223873926099.39792,1274308270914.5164,1416033626836.0015,0.0,0.0,0.0,0.0,0.0,0.0,1037933136577.671,0.0,0.0,223873926099.39734,469981709036.71375,1416033626835.9983,0.0,0.0,0.0,0.0,0.0,0.0,-233606574699.8692,0.0
