sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
0.18,-1,-1,1,-46771.65798905741,0.0,-0.000467716579890574,0.0,9.18277508486725e+23,1.1486011675437245e+23,1.4160334232858809e+24,0.0,1388363737634.618,114860116754.37242,1416033423285.8806,0.0,889332847202.1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448213349.0078,114860116754.37221,1416033423285.8787,0.0,-143417322916.50726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16308850941642.22,0.0,0.0,0.0,-24.657706456491724,0.0,0.0,0.0,-889332847202.1156,0.0,0.0,0.0,1061299261137.4487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143417322916.50726,0.0,0.0,0.0,-315383736876.49744,0.0,0.0,0.0,6.956998219511126e-18,-46771.65798905523,6.956998219511124e-26,-0.0004677165798905522,9.182775084704162e+23,1.1486011675437245e+23,1.4160334232858809e+24,0.0,1388363737609.9602,114860116754.37242,1416033423285.8806,0.0,0.0,0.0,0.0,0.0,1061299261137.4487,0.0,0.0,0.0,642448213349.0078,114860116754.37221,1416033423285.8787,0.0,0.0,0.0,0.0,0.0,-315383736876.49744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890908756693.666,15830922.171552619,319907.0603916471,4.075264099086847e-65,0.0,0.0,0.0,0.0,1062196715477.6504,2107588.844323073,6828672.947922376,8.698830709707111e-64,0.0,0.0,0.0,0.0,642448562739.64,114866926873.995,1416085781024.6045,62589837.95057234
0.2,-1,-1,1,-46742.24995543396,0.0,-0.0004674224995543395,0.0,9.170634947497178e+23,1.1486011235277227e+23,1.4160334163729592e+24,0.0,1386528243860.8145,114860112352.77225,1416033416372.9587,0.0,889179475650.3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448208616.0426,114860112352.77203,1416033416372.957,0.0,-145099440405.6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14820473154759.584,0.0,0.0,0.0,-22.407395708258264,0.0,0.0,0.0,-889179475650.3965,0.0,0.0,0.0,1061462799944.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145099440405.6266,0.0,0.0,0.0,-317382764721.8773,0.0,0.0,0.0,5.694820771157506e-18,-46742.24995543162,5.694820771157505e-26,-0.0004674224995543161,9.17063494734897e+23,1.1486011235277227e+23,1.4160334163729592e+24,0.0,1386528243838.4067,114860112352.77225,1416033416372.9587,0.0,0.0,0.0,0.0,0.0,1061462799944.2411,0.0,0.0,0.0,642448208616.0426,114860112352.77203,1416033416372.957,0.0,0.0,0.0,0.0,0.0,-317382764721.8773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890774016615.1625,15872527.599318441,319834.2637903775,4.074336930909456e-65,0.0,0.0,0.0,0.0,1062366048419.1659,2058430.0974160873,6828761.920987702,8.69894403026367e-64,0.0,0.0,0.0,0.0,642448562739.6396,114866926873.99496,1416085781024.6042,62589837.95057234
0.22,-1,-1,1,-46712.34383888411,0.0,-0.000467123438388841,0.0,9.158289192599016e+23,1.148601079384757e+23,1.41603340934304e+24,0.0,1384661662325.7207,114860107938.47568,1416033409343.0396,0.0,889025479038.2623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448203781.6782,114860107938.47546,1416033409343.0369,0.0,-146812020494.22067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13388527855418.117,0.0,0.0,0.0,-20.242406465345994,0.0,0.0,0.0,-889025479038.2623,0.0,0.0,0.0,1061626549830.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146812020494.22067,0.0,0.0,0.0,-319413091306.58514,0.0,0.0,0.0,6.956998219511126e-18,-46712.343838881956,6.956998219511124e-26,-0.00046712343838881945,9.15828919246513e+23,1.148601079384757e+23,1.41603340934304e+24,0.0,1384661662305.478,114860107938.47568,1416033409343.0396,0.0,0.0,0.0,0.0,0.0,1061626549830.385,0.0,0.0,0.0,642448203781.6782,114860107938.47546,1416033409343.0369,0.0,0.0,0.0,0.0,0.0,-319413091306.58514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890638990379.5797,15913392.602419611,319760.60565575905,4.073398789152171e-65,0.0,0.0,0.0,0.0,1062535681418.2786,2010242.4202972555,6828851.947031606,8.69905869203554e-64,0.0,0.0,0.0,0.0,642448562739.6392,114866926873.99477,1416085781024.603,62589837.9505723
0.24,-1,-1,1,-46681.9225953563,0.0,-0.00046681922595356287,0.0,9.14573078408445e+23,1.1486010351105933e+23,1.4160334021919825e+24,0.0,1382762929227.8406,114860103511.05931,1416033402191.9822,0.0,888870835374.1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448198842.1523,114860103511.0591,1416033402191.9812,0.0,-148556104988.45853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12010946801141.86,0.0,0.0,0.0,-18.15961170697119,0.0,0.0,0.0,-888870835374.1451,0.0,0.0,0.0,1061790520454.5667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148556104988.45853,0.0,0.0,0.0,-321475790087.0385,0.0,0.0,0.0,5.694820771157506e-18,-46681.922595353906,5.694820771157505e-26,-0.00046681922595353896,9.145730783964344e+23,1.1486010351105933e+23,1.4160334021919825e+24,0.0,1382762929209.6816,114860103511.05931,1416033402191.9822,0.0,0.0,0.0,0.0,0.0,1061790520454.5667,0.0,0.0,0.0,642448198842.1523,114860103511.0591,1416033402191.9812,0.0,0.0,0.0,0.0,0.0,-321475790087.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890503667555.9384,15953521.599918846,319686.05733291106,4.072449308833169e-65,0.0,0.0,0.0,0.0,1062705627224.887,1963019.6018618976,6828943.061076514,8.699174739631656e-64,0.0,0.0,0.0,0.0,642448562739.6392,114866926873.99467,1416085781024.6035,62589837.95057233
0.26,-1,-1,1,-46650.96816905235,0.0,-0.00046650968169052346,0.0,9.132952268198458e+23,1.1486009907008904e+23,1.4160333949154033e+24,0.0,1380830917617.7407,114860099070.089,1416033394915.4028,0.0,888715521810.9781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448193793.4796,114860099070.08879,1416033394915.4001,0.0,-150332797986.71848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10692673442440.24,0.0,0.0,0.0,-16.16648554347921,0.0,0.0,0.0,-888715521810.9781,0.0,0.0,0.0,1061954721480.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150332797986.71848,0.0,0.0,0.0,-323571997672.8334,0.0,0.0,0.0,6.956998219511126e-18,-46650.96816905,6.956998219511124e-26,-0.00046650968169049994,9.132952268091534e+23,1.1486009907008904e+23,1.4160333949154033e+24,0.0,1380830917601.5747,114860099070.089,1416033394915.4028,0.0,0.0,0.0,0.0,0.0,1061954721480.926,0.0,0.0,0.0,642448193793.4796,114860099070.08879,1416033394915.4001,0.0,0.0,0.0,0.0,0.0,-323571997672.8334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890368037548.5892,15992919.68050412,319610.5884888845,4.071488103596768e-65,0.0,0.0,0.0,0.0,1062875898776.6708,1916754.603503608,6829035.300195771,8.699292220273251e-64,0.0,0.0,0.0,0.0,642448562739.639,114866926873.99484,1416085781024.6028,62589837.9505723
0.28,-1,-1,1,-46619.46140565943,0.0,-0.0004661946140565942,0.0,9.119945737699246e+23,1.1486009461511797e+23,1.4160333875086487e+24,0.0,1378864431982.336,114860094615.11794,1416033387508.6484,0.0,888559514575.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448188631.4294,114860094615.11772,1416033387508.6453,0.0,-152143271224.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9430242725913.455,0.0,0.0,0.0,-14.257789085269906,0.0,0.0,0.0,-888559514575.5337,0.0,0.0,0.0,1062119162577.2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152143271224.6271,0.0,0.0,0.0,-325702919240.63367,0.0,0.0,0.0,6.956998219511126e-18,-46619.461405657225,6.956998219511124e-26,-0.0004661946140565722,9.119945737604947e+23,1.1486009461511797e+23,1.4160333875086487e+24,0.0,1378864431968.0789,114860094615.11794,1416033387508.6484,0.0,0.0,0.0,0.0,0.0,1062119162577.2822,0.0,0.0,0.0,642448188631.4294,114860094615.11772,1416033387508.6453,0.0,0.0,0.0,0.0,0.0,-325702919240.63367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890232089585.9354,16031592.559022974,319534.1669682114,4.070514763873516e-65,0.0,0.0,0.0,0.0,1063046509212.8099,1871439.6152704877,6829128.703690284,8.699411184018785e-64,0.0,0.0,0.0,0.0,642448562739.6393,114866926873.9948,1416085781024.6035,62589837.95057232
0.3,-1,-1,1,-46587.381955637604,0.0,-0.00046587381955637595,0.0,9.106702791933926e+23,1.1486009014568746e+23,1.4160333799667795e+24,0.0,1376862202208.6445,114860090145.68742,1416033379966.779,0.0,888402788889.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448183351.5067,114860090145.68726,1416033379966.7769,0.0,-153988770032.49988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8227960235131.93,0.0,0.0,0.0,-12.440032037789933,0.0,0.0,0.0,-888402788889.638,0.0,0.0,0.0,1062283853413.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153988770032.49988,0.0,0.0,0.0,-327869834568.4812,0.0,0.0,0.0,7.588086943687935e-18,-46587.38195563539,7.588086943687934e-26,-0.0004658738195563539,9.106702791851646e+23,1.1486009014568746e+23,1.4160333799667795e+24,0.0,1376862202196.2046,114860090145.68742,1416033379966.779,0.0,0.0,0.0,0.0,0.0,1062283853413.179,0.0,0.0,0.0,642448183351.5067,114860090145.68726,1416033379966.7769,0.0,0.0,0.0,0.0,0.0,-327869834568.4812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890095812707.8177,16069546.534188747,319456.75863176025,4.069528854827786e-65,0.0,0.0,0.0,0.0,1063217471889.3267,1827066.1104808256,6829223.313285368,8.699531684014907e-64,0.0,0.0,0.0,0.0,642448562739.64,114866926873.995,1416085781024.6047,62589837.950572364
0.32,-1,-1,1,-46554.708166118595,0.0,-0.0004655470816611859,0.0,9.093214492212258e+23,1.1486008566132385e+23,1.4160333722845358e+24,0.0,1374822876836.6477,114860085661.32382,1416033372284.5354,0.0,888245318882.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448177948.9255,114860085661.3236,1416033372284.5344,0.0,-155870619994.34323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7083029181849.134,0.0,0.0,0.0,-10.70898587605916,0.0,0.0,0.0,-888245318882.065,0.0,0.0,0.0,1062448803657.7863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155870619994.34323,0.0,0.0,0.0,-330074104780.77246,0.0,0.0,0.0,6.956998219511126e-18,-46554.70816611652,6.956998219511124e-26,-0.00046554708166116515,9.093214492141429e+23,1.1486008566132385e+23,1.4160333722845358e+24,0.0,1374822876825.939,114860085661.32382,1416033372284.5354,0.0,0.0,0.0,0.0,0.0,1062448803657.7863,0.0,0.0,0.0,642448177948.9255,114860085661.3236,1416033372284.5344,0.0,0.0,0.0,0.0,0.0,-330074104780.77246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889959195751.3691,16106788.447554652,319378.3271766324,4.068529914063848e-65,0.0,0.0,0.0,0.0,1063388800396.3124,1783624.8986846905,6829319.173350966,8.69965377677659e-64,0.0,0.0,0.0,0.0,642448562739.6395,114866926873.99483,1416085781024.6035,62589837.95057234
0.34,-1,-1,1,-46521.41695970955,0.0,-0.0004652141695970955,0.0,9.079471311774777e+23,1.148600811615395e+23,1.4160333644563196e+24,0.0,1372745015494.8608,114860081161.53947,1416033364456.3193,0.0,888087077489.8241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448172418.5854,114860081161.5393,1416033364456.3167,0.0,-157790234413.5498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5993212852429.297,0.0,0.0,0.0,-9.061268864083104,0.0,0.0,0.0,-888087077489.8241,0.0,0.0,0.0,1062614022977.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157790234413.5498,0.0,0.0,0.0,-332317179910.2645,0.0,0.0,0.0,6.956998219511126e-18,-46521.41695970714,6.956998219511124e-26,-0.0004652141695970713,9.079471311714838e+23,1.148600811615395e+23,1.4160333644563196e+24,0.0,1372745015485.7986,114860081161.53947,1416033364456.3193,0.0,0.0,0.0,0.0,0.0,1062614022977.477,0.0,0.0,0.0,642448172418.5854,114860081161.5393,1416033364456.3167,0.0,0.0,0.0,0.0,0.0,-332317179910.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889822227335.2218,16143325.643858107,319298.83393397275,4.067517449050277e-65,0.0,0.0,0.0,0.0,1063560508577.1884,1741106.1768535224,6829416.331148722,8.699777522502146e-64,0.0,0.0,0.0,0.0,642448562739.639,114866926873.99478,1416085781024.6028,62589837.9505723
0.36,-1,-1,1,-46487.4836981815,0.0,-0.0004648748369818149,0.0,9.065463079521155e+23,1.1486007664582972e+23,1.4160333564761538e+24,0.0,1370627080392.5037,114860076645.8297,1416033356476.1536,0.0,887928036347.1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448166755.0411,114860076645.82948,1416033356476.1501,0.0,-159749122709.71878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4959380138884.722,0.0,0.0,0.0,-7.498194698593579,0.0,0.0,0.0,-887928036347.1794,0.0,0.0,0.0,1062779521033.0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159749122709.71878,0.0,0.0,0.0,-334600607403.1035,0.0,0.0,0.0,5.694820771157506e-18,-46487.48369817919,5.694820771157505e-26,-0.0004648748369817918,9.065463079471563e+23,1.1486007664582972e+23,1.4160333564761538e+24,0.0,1370627080385.0056,114860076645.8297,1416033356476.1536,0.0,0.0,0.0,0.0,0.0,1062779521033.0657,0.0,0.0,0.0,642448166755.0411,114860076645.82948,1416033356476.1501,0.0,0.0,0.0,0.0,0.0,-334600607403.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889684895841.7773,16179165.93281183,319218.23764158477,4.066490934224009e-65,0.0,0.0,0.0,0.0,1063732610550.3339,1699499.5787103577,6829514.837109884,8.699902985427043e-64,0.0,0.0,0.0,0.0,642448562739.6385,114866926873.99463,1416085781024.6025,62589837.9505723
0.38,-1,-1,1,-46452.88202864341,0.0,-0.00046452882028643407,0.0,9.05117891650743e+23,1.1486007211367243e+23,1.4160333483376412e+24,0.0,1368467426718.3765,114860072113.67241,1416033348337.6409,0.0,887768165660.5348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448160952.4673,114860072113.67223,1416033348337.6392,0.0,-161748899894.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3981595380487.212,0.0,0.0,0.0,-6.0198606555350125,0.0,0.0,0.0,-887768165660.5348,0.0,0.0,0.0,1062945307476.5369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161748899894.6271,0.0,0.0,0.0,-336926041716.64856,0.0,0.0,0.0,6.956998219511126e-18,-46452.88202864124,6.956998219511124e-26,-0.00046452882028641233,9.051178916467605e+23,1.1486007211367243e+23,1.4160333483376412e+24,0.0,1368467426712.3555,114860072113.67241,1416033348337.6409,0.0,0.0,0.0,0.0,0.0,1062945307476.5369,0.0,0.0,0.0,642448160952.4673,114860072113.67223,1416033348337.6392,0.0,0.0,0.0,0.0,0.0,-336926041716.64856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889547189397.3186,16214317.552423034,319136.49418705306,4.065449807718221e-65,0.0,0.0,0.0,0.0,1063905120733.3556,1658794.2221111234,6829614.7451492995,8.700030234223909e-64,0.0,0.0,0.0,0.0,642448562739.639,114866926873.99477,1416085781024.603,62589837.950572334
0.4,-1,-1,1,-46417.58370932366,0.0,-0.00046417583709323657,0.0,9.036607164026072e+23,1.148600675645249e+23,1.416033340033934e+24,0.0,1366264291767.1301,114860067564.52487,1416033340033.9336,0.0,887607434066.9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448155004.6138,114860067564.5247,1416033340033.931,0.0,-163791297304.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3061246878314.543,0.0,0.0,0.0,-4.628365737502463,0.0,0.0,0.0,-887607434066.9016,0.0,0.0,0.0,1063111391947.1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163791297304.3862,0.0,0.0,0.0,-339295255189.28546,0.0,0.0,0.0,6.956998219511126e-18,-46417.58370932127,6.956998219511124e-26,-0.0004641758370932126,9.03660716399545e+23,1.148600675645249e+23,1.416033340033934e+24,0.0,1366264291762.5005,114860067564.52487,1416033340033.9336,0.0,0.0,0.0,0.0,0.0,1063111391947.1709,0.0,0.0,0.0,642448155004.6138,114860067564.5247,1416033340033.931,0.0,0.0,0.0,0.0,0.0,-339295255189.28546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889409095849.6486,16248789.133910451,319053.55631666316,4.064393467655016e-65,0.0,0.0,0.0,0.0,1064078053870.4073,1618978.754402415,6829716.113021132,8.700159342455595e-64,0.0,0.0,0.0,0.0,642448562739.6387,114866926873.99454,1416085781024.6028,62589837.95057231
0.42,-1,-1,1,-46381.55841150966,0.0,-0.00046381558411509653,0.0,9.021735301843158e+23,1.1486006299782441e+23,1.4160333315576735e+24,0.0,1364015782577.3665,114860062997.82439,1416033331557.673,0.0,887445808473.2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448148904.7766,114860062997.82422,1416033331557.6714,0.0,-165878174800.62662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2199289878296.1416,0.0,0.0,0.0,-3.32515420159325,0.0,0.0,0.0,-887445808473.2151,0.0,0.0,0.0,1063277784066.8862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165878174800.62662,0.0,0.0,0.0,-341710150397.62354,0.0,0.0,0.0,6.956998219511126e-18,-46381.558411507416,6.956998219511124e-26,-0.0004638155841150741,9.021735301821164e+23,1.1486006299782441e+23,1.4160333315576735e+24,0.0,1364015782574.0413,114860062997.82439,1416033331557.673,0.0,0.0,0.0,0.0,0.0,1063277784066.8862,0.0,0.0,0.0,642448148904.7766,114860062997.82422,1416033331557.6714,0.0,0.0,0.0,0.0,0.0,-341710150397.62354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889270602742.8882,16282589.668287441,318969.3733042956,4.063321267927877e-65,0.0,0.0,0.0,0.0,1064251425062.9911,1580041.3956853126,6829819.002723562,8.700290389090691e-64,0.0,0.0,0.0,0.0,642448562739.6394,114866926873.99495,1416085781024.6035,62589837.95057231
0.44,-1,-1,1,-46344.77349346656,0.0,-0.00046344773493466545,0.0,9.00654985486736e+23,1.1486005841298233e+23,1.4160333229009433e+24,0.0,1361719861820.719,114860058412.9823,1416033322900.9429,0.0,887283253873.1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448142645.7313,114860058412.9821,1416033322900.941,0.0,-168011534698.20633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1395192290294.516,0.0,0.0,0.0,-2.109421569155529,0.0,0.0,0.0,-887283253873.1931,0.0,0.0,0.0,1063444493434.5883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168011534698.20633,0.0,0.0,0.0,-344172774261.71124,0.0,0.0,0.0,6.956998219511126e-18,-46344.77349346426,6.956998219511124e-26,-0.0004634477349346425,9.006549854853398e+23,1.1486005841298233e+23,1.4160333229009433e+24,0.0,1361719861818.6082,114860058412.9823,1416033322900.9429,0.0,0.0,0.0,0.0,0.0,1063444493434.5883,0.0,0.0,0.0,642448142645.7313,114860058412.9821,1416033322900.941,0.0,0.0,0.0,0.0,0.0,-344172774261.71124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889131697288.9712,16315728.474674206,318883.8905730931,4.0622325133828456e-65,0.0,0.0,0.0,0.0,1064425249804.8198,1541969.9799223968,6829923.480961251,8.700423459092419e-64,0.0,0.0,0.0,0.0,642448562739.6396,114866926873.99484,1416085781024.6035,62589837.95057231
0.46,-1,-1,1,-46307.193741247414,0.0,-0.00046307193741247405,0.0,8.991036286152269e+23,1.148600538093858e+23,1.416033314055209e+24,0.0,1359374331624.6426,114860053809.38577,1416033314055.2087,0.0,887119733137.7211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448136219.6873,114860053809.38556,1416033314055.2068,0.0,-170193537732.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-647516033096.3063,0.0,0.0,0.0,-0.9789935739245266,0.0,0.0,0.0,-887119733137.7211,0.0,0.0,0.0,1063611529619.2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170193537732.7647,0.0,0.0,0.0,-346685334215.29895,0.0,0.0,0.0,7.588086943687935e-18,-46307.19374124505,7.588086943687934e-26,-0.0004630719374124504,8.991036286145797e+23,1.148600538093858e+23,1.416033314055209e+24,0.0,1359374331623.664,114860053809.38577,1416033314055.2087,0.0,0.0,0.0,0.0,0.0,1063611529619.2755,0.0,0.0,0.0,642448136219.6873,114860053809.38556,1416033314055.2068,0.0,0.0,0.0,0.0,0.0,-346685334215.29895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888992366335.3195,16348215.17041056,318797.0492614889,4.061126454291101e-65,0.0,0.0,0.0,0.0,1064599544021.3401,1504751.9938186458,6830029.619675663,8.700558644094353e-64,0.0,0.0,0.0,0.0,642448562739.6403,114866926873.99509,1416085781024.6042,62589837.95057232
0.48,-1,-1,1,-46268.78107016697,0.0,-0.0004626878107016697,0.0,8.975178873659367e+23,1.1486004918639089e+23,1.4160333050112325e+24,0.0,1356976814939.938,114860049186.39087,1416033305011.2322,0.0,886955206773.8756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642448129618.2161,114860049186.3907,1416033305011.2305,0.0,-172426521452.15268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44279875077.85263,0.0,0.0,0.0,0.06694770621834323,0.0,0.0,0.0,-886955206773.8756,0.0,0.0,0.0,1063778902151.6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172426521452.15268,0.0,0.0,0.0,-349250216829.81085,0.0,0.0,0.0,6.956998219511126e-18,-46268.78107016464,6.956998219511124e-26,-0.00046268781070164626,8.975178873659824e+23,1.1486004918639089e+23,1.4160333050112325e+24,0.0,1356976814940.007,114860049186.39087,1416033305011.2322,0.0,0.0,0.0,0.0,0.0,1063778902151.6002,0.0,0.0,0.0,642448129618.2161,114860049186.3907,1416033305011.2305,0.0,0.0,0.0,0.0,0.0,-349250216829.81085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888852596328.0566,16380059.64304182,318708.78572288295,4.060002279975988e-65,0.0,0.0,0.0,0.0,1064774324114.7897,1468374.6134080428,6830137.4966565715,8.700696043179172e-64,0.0,0.0,0.0,0.0,642448562739.6399,114866926873.9948,1416085781024.604,62589837.95057236
