sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47326.72883192996,0.0,-0.00047326728831929957,0.0,1.201433129269908e+24,1.663466102509522e+23,1.4160481228679168e+24,0.0,1371507341571.3508,166346610250.95215,1416048122867.9165,0.0,1499827303187.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991886522.9259,166346610250.9519,1416048122867.9067,0.0,-689311848139.4258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39471721264.106674,0.0,0.0,0.0,0.045059316394144844,0.0,0.0,0.0,-1499827303187.85,0.0,0.0,0.0,934436180118.6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689311848139.4258,0.0,0.0,0.0,-123920725070.2021,0.0,0.0,0.0,1.1294442825163951e-17,-47326.72883192788,1.129444282516395e-25,-0.00047326728831927875,1.2014331292699464e+24,1.663466102509522e+23,1.4160481228679168e+24,0.0,1371507341571.3945,166346610250.95215,1416048122867.9165,0.0,0.0,0.0,0.0,0.0,934436180118.6718,0.0,0.0,0.0,560991886522.9259,166346610250.9519,1416048122867.9067,0.0,0.0,0.0,0.0,0.0,-123920725070.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538077607371.031,4412197.716009001,5168120.8272779705,6.583589553270881e-64,0.0,0.0,0.0,0.0,934786170783.1693,192400.15904604917,5956353.65492335,7.587596638247188e-64,0.0,0.0,0.0,0.0,560992329634.5272,166357086460.84995,1416085781024.5933,62589837.950572275
0.02,-1,-1,1,-47304.74827545372,0.0,-0.0004730474827545371,0.0,1.200231446827596e+24,1.6634661022421468e+23,1.4160479744941492e+24,0.0,1370135549624.1204,166346610224.21463,1416047974494.149,0.0,1500049925754.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991883854.4937,166346610224.21448,1416047974494.1392,0.0,-690906259984.4366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1533258892631244e+16,0.0,0.0,0.0,24581.49516581674,0.0,0.0,0.0,-1500049925754.0623,0.0,0.0,0.0,933871159705.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690906259984.4366,0.0,0.0,0.0,-124727469354.03477,0.0,0.0,0.0,8.770087928456714e-18,-47304.748275451784,8.770087928456712e-26,-0.00047304748275451777,1.2002314683608545e+24,1.6634661022421468e+23,1.4160479744941492e+24,0.0,1370135574205.615,166346610224.21463,1416047974494.149,0.0,0.0,0.0,0.0,0.0,933871159705.1562,0.0,0.0,0.0,560991883854.4937,166346610224.21448,1416047974494.1392,0.0,0.0,0.0,0.0,0.0,-124727469354.03477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538388733329.1223,4401025.05858968,5172876.091330392,6.589645938309674e-64,0.0,0.0,0.0,0.0,934223470261.1897,192197.1568572751,5955191.256617506,7.586116188551066e-64,0.0,0.0,0.0,0.0,560992329634.5269,166357086460.8496,1416085781024.5938,62589837.950572275
0.04,-1,-1,1,-47282.53017309909,0.0,-0.00047282530173099085,0.0,1.1990167545472905e+24,1.6634661019580092e+23,1.41604782478972e+24,0.0,1368748906173.393,166346610195.80087,1416047824789.7195,0.0,1500273374915.2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991881151.7676,166346610195.8006,1416047824789.7095,0.0,-692516349893.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.894309662701262e+16,0.0,0.0,0.0,78702.64342724677,0.0,0.0,0.0,-1500273374915.2183,0.0,0.0,0.0,933301284899.8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692516349893.5928,0.0,0.0,0.0,-125544181175.5552,0.0,0.0,0.0,1.1294442825163951e-17,-47282.530173096835,1.129444282516395e-25,-0.0004728253017309683,1.1990168234903885e+24,1.6634661019580092e+23,1.41604782478972e+24,0.0,1368748984876.0378,166346610195.80087,1416047824789.7195,0.0,0.0,0.0,0.0,0.0,933301284899.8247,0.0,0.0,0.0,560991881151.7676,166346610195.8006,1416047824789.7095,0.0,0.0,0.0,0.0,0.0,-125544181175.5552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538701556119.8115,4389790.934461779,5177657.712969231,6.595735896005287e-64,0.0,0.0,0.0,0.0,933655944001.5607,191992.43335080202,5954022.415335679,7.58462753220538e-64,0.0,0.0,0.0,0.0,560992329634.5265,166357086460.8495,1416085781024.5935,62589837.9505723
0.06,-1,-1,1,-47260.068571537115,0.0,-0.0004726006857153711,0.0,1.1977888453170647e+24,1.663466101658489e+23,1.4160476737220235e+24,0.0,1367347174788.5913,166346610165.84885,1416047673722.0232,0.0,1500497680894.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991878413.9404,166346610165.8487,1416047673722.0146,0.0,-694142384519.8693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9648420521699650.0,0.0,0.0,0.0,11014.245618580673,0.0,0.0,0.0,-1500497680894.519,0.0,0.0,0.0,932726434037.9385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694142384519.8693,0.0,0.0,0.0,-126371126649.04306,0.0,0.0,0.0,8.770087928456714e-18,-47260.06857153504,8.770087928456712e-26,-0.00047260068571535033,1.1977888549654852e+24,1.663466101658489e+23,1.4160476737220235e+24,0.0,1367347185802.837,166346610165.84885,1416047673722.0232,0.0,0.0,0.0,0.0,0.0,932726434037.9385,0.0,0.0,0.0,560991878413.9404,166346610165.8487,1416047673722.0146,0.0,0.0,0.0,0.0,0.0,-126371126649.04306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539016120770.5837,4378493.741190069,5182463.437323779,6.601856553781455e-64,0.0,0.0,0.0,0.0,933083471103.8685,191785.9027956187,5952847.682268562,7.583131371395473e-64,0.0,0.0,0.0,0.0,560992329634.5275,166357086460.84998,1416085781024.5938,62589837.9505723
0.08,-1,-1,1,-47237.3571941003,0.0,-0.00047237357194100297,0.0,1.1965472275754098e+24,1.6634661013396117e+23,1.416047521257367e+24,0.0,1365929794323.0303,166346610133.96112,1416047521257.3667,0.0,1500722854528.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991875639.948,166346610133.96085,1416047521257.357,0.0,-695784935845.1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923048956909858.0,0.0,0.0,0.0,11327.750303875924,0.0,0.0,0.0,-1500722854528.217,0.0,0.0,0.0,932146488342.0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695784935845.1349,0.0,0.0,0.0,-127208558331.19545,0.0,0.0,0.0,7.507910480103095e-18,-47237.35719409816,7.507910480103093e-26,-0.00047237357194098144,1.1965472374984586e+24,1.6634661013396117e+23,1.416047521257367e+24,0.0,1365929805650.7805,166346610133.96112,1416047521257.3667,0.0,0.0,0.0,0.0,0.0,932146488342.0283,0.0,0.0,0.0,560991875639.948,166346610133.96085,1416047521257.357,0.0,0.0,0.0,0.0,0.0,-127208558331.19545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539332469869.6863,4367131.913175076,5187290.385002914,6.608004243598517e-64,0.0,0.0,0.0,0.0,932505933515.7634,191577.57264509835,5951667.76126747,7.581628602753233e-64,0.0,0.0,0.0,0.0,560992329634.5262,166357086460.8495,1416085781024.593,62589837.95057228
0.1,-1,-1,1,-47214.3895273868,0.0,-0.0004721438952738679,0.0,1.1952915983892875e+24,1.6634661010013834e+23,1.416047367360469e+24,0.0,1364496418960.6375,166346610100.1383,1416047367360.4685,0.0,1500948922764.2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991872828.8549,166346610100.1381,1416047367360.4595,0.0,-697444376632.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0210065664779754e+16,0.0,0.0,0.0,11655.396938887909,0.0,0.0,0.0,-1500948922764.2473,0.0,0.0,0.0,931561318076.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697444376632.464,0.0,0.0,0.0,-128056760289.56322,0.0,0.0,0.0,1.0032265376810332e-17,-47214.38952738466,1.0032265376810331e-25,-0.0004721438952738465,1.1952916085993523e+24,1.6634661010013834e+23,1.416047367360469e+24,0.0,1364496430616.0337,166346610100.1383,1416047367360.4685,0.0,0.0,0.0,0.0,0.0,931561318076.7427,0.0,0.0,0.0,560991872828.8549,166346610100.1381,1416047367360.4595,0.0,0.0,0.0,0.0,0.0,-128056760289.56322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539650651060.3938,4355703.742159905,5192134.936954481,6.614174355427439e-64,0.0,0.0,0.0,0.0,931923202317.4673,191367.37470452202,5950483.536989849,7.580120353174716e-64,0.0,0.0,0.0,0.0,560992329634.5269,166357086460.8497,1416085781024.5933,62589837.95057228
0.12,-1,-1,1,-47191.158748189606,0.0,-0.00047191158748189596,0.0,1.1940215847295115e+24,1.6634661006426613e+23,1.416047211994604e+24,0.0,1363046622866.4204,166346610064.26608,1416047211994.6038,0.0,1501175909421.0977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991869979.6309,166346610064.26575,1416047211994.5945,0.0,-699121156534.3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0510199468012148e+16,0.0,0.0,0.0,11998.01751805997,0.0,0.0,0.0,-1501175909421.0977,0.0,0.0,0.0,930970789633.4496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699121156534.3088,0.0,0.0,0.0,-128916024748.64265,0.0,0.0,0.0,1.0032265376810332e-17,-47191.158748187474,1.0032265376810331e-25,-0.0004719115874818747,1.1940215952397115e+24,1.6634661006426613e+23,1.416047211994604e+24,0.0,1363046634864.4385,166346610064.26608,1416047211994.6038,0.0,0.0,0.0,0.0,0.0,930970789633.4496,0.0,0.0,0.0,560991869979.6309,166346610064.26575,1416047211994.5945,0.0,0.0,0.0,0.0,0.0,-128916024748.64265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539970713125.199,4344207.467501098,5196992.572282681,6.620361130798075e-64,0.0,0.0,0.0,0.0,931335144739.1268,191155.2582823725,5949296.114543917,7.578608030285927e-64,0.0,0.0,0.0,0.0,560992329634.5278,166357086460.8501,1416085781024.5938,62589837.95057228
0.14,-1,-1,1,-47167.657713399814,0.0,-0.00047167657713399806,0.0,1.1927367960775217e+24,1.6634661002622443e+23,1.4160470551214602e+24,0.0,1361579960240.2263,166346610026.2244,1416047055121.46,0.0,1501403839251.2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991867091.2041,166346610026.22415,1416047055121.4507,0.0,-700815746102.2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824243726852428e+16,0.0,0.0,0.0,12356.517709277034,0.0,0.0,0.0,-1501403839251.2913,0.0,0.0,0.0,930374763669.5951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700815746102.2683,0.0,0.0,0.0,-129786658164.05463,0.0,0.0,0.0,1.0032265376810332e-17,-47167.657713397675,1.0032265376810331e-25,-0.0004716765771339767,1.192736806901766e+24,1.6634661002622443e+23,1.4160470551214602e+24,0.0,1361579972596.7446,166346610026.2244,1416047055121.46,0.0,0.0,0.0,0.0,0.0,930374763669.5951,0.0,0.0,0.0,560991867091.2041,166346610026.22415,1416047055121.4507,0.0,0.0,0.0,0.0,0.0,-129786658164.05463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540292706941.7761,4332641.25196972,5201857.683823358,6.626557427974083e-64,0.0,0.0,0.0,0.0,930741622317.6016,190941.1704762869,5948106.8645702945,7.577093379844702e-64,0.0,0.0,0.0,0.0,560992329634.5273,166357086460.85,1416085781024.5933,62589837.950572275
0.16,-1,-1,1,-47143.878935905464,0.0,-0.00047143878935905454,0.0,1.1914368231077095e+24,1.6634660998588634e+23,1.4160468967010686e+24,0.0,1360095963812.539,166346609985.8863,1416046896701.068,0.0,1501632737968.2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560991864162.4521,166346609985.88602,1416046896701.0586,0.0,-702528638318.1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1153017244732782e+16,0.0,0.0,0.0,12731.832225334336,0.0,0.0,0.0,-1501632737968.2551,0.0,0.0,0.0,929773094787.7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702528638318.1697,0.0,0.0,0.0,-130668982405.847,0.0,0.0,0.0,1.0032265376810332e-17,-47143.878935903354,1.0032265376810331e-25,-0.0004714387893590335,1.1914368342607261e+24,1.6634660998588634e+23,1.4160468967010686e+24,0.0,1360095976544.3704,166346609985.8863,1416046896701.068,0.0,0.0,0.0,0.0,0.0,929773094787.7661,0.0,0.0,0.0,560991864162.4521,166346609985.88602,1416046896701.0586,0.0,0.0,0.0,0.0,0.0,-130668982405.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540616685595.0862,4321003.177648248,5206723.354766603,6.632754437447967e-64,0.0,0.0,0.0,0.0,930142490578.8751,190725.05603197368,5946917.47784537,7.575578555286192e-64,0.0,0.0,0.0,0.0,560992329634.5259,166357086460.84927,1416085781024.593,62589837.95057227
