sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47097.83555976427,0.0,-0.0004709783555976427,0.0,1.4160360291351152e+24,1.2846349015713767e+23,0.0,9.965117362538623e+23,1416036029135.1147,128463490157.13763,0.0,1395116430755.407,0.0,0.0,0.0,935777935047.2368,0.0,0.0,0.0,0.0,1416036029135.1123,128463490157.13727,0.0,620928427768.5734,0.0,0.0,0.0,-161589932060.40305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44560.87445776163,3008715.8403649866,5.676675645505204e-66,937459559682.1029,0.0,0.0,0.0,0.0,6301842.906761387,75.44855283774206,8.027726451029916e-64,855365076722.1061,0.0,0.0,0.0,0.0,1416085399913.9978,128470047219.3572,62589821.10579344,620928521403.7231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177154133894.61383,0.0,0.0,0.0,-0.24801578745245934,0.0,0.0,0.0,-935777935047.2368,0.0,0.0,0.0,855109738891.0841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161589932060.40305,0.0,0.0,0.0,-80921735904.49811,-1.8932661725304287e-18,-47097.83555976274,-1.8932661725304283e-26,-0.00047097835559762734,1.4160360291351152e+24,1.2846349015713767e+23,0.0,9.965117362536849e+23,1416036029135.1147,128463490157.13763,0.0,1395116430755.1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855109738891.0841,1416036029135.1123,128463490157.13727,0.0,620928427768.5734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80921735904.49811
0.02,-1,-1,1,-47073.84817042461,0.0,-0.000470738481704246,0.0,1.4160359798434557e+24,1.284634760550793e+23,0.0,9.954423526697123e+23,1416035979843.4553,128463476055.07927,0.0,1393619293737.597,0.0,0.0,0.0,935396852390.419,0.0,0.0,0.0,0.0,1416035979843.453,128463476055.07883,0.0,620928424942.3644,0.0,0.0,0.0,-162705983595.18756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46238.09855038324,3010029.883031354,5.890339008288098e-66,937090109574.5331,0.0,0.0,0.0,0.0,6300165.694258829,76.75901335427712,8.025589817309601e-64,855770235777.5852,0.0,0.0,0.0,0.0,1416085399913.9968,128470047219.35725,62589821.105793394,620928521403.7239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2395517615143744e+16,0.0,0.0,0.0,45353.72466120124,0.0,0.0,0.0,-935396852390.419,0.0,0.0,0.0,855508765658.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162705983595.18756,0.0,0.0,0.0,-82817851509.63182,-1.8932661725304287e-18,-47073.84817042303,-1.8932661725304283e-26,-0.0004707384817042302,1.4160359798434557e+24,1.284634760550793e+23,0.0,9.954423850652291e+23,1416035979843.4553,128463476055.07927,0.0,1393619339091.3206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855508765658.5875,1416035979843.453,128463476055.07883,0.0,620928424942.3644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82817851509.63182
0.04,-1,-1,1,-47049.4981244148,0.0,-0.0004704949812441479,0.0,1.4160359321804199e+24,1.2846346175992698e+23,0.0,9.943567784120642e+23,1416035932180.4194,128463461759.92694,0.0,1392099489776.8896,0.0,0.0,0.0,935004843802.2844,0.0,0.0,0.0,0.0,1416035932180.4165,128463461759.92659,0.0,620928422042.54,0.0,0.0,0.0,-163833776067.93628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47901.34273659856,3011382.3423778405,6.102221396283427e-66,936709855916.6549,0.0,0.0,0.0,0.0,6298502.461559859,78.12118096967451,8.023470993337939e-64,856186872988.5662,0.0,0.0,0.0,0.0,1416085399913.996,128470047219.35689,62589821.105793394,620928521403.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0387075879110024e+17,0.0,0.0,0.0,145419.06230754033,0.0,0.0,0.0,-935004843802.2844,0.0,0.0,0.0,855919160727.3302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163833776067.93628,0.0,0.0,0.0,-84747947573.91884,-1.8932661725304287e-18,-47049.498124413236,-1.8932661725304283e-26,-0.0004704949812441323,1.4160359321804199e+24,1.2846346175992698e+23,0.0,9.943568822828225e+23,1416035932180.4194,128463461759.92694,0.0,1392099635195.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855919160727.3302,1416035932180.4165,128463461759.92659,0.0,620928422042.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84747947573.91884
0.06,-1,-1,1,-47024.78022554296,0.0,-0.00047024780225542954,0.0,1.4160358860099713e+24,1.2846344727140028e+23,0.0,9.932548703030594e+23,1416035886009.971,128463447271.40025,0.0,1390556818424.283,0.0,0.0,0.0,934602282309.97,0.0,0.0,0.0,0.0,1416035886009.9683,128463447271.3998,0.0,620928419067.8319,0.0,0.0,0.0,-164973882953.51962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49551.05280308278,3012771.866942636,6.312379602035078e-66,936319177716.4712,0.0,0.0,0.0,0.0,6296852.762881067,79.53765654345825,8.021369411189436e-64,856614542222.3682,0.0,0.0,0.0,0.0,1416085399913.9978,128470047219.35716,62589821.105793424,620928521403.7238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.489955551057789e+16,0.0,0.0,0.0,76859.37771480903,0.0,0.0,0.0,-934602282309.97,0.0,0.0,0.0,856340478037.2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164973882953.51962,0.0,0.0,0.0,-86712001821.46832,-1.262177448353619e-18,-47024.78022554147,-1.2621774483536189e-26,-0.00047024780225541463,1.4160358860099713e+24,1.2846344727140028e+23,0.0,9.93254925202615e+23,1416035886009.971,128463447271.40025,0.0,1390556895283.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856340478037.2961,1416035886009.9683,128463447271.3998,0.0,620928419067.8319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86712001821.46832
0.08,-1,-1,1,-46999.69321057969,0.0,-0.00046999693210579677,0.0,1.4160358412204254e+24,1.284634325883272e+23,0.0,9.921364919801507e+23,1416035841220.425,128463432588.32718,0.0,1388991088772.2107,0.0,0.0,0.0,934189445216.5472,0.0,0.0,0.0,0.0,1416035841220.422,128463432588.32675,0.0,620928416017.417,0.0,0.0,0.0,-166126772461.75488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51187.3121810853,3014197.4497293034,6.520824257013972e-66,935918357160.5912,0.0,0.0,0.0,0.0,6295216.514791953,81.0113353224051,8.019284964549412e-64,857052903940.0107,0.0,0.0,0.0,0.0,1416085399913.9976,128470047219.35725,62589821.10579342,620928521403.7234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0076540025622988e+16,0.0,0.0,0.0,42107.156035872176,0.0,0.0,0.0,-934189445216.5472,0.0,0.0,0.0,856772379182.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166126772461.75488,0.0,0.0,0.0,-88709664320.0667,-1.262177448353619e-18,-46999.69321057816,-1.2621774483536189e-26,-0.00046999693210578153,1.4160358412204254e+24,1.284634325883272e+23,0.0,9.921365220566902e+23,1416035841220.425,128463432588.32718,0.0,1388991130879.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856772379182.0161,1416035841220.422,128463432588.32675,0.0,620928416017.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88709664320.0667
0.1,-1,-1,1,-46974.23252619181,0.0,-0.000469742325261918,0.0,1.4160357977045332e+24,1.2846341770923862e+23,0.0,9.910014498580988e+23,1416035797704.5327,128463417709.23859,0.0,1387402029801.3381,0.0,0.0,0.0,933766585997.9792,0.0,0.0,0.0,0.0,1416035797704.5293,128463417709.2381,0.0,620928412890.004,0.0,0.0,0.0,-167292969086.6461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52810.479219849054,3015658.166346074,6.727601014604853e-66,935507653194.8867,0.0,0.0,0.0,0.0,6293593.358945891,82.54533118468348,8.017217196884011e-64,857501644427.4137,0.0,0.0,0.0,0.0,1416085399913.998,128470047219.35703,62589821.105793424,620928521403.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2328883892039636e+16,0.0,0.0,0.0,17260.43744885549,0.0,0.0,0.0,-933766585997.9792,0.0,0.0,0.0,857214550508.7124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167292969086.6461,0.0,0.0,0.0,-90740916336.94228,-1.262177448353619e-18,-46974.23252619021,-1.2621774483536189e-26,-0.000469742325261902,1.4160357977045332e+24,1.2846341770923862e+23,0.0,9.91001462186982e+23,1416035797704.5327,128463417709.23859,0.0,1387402047061.7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857214550508.7124,1416035797704.5293,128463417709.2381,0.0,620928412890.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90740916336.94228
0.12,-1,-1,1,-46948.39327275749,0.0,-0.0004694839327275748,0.0,1.416035755365651e+24,1.284634026321719e+23,0.0,9.898495209993442e+23,1416035755365.6506,128463402632.17186,0.0,1385789329399.0815,0.0,0.0,0.0,933333912011.8973,0.0,0.0,0.0,0.0,1416035755365.6472,128463402632.1714,0.0,620928409684.2107,0.0,0.0,0.0,-168472992297.02615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54420.91360468476,3017153.256636342,6.932755698204479e-66,935087278594.0985,0.0,0.0,0.0,0.0,6291982.93566012,84.14303570970424,8.0151656499592e-64,857960500760.4084,0.0,0.0,0.0,0.0,1416085399913.998,128470047219.35745,62589821.10579345,620928521403.7244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0173276204159484e+16,0.0,0.0,0.0,14242.586685823277,0.0,0.0,0.0,-933333912011.8973,0.0,0.0,0.0,857666728973.6149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168472992297.02615,0.0,0.0,0.0,-92805795016.15627,-1.8932661725304287e-18,-46948.393272755835,-1.8932661725304283e-26,-0.00046948393272755825,1.416035755365651e+24,1.284634026321719e+23,0.0,9.898495311726221e+23,1416035755365.6506,128463402632.17186,0.0,1385789343641.6707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857666728973.6149,1416035755365.6472,128463402632.1714,0.0,620928409684.2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92805795016.15627
0.14,-1,-1,1,-46922.16947191311,0.0,-0.00046922169471913104,0.0,1.416035714114866e+24,1.2846338735474051e+23,0.0,9.88680447300009e+23,1416035714114.8657,128463387354.74048,0.0,1384152626220.0122,0.0,0.0,0.0,932891594667.572,0.0,0.0,0.0,0.0,1416035714114.8618,128463387354.74002,0.0,620928406398.4534,0.0,0.0,0.0,-169667374846.01328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56019.03325312956,3018682.0878258822,7.136341549299239e-66,934657410322.5142,0.0,0.0,0.0,0.0,6290384.827020202,85.80813426070824,8.013129791360119e-64,858429249323.2839,0.0,0.0,0.0,0.0,1416085399913.9973,128470047219.35716,62589821.1057934,620928521403.7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8434945345652690.0,0.0,0.0,0.0,11808.923483913764,0.0,0.0,0.0,-932891594667.572,0.0,0.0,0.0,858128690448.7106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169667374846.01328,0.0,0.0,0.0,-94904458818.2283,-1.8932661725304287e-18,-46922.16947191157,-1.8932661725304283e-26,-0.00046922169471911565,1.416035714114866e+24,1.2846338735474051e+23,0.0,9.886804557349553e+23,1416035714114.8657,128463387354.74048,0.0,1384152638028.9373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858128690448.7106,1416035714114.8618,128463387354.74002,0.0,620928406398.4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94904458818.2283
0.16,-1,-1,1,-46895.55468758105,0.0,-0.0004689555468758104,0.0,1.4160356738713658e+24,1.284633718741141e+23,0.0,9.874939419341035e+23,1416035673871.3655,128463371874.11407,0.0,1382491518707.7446,0.0,0.0,0.0,932439767921.4454,0.0,0.0,0.0,0.0,1416035673871.3625,128463371874.11357,0.0,620928403031.0446,0.0,0.0,0.0,-170876652244.74634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57605.25622954228,3020244.160277558,7.338411827924014e-66,934218187919.7156,0.0,0.0,0.0,0.0,6288798.614964737,87.54464238489645,8.01110908848639e-64,858907707417.7614,0.0,0.0,0.0,0.0,1416085399913.9973,128470047219.35722,62589821.10579342,620928521403.7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7026315918695182.0,0.0,0.0,0.0,9836.842286173254,0.0,0.0,0.0,-932439767921.4454,0.0,0.0,0.0,858600251529.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170876652244.74634,0.0,0.0,0.0,-97037126016.00905,-1.262177448353619e-18,-46895.55468757963,-1.2621774483536189e-26,-0.0004689555468757962,1.4160356738713658e+24,1.284633718741141e+23,0.0,9.874939489604189e+23,1416035673871.3655,128463371874.11407,0.0,1382491528544.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858600251529.551,1416035673871.3625,128463371874.11357,0.0,620928403031.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97037126016.00905
