sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47490.593869486096,0.0,-0.00047490593869486085,0.0,1.416035728802606e+24,0.0,9.333410758900523e+23,1.1180760934092483e+23,1416035728802.6057,0.0,1436286387735.4683,111807609340.9248,0.0,0.0,993987353164.4083,0.0,0.0,0.0,0.0,0.0,1416035728802.6028,0.0,647279155297.9283,111807609340.92451,0.0,0.0,-204980120726.86975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223918151440.45322,0.0,0.0,0.0,0.34457991959061474,0.0,0.0,0.0,-993987353164.4083,0.0,0.0,0.0,914985463713.6733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204980120726.86975,0.0,0.0,0.0,-125978231275.78943,0.0,7.073979204333207e-18,-47490.59386948377,7.073979204333205e-26,-0.0004749059386948376,1.416035728802606e+24,0.0,9.333410758902758e+23,1.1180760934092483e+23,1416035728802.6057,0.0,1436286387735.812,111807609340.9248,0.0,0.0,0.0,0.0,0.0,0.0,914985463713.6733,0.0,1416035728802.6028,0.0,647279155297.9283,111807609340.92451,0.0,0.0,0.0,0.0,0.0,0.0,-125978231275.78943,0.0,0.0,0.0,0.0,0.0,71484.05884624571,9.106442567159365e-66,996124238712.5226,91373.1085706709,0.0,0.0,0.0,0.0,6274920.672153458,7.993429754190488e-64,915386507219.6118,2.1035839011172732,0.0,0.0,0.0,0.0,1416085781024.6028,62589837.95057232,647279324390.9578,111813303119.61368
0.02,-1,-1,1,-47463.04682165858,0.0,-0.0004746304682165857,0.0,1.41603570032615e+24,0.0,9.322238164039747e+23,1.1180759661130017e+23,1416035700326.1497,0.0,1434567075650.2358,111807596611.30014,0.0,0.0,993556978737.3223,0.0,0.0,0.0,0.0,0.0,1416035700326.147,0.0,647279151393.1207,111807596611.29979,0.0,0.0,-206269054480.20947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136330709920544.5,0.0,0.0,0.0,3287.5256405425607,0.0,0.0,0.0,-993556978737.3223,0.0,0.0,0.0,915437935237.3285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206269054480.20947,0.0,0.0,0.0,-128150007692.69083,0.0,5.811763237380699e-18,-47463.04682165625,5.811763237380698e-26,-0.00047463046821656245,1.41603570032615e+24,0.0,9.322238185403038e+23,1.1180759661130017e+23,1416035700326.1497,0.0,1434567078937.759,111807596611.30014,0.0,0.0,0.0,0.0,0.0,0.0,915437935237.3285,0.0,1416035700326.147,0.0,647279151393.1207,111807596611.29979,0.0,0.0,0.0,0.0,0.0,0.0,-128150007692.69083,0.0,0.0,0.0,0.0,0.0,72751.10377490263,9.267852179674755e-66,995707300923.3379,91421.51473066202,0.0,0.0,0.0,0.0,6273653.635959911,7.991815658065263e-64,915846001897.1846,2.1411828802997173,0.0,0.0,0.0,0.0,1416085781024.603,62589837.95057232,647279324390.9581,111813303119.6138
0.04,-1,-1,1,-47435.16769685809,0.0,-0.0004743516769685808,0.0,1.4160356722088315e+24,0.0,9.310930877445184e+23,1.1180758374270226e+23,1416035672208.831,0.0,1432827036318.6863,111807583742.70222,0.0,0.0,993120725938.7384,0.0,0.0,0.0,0.0,0.0,1416035672208.828,0.0,647279147410.4095,111807583742.70186,0.0,0.0,-207572837030.46304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796215041424779.0,0.0,0.0,0.0,7380.729890282906,0.0,0.0,0.0,-993120725938.7384,0.0,0.0,0.0,915896132245.5892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207572837030.46304,0.0,0.0,0.0,-130348235956.58345,0.0,6.4428519615575086e-18,-47435.16769685578,6.442851961557508e-26,-0.00047435167696855773,1.4160356722088315e+24,0.0,9.310930925407325e+23,1.1180758374270226e+23,1416035672208.831,0.0,1432827043699.4148,111807583742.70222,0.0,0.0,0.0,0.0,0.0,0.0,915896132245.5892,0.0,1416035672208.828,0.0,647279147410.4095,111807583742.70186,0.0,0.0,0.0,0.0,0.0,0.0,-130348235956.58345,0.0,0.0,0.0,0.0,0.0,74011.08808706513,9.428362314368699e-66,995284639574.32,91470.58462326939,0.0,0.0,0.0,0.0,6272393.660330655,7.990210556718227e-64,916311307580.3348,2.180183993716011,0.0,0.0,0.0,0.0,1416085781024.603,62589837.95057233,647279324390.9576,111813303119.6136
0.06,-1,-1,1,-47406.949141706755,0.0,-0.0004740694914170675,0.0,1.4160356444278602e+24,0.0,9.29948595413462e+23,1.1180757073211688e+23,1416035644427.8599,0.0,1431065816547.6648,111807570732.11685,0.0,0.0,992678546401.4745,0.0,0.0,0.0,0.0,0.0,1416035644427.8567,0.0,647279143347.8817,111807570732.11649,0.0,0.0,-208891873201.69308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060736201662718.1,0.0,0.0,0.0,1632.3303525171941,0.0,0.0,0.0,-992678546401.4745,0.0,0.0,0.0,916360082172.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208891873201.69308,0.0,0.0,0.0,-132573407340.61844,0.0,7.073940685734319e-18,-47406.949141704376,7.073940685734317e-26,-0.0004740694914170437,1.4160356444278602e+24,0.0,9.299485964741976e+23,1.1180757073211688e+23,1416035644427.8599,0.0,1431065818179.9941,111807570732.11685,0.0,0.0,0.0,0.0,0.0,0.0,916360082172.73,0.0,1416035644427.8567,0.0,647279143347.8817,111807570732.11649,0.0,0.0,0.0,0.0,0.0,0.0,-132573407340.61844,0.0,0.0,0.0,0.0,0.0,75264.3145909508,9.588011547051307e-66,994856210519.2,91520.3233233348,0.0,0.0,0.0,0.0,6271140.442459608,7.988614064391334e-64,916782453291.3723,2.2206652800608713,0.0,0.0,0.0,0.0,1416085781024.603,62589837.950572334,647279324390.958,111813303119.61378
0.08,-1,-1,1,-47378.383771645094,0.0,-0.0004737838377164509,0.0,1.4160356169619861e+24,0.0,9.287900344954018e+23,1.11807557576348e+23,1416035616961.9858,0.0,1429282947113.3745,111807557576.34796,0.0,0.0,992230381564.7024,0.0,0.0,0.0,0.0,0.0,1416035616961.984,0.0,647279139203.5853,111807557576.34761,0.0,0.0,-210226573654.9141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932972288077369.8,0.0,0.0,0.0,1435.7188728912151,0.0,0.0,0.0,-992230381564.7024,0.0,0.0,0.0,916829823152.3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210226573654.9141,0.0,0.0,0.0,-134826013806.8427,0.0,7.073940685734319e-18,-47378.383771642904,7.073940685734317e-26,-0.00047378383771642897,1.4160356169619861e+24,0.0,9.287900354283737e+23,1.11807557576348e+23,1416035616961.9858,0.0,1429282948549.0928,111807557576.34796,0.0,0.0,0.0,0.0,0.0,0.0,916829823152.3492,0.0,1416035616961.984,0.0,647279139203.5853,111807557576.34761,0.0,0.0,0.0,0.0,0.0,0.0,-134826013806.8427,0.0,0.0,0.0,0.0,0.0,76511.06358467779,9.746835585892644e-66,994421959479.3252,91570.7370766885,0.0,0.0,0.0,0.0,6269893.70205061,7.987025824002835e-64,917259478753.7654,2.2627108763116146,0.0,0.0,0.0,0.0,1416085781024.604,62589837.950572334,647279324390.9578,111813303119.61375
0.1,-1,-1,1,-47349.463583493845,0.0,-0.0004734946358349384,0.0,1.4160355897906148e+24,0.0,9.276170823495444e+23,1.1180754427203077e+23,1416035589790.6145,0.0,1427477931515.0269,111807544272.03075,0.0,0.0,991776165078.9303,0.0,0.0,0.0,0.0,0.0,1416035589790.6118,0.0,647279134975.4365,111807544272.03033,0.0,0.0,-211577368539.34113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822628708811410.1,0.0,0.0,0.0,1265.9149448656826,0.0,0.0,0.0,-991776165078.9303,0.0,0.0,0.0,917305400979.3658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211577368539.34113,0.0,0.0,0.0,-137106603173.86014,0.0,7.073940685734319e-18,-47349.463583491546,7.073940685734317e-26,-0.0004734946358349154,1.4160355897906148e+24,0.0,9.276170831721723e+23,1.1180754427203077e+23,1416035589790.6145,0.0,1427477932780.9404,111807544272.03075,0.0,0.0,0.0,0.0,0.0,0.0,917305400979.3658,0.0,1416035589790.6118,0.0,647279134975.4365,111807544272.03033,0.0,0.0,0.0,0.0,0.0,0.0,-137106603173.86014,0.0,0.0,0.0,0.0,0.0,77751.62919284639,9.904871900366742e-66,993981824590.7865,91621.83300430501,0.0,0.0,0.0,0.0,6268653.144981194,7.985445460858036e-64,917742431532.6996,2.306411479295507,0.0,0.0,0.0,0.0,1416085781024.6033,62589837.950572304,647279324390.9586,111813303119.61392
0.12,-1,-1,1,-47320.18025751247,0.0,-0.0004732018025751246,0.0,1.4160355628941407e+24,0.0,9.264294015506774e+23,1.118075308156107e+23,1416035562894.1404,0.0,1425650250500.6016,111807530815.61069,0.0,0.0,991315821406.6693,0.0,0.0,0.0,0.0,0.0,1416035562894.137,0.0,647279130661.2631,111807530815.61035,0.0,0.0,-212944701567.33167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727149846378444.0,0.0,0.0,0.0,1118.9858168422943,0.0,0.0,0.0,-991315821406.6693,0.0,0.0,0.0,917786870752.8055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212944701567.33167,0.0,0.0,0.0,-139415749794.48248,0.0,5.811763237380699e-18,-47320.18025751007,5.811763237380698e-26,-0.0004732018025751006,1.4160355628941407e+24,0.0,9.26429402277827e+23,1.118075308156107e+23,1416035562894.1404,0.0,1425650251619.587,111807530815.61069,0.0,0.0,0.0,0.0,0.0,0.0,917786870752.8055,0.0,1416035562894.137,0.0,647279130661.2631,111807530815.61035,0.0,0.0,0.0,0.0,0.0,0.0,-139415749794.48248,0.0,0.0,0.0,0.0,0.0,78986.2995906637,1.0062157201991156e-65,993535734943.1333,91673.61927269296,0.0,0.0,0.0,0.0,6267418.483078145,7.983872607841708e-64,918231368583.22,2.3518650712412885,0.0,0.0,0.0,0.0,1416085781024.603,62589837.95057232,647279324390.959,111813303119.61401
0.14,-1,-1,1,-47290.52506920449,0.0,-0.0004729052506920448,0.0,1.41603553625378e+24,0.0,9.252266382564061e+23,1.1180751720333883e+23,1416035536253.7798,0.0,1423799359554.2427,111807517203.33879,0.0,0.0,990849266015.4453,0.0,0.0,0.0,0.0,0.0,1416035536253.7778,0.0,647279126258.7908,111807517203.33842,0.0,0.0,-214329032719.99435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644386482843394.6,0.0,0.0,0.0,991.6241314742365,0.0,0.0,0.0,-990849266015.4453,0.0,0.0,0.0,918274296545.2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214329032719.99435,0.0,0.0,0.0,-141754062258.16016,0.0,7.705029409911128e-18,-47290.525069202304,7.705029409911127e-26,-0.000472905250692023,1.41603553625378e+24,0.0,9.252266389007924e+23,1.1180751720333883e+23,1416035536253.7798,0.0,1423799360545.8667,111807517203.33879,0.0,0.0,0.0,0.0,0.0,0.0,918274296545.2356,0.0,1416035536253.7778,0.0,647279126258.7908,111807517203.33842,0.0,0.0,0.0,0.0,0.0,0.0,-141754062258.16016,0.0,0.0,0.0,0.0,0.0,80215.3617285291,1.0218728046205243e-65,993083610800.397,91726.10506939933,0.0,0.0,0.0,0.0,6266189.429393093,7.982306899399491e-64,918726355944.7656,2.3991776469690542,0.0,0.0,0.0,0.0,1416085781024.603,62589837.950572304,647279324390.9572,111813303119.61363
0.16,-1,-1,1,-47260.48886618408,0.0,-0.00047260488866184073,0.0,1.4160355098514909e+24,0.0,9.24008421268944e+23,1.1180750343126173e+23,1416035509851.4905,0.0,1421924687452.4805,111807503431.2617,0.0,0.0,990376405239.0564,0.0,0.0,0.0,0.0,0.0,1416035509851.4883,0.0,647279121765.6431,111807503431.26134,0.0,0.0,-215730839552.2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572513165137535.8,0.0,0.0,0.0,881.0207619998255,0.0,0.0,0.0,-990376405239.0564,0.0,0.0,0.0,918767751470.2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215730839552.2198,0.0,0.0,0.0,-144122184902.4034,0.0,7.705029409911128e-18,-47260.488866181804,7.705029409911127e-26,-0.00047260488866181796,1.4160355098514909e+24,0.0,9.240084218414567e+23,1.1180750343126173e+23,1416035509851.4905,0.0,1421924688333.5005,111807503431.2617,0.0,0.0,0.0,0.0,0.0,0.0,918767751470.2599,0.0,1416035509851.4883,0.0,647279121765.6431,111807503431.26134,0.0,0.0,0.0,0.0,0.0,0.0,-144122184902.4034,0.0,0.0,0.0,0.0,0.0,81439.10184107143,1.037462089722696e-65,992625363475.7369,91779.3006189583,0.0,0.0,0.0,0.0,6264965.69769343,7.980747970889202e-64,919227468813.7534,2.4484640542235345,0.0,0.0,0.0,0.0,1416085781024.6045,62589837.950572334,647279324390.9595,111813303119.61395
