sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-26747.63728832998,0.0,-0.00026747637288329976,2.471336102911067e+22,5.213503515808888e+23,0.0,5.48230141510228e+23,24713361029.110664,521350351580.8887,0.0,1123392495944.9153,0.0,0.0,0.0,1148711351996.9082,0.0,0.0,0.0,0.0,24713361029.110626,521350351580.88806,0.0,264368282874.0094,0.0,0.0,0.0,-289687138926.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14972717165.839867,0.0,0.0,0.0,-0.03068098018411547,0.0,0.0,0.0,-1148711351996.9082,0.0,0.0,0.0,1740507940833.7349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289687138926.0024,0.0,0.0,0.0,-881483727762.8622,-26747.63728832852,1.5771994019446088e-18,-0.0002674763728832851,1.5771994019446086e-26,2.471336102911067e+22,5.213503515808888e+23,0.0,5.482301415102131e+23,24713361029.110664,521350351580.8887,0.0,1123392495944.8848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740507940833.7349,24713361029.110626,521350351580.88806,0.0,264368282874.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-881483727762.8622,0.0,0.0,0.0,0.0,12067947.005468054,813491.6764021976,1.0362974800621356e-64,1154642381995.513,0.0,0.0,0.0,0.0,25368.44837236696,27785397.919142745,3.539531549449566e-63,1778024656164.1812,0.0,0.0,0.0,0.0,24716778530.322994,521424166644.70135,23046523.403540112,264368764072.25156
0.029333333333333336,-1,-1,1,0.0,-26734.320888718983,0.0,-0.0002673432088871898,2.471336084683339e+22,5.2135034850574333e+23,0.0,5.4782453443069825e+23,24713360846.83338,521350348505.7432,0.0,1122561356036.7908,0.0,0.0,0.0,1148694562535.13,0.0,0.0,0.0,0.0,24713360846.83333,521350348505.7422,0.0,264368281176.082,0.0,0.0,0.0,-290501487674.4202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1639091548988446.2,0.0,0.0,0.0,-3358.704687830439,0.0,0.0,0.0,-1148694562535.13,0.0,0.0,0.0,1740473993560.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290501487674.4202,0.0,0.0,0.0,-882280922058.2552,-26734.320888717506,1.261655039856204e-18,-0.000267343208887175,1.2616550398562039e-26,2.471336084683339e+22,5.2135034850574333e+23,0.0,5.478245327916068e+23,24713360846.83338,521350348505.7432,0.0,1122561352678.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740473993560.256,24713360846.83333,521350348505.7422,0.0,264368281176.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-882280922058.2552,0.0,0.0,0.0,0.0,12067952.298959542,813490.4829075031,1.036295959609362e-64,1154642301648.504,0.0,0.0,0.0,0.0,25368.09911388027,27785403.886438157,3.53953230967595e-63,1778024663320.188,0.0,0.0,0.0,0.0,24716778530.3229,521424166644.70087,23046523.40354011,264368764072.2509
0.05866666666666667,-1,-1,1,0.0,-26720.90653027361,0.0,-0.00026720906530273606,2.4713360662865067e+22,5.2135034540641695e+23,0.0,5.474159439335153e+23,24713360662.865063,521350345406.4168,0.0,1121724102730.7517,0.0,0.0,0.0,1148677649358.5789,0.0,0.0,0.0,0.0,24713360662.865025,521350345406.4161,0.0,264368279459.34827,0.0,0.0,0.0,-291321826087.1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4236048630054844.0,0.0,0.0,0.0,-8680.19629557812,0.0,0.0,0.0,-1148677649358.5789,0.0,0.0,0.0,1740439796530.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291321826087.1759,0.0,0.0,0.0,-883083981938.8555,-26720.906530272146,1.261655039856204e-18,-0.0002672090653027214,1.2616550398562039e-26,2.4713360662865067e+22,5.2135034540641695e+23,0.0,5.474159396974671e+23,24713360662.865063,521350345406.4168,0.0,1121724094050.5562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740439796530.0623,24713360662.865025,521350345406.4161,0.0,264368279459.34827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-883083981938.8555,0.0,0.0,0.0,0.0,12067957.64040246,813489.2803069637,1.0362944275646169e-64,1154642220484.9092,0.0,0.0,0.0,0.0,25367.746824399044,27785409.8992612,3.539533075698323e-63,1778024670548.9084,0.0,0.0,0.0,0.0,24716778530.32293,521424166644.7004,23046523.4035401,264368764072.25073
0.08800000000000001,-1,-1,1,0.0,-26707.39196352614,0.0,-0.0002670739196352614,2.471336047716431e+22,5.213503422824951e+23,0.0,5.47004297462572e+23,24713360477.164303,521350342282.495,0.0,1120880587350.211,0.0,0.0,0.0,1148660609224.282,0.0,0.0,0.0,0.0,24713360477.16424,521350342282.4943,0.0,264368277723.41724,0.0,0.0,0.0,-292148299597.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070159378656833e+16,0.0,0.0,0.0,21928.911316995334,0.0,0.0,0.0,-1148660609224.282,0.0,0.0,0.0,1740405345239.5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292148299597.488,0.0,0.0,0.0,-883893013683.869,-26707.391963524806,1.5771994019446088e-18,-0.00026707391963524805,1.5771994019446086e-26,2.471336047716431e+22,5.213503422824951e+23,0.0,5.470043081641662e+23,24713360477.164303,521350342282.495,0.0,1120880609279.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740405345239.5742,24713360477.16424,521350342282.4943,0.0,264368277723.41724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-883893013683.869,0.0,0.0,0.0,0.0,12067963.034685032,813488.0684257827,1.0362928837052433e-64,1154642138245.7988,0.0,0.0,0.0,0.0,25367.391455724002,27785415.958486244,3.5395338476280085e-63,1778024677873.4573,0.0,0.0,0.0,0.0,24716778530.322945,521424166644.7012,23046523.403540112,264368764072.25143
0.11733333333333335,-1,-1,1,0.0,-26693.774623129262,0.0,-0.00026693774623129255,2.4713360289692975e+22,5.213503391331205e+23,0.0,5.465895234535262e+23,24713360289.692966,521350339133.12036,0.0,1120030663250.8328,0.0,0.0,0.0,1148643439559.2861,0.0,0.0,0.0,0.0,24713360289.692917,521350339133.11945,0.0,264368275967.65872,0.0,0.0,0.0,-292981052276.11237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0340239666180202e+16,0.0,0.0,0.0,21188.45128664287,0.0,0.0,0.0,-1148643439559.2861,0.0,0.0,0.0,1740370630916.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292981052276.11237,0.0,0.0,0.0,-884708222445.0833,-26693.774623127705,1.261655039856204e-18,-0.000266937746231277,1.2616550398562039e-26,2.4713360289692975e+22,5.213503391331205e+23,0.0,5.4658953379376546e+23,24713360289.692966,521350339133.12036,0.0,1120030684439.2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740370630916.709,24713360289.692917,521350339133.11945,0.0,264368275967.65872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-884708222445.0833,0.0,0.0,0.0,0.0,12067968.476374378,813486.8469628482,1.0362913276477548e-64,1154642055314.3276,0.0,0.0,0.0,0.0,25367.032920022848,27785422.065618485,3.5395346256567546e-63,1778024685259.655,0.0,0.0,0.0,0.0,24716778530.322933,521424166644.7009,23046523.40354012,264368764072.25116
0.14666666666666667,-1,-1,1,0.0,-26680.05218965426,0.0,-0.00026680052189654256,2.4713360100409265e+22,5.2135033595783324e+23,0.0,5.4617154838760654e+23,24713360100.40926,521350335957.8331,0.0,1119174179783.4102,0.0,0.0,0.0,1148626137132.4207,0.0,0.0,0.0,0.0,24713360100.409206,521350335957.8322,0.0,264368274191.64386,0.0,0.0,0.0,-293820231540.6555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9984929404601404.0,0.0,0.0,0.0,20460.375882962428,0.0,0.0,0.0,-1148626137132.4207,0.0,0.0,0.0,1740335648705.9592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293820231540.6555,0.0,0.0,0.0,-885529722653.817,-26680.052189652823,1.5771994019446088e-18,-0.00026680052189652814,1.5771994019446086e-26,2.4713360100409265e+22,5.2135033595783324e+23,0.0,5.461715583725362e+23,24713360100.40926,521350335957.8331,0.0,1119174200243.7866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740335648705.9592,24713360100.409206,521350335957.8322,0.0,264368274191.64386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-885529722653.817,0.0,0.0,0.0,0.0,12067973.969771279,813485.6157328208,1.0362897591560496e-64,1154641971484.0923,0.0,0.0,0.0,0.0,25366.67114304431,27785428.221584745,3.539535409902606e-63,1778024692725.909,0.0,0.0,0.0,0.0,24716778530.322895,521424166644.7011,23046523.403540116,264368764072.2511
0.17600000000000002,-1,-1,1,0.0,-26666.222095219953,0.0,-0.0002666622209521995,2.471335990926977e+22,5.213503327560073e+23,0.0,5.457502940490674e+23,24713359909.269764,521350332756.0072,0.0,1118310976674.0454,0.0,0.0,0.0,1148608698697.7617,0.0,0.0,0.0,0.0,24713359909.26973,521350332756.0059,0.0,264368272394.8467,0.0,0.0,0.0,-294665994418.56415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9635732781677878.0,0.0,0.0,0.0,19744.82809363265,0.0,0.0,0.0,-1148608698697.7617,0.0,0.0,0.0,1740300392061.8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294665994418.56415,0.0,0.0,0.0,-886357668037.803,-26666.22209521849,1.5771994019446088e-18,-0.00026666222095218485,1.5771994019446086e-26,2.471335990926977e+22,5.213503327560073e+23,0.0,5.457503036847997e+23,24713359909.269764,521350332756.0072,0.0,1118310996418.8726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740300392061.8286,24713359909.26973,521350332756.0059,0.0,264368272394.8467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-886357668037.803,0.0,0.0,0.0,0.0,12067979.51615803,813484.3744974358,1.0362881779266631e-64,1154641886731.1155,0.0,0.0,0.0,0.0,25366.306046943264,27785434.42757624,3.5395362005172984e-63,1778024700274.3545,0.0,0.0,0.0,0.0,24716778530.322872,521424166644.70056,23046523.403540097,264368764072.25067
0.20533333333333337,-1,-1,1,0.0,-26652.28166147829,0.0,-0.00026652281661478284,2.4713359716229386e+22,5.213503295269911e+23,0.0,5.4532567885744086e+23,24713359716.229378,521350329526.99097,0.0,1117440886754.1016,0.0,0.0,0.0,1148591120869.741,0.0,0.0,0.0,0.0,24713359716.22934,521350329526.9901,0.0,264368270576.72128,0.0,0.0,0.0,-295518504692.36035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9292646178705840.0,0.0,0.0,0.0,19041.800503474456,0.0,0.0,0.0,-1148591120869.741,0.0,0.0,0.0,1740264854157.2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295518504692.36035,0.0,0.0,0.0,-887192218938.0668,-26652.281661476885,1.5771994019446088e-18,-0.0002665228166147688,1.5771994019446086e-26,2.4713359716229386e+22,5.213503295269911e+23,0.0,5.4532568815008706e+23,24713359716.229378,521350329526.99097,0.0,1117440905795.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740264854157.2466,24713359716.22934,521350329526.9901,0.0,264368270576.72128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-887192218938.0668,0.0,0.0,0.0,0.0,12067985.116870385,813483.1230082774,1.0362865836431785e-64,1154641801030.377,0.0,0.0,0.0,0.0,25365.93755064871,27785440.684835184,3.5395369976590417e-63,1778024707907.2297,0.0,0.0,0.0,0.0,24716778530.322903,521424166644.7014,23046523.403540123,264368764072.2512
0.2346666666666667,-1,-1,1,0.0,-26638.228092743215,0.0,-0.0002663822809274321,2.4713359521240945e+22,5.213503262701024e+23,0.0,5.448976176582271e+23,24713359521.24094,521350326270.10223,0.0,1116563735531.3008,0.0,0.0,0.0,1148573400114.455,0.0,0.0,0.0,0.0,24713359521.240894,521350326270.1013,0.0,264368268736.6944,0.0,0.0,0.0,-296377933319.84937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955676402229445.0,0.0,0.0,0.0,18351.3070599527,0.0,0.0,0.0,-1148573400114.455,0.0,0.0,0.0,1740229027866.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296377933319.84937,0.0,0.0,0.0,-888033542720.1108,-26638.228092741716,1.5771994019446088e-18,-0.0002663822809274171,1.5771994019446086e-26,2.4713359521240945e+22,5.213503262701024e+23,0.0,5.448976266139025e+23,24713359521.24094,521350326270.10223,0.0,1116563753882.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740229027866.0247,24713359521.240894,521350326270.1013,0.0,264368268736.6944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-888033542720.1108,0.0,0.0,0.0,0.0,12067990.773301087,813481.8610062047,1.0362849759755087e-64,1154641714355.7568,0.0,0.0,0.0,0.0,25365.56556966124,27785446.994657043,3.5395378014928764e-63,1778024715626.8474,0.0,0.0,0.0,0.0,24716778530.322994,521424166644.7009,23046523.403540097,264368764072.2514
